| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| b_pt_t.full_purpose_HBO        | -0,5607355 | 0,09372 |  -5,98327   | 0,00000 *** |
| asc_bike                       | -4,3219012 | 0,25248 |  -17,11790  | 0,00000 *** |
| b_bike_p.age_group_agg_5_14    | -0,1751098 | 0,36644 |  -0,47786   | 0,63275     |
| b_bike_p.age_group_agg_15_24   |  2,3880675 | 0,20994 |   11,37501  | 0,00000 *** |
| b_bike_p.age_group_agg_40_69   |  0,0000000 |         |             |             |
| b_bike_p.age_group_agg_70      | -1,6273067 | 0,38604 |  -4,21538   | 0,00002 *** |
| b_bike_p.female                | -0,9756146 | 0,20718 |  -4,70896   | 0,00000 *** |
| b_bike_p.occupation_worker     | -0,1544923 | 0,19263 |  -0,80203   | 0,42253     |
| b_bike_hh.cars_gr_0            |  5,9733886 | 0,33983 |   17,57745  | 0,00000 *** |
| b_bike_hh.cars_gr_2            | -1,0329946 | 0,24899 |  -4,14882   | 0,00003 *** |
| b_bike_hh.cars_gr_3            | -3,3825888 | 1,01793 |  -3,32302   | 0,00089 *** |
| b_bike_hh.income_agg_high      |  0,8528241 | 0,28698 |   2,97176   | 0,00296 **  |
| b_bike_t.full_purpose_HBR      |  1,6738558 | 0,20333 |   8,23214   | 0,00000 *** |
| b_bike_t.full_purpose_HBO      |  0,4754563 | 0,22125 |   2,14895   | 0,03164 *   |
| asc_walk                       |  1,3056180 | 0,11050 |   11,81607  | 0,00000 *** |
| b_walk_p.age_group_agg_5_14    | -1,1857185 | 0,18787 |  -6,31121   | 0,00000 *** |
| b_walk_p.age_group_agg_15_24   |  1,8427136 | 0,13704 |   13,44653  | 0,00000 *** |
| b_walk_p.age_group_agg_40_69   | -0,1458996 | 0,08341 |  -1,74913   | 0,08027 .   |
| b_walk_p.age_group_agg_70      | -0,9517604 | 0,12861 |  -7,40021   | 0,00000 *** |
| b_walk_p.female                |  0,2525392 | 0,06652 |   3,79666   | 0,00015 *** |
| b_walk_p.occupation_worker     | -0,3591198 | 0,07930 |  -4,52889   | 0,00001 *** |
| b_walk_hh.cars_gr_0            |  5,8999643 | 0,29797 |   19,80069  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -0,4011485 | 0,07826 |  -5,12574   | 0,00000 *** |
| b_walk_hh.cars_gr_3            | -0,7916278 | 0,13418 |  -5,89993   | 0,00000 *** |
| b_walk_hh.income_agg_high      |  0,3959622 | 0,11273 |   3,51241   | 0,00044 *** |
| b_walk_t.full_purpose_HBR      |  1,3069740 | 0,07643 |   17,09970  | 0,00000 *** |
| b_walk_t.full_purpose_HBO      |  0,0959936 | 0,07284 |   1,31779   | 0,18757     |
| b_car_time                     | -0,1780362 | 0,01041 |  -17,10331  | 0,00000 *** |
| b_pt_time                      | -0,0353208 | 0,00304 |  -11,62947  | 0,00000 *** |
| b_bike_cost                    | -0,0277838 | 0,00608 |  -4,57185   | 0,00000 *** |
| b_walk_cost                    | -0,0684197 | 0,00524 |  -13,05001  | 0,00000 *** |
| g_bike_grad                    | -3,9653222 | 6,92657 |  -0,57248   | 0,56700     |
| g_bike_stressLink              |  1,2948833 | 0,76499 |   1,69268   | 0,09052 .   |
| g_bike_stressLink_c            |  11,7730444 | 4,04109 |   2,91334   | 0,00358 **  |
| g_walk_vgvi                    |  0,9943018 | 0,17665 |   5,62855   | 0,00000 *** |
| g_walk_stressJct               |  0,9547361 | 1,53141 |   0,62344   | 0,53300     |
| g_walk_speed                   | -0,2013410 | 0,15851 |  -1,27017   | 0,20402     |
| g_walk_speed_c                 |  1,0328099 | 0,24192 |   4,26924   | 0,00002 *** |
| g_walk_speed_o                 |  0,1827860 | 0,10384 |   1,76026   | 0,07836 .   |


Iterations: 114

Start LL = 22450.84794437963
Final LL = 11144.88766146329
