Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_p.disability_lot,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_p.disability_lot,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_p.disability_lot,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_p.disability_lot,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_p.disability_lot,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_stressJct,g_walk_speed,g_walk_speed_c,g_walk_speed_o
10,12728.15923348667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7754122339135567,0.0,0.39380344183978305,-0.6930074021246834,-0.7776506750453513,0.9015256425626149,-0.7470642245106281,1.2646860392475379,1.1165804702047581,-0.5124387491021893,-0.3214646703258258,0.0,-0.037942411417031585,0.0,-2.3456716660709187,-1.615387814035972,1.3730621875208686,0.384352020132,-0.9383883894325714,0.0017712774300686074,-0.7631009497811762,-0.2117314904627481,2.8684221223418533,-1.0235150992454258,-0.715502327089463,0.07344297489363352,0.32568785548537516,-0.9113175483100888,-2.1156148811248596,-0.8551162067317852,0.9062040853557135,0.0,-0.7585749225125634,-0.5805332268549034,-0.6688033275662353,-0.2731097603272543,1.8547634034383218,-0.9965399868822524,-0.5643745527378088,-0.08325773021731939,0.7116551477505872,-0.2950781887960059,1.088402615167377,-0.7178893814063698,0.6767301224777198,0.09754031333289392,-0.8323781561086435,0.7478521267814981,-0.6385931234531618,-0.5532977391199714,2.599139060621525,-0.4510024441854469,-0.46679728426989686,0.3390280581371844,0.5290511633336961,0.07029164298073935,-0.10935456591966025,-0.01412489142788885,-0.08683382948391039,-0.04851711521283489,-0.19755182639315547,-1.077208553504374,1.1651981755403522,0.4215096634794362,-0.06042352653879534,-0.3339321503891516,1.2379432203357816,0.44076113985319537
11,12581.978742111669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.061324884872954,0.0,0.5395668623560111,-0.4088765267948756,-0.8268179725331852,0.9270083547472571,-0.43587061597714855,1.150976362207594,1.4511672213293947,-0.28329775035610666,-0.43712482251496265,0.0,-0.08913870042951647,0.0,-2.4409357087253833,-1.761479830351298,1.6824914132109852,0.6132997273243633,-1.090183341896413,0.1530180270086511,-0.6764168142308686,-0.28165324784780577,3.1886953432306373,-0.8018061291376526,-0.8602039150345503,0.23376632097713035,0.49048749307182626,-0.8699911652322283,-2.334662610914844,-1.0108117139225525,1.226949604060418,0.0,-0.9267649974914678,-0.5340066285955564,-0.7694909866043895,-0.33029695481289056,2.5533405120773187,-1.1619539120923488,-0.7259921859959912,-0.06147451788454242,0.9900156722501834,-0.24143833843069445,1.209817113602315,-0.7295088243983933,0.6348973782320336,0.11801951151809782,-1.1178358731363398,0.6001345916864917,-0.46289594526931566,-0.5075376582970254,2.783028831810534,-0.4521247026173532,-0.4855946430172017,0.45010400036492193,0.7266141606925045,0.09761829414307793,-0.1420812232163037,-0.027741228686165513,-0.09413962710669246,-0.052253756383348254,-0.25169914373579544,-1.182882604891568,1.5020180837507477,0.5745607301249904,-0.07509072892528636,-0.40691596081919756,1.3644355148633003,0.6406955928339217
12,12499.769703753751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.274484829968596,0.0,0.7423287210671405,-0.3326252811512148,-0.5763764289665412,0.8455326712185712,-0.3213131774674144,0.9480888285545606,1.5421574047912328,-0.12599576013153507,-0.48790799645272365,0.0,0.1071556007004843,0.0,-2.5227951315104216,-1.7887789650459196,1.8248990409877266,0.6798232720276999,-1.0533618369368791,0.19962452999354952,-0.6331706780550874,-0.31853646487508747,3.3636895654890826,-0.5772227526320018,-0.9913341849526233,0.38133341677780197,0.4813648034734851,-0.7204483774348454,-2.4576999271879236,-1.0828527240421315,1.4659792961921088,0.0,-1.1056073299932943,-0.443789375648011,-0.777183951612939,-0.3948316885590302,3.1085393160365893,-1.2123562020134213,-0.8701325612120877,-0.003094153995268724,1.210098693054261,-0.13710754427344957,1.2381939398853206,-0.8447540228725285,0.6648723617462109,-0.017369179789677405,-1.0443632525082402,0.5399047583795147,-0.5384646164265721,-0.37138962629639766,3.128135816722722,-0.5083339035791932,-0.5369189526384345,0.412704995841419,0.7216641298427015,0.1663798852411015,-0.14068445389651624,-0.030815267586331418,-0.094717125190095,-0.05217701075476837,-0.30649029168982916,-1.1172008855598872,1.7953729015997637,0.6401339563350618,-0.09229134234025226,-0.458993346672133,1.4781848192006632,0.48710088779442196
13,12441.505995110409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.379665522592225,0.0,0.9344254103134988,-0.2937361397452838,-0.19566010561729702,0.8552037129810314,-0.3776867604649012,0.8710638003376855,1.726229367551866,-0.2009770430733688,-0.5059285885389687,0.0,0.1681063679977588,0.0,-2.6043344291254487,-1.7696159912281006,1.9064209191171457,0.6369786093259119,-0.9251638607704048,0.16255707404686776,-0.6527624444337664,-0.34126033587921345,3.50946966864278,-0.43234575616686255,-1.1013769090017667,0.4888021199230669,0.44768670127244287,-0.579481270367126,-2.5593065149222514,-1.102836162054437,1.60442209279547,0.0,-1.2513337125636552,-0.3579634447729914,-0.7520291667130312,-0.461394681162258,3.4924761222791414,-1.195743087387275,-0.992666171679246,0.06909662050376508,1.3463459257466976,-0.01972308057936796,1.2195026247929737,-0.9529299435375873,0.7307191471883838,-0.030733438343856417,-1.0469328000653269,0.49787436551309633,-0.44620680485331377,-0.3322784012201921,3.241198818920354,-0.35649513582797376,-0.5607382777789683,0.4072905097640236,0.8169273561256649,0.13891196180203022,-0.16358748340987497,-0.03653681372599928,-0.09780447397905206,-0.05380350743606573,-0.35924692986710144,-1.0085945893287733,2.0435183355484368,0.7309599562189193,-0.10547402816089618,-0.4371293356006393,1.5502017683362999,0.42004733626092833
14,12426.37609369509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7751164444537013,0.0,1.3728828306960073,0.3042079364546607,0.07984723792859305,0.8840581851693362,-0.15111977335047644,0.798039047327204,2.052575677834153,-0.25012855156137914,-0.5041906326976555,0.0,-0.07739767453368823,0.0,-2.8728619376035742,-1.7068742415383085,2.037757346583509,0.38860586680279446,-0.4054076079875565,-0.10282375949645628,-0.8026729385054595,-0.37989986531329517,3.8230533750739086,-0.3513521643925982,-1.3288463502446035,0.6461556412362505,0.5091991518708635,-0.4019649126372782,-2.7667081263440894,-0.973536974669853,1.5922608711345927,0.0,-1.4764295843918667,-0.1096402922617554,-0.5476056919179968,-0.6498720005650427,3.8553427725807783,-0.8736554318477145,-1.257408132439247,0.3359657594182472,1.4577508302588573,0.3273567500646055,1.0571516710361952,-1.0859271644570068,1.1113050379835598,-0.10442367129596315,-0.9891815400190729,0.5174800315983169,-0.4505834469773701,-0.40509595606102133,3.5847390380713913,-0.2391049433332586,-0.5264877078459439,0.32517554288368267,0.9363129941553704,0.1336048632985473,-0.1465016498787728,-0.026953098853533287,-0.10025457955072084,-0.05322927794817348,-0.5182766555224951,-0.841450193803887,2.5971527636162905,0.6981932011307126,-0.1516371182291542,-0.40642009797410594,1.4971485045011648,0.2889641224627595
15,12375.300712531196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9429764803704044,0.0,1.6873934602772276,0.43312107728144594,0.2432235144090222,0.8187638684710996,-0.06051213868292052,0.7997688514832693,2.245209583459737,-0.13132873425795683,-0.5191024067716822,0.0,-0.09108424100883045,0.0,-2.914013622114552,-1.7393032500983876,2.14591540142277,0.4338634157643146,-0.06494997250420209,-0.13092016254265743,-0.7706836957501607,-0.3982370245110791,4.032776988649964,-0.34689894042752517,-1.4462468403549105,0.7237585482922781,0.6076706463721164,-0.32254929918240277,-2.955674781667341,-0.8620944509667539,1.514770550189758,0.0,-1.577487568525772,0.012576925942859599,-0.4132262980117344,-0.7856179429396428,3.9343503034090097,-0.6082568052344401,-1.4282459990051528,0.5297729936903272,1.4674157452489824,0.5350366591020834,0.9114184604369581,-1.2290361523238185,1.2930492934694553,0.11882790911279349,-0.9764057702017389,0.6310661023192249,-0.3508721054892831,-0.4902875384463258,3.737550941043581,-0.2724729208045912,-0.4498257690726887,0.27948021117096533,0.8075946339213955,0.2348063464107458,-0.18467614973797025,-0.03893042704008342,-0.10733421423865894,-0.05528504667171365,-0.635963260658454,-0.7643634371373763,2.9724516669867986,0.7220804974264141,-0.18189720675766455,-0.2882328935057732,1.4737238250033233,0.29332974776628706
16,12368.453121568928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3150332849520243,0.0,2.1711807474023046,0.410338145708383,0.6742351335414678,1.059873723169937,6.875285689839986E-4,0.8999033458792316,2.552681384166311,-0.006606144536027009,-0.5485813648600595,0.0,-0.11545660377794509,0.0,-3.100313298573848,-1.9892218638559516,2.409083534930276,0.9811980175107351,0.3661976476767697,-0.017293017758888626,-0.4370987105138809,-0.47841613221076607,4.146321422331948,-0.4087986980229466,-1.6117098427098369,0.8225104713737744,0.7049237835469393,-0.23974104326294668,-3.2933934675624457,-0.6052836914615671,1.3251307474651592,0.0,-1.6438264560120148,0.2496017361917875,-0.14912593065443508,-1.0676451364044008,3.9746612646139576,-0.015811798564749235,-1.7740348003346496,0.9305232946284656,1.3655599191929564,0.9469219407948024,0.6927531250478426,-1.1477977150791392,1.5925277769995378,0.2464875217495473,-0.6707246675827784,0.4260687555716738,-0.2553871807850313,-0.6872955500586576,4.052375828023399,-0.3019043069975127,-0.34585293112827326,0.3035010718792775,0.8808659103619402,0.2915578981095891,-0.1643300355604105,-0.04221656759319768,-0.11066108060875396,-0.055006248360467073,-0.928192887688589,-0.8427370450494444,3.793067883436384,0.5768245650664584,-0.26111758466173385,-0.177480982038144,1.073662648464203,0.2634835100574461
17,12335.772754469195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4884604449626813,0.0,2.262740653108785,0.6111748636057058,0.7542364078907816,1.058974661990708,0.19587790164950647,0.8675190626339166,2.5786347757829544,0.0013578493652576847,-0.4868291831898613,0.0,0.10508890792505385,0.0,-3.554598410926607,-2.227090171137692,2.778182438989909,1.453340334669906,0.6269425740280139,0.05426362842327076,-0.16005624184067152,-0.5972574419691452,4.032811889953213,-0.5910818001906977,-1.721472968241383,0.8154254417432002,0.5953366458116142,-0.2385657170750987,-3.6486438705278212,-0.324106309056493,1.2200022727034958,0.0,-1.5730129405384576,0.3276885325460374,-0.05458188614133774,-1.3372231112642714,4.094631802973473,0.3894296675714092,-2.11574661163485,1.2235900985221748,1.2330037668696372,1.218876346902575,0.4534760875873862,-1.2673977980648061,1.7202713157276646,0.33084605847314824,-0.04809205705869013,0.632130106303156,-0.014832442149344593,-0.777164334053598,4.0826499170741135,-0.04900165371775883,-0.36124471341767267,0.4549131752568383,1.0191418757282171,0.1961606343908106,-0.2164332901258637,-0.04833456184761448,-0.1200637285585278,-0.05905276378332926,-1.2617216591897251,-0.9075744260277467,4.668342728192879,0.648970599175443,-0.33916921012213186,0.08289517778397593,0.8209421341422506,0.20957221821269006
18,12270.011967798191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7302331767302457,0.0,2.02766391236552,0.6722227321903527,0.9934287270073712,1.1809589233370048,0.2431082848012776,0.6941349706540597,2.157703321049225,0.07870450714574335,-0.42793741436977656,0.0,0.17201896592238877,0.0,-4.090651983150799,-2.2951705311631105,3.2706676115715574,1.629585405110396,1.0463639865072094,0.17396945572385944,-0.05949960703205763,-0.6947600725266849,3.9375049286211894,-0.8323221047306318,-1.807617289640667,0.71735147543389,0.43005047319255574,-0.30046834445945064,-3.9875120330901734,0.037965612238377966,1.2089115701386886,0.0,-1.307470423762773,0.3017766176987473,-0.09770675052009323,-1.6108552359127837,4.2769374750104125,0.5732562179938574,-2.4755765570504926,1.385693951809711,1.2146653381881818,1.19462560446214,-0.11150116747053385,-1.4527343999662168,1.84100637909229,0.5733026969666992,0.2084496166219536,0.5542487663253969,0.25058802022285714,-0.7678142854524724,4.050687888184149,-0.03382892064642695,-0.4305619972240377,0.5955566262506995,1.0176867586913327,0.2018369583070156,-0.17156565156260098,-0.02886367097777542,-0.10073145908916306,-0.055080636207800654,-1.6909889933156612,-0.8999839996291265,5.676330899643404,0.4459540199076285,-0.4513301226293859,0.04948224581301922,0.5232334707095337,0.38705085307350695
19,12179.023189251742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7295536694148543,0.0,1.9081446670045412,0.7351350456446382,1.1619333102416491,1.4552522792501095,0.23116495044870827,0.6462578946409689,1.8718626158816423,-0.08654472146160834,-0.3310126207483892,0.0,0.023095389809309197,0.0,-4.277104552496647,-1.9859507351999324,3.6330968237421595,1.7832495401221726,1.6309842410225825,0.3810004469377522,0.07342383720684408,-0.7280946793830815,3.800045711615242,-0.7805316870398591,-1.8429334060420233,0.6527450499096354,0.422483918139639,-0.3568986897038228,-4.357500483641387,0.2233529301191549,1.3227360044854577,0.0,-0.8500724534547113,0.2524356981162572,-0.08942847726166755,-1.8804589114401888,4.369907508337699,0.49901648760897666,-2.8391520065093343,1.376863830443371,1.313762482280408,0.8174253089518222,-0.28911368903919654,-1.5332175202076053,1.994112633641244,0.7174247765098539,0.5214876372270829,0.7248698838969174,0.12244827661263569,-0.7156493234468293,3.829822287670343,-0.11083024614100391,-0.5493808336297056,0.5937491284817877,1.0498931257001227,0.5225279989489366,-0.18787529384688942,-0.036870031642121416,-0.09810037238631697,-0.05694748730447356,-2.233598382661164,-1.2475296718762727,6.867012999247252,0.4516700067447546,-0.5744540582553335,0.11795184251326682,0.26696117940056635,0.45796553033185017
20,12061.84583124585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.525956430703136,0.0,2.161890096315928,0.49624097741689965,0.9652032772683092,1.343424658873803,0.07115260135173135,0.6900609355475777,1.7135113344308666,0.04784315798713619,-0.3286640002007781,0.0,0.09118380405529249,0.0,-4.655014653507273,-1.3323002007875342,3.7638060223564267,1.9934211580275378,2.3275108257309958,0.508916631882209,0.07924302152630476,-0.6939497548196997,3.6498756594851836,-0.6675115615307479,-1.8676303277050064,0.5839685491333705,0.3556953045974732,-0.44456311874722904,-4.605950507389043,0.4183535601791093,1.6077085858313787,0.0,-0.06155499544259635,0.3010562625523912,-0.005798649698427638,-2.187335820579197,4.249075003112727,0.24201885669821832,-3.2770720862503255,1.1964770166981336,1.3604028564937327,0.3755295184580072,-0.3362975554385311,-1.7401041229416159,2.2552687380162455,0.6811981953716966,0.6576204131734457,0.7259270003286749,0.13296753325438204,-0.7513659971930329,3.5344107188582377,-0.5146800725535646,-0.6766448267999738,0.468674609442022,1.5167840954465777,0.2367304043592091,-0.17895584687099136,-0.032612719839632015,-0.08634737407690354,-0.056317140541747676,-3.038590387089171,-1.436637751845958,8.462973931528948,0.39016238572090056,-0.7570959923379149,0.0672711623222591,0.13746172942862073,0.5377286608769906
21,11943.523714892892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.434707730291922,0.0,2.3671473015258977,0.3315048447284868,0.658156405311001,1.4062924935573455,-0.015086739475491384,0.773509116672275,1.5160920684912056,-0.07251978368619622,-0.42317447626466553,0.0,0.7059488515579716,0.0,-5.167286293432176,-0.3864290086667006,4.009120312460752,2.1726625177969083,2.6213335974525096,0.37176942668249713,-0.024825031239392628,-0.5791898953849289,3.7895273330983272,-0.6127175145764604,-1.8589652971346822,0.5261297248262029,0.41629747938846945,-0.6526393226837257,-4.450388325243745,0.7169017002463871,2.105849879514312,0.0,0.8746540915134258,0.4291064903267604,0.2268092739394831,-2.4623726869847373,3.78385234302928,-0.03536598694586712,-3.720169298971903,0.9033980427525611,1.391926697820846,0.08464857666347614,0.1127550726942596,-1.594422578475592,2.3819928060026916,0.5133119431467301,0.4922000019891035,0.3857306360588738,0.23105885086880687,-0.8336399529314178,3.3798530100966304,-0.44978002504419856,-0.8140481937864555,0.3343058767663586,1.2803523434514008,0.2681275994428545,-0.20216167306074265,-0.02806502668994408,-0.08994364226833482,-0.06002283419862205,-4.048603195339438,-1.2836012210385177,10.200670714124731,0.45851342542341034,-0.9769349339014445,0.12449967862045414,-0.032537997018042525,0.6756305881548679
22,11821.454773273965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1061215416863592,0.0,2.063453833174889,0.19485681583436243,0.6647896093557168,1.4315466118864206,-0.17868246240929664,0.780938291642309,1.1980403883366195,0.0024124562101017766,-0.6328856283476316,0.0,0.4953455968872535,0.0,-5.260453032214989,0.5945678137936838,4.588787064372804,2.483499056557084,2.447081121476253,0.46366988454593,0.07711776371199909,-0.3780128465471371,4.33165696813105,-0.5782011486083469,-1.7697725679127905,0.5154659608497644,0.6376489153094762,-0.7978190483521828,-3.9525746104421486,1.2852149896770673,2.741744854614737,0.0,1.4767489909565592,0.2914423267492017,0.5532003544529169,-2.6426615310838666,2.9875853099194707,-0.2565789822799879,-4.085279425088759,0.582857562761552,1.3082546058744475,0.10682264546016844,0.5363392726237569,-1.7016965507800184,2.370723319452853,0.24935075248288469,0.23224523790263946,0.3601194842798412,0.1566589027091153,-0.8158960187849175,3.5898151292895464,-0.34040105418782046,-0.9312925873806918,0.18900199059800218,1.2589452329315172,-0.059161474454557716,-0.27104976733591984,-0.052310885787161504,-0.1087044562953034,-0.06556689411858524,-5.147209635933706,-0.8659307011384726,11.753100230728684,0.6571657353105724,-1.1999191989334608,0.22227082962519606,0.09240453567826111,0.4897261315017625
23,11713.526359919364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7535755327619524,0.0,1.9615022038902146,0.002129830686308537,0.4389808324678929,1.2717586073429752,-0.15023443761384253,0.6376826019079178,1.4316742456647804,-0.09784764106260992,-0.6288150993459103,0.0,0.43819570183894235,0.0,-5.325802905867645,0.7787353083763419,4.7967154222147785,2.343634383390032,2.5469929922161523,0.7603430945125857,0.05949843363946171,-0.24542901085211058,4.330601399247113,-0.6501767244775676,-1.6662521423944414,0.47777427678970685,0.3491625323505428,-0.7370137307044538,-3.6005385016617133,1.802799088959775,3.0935246446865063,0.0,1.158629427346702,-0.12176591333711145,0.6691321743341556,-2.6082918235261126,2.619941823198773,-0.4597680576131111,-4.1563156415169535,0.36904040629467244,1.0782313423789902,0.23961343130804763,0.7495966330985988,-1.6125855015446917,2.222552304642626,0.22223343871452028,-0.1677626248355964,0.18114809816383326,-0.007252736078750627,-0.7450493566835275,3.8137003468433663,-0.2773592285618594,-0.9435533168073159,0.21928331402462592,1.3211976817714526,0.08359685525372346,-0.28432354836633694,-0.052719358814275766,-0.11580391507215888,-0.06713020050942764,-5.795434941536518,-0.8433045778023606,12.292189508138769,0.7759015707216489,-1.319837716259841,0.21563468590373142,0.14886881185450163,0.29211021493739275
24,11651.180359404883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.600040797683869,0.0,1.9009143263675827,-0.0234574621527467,0.2098100364913602,1.3281097635433032,-0.5123117464219383,0.6129937727122494,1.535117761885902,0.04094628409131788,-0.5360980678177506,0.0,0.421912184058895,0.0,-5.0803429862637275,0.8606016634517004,4.72325771406374,2.344330351252892,2.454954010661925,0.6175653286602808,0.09014877425834764,-0.13021602123698567,4.375654029354662,-0.758941149889932,-1.5789471253198633,0.46093328837147346,0.13755076574499522,-0.5891459088646419,-3.4202691761831856,2.2719853104310075,3.1088042499692947,0.0,0.6208714118685236,-0.41196411693950336,0.4914040472378296,-2.4765724783610144,2.6838199294948546,-0.7071415271576031,-4.115449416165065,0.2150726033043617,0.8108112704189419,0.309557278347098,0.8587458975400177,-1.4954136054878702,2.2629185482633765,-0.21342694205279988,-0.46702334046154653,0.2817344509837163,0.1526742070668253,-0.7625007090178868,3.799520132268452,-0.361709879142307,-0.8582030123473229,0.30967801234209136,1.208263507320752,0.2797380603210302,-0.2851447113098397,-0.05492513147206565,-0.11240277040893976,-0.06777707545031322,-6.32853484846833,-0.8956994830407065,12.410615951874643,0.8016411349460394,-1.4108666998255825,0.18207778526089066,0.21552593597977837,0.19735354436264552
25,11584.5432360621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4579621045851532,0.0,1.918362316005158,-0.298655156793927,0.04302191656616075,1.3733632975810173,-0.389044544569085,0.6340147072775377,1.411360359631505,0.012528139061284214,-0.28852474005077977,0.0,0.37153392036621113,0.0,-4.703859989693329,0.8386046388135574,4.552342922860544,2.2295254912602775,2.1916139739900014,0.298263119876531,0.017451460273256933,-0.09741627285776208,4.454717611675026,-0.8631009119120423,-1.531179241171493,0.4474681640416094,0.13758345815338596,-0.5186082282973574,-3.3941839376657823,2.5115789921963017,2.8622221478578904,0.0,0.10372226234260007,-0.3900212946468321,0.19364010588160563,-2.287501009174627,2.9979413937985546,-0.8517459357510003,-4.0026037521978495,0.1712219683272166,0.6393765429865199,0.26751807655609566,0.9770675346032824,-1.2702428645331398,2.206294512098284,-0.15463688267476855,-0.6390127065504301,0.2592574899594611,0.04924942943896801,-0.717630458430948,3.811856748951148,-0.38398030344810086,-0.791636699471607,0.34500155598175775,1.167181982141023,0.11882225265147398,-0.3010295400274276,-0.060114624055371026,-0.10828466032213012,-0.06918137673226614,-6.787006891376737,-0.8999007794160586,12.245515185128493,0.8397868901521184,-1.479102948355513,0.23393141849804536,0.27259512627755234,0.0634345875279419
26,11510.252219729766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1071523969951726,0.0,1.606694482043684,-0.20065101674961597,-0.04403472944278061,1.0081431191390209,-0.5885103325149397,0.8467902455791363,1.3415734794722993,-0.08165144370265731,-0.14705508166434852,0.0,0.46849118661926964,0.0,-4.128281314713005,0.5490907648743899,4.266731514872719,1.9088529382719086,1.8176265886928522,0.30414940710707683,-0.09900431811184218,-0.14836998761384632,4.504789075070457,-0.9418157251060852,-1.4799744852461343,0.45824329584558,0.23096876856083032,-0.6114327302841179,-3.4434023437340593,2.5022435182982186,2.414405102943089,0.0,-0.48081820264153885,-0.11153742401492617,-0.1068147722204566,-1.996600176062577,3.391974173948029,-0.8211295461973267,-3.7910665742361753,0.25248528871071874,0.6352591468189723,0.06260488770046643,1.188866662915763,-0.9654556262130436,2.2776637985296326,-0.09526348310564266,-0.7506884443906598,0.025124242341304864,-0.04005263921332668,-0.6715415123699026,3.9959886628076284,-0.40984939426829525,-0.6920752757148477,0.3136774318059948,1.1431029925646057,-0.04140772785562538,-0.3090196182664277,-0.06590088216468515,-0.10464324589792136,-0.070774702489007,-7.370070722680085,-0.9184382439791122,11.807506542952236,0.7957983473675977,-1.5637424950489804,0.3045173134470574,0.42931628878104755,0.04062998309440051
27,11427.840656439694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9903485117056937,0.0,1.3453396445842558,-0.37164871675307154,-0.3116287929630702,1.1940434660541002,-0.7419351890271276,0.6743898489744191,1.59667635151904,0.02500927123624659,-0.3979879491837808,0.0,0.44076755011742047,0.0,-3.634565261494402,0.09693334723294883,3.675694530551073,1.4322344198231853,1.3406785565785693,0.4330997397653721,-0.4107416953738527,-0.18988737454547008,4.557435368309437,-0.9933937801111573,-1.4756130307651392,0.4791133592293322,0.23808068020297807,-0.8332729282203135,-3.4612158850920616,2.2277207310180436,2.0233341008635937,0.0,-0.883002850562681,0.09091895391183114,-0.27251524841996116,-1.67358336097229,3.683489042261154,-0.5523549904309056,-3.515001023267688,0.4806596775658315,0.9643056093091703,-0.19585914584089867,1.2251034368222746,-0.8310182694108726,2.1453374874908273,-0.07129898192637671,-0.5547467323149107,-0.023276888475218575,-0.07459321437463534,-0.5826618726571917,4.046111171909991,-0.3530777814345453,-0.6333157813551767,0.2287287052736055,1.1990508443648902,-0.01227248826675982,-0.31689417471781967,-0.0658576976281199,-0.10239256574051192,-0.07294965516337784,-7.93966882569388,-0.6899786916979932,11.103443525538015,0.758090340181124,-1.6397451313711868,0.33796365486869895,0.7146420627139383,0.08018939654582993
