Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_bike_stressLink_o,g_walk_vgvi,g_walk_stressJct,g_walk_speed,g_walk_speed_c,g_walk_speed_o
35,11521.456711566854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.197085462264073,0.0,1.3341622644217117,-0.5277737644967253,-0.22107065872632373,1.2220643623792304,-0.424775254361559,2.3962711969804626,-0.035949078468097966,-0.302065264199233,0.0,0.21294619451162478,0.0,-3.7923146303490767,-0.6973518179997058,3.532002289775342,1.520392009285165,1.207933659837685,0.5847507120919004,-0.8603880704117359,5.719769698255461,-1.811909401002992,-2.3161660330123484,0.9200771052167358,0.12060766626070789,-0.59417785662649,-4.156262086865991,-0.5466853152424764,2.180627768211436,0.0,-2.3007724842981068,0.5550669890602927,0.014893470227282157,4.518884918227174,-0.5053496637524089,-2.0259092192559027,0.6049583443753374,1.1208348987168812,0.2206348390674896,1.9844986754139686,-1.111597713806159,1.6788931888286232,-0.06954061747799607,-0.859634494366487,-0.00777208118618361,-0.29438811148231225,5.198129739324409,-0.4719158118757888,-0.8652077340200403,0.3712988271984892,1.8327653606946535,0.09719229583048755,-0.2635852162703794,-0.0687779448074034,-0.17780739654105138,-0.22329653792999316,1.8280407624440522,-0.3842073491046165,0.3061033506960171,0.2247209464963126,-0.15108788457946018,0.13047074569929432,8.722075236413824,-0.8029005135549119,0.44786696748495336,0.06385004070441262
36,11487.767752220967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3627260301591348,0.0,1.288382387352609,-0.4274543666510202,-0.06530289793332661,1.3031621471855668,-0.3532175794743526,2.282740069558291,0.006040593684769294,-0.42544299314374256,0.0,0.2670240374027027,0.0,-3.5899444983800177,-1.0776456288285154,3.3444680543414798,1.3363737067570565,0.9358120754879078,0.6538396681214975,-1.1966528464433006,5.555068090707902,-1.7375759881150963,-2.440808845710391,1.0335931636037938,0.05047449411460925,-0.6276603843899429,-4.161035390965193,-1.0127654076284989,2.50611106016973,0.0,-2.0244576402281376,0.477189931347761,0.12230753059397,4.342372725468601,-0.6402415154590637,-1.9824360437724344,0.6530853427988369,1.25922164379947,0.09829563598046138,1.9517210970946128,-1.2622683439331936,1.777743776807369,-0.13439055936957495,-1.077379451519793,0.015294269053514088,-0.4123052451487428,5.144846549328784,-0.24795937160485323,-0.9007802042797663,0.5141953150977382,1.7880502616683223,0.052322863445319556,-0.2561392070389027,-0.0646151796187875,-0.17245759385478515,-0.2202910289503279,1.8648745533175128,-0.3733659060802865,0.29062064254511555,0.16258362969964163,-0.14421319417945122,0.1638104862291892,8.067818228713255,-0.8023059944238635,0.48702946901197935,0.013826680594982169
37,11451.05750668725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3712424547616069,0.0,1.6990876633099576,-0.42111990823357903,-0.1513018991628145,1.3991379200013483,-0.4412358063078181,2.237374638550873,-0.07456065368418271,-0.42153662504497486,0.0,0.32495301169907725,0.0,-3.250321766604893,-1.3815726428086024,3.1824116547861188,1.099864998304956,0.7027271315165098,0.6998889263479682,-1.3704934179316162,5.447681203188902,-1.5755815231054158,-2.662107659915753,1.166842552205195,0.18181712449476503,-0.8603075221734277,-4.05279542757903,-1.5410119956125223,2.847264985399992,0.0,-1.580211401208998,0.24604902673153137,0.15896322629758125,4.065092497011849,-0.6519695608091158,-1.9241662091228813,0.7675883103100739,1.4055168441898311,0.22053785301792342,1.9921388306580243,-1.4703446447475277,1.9729192429284665,-0.23951246975990262,-1.252918108156907,0.17505077239098343,-0.4265035368682144,5.040106710167703,-0.4377343955728177,-0.7999656211365868,0.5367698170154287,1.7371200418704025,-0.06580531314392335,-0.2529734430643137,-0.06618595547262358,-0.1797543207314851,-0.2163039332596388,1.9082412287412727,-0.3559368949288424,0.2521795684747906,0.08345275828227615,-0.1133322032515179,0.2138951315387483,7.267296009626739,-0.7984379830112655,0.41186899584116227,-0.007550403739672421
38,11420.797859924123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3283786493258904,0.0,1.7364678250402619,-0.37909604451399637,-0.08414691814208372,1.2990207647553278,-0.42235745966173965,2.1472433827381687,-0.10020637712354108,-0.3997356952192103,0.0,0.3064518283388451,0.0,-3.1595597790034007,-1.4931232012836395,3.325062997600234,0.7537250794535446,0.4748862321280477,0.6196907298920815,-1.3102723078866683,5.47936174861541,-1.5610536218242554,-2.8755543360199165,1.1954787408696907,0.23710516506112853,-0.9394599441160569,-3.964091428296071,-1.8110512928134732,2.9467529859642907,0.0,-1.2213115745889436,-0.01902833597912798,-0.03173721179965036,3.969310764563796,-0.6724764944636948,-1.9016139413437143,0.8356831434184089,1.4745026675499728,0.45175966862782074,2.0850561698207604,-1.5879824125495563,2.141938925742844,-0.2369478602309972,-1.2553972440183812,-0.043608472939098364,-0.4212825635238332,4.882177524350299,-0.5238769023943259,-0.7385633659193386,0.46906167357397566,1.6821693653991092,0.026031405764570636,-0.2491999873309171,-0.06184956558356504,-0.17908091566136644,-0.21376855288540939,1.939960952462365,-0.3539352860865144,0.23077855074629708,0.06375278885893595,-0.07531152541098628,0.2436408037217147,6.704717930873374,-0.7990177624853059,0.39805143233702345,-0.017825018104381335
39,11391.854928134302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.286182502001438,0.0,1.7880612313968598,-0.44107041299872396,-0.19392355356464291,1.3279496049557575,-0.48459197978839785,2.1531849153155367,-0.06767872528679952,-0.4330642045782452,0.0,0.33680496202601506,0.0,-3.1274947132222857,-1.5383314819123202,3.3540159791229804,0.7108215227130378,0.3696900690153509,0.45724576733443356,-1.100854647593995,5.428523783411678,-1.634875739714257,-3.0758501863404977,1.1491898156037226,0.11240104419448825,-0.7753858949969443,-3.9195763990010652,-1.934241711287835,2.8975398341945615,0.0,-0.9352652796844985,-0.3403662722983295,-0.3013377963670185,4.009270993131074,-0.7415235369759905,-1.9105683192337157,0.8792457182573508,1.5710122067442478,0.6553555540528586,2.0677247977703326,-1.6594165373058514,2.237023131584329,-0.3097407310842268,-1.168124815062915,-0.017985930263540405,-0.49660402382458113,4.809423832810213,-0.3657312346608527,-0.8027928281484731,0.41510601893744603,1.6403022084471102,8.123999599880111E-4,-0.2513817243845208,-0.05994122556578804,-0.16953285061145928,-0.2119371922115793,1.9704675130715508,-0.34729745395322403,0.18365140919786455,0.05842937385496652,-0.03688822155052617,0.2643368879218796,6.222656578682026,-0.8007994288071508,0.370131167738102,0.017991168542005206
40,11360.13831547491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.155317972787601,0.0,1.6279334220996842,-0.3761799200228867,-0.22077769874668307,1.2641536268065143,-0.5631576735535657,2.283038609497497,-0.14551865547432966,-0.5236889295701876,0.0,0.2630247061688534,0.0,-3.056814836003187,-1.5700349982052433,3.3237386074751494,0.8800823887631203,0.5903776412280751,0.5512675441255372,-0.9777538131898448,5.318515496655314,-1.7818998402960409,-3.3364987381543645,0.9824006584470635,0.032610282602560395,-0.6068298670042562,-3.762722359828339,-1.9287095568865158,2.7128835577887886,0.0,-0.6991073322792967,-0.6411456725010894,-0.43624425655340393,4.046376675057049,-0.6732639533437187,-1.9423050132477493,0.9836173597061985,1.7694583496495488,0.8347803510997616,1.9502796832699172,-1.61566396598863,2.1767931866688035,-0.14156492712572308,-1.2210538211325699,-0.03168318471161275,-0.5353024857832291,5.029896387163014,-0.40828413070703995,-0.9260054346066707,0.360726043741488,1.5506722562381368,0.11984405515568884,-0.25762814431160647,-0.06414558555859835,-0.18952504342595178,-0.20896120077951644,2.0122195765691826,-0.34173060690764284,0.14268608510479516,0.08221368690118439,-0.01578340326652916,0.2960783344793075,5.658808968195544,-0.7884113243683368,0.32045385262317233,-7.196834373497593E-4
41,11315.375999733431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.24233568909686,0.0,1.4055236869176915,-0.3416196351222682,-0.12409287733754147,1.2710688075244347,-0.49407384884709926,2.4515776644184952,-0.1659618988792798,-0.5106622202453913,0.0,0.3927961410818603,0.0,-3.169083814697046,-1.341304652800198,3.2590360354089594,1.144745191640117,0.7578625024105397,0.3945666556408071,-1.1229154756659168,5.3091442340190795,-1.8892162251216202,-3.6377918281782984,0.7274044431884932,0.19881798474925316,-0.665310715697831,-3.7995583149916623,-1.8310072938798208,2.3747542729807227,0.0,-0.6644934961513311,-0.904482253315938,-0.4551464778531387,4.179690087593437,-0.6695498780110772,-2.029920834910283,1.0495397780229592,1.848504422387651,0.9336311289961334,1.7504679288961627,-1.4140991819523507,1.8701459575486314,-0.21946545265661002,-1.152884873494024,0.02725035809237196,-0.29096740452479547,5.076742184458451,-0.5626862145018959,-1.0342163973632283,0.4518982312171741,1.5503982201069795,0.138938285338009,-0.2694246479343098,-0.0621882310096593,-0.18760237139437452,-0.20528396808752486,2.0687695874905683,-0.33278363538795724,0.10854902439814257,0.10982419619467418,-0.018373737734495153,0.298147679389699,5.041182881507219,-0.7652398410293262,0.372267722712365,-0.011921499842274717
42,11272.232283380145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2418732519783122,0.0,1.3597975572591139,-0.23876625249317632,-0.11893145652491408,1.2500408041926825,-0.6567712892296338,2.529513794411066,-0.10814006132103729,-0.3994146597529152,0.0,0.48288238717895915,0.0,-3.4670441070699347,-0.9968239612758134,3.1095679954784976,1.2487312559919572,0.8524532673282798,0.523566184803763,-0.9947577576348541,5.426266880199394,-1.6895813446515597,-3.80134985103969,0.602169698755445,0.4701081931408758,-0.839088328818214,-3.8572347940947567,-1.6656927423133188,2.02842264857504,0.0,-0.8481346205622886,-0.8182644899031429,-0.18663578631262306,4.396774489558345,-0.7704217902500483,-2.1172327218688576,1.0065527644354855,1.8241398984659847,0.8533513704526968,1.7014226928979606,-1.1507814836788766,1.710290904307234,-0.10407891415459374,-1.017960947644084,0.039052300570606706,-0.6263776087672417,5.0197596576169214,-0.46179125827485645,-1.0413307522584252,0.5363106844162938,1.5950928598421124,0.15165423415377652,-0.2824891471091285,-0.06271624343902012,-0.19793411028316268,-0.20551462041333507,2.130758459751571,-0.3378029025980886,0.12680540837796986,0.10674129036657434,-0.047115335380412224,0.26586105319708214,4.554522376892278,-0.7398100139141823,0.5215496353580749,0.05276969461678822
43,11232.302832964328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0986738412967763,0.0,1.1895224048087496,-0.3224972057050474,-0.286255251232004,1.2642356079682444,-0.6663558161004027,2.57091055534498,-0.15927919578899705,-0.4584691416461573,0.0,0.44591896278576176,0.0,-3.872268461514455,-0.7406079071483969,3.1067573707882263,1.1579689751928168,0.7784515037846189,0.7289785344917883,-0.782821451422003,5.648174413841716,-1.329479073974903,-3.6877404948892782,0.6296940047236242,0.2958537564156838,-0.7495708439352294,-3.965648029175865,-1.42193909270051,1.9020626640438159,0.0,-1.2100208001144899,-0.43078629754071823,0.03773265005134677,4.484702379172995,-0.8763138766754528,-2.1742710407637498,0.8576819307800746,1.8321686796202958,0.5048839620021037,1.538117619698001,-1.0221070270056976,1.800558742794171,-0.1264654757881768,-1.0200515435348196,0.18872235519814212,-0.4047870313637745,5.004179917769254,-0.514613231590006,-0.8128579732336529,0.4772105457494058,1.3825444448656043,0.09218816533545074,-0.2877668982880431,-0.05866887822527897,-0.2021914684610337,-0.2015945130602785,2.1949455204836084,-0.35830538683314017,0.17452155879276277,0.09560760217525274,-0.08650157422383563,0.2726592220557516,4.287886427612248,-0.7257940548670382,0.46670633249474724,0.05053711223938088
44,11201.782358308603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.139819811442897,0.0,1.290764560938466,-0.2672190049984405,-0.25755060237990224,1.2442932159384874,-0.6794623278965648,2.7755597679862514,-0.09570220715330748,-0.33826905756446,0.0,0.42726099233837067,0.0,-3.690193125805843,-0.673813250661765,3.2995754513292006,1.125953702065689,0.766607102132616,0.634385038067101,-0.7523798040414916,5.657980035824838,-1.3899801303917587,-3.048222693473412,0.730277106822427,0.10765253236057412,-0.9389299658306268,-4.010374147421883,-1.0344043226637079,2.36658481253003,0.0,-1.6301704716432477,0.03225242487892721,-0.08156843292360917,4.47030441243401,-0.9006207308685348,-2.1668911920600746,0.642341288839157,1.5083997586711557,0.42082335315373487,1.3340940927523641,-1.0614190641992562,1.8290126732365433,-0.1364359228094235,-1.0704734244502734,0.29298101184668557,-0.3576539197783133,5.130245951049665,-0.3380138178627192,-0.8315077761492037,0.16857147130826128,1.377503279686613,0.23000673993968868,-0.30286940389219535,-0.06263401476634801,-0.21586462254388863,-0.1994560835639768,2.259016086863341,-0.3903932479340282,0.2389854442942163,0.13840407162837906,-0.12068969949144388,0.2395124020284596,4.4055407202847325,-0.6945627187628276,0.44571383569941936,0.053895694534337055
45,11183.175314530567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1633714130475377,0.0,1.4403096705021805,-0.17102233977472114,-0.16227822051184715,1.2133767496739718,-0.644998474842989,2.788353347737482,-0.1560453559692756,-0.4302365443642507,0.0,0.4084011939378062,0.0,-3.613078759774798,-0.7867361329027076,3.2614939836125796,1.1571551400555637,0.7554619503516559,0.6027840895717214,-0.7975681304527024,5.609966132791037,-1.5583964015526093,-2.4980589080897593,0.7518378835010062,0.11958168100791577,-0.8870269181154143,-4.044943196151819,-0.7890516727556792,2.6822103097412997,0.0,-1.8783699940795533,0.09192715866061885,-0.1707589539629779,4.592849969515616,-0.9024678390077651,-2.174574177993788,0.5695193220001209,1.470796369627401,0.3592235690698036,1.4378516019578085,-1.087115021484115,1.9079489238973917,-0.09640154961016381,-0.9261280462129287,0.24295847352552535,-0.390663032032313,5.078540522863731,-0.3953951543758643,-0.7537599181595861,0.24292648588037064,1.2035272431813013,0.12370840852680946,-0.3096718864503499,-0.06410049245613544,-0.2203286446613045,-0.20041634133656605,2.3015007533868075,-0.40020138407248884,0.24367962248579633,0.18304258223871228,-0.14396414892429255,0.23069839543858836,4.599219873428689,-0.7016967693888421,0.4572232847390362,0.09018156317395383
46,11169.990077960661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1758058426550457,0.0,1.480430398365491,-0.16398781880862273,-0.161789444926237,1.2164922552357171,-0.6488798679488156,2.7202971798751414,-0.15734283036601074,-0.37285470136805987,0.0,0.47099832468579933,0.0,-3.5335292115795527,-1.052386970156065,3.3066788756567354,1.0547467551561993,0.6652735854146745,0.5579651355676071,-0.7544222407243285,5.541716256690744,-1.566677582723206,-1.9148931969126615,0.7588132828649258,0.22354468618831122,-0.8178316825877865,-4.067769723627045,-0.6318930663459144,2.685241098399039,0.0,-1.9996061902946072,-0.06940484995525006,-0.0755948798545267,4.689526367093696,-0.7954984228309498,-2.185536541688416,0.6519888804615044,1.5399659644679538,0.280097663567473,1.3302052118539966,-1.1938515607685989,2.0387872022382463,-0.07806771111852893,-0.9397590499447253,0.27179823497617295,-0.3857992410207136,5.0150402976991,-0.4396331263574411,-0.8289544969679259,0.4654393429205239,1.3125015332112502,0.22049816910869158,-0.3088682141459733,-0.06473232186052663,-0.22126822569615662,-0.19784415537448108,2.3458887612369512,-0.3939592485247505,0.21981193495634,0.20671718938760925,-0.1614190756724731,0.19237700560629373,4.88518948383999,-0.672536747506006,0.4156649232893157,0.08600340885951306
47,11159.134818471597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2543427700031238,0.0,1.5123105530033376,-0.11772336097177566,-0.08355662638439387,1.242947403653194,-0.6165116192478267,2.7703156383603247,-0.13318750138031166,-0.3479668889149372,0.0,0.4736890857397509,0.0,-3.4848530665848028,-1.3166969518893983,3.0850453636663215,0.894496484357266,0.5377361789054368,0.6306712745473255,-0.8072714944505884,5.600482384749734,-1.374335612669906,-1.4892432562849762,0.7055539554419706,0.1867099083952221,-0.8058659035542145,-4.081592597799935,-0.6781607218317208,2.513823587229334,0.0,-1.9295362168530708,-0.276803544504618,-0.013442102319990323,4.783785417521747,-0.7284054153850344,-2.1872409879575785,0.8138859509196184,1.550620820078935,0.33473940064461594,1.3760858720323197,-1.1550758314225857,1.9547834532410253,-0.11545902746614778,-0.9510279872174264,0.2907022698769804,-0.3449369110508859,4.9869485418268376,-0.4111206342011267,-0.9482407978339746,0.19736368004170585,1.2634690817289829,0.18802321826381568,-0.3046373238744355,-0.0630868032784912,-0.21628150184937708,-0.19669943884903715,2.4022636024319146,-0.3842407872088198,0.19421409514190072,0.21540152385095934,-0.16075329340523323,0.18397302956952383,5.244382266050369,-0.6897574046120412,0.46118019621724504,0.09194938855972443
48,11144.45866120375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2179949770266547,0.0,1.3897505798825884,-0.10725648820121371,-0.07580716898903933,1.214406731805732,-0.61487376544374,2.892475758749231,-0.1411613325464984,-0.388421959294465,0.0,0.45502559577061674,0.0,-3.173011819768963,-1.5420348983942476,2.599169924990041,0.6401995823013327,0.3379555454971615,0.5390755351733086,-0.8312709115411668,5.76758978742709,-1.0755071379251397,-1.1359674920075038,0.570507486803696,0.07011961368975436,-0.9044770194859053,-4.015503542086501,-0.9551279322970889,2.295677866250906,0.0,-1.667541743786098,-0.36743943636915927,-0.13669466386804593,4.987069392260018,-0.793929287937278,-2.1762647871133916,0.8958621774903407,1.5054074973279268,0.42879313493381843,1.320134393389879,-1.154615967415075,1.6873022991081268,-0.12677389772765574,-0.86870585309036,0.2969011242767045,-0.36419458692352297,5.192167165843416,-0.37065308168870104,-0.6618380425190453,0.31842304717422376,1.283222417967311,0.24097952323317848,-0.29851281504250876,-0.06278036277807086,-0.21171558821801176,-0.19453979809913674,2.5068484737747894,-0.3882722341894325,0.20130238022241398,0.18820239958863993,-0.1311824425323926,0.14717639323692872,5.815582320868663,-0.6848015344740954,0.49045875237311004,0.115644758743851
49,11135.62798917314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.209110630584096,0.0,1.2574413907745363,-0.1431767360386002,-0.09674046737355811,1.19535148838967,-0.6501973305127944,3.0677568615780744,-0.07170480162615035,-0.12127094981117204,0.0,0.44302916262485253,0.0,-2.9687111626988734,-1.595625992966479,2.3899696017758743,0.5011574605089715,0.2178174970682113,0.5025481752237334,-0.8834480223332609,5.795145095123193,-1.0584503540542376,-1.1101034029096637,0.5186933243423039,0.11104797165952963,-0.8267716794720085,-3.9684490288309835,-1.1120492655544227,2.190230044268254,0.0,-1.562803939152556,-0.3545039470993002,-0.18982500644893952,5.055135087442105,-0.7917240864375581,-2.180415468854353,0.91434459886283,1.5469390440887305,0.3764851331386936,1.3879752415737008,-1.170459081768823,1.6675009772197376,-0.13441745474765293,-0.8712850974518999,0.2803375120182893,-0.37527709818887883,5.267057657261838,-0.3528411711614935,-0.5771462532448534,0.3744134645030222,1.19565102174737,0.16812882473342317,-0.29641029597122603,-0.0635588900064317,-0.21182732273961238,-0.1936414504907884,2.574258330563999,-0.39129440794861065,0.21462599331518153,0.1651978363323916,-0.11956093883238612,0.14338695528881498,6.094633744022075,-0.6888506448161701,0.4808368455716803,0.11973993984973745
50,11121.58622064683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.006223791068758,0.0,1.1635609825042688,-0.23875467155654326,-0.2784678717975511,1.1702353243486927,-0.6870729285448854,3.0199717347388617,-0.17323857785970803,-0.3729755093776204,0.0,0.5198911007155985,0.0,-2.4852529642854795,-1.515541593580529,2.0887742221335475,0.1389927446414912,-0.2656539499123218,0.6257542089100923,-0.9365251612636034,5.462356382158846,-1.4049131619288477,-1.713234364080578,0.7338019110241709,0.5276277633333539,-0.6170613023000875,-3.8725470235699846,-1.4750570073444869,1.99778655262421,0.0,-1.6281112765342953,-0.33569499677648607,-0.32824249994200094,5.535102528247729,-0.5953620384752126,-2.302756530884217,0.8813395982002663,1.5610233582314983,0.06769009507644735,1.567800075795955,-1.2609955069204946,1.443942986020534,-0.31948790517999315,-1.1170814421823956,0.32855426138350297,-0.4221291443941681,5.23288499598672,-0.331860320341255,-0.5557431550301583,0.12484476661086613,1.3450987444995604,0.21498204510960192,-0.28067953443365545,-0.06145392814287228,-0.20201899459955772,-0.18801184668396506,2.8593422211147037,-0.4008811411885784,0.25193470646857324,0.11844558150029517,-0.11174601828492706,0.10395431301050824,6.68032574141406,-0.6672387597536339,0.49976376337107553,0.1357442182428774
51,11102.055700343586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0128546692980496,0.0,1.2248499937556456,-0.1705209369286193,-0.23913999853692322,1.1469741508337115,-0.6696093839939765,2.912981478388225,-0.18176778937652213,-0.3525284428274357,0.0,0.4917291600623753,0.0,-2.3817518455034494,-1.598279412933531,1.9316340833247327,0.19370964778893918,-0.30146577965510024,0.5110898557538295,-0.8172725290717129,5.368264906101939,-1.300130222356316,-2.1442740059226058,0.8693689582241872,0.28486001434449726,-0.6984639458986381,-3.84768140289167,-1.475450311759038,1.9386827441046166,0.0,-1.8158363254409204,-0.3880599622495078,-0.39802814249341445,5.582603704199756,-0.4685856290206274,-2.398666562220693,0.8631048692923554,1.5095463570154768,0.0665396362245859,1.6744061749997976,-1.2455056564101876,1.4831557190886775,-0.30435250199931324,-1.3003317794122298,0.3091581636000888,-0.4608596419160929,5.063987158793867,-0.45332069861970353,-0.7035640569219042,0.25639352844005747,1.3295276511970475,0.23112582810571183,-0.2592839538372759,-0.05321179613580207,-0.186906742534506,-0.18253056761567743,3.0438406416830976,-0.4065168430968243,0.26417443138107577,0.14485741079178746,-0.12335714543018673,0.09619552374592884,6.79000016797499,-0.6589119182592219,0.5568049918471054,0.11544303048908065
52,11086.797942795645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0084101917930524,0.0,1.2466499047333544,-0.1982618839549559,-0.22387648773454952,1.1710713937699098,-0.6481104621959026,2.9061860476967354,-0.16687424671828924,-0.401673058399287,0.0,0.45929947906675356,0.0,-2.3193705137088956,-1.7036792738390474,2.121464665769805,0.15512286897755787,-0.22460090799838495,0.5566463635493377,-0.7934707487917014,5.293890133151384,-1.121924449299466,-2.3478173061310255,0.8730331323704045,0.23553329825291777,-0.7668477573909867,-3.7974730895662088,-1.424687522462574,1.8966905383352675,0.0,-1.9477997960202866,-0.42783488615263,-0.38810682855678247,5.501770417051556,-0.43521835271552284,-2.4628870981152535,0.8578210232463294,1.4631416909635007,0.13770255645222385,1.7146354679655222,-1.2575140131590423,1.4402995590851597,-0.31496503784848096,-1.1511476226567314,0.3327716329758701,-0.46887148199539763,5.072454595275978,-0.4135046567986733,-0.8120430054584393,0.395287889155597,1.235567954877511,0.13336593070161593,-0.24417182084307887,-0.049953012519802505,-0.17957617895581832,-0.1793840363904462,3.177088220085192,-0.4063703464976728,0.26788418143033016,0.16389879387226194,-0.1327782764364563,0.09568923589053381,6.740373500194501,-0.6590396964504749,0.5810686333109987,0.15738601343631506
53,11059.224372994187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1176177080160967,0.0,1.4452246683748897,-0.0904209651263765,-0.08168524859263573,1.1568844256950919,-0.574129219534828,2.979260970680384,-0.18591799221702718,-0.40241874534584365,0.0,0.48125220340961716,0.0,-2.5097827730515077,-1.5153214017164292,2.2865541806858434,0.3985297818687995,-0.0494073374808186,0.5406397460020091,-0.8247714054444002,5.323509229657138,-0.7809560089145838,-2.2064134537262117,0.5168341506209173,0.4155850581254431,-0.5071533816248237,-3.6754614210299126,-1.3496278467593876,1.9732789375389677,0.0,-2.0250682721587037,-0.5265485966811116,-0.317722644104831,5.349910104631928,-0.8662861497608864,-2.596419880563777,0.816533149320397,1.4808405459664438,0.2601375533129517,1.4560766271573395,-1.2724484339860787,1.783291803335164,-0.08991472682506402,-0.8748349370097506,0.3420281220702389,-0.4038102747208577,5.153635341227828,-0.3963243374993397,-0.7051644359511627,0.26572775838444207,1.3547483564086353,0.20424062302798396,-0.21979051946061692,-0.04520129764548075,-0.16411163825969244,-0.1719843116356711,3.447802184321133,-0.4055127729854783,0.2798051223302153,0.1952587572090817,-0.13898084400654825,0.12363314072424851,6.2390260629198915,-0.6436077749122364,0.558514693907112,0.19064613043464462
