| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| b_pt_t.full_purpose_HBO        | -0,5476654 | 0,09482 |  -5,77569   | 0,00000 *** |
| asc_bike                       | -4,3685833 | 0,25983 |  -16,81334  | 0,00000 *** |
| b_bike_p.age_group_agg_5_14    | -0,2613152 | 0,37539 |  -0,69611   | 0,48636     |
| b_bike_p.age_group_agg_15_24   |  2,4111140 | 0,21457 |   11,23680  | 0,00000 *** |
| b_bike_p.age_group_agg_40_69   |  0,0000000 |         |             |             |
| b_bike_p.age_group_agg_70      | -1,8896731 | 0,40974 |  -4,61183   | 0,00000 *** |
| b_bike_p.female                | -0,1817330 | 0,30659 |  -0,59275   | 0,55335     |
| b_bike_p.occupation_worker     | -0,1139794 | 0,19723 |  -0,57789   | 0,56334     |
| b_bike_hh.cars_gr_0            |  5,9741994 | 0,33980 |   17,58128  | 0,00000 *** |
| b_bike_hh.cars_gr_2            | -0,9365482 | 0,25072 |  -3,73544   | 0,00019 *** |
| b_bike_hh.cars_gr_3            | -3,1964853 | 1,01859 |  -3,13816   | 0,00170 **  |
| b_bike_hh.income_agg_high      |  0,9310293 | 0,29016 |   3,20866   | 0,00133 **  |
| b_bike_t.full_purpose_HBR      |  1,7266706 | 0,20422 |   8,45506   | 0,00000 *** |
| b_bike_t.full_purpose_HBO      |  0,5838591 | 0,22152 |   2,63572   | 0,00840 **  |
| asc_walk                       |  1,4389458 | 0,11264 |   12,77461  | 0,00000 *** |
| b_walk_p.age_group_agg_5_14    | -1,0121946 | 0,20488 |  -4,94038   | 0,00000 *** |
| b_walk_p.age_group_agg_15_24   |  1,8404134 | 0,13785 |   13,35049  | 0,00000 *** |
| b_walk_p.age_group_agg_40_69   | -0,1299143 | 0,08429 |  -1,54128   | 0,12325     |
| b_walk_p.age_group_agg_70      | -0,9362380 | 0,13141 |  -7,12449   | 0,00000 *** |
| b_walk_p.female                |  0,2608215 | 0,06725 |   3,87862   | 0,00011 *** |
| b_walk_p.occupation_worker     | -0,3637590 | 0,08009 |  -4,54162   | 0,00001 *** |
| b_walk_hh.cars_gr_0            |  5,9495786 | 0,29843 |   19,93631  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -0,3870037 | 0,07921 |  -4,88550   | 0,00000 *** |
| b_walk_hh.cars_gr_3            | -0,7737673 | 0,13539 |  -5,71515   | 0,00000 *** |
| b_walk_hh.income_agg_high      |  0,4046122 | 0,11555 |   3,50164   | 0,00046 *** |
| b_walk_t.full_purpose_HBR      |  1,3326433 | 0,07770 |   17,15126  | 0,00000 *** |
| b_walk_t.full_purpose_HBO      |  0,1477017 | 0,07374 |   2,00310   | 0,04517 *   |
| b_car_time                     | -0,2251897 | 0,01144 |  -19,68357  | 0,00000 *** |
| b_pt_time                      | -0,0481308 | 0,00337 |  -14,28312  | 0,00000 *** |
| b_bike_cost                    | -0,0650094 | 0,02457 |  -2,64640   | 0,00814 **  |
| b_walk_cost                    | -0,1120067 | 0,01016 |  -11,02375  | 0,00000 *** |
| g_bike_grad                    |  38,7810423 | 21,32509 |   1,81856   | 0,06898 .   |
| g_bike_stressLink              |  0,3289220 | 0,57285 |   0,57418   | 0,56584     |
| g_bike_stressLink_f            |  1,6893770 | 0,86919 |   1,94362   | 0,05194 .   |
| g_bike_stressLink_c            |  4,1847076 | 1,96116 |   2,13379   | 0,03286 *   |
| g_bike_stressLink_o            | -0,6484190 | 0,34831 |  -1,86159   | 0,06266 .   |
| g_walk_vgvi                    |  0,5093401 | 0,14314 |   3,55839   | 0,00037 *** |
| g_walk_stressJct               |  5,9081674 | 1,34791 |   4,38321   | 0,00001 *** |
| g_walk_stressJct_c             | -7,3127668 | 3,54812 |  -2,06103   | 0,03930 *   |
| g_walk_stressJct_o             | -6,0811847 | 2,68566 |  -2,26432   | 0,02355 *   |
| g_walk_speed                   | -0,1691118 | 0,15331 |  -1,10307   | 0,27000     |
| g_walk_speed_c                 |  1,5550857 | 0,28819 |   5,39605   | 0,00000 *** |
| g_walk_speed_o                 |  0,5627211 | 0,16395 |   3,43221   | 0,00060 *** |


Iterations: 148

Start LL = 21249.943505112835
Final LL = 10963.743697133466
