| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| b_pt_t.full_purpose_HBO        | -0,5513346 | 0,09482 |  -5,81454   | 0,00000 *** |
| asc_bike                       | -4,1101357 | 0,25171 |  -16,32866  | 0,00000 *** |
| b_bike_p.age_group_agg_5_14    | -0,5464495 | 0,37887 |  -1,44230   | 0,14922     |
| b_bike_p.age_group_agg_15_24   |  2,4183919 | 0,21320 |   11,34307  | 0,00000 *** |
| b_bike_p.age_group_agg_40_69   |  0,0000000 |         |             |             |
| b_bike_p.age_group_agg_70      | -1,8775741 | 0,40811 |  -4,60064   | 0,00000 *** |
| b_bike_p.female                | -0,9459592 | 0,20627 |  -4,58608   | 0,00000 *** |
| b_bike_p.occupation_worker     | -0,1333167 | 0,19549 |  -0,68196   | 0,49526     |
| b_bike_hh.cars_gr_0            |  5,9260693 | 0,33995 |   17,43205  | 0,00000 *** |
| b_bike_hh.cars_gr_2            | -0,9413082 | 0,24874 |  -3,78427   | 0,00015 *** |
| b_bike_hh.cars_gr_3            | -3,1528333 | 0,97536 |  -3,23247   | 0,00123 **  |
| b_bike_hh.income_agg_high      |  0,9486877 | 0,28820 |   3,29177   | 0,00100 *** |
| b_bike_t.full_purpose_HBR      |  1,7248970 | 0,20300 |   8,49715   | 0,00000 *** |
| b_bike_t.full_purpose_HBO      |  0,5583155 | 0,22052 |   2,53183   | 0,01135 *   |
| asc_walk                       |  1,4849024 | 0,11377 |   13,05145  | 0,00000 *** |
| b_walk_p.age_group_agg_5_14    | -0,7768251 | 0,21041 |  -3,69198   | 0,00022 *** |
| b_walk_p.age_group_agg_15_24   |  1,8223441 | 0,13766 |   13,23843  | 0,00000 *** |
| b_walk_p.age_group_agg_40_69   | -0,1205385 | 0,08421 |  -1,43141   | 0,15231     |
| b_walk_p.age_group_agg_70      | -0,8947687 | 0,13117 |  -6,82127   | 0,00000 *** |
| b_walk_p.female                |  0,2478088 | 0,06714 |   3,69116   | 0,00022 *** |
| b_walk_p.occupation_worker     | -0,3677899 | 0,08006 |  -4,59421   | 0,00000 *** |
| b_walk_hh.cars_gr_0            |  5,9573961 | 0,29952 |   19,88993  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -0,3876189 | 0,07919 |  -4,89505   | 0,00000 *** |
| b_walk_hh.cars_gr_3            | -0,7733393 | 0,13502 |  -5,72752   | 0,00000 *** |
| b_walk_hh.income_agg_high      |  0,4015952 | 0,11533 |   3,48214   | 0,00050 *** |
| b_walk_t.full_purpose_HBR      |  1,3097545 | 0,07748 |   16,90489  | 0,00000 *** |
| b_walk_t.full_purpose_HBO      |  0,1426206 | 0,07386 |   1,93097   | 0,05349 .   |
| b_car_time                     | -0,2225648 | 0,01138 |  -19,56274  | 0,00000 *** |
| b_pt_time                      | -0,0474222 | 0,00335 |  -14,14801  | 0,00000 *** |
| b_bike_cost                    | -0,0882496 | 0,01794 |  -4,91817   | 0,00000 *** |
| b_walk_cost                    | -0,0981109 | 0,00827 |  -11,86890  | 0,00000 *** |
| g_bike_grad                    |  48,8995298 | 18,67212 |   2,61885   | 0,00882 **  |
| g_bike_stressLink              | -0,0238406 | 0,26173 |  -0,09109   | 0,92742     |
| g_bike_stressLink_c            |  4,4260625 | 2,37362 |   1,86469   | 0,06222 .   |
| g_bike_stressLink_o            | -0,4340491 | 0,21710 |  -1,99927   | 0,04558 *   |
| g_walk_vgvi                    |  0,6827152 | 0,14845 |   4,59885   | 0,00000 *** |
| g_walk_stressJct               |  8,1530610 | 1,95603 |   4,16817   | 0,00003 *** |
| g_walk_speed                   |  0,0164698 | 0,17474 |   0,09425   | 0,92491     |
| g_walk_speed_c                 |  1,7271077 | 0,31990 |   5,39883   | 0,00000 *** |
| g_walk_speed_o                 |  0,3205144 | 0,10623 |   3,01712   | 0,00255 **  |


Iterations: 103

Start LL = 21249.943505112835
Final LL = 10969.126691722591

BIKE DETOURS: min=1,00  25perc=1,00  med=1,02  mean=1,07  75perc=1,07  max=4,04
BIKE OVERLAP: min=0,00  25perc=0,40  med=0,81  mean=0,69  75perc=1,00  max=1,00
WALK DETOURS: min=1,00  25perc=1,00  med=1,01  mean=1,03  75perc=1,04  max=1,54
WALK OVERLAP: min=0,00  25perc=0,38  med=0,74  mean=0,65  75perc=1,00  max=1,00
