Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_p.disability_lot,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_p.disability_lot,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_p.disability_lot,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_p.disability_lot,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_p.disability_lot,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_stressJct,g_walk_speed,g_walk_speed_c,g_walk_speed_o
34,11314.271409187679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.375620023652232,0.0,1.3783397176525785,-0.3232659727234898,-0.22045628283165947,1.4239819100983324,-0.5028062664412433,0.9765484219678467,1.949268047766298,-0.09341816053758552,-0.21679695602783186,0.0,0.4802969412286019,0.0,-2.8258077914043853,-2.116776108425129,2.7501784287377937,0.46861184885392215,0.5085702702949823,0.6376208884742403,-0.7653144609250973,-0.2957520043288543,5.3162128219225835,-1.9982028553839557,-2.9881215776582812,0.8686338688296197,0.10762247679901246,-0.5975815085676107,-3.8942057340730334,-0.820317193533223,2.3023005940203918,0.0,-0.15756665649571433,0.02048304052447942,0.17564376472272952,-0.5747825914860238,4.470405534456503,-0.19599069666803745,-1.380207151593828,0.5784238582099948,1.4735390773829453,0.8058937201960852,1.6469006842798442,-1.4035570967239352,2.0000078883512145,-0.13283659706979065,-0.7679025119449655,0.3434861675682102,-0.22648423038677476,-0.6100394541897136,4.905842385645228,-0.35182797213484374,-0.7813391872178667,0.42245523696009035,1.3868981775356994,0.16278495916750613,-0.2975229948878006,-0.07411146959850484,-0.08213147120063602,-0.13995057061937236,1.2211711435408799,1.9049902667577137,-0.28115359400088763,0.7435558542275946,6.489527199043699,-0.5110663983401893,0.4576441914574706,0.011756316960549809
35,11286.023512827509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2950398098226776,0.0,1.4094969834330084,-0.364116173961592,-0.29738417369621484,1.4446535676915133,-0.5556150687698891,0.9146200411028101,1.9162715057587962,-0.07903626501951592,-0.32385977114555436,0.0,0.42564724405444515,0.0,-2.765599191107112,-2.137255800453181,2.7174191941880106,0.3941797025925653,0.36556588648432,0.5543263639956061,-0.9345850542377052,-0.201317944486397,5.355693244120341,-2.0280390606121195,-2.6072702748590935,0.912723742490321,0.15441557397176975,-0.6868039761107937,-3.872395155426112,-0.9821160644912348,2.408005044616469,0.0,-0.25926319736490666,-0.1309508169963146,0.0403976122797291,-0.6280053044981754,4.474306804914559,-0.1872805923097705,-1.298380619380718,0.6441032638058625,1.662402221797814,0.7469753223682725,1.7336810023657734,-1.6495669374982453,1.9515867710193084,-0.22449729558733683,-0.908503879166052,0.3229435639754986,-0.37285300595018056,-0.6219589697104733,4.729623132933893,-0.30100558616484785,-0.852311776662704,0.3852446688835769,1.3272816013336821,0.35421665471010766,-0.3034621832280169,-0.07262594200668274,-0.08417496458524698,-0.1381177930010825,1.2714744340843154,1.856451031788172,-0.2660919685530184,0.7440445705595609,6.402820527358813,-0.5213817830636446,0.4212209094041141,0.02510655230215113
36,11246.501398293596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2293502722118521,0.0,1.542157207284814,-0.29028236353561143,-0.311164458453352,1.3732683073783776,-0.6437030763797746,0.8003871803125793,1.9783136306039104,-0.136360486999561,-0.41308398918400235,0.0,0.5308431104288569,0.0,-2.688455636565487,-1.9992936940402364,2.7585765877564477,0.4110775240247974,0.13219445363722898,0.5558902532087141,-1.2149570863824044,-0.064162104441989,5.3405488192391095,-1.8571695855090513,-1.9893968738522831,1.004738351153247,0.2567777088069447,-0.7571536611400906,-3.707274445641491,-1.1466925643076653,2.494064837088742,0.0,-0.4662200643971339,-0.35984983492877176,-0.3056745226866316,-0.7750783304076259,4.486207172990069,-0.12513506506871241,-1.1898138545558488,0.747168451904161,1.8569906078929987,0.7556608824645613,1.9930152142327173,-1.8815279057177592,1.835151502497999,-0.24512134149553436,-1.0716128440479904,0.1931808636045644,-0.6709796000617324,-0.6565210276344534,4.703545027091545,-0.4597090791846854,-0.9349869948809009,0.3146535907278226,1.4707767953436668,0.13524204531415934,-0.2958287929201678,-0.07175913713823716,-0.08505618402196442,-0.13293193684390692,1.3571712278676569,1.8199656758401757,-0.29684614160997197,0.6564157749577259,6.210936961385899,-0.4239772748217492,0.34099740365585796,0.0951633219530026
37,11211.314941118279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3046319922822776,0.0,1.5126130099445725,-0.3277163307377337,-0.2757745883986973,1.3785518770882115,-0.5424153197642896,0.9356125773833726,2.2060511570682984,-0.06368688379959352,-0.28045077547906455,0.0,0.4729685993474416,0.0,-2.7369670194264875,-1.7451160542906554,2.9178033500824108,0.4689077849952968,0.21376787518255805,0.5769918666059003,-1.4997519380824902,-0.12259461966395946,5.456480626225305,-1.6707367994921292,-1.5693599623929686,1.0028395390451033,0.34659885117506595,-0.7741978640017476,-3.530072049466423,-1.3259578103715413,2.2819071576225007,0.0,-0.7449160609163274,-0.3875542892092253,-0.662991762466427,-1.0066636444294035,4.529463706993599,-0.2600988313898692,-1.1601959606002783,0.7398838390796778,1.718657144792725,0.8381856634330312,2.04162590692499,-1.8498340406751528,1.8089844000463535,-0.365485021537864,-1.0835927626387036,0.08141784696845737,-0.5802358495028617,-0.7889020417680953,4.770710934306855,-0.47551206660452716,-0.8409902818565729,0.5105943374619979,1.2722876638694363,0.08054580170883743,-0.30043374717178156,-0.07379437977503822,-0.08432179261545338,-0.13083809144355543,1.4443843073204474,1.7672935202172437,-0.21240264402487696,0.5497211367830238,5.961066927448251,-0.30880454052584566,0.42782619362791136,0.07157910241957297
38,11171.936689855365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2663117049900547,0.0,1.5965070929947174,-0.27371518002517137,-0.27438742148802225,1.360742711148225,-0.6380253476208168,0.7911947348000308,2.40305118488437,-0.0647619955823391,-0.10038025812861959,0.0,0.3609088201698819,0.0,-3.0085185424556795,-1.4841531296611454,2.8849164470959523,0.6363447513416864,0.5494623061805919,0.5187997323928873,-1.470203355035188,-0.25209508783280427,5.651286319293464,-1.5200496041177685,-1.2581802861437845,0.9411268965167437,0.11934209580460564,-0.6572656891124126,-3.3333620092567697,-1.5306727135587923,1.9428443483773932,0.0,-1.1672398977818883,-0.3865611481567773,-0.8693100527490796,-1.3482395602206119,4.582234186879038,-0.47691582103490027,-1.1704615456671807,0.745141001314711,1.5674407533466006,0.8076349277864332,1.7535379865804759,-1.6125038695430063,1.7130553036732603,-0.3280912821007636,-1.0954214345946314,0.24029435990665815,-0.7116048278456155,-0.7632705342722903,4.974188440045718,-0.4123797320739053,-0.6813816781024509,0.6573638984193446,1.25826971309118,0.12077262434907463,-0.30449821724363446,-0.07085503165532395,-0.08247521638616856,-0.12688539148741235,1.5528629542385253,1.7091732329178637,-0.2156887379961105,0.5149525948542346,5.623193450107741,-0.2912206679539913,0.47727578135075055,0.12540776239664544
39,11143.669916707831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3409390293884524,0.0,1.3396499064834573,-0.2592851552920713,-0.2468340279622961,1.3982460934593421,-0.547125062029135,0.6998825005522451,2.5923451483637887,-0.03990081028372755,-0.2452729151048269,0.0,0.3998772347524798,0.0,-3.2256261487625304,-1.3117196582774546,2.9123095517016973,0.8532892001073422,0.6446452986093391,0.5398378084138233,-1.1890408767308116,-0.36798300242567633,5.795018619076037,-1.4332312405432983,-1.1553311234850765,0.8838520072640945,0.02007893966039953,-0.6447457446193751,-3.204951003298987,-1.6382596568413401,1.7403344009600115,0.0,-1.513236346119253,-0.46411570736484725,-0.8691173659874826,-1.627488280233898,4.621597118766821,-0.6159443874280371,-1.1985297695056918,0.7776666269911835,1.5352447956225856,0.6899720466031996,1.560331970573243,-1.4388131158647055,1.6893639727664997,-0.1968342028974331,-0.9662278819137833,0.1448021532778482,-0.6746929031598481,-0.736531223745084,5.072155124906436,-0.4221060242790772,-0.5401713728398196,0.5610593471828449,1.3542264819046106,0.2086258082298629,-0.3083701065528283,-0.07165267985911199,-0.08335255223438384,-0.12646598971322998,1.6330175267690017,1.6734155248794091,-0.17199787524222523,0.5531152998809253,5.361389446765925,-0.3613864897923292,0.6008802056941215,0.17068256614690197
40,11123.609245616093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3154145989306918,0.0,1.3386365926681367,-0.2592488256922288,-0.2372442549471025,1.3606048708077412,-0.500917683185397,0.7091458711126434,2.5626560040636077,-0.08477285868008885,-0.25341029255257175,0.0,0.3857669767592843,0.0,-3.454437525061102,-1.1905908659428126,2.905015355499461,0.8918695673972913,0.7139215890155911,0.49501596577699264,-0.9650460480838711,-0.3752650613501027,5.893219992281674,-1.4529097465517555,-1.2427890969760325,0.7848434916724275,0.1776331867096862,-0.7655812775773588,-3.160037815665431,-1.6809822605117284,1.6374615281686986,0.0,-1.751830225670977,-0.5821157770046648,-0.7316026133305307,-1.8422624061294206,4.686514493533791,-0.6719664348324023,-1.2509479718586627,0.8125995444729183,1.5419424388566736,0.5861462559349736,1.4289163621921335,-1.2764643376730116,1.5630489543011983,-0.17121050503213173,-0.7312534346349686,0.12379818979558083,-0.4825266594202445,-0.7890423159011172,5.142748901581934,-0.41928405193511326,-0.603399004077637,0.3429914899420464,1.3164353035166858,0.12713600166508937,-0.30699123216392127,-0.06742009839461961,-0.08307196066644482,-0.1249898320669688,1.6939692706120233,1.6421848734863265,-0.16723703157252506,0.5522699016873954,5.146609066360763,-0.3804802855573398,0.6254421810135262,0.23841419288042534
41,11112.74184742292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3381661161048608,0.0,1.3228356241845785,-0.2674845711824864,-0.24397001360059087,1.371566465080036,-0.49307140373030456,0.7390760493144182,2.6437091852493877,-0.06724125875536272,-0.2532054460668771,0.0,0.41756231710983827,0.0,-3.466569734102067,-1.112218834272537,2.8716478551536486,0.8560079911666679,0.8322088329087255,0.5209158674329571,-0.8624287120001927,-0.27520864031629033,5.856690556597537,-1.4736103128113451,-1.4380276354034767,0.6785536781354377,0.30622350684787336,-0.8022122562255091,-3.1986086625243857,-1.6590266906462892,1.5984958768398627,0.0,-1.8060497252212913,-0.6404679944066363,-0.5600082212932009,-1.9664743006590863,4.755429579739768,-0.6785536916801045,-1.3169990683632247,0.7937750853237716,1.4757583180163716,0.557489981676479,1.404420386768784,-1.2107235616708671,1.7331655161951351,-0.10902681449300342,-0.6889391381286655,0.1372279015548704,-0.5576472433666033,-0.8697614279791204,5.090728604464738,-0.3678803145294815,-0.7388224568932971,0.25429858125211013,1.3244556241648278,0.0850205226525243,-0.3103489335149347,-0.06876163370186246,-0.08278187909673944,-0.1249757149004131,1.735065029813475,1.621104373920509,-0.1510586587982123,0.5086422304395912,4.9889904475463585,-0.33396237295429854,0.6504185699254309,0.25226270482852936
42,11089.124137152954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.338343616562798,0.0,1.4387816709017867,-0.22107050912067383,-0.21638048959814876,1.3232351244066063,-0.44308104611950694,0.7262601901803166,2.6933162893073406,-0.10764249250880212,-0.305505970720834,0.0,0.3932277548204435,0.0,-3.4520617611919433,-1.0014432332530143,3.0499236375085723,0.8688595841246982,0.6102204280601183,0.5649468778665757,-0.8415444239927754,-0.04556232516890152,5.713231927221315,-1.5105221976695042,-2.1685246338619018,0.39458118317553614,0.2364134880228395,-0.6008663629182058,-3.358279027368183,-1.3407992729560556,1.7580538581024254,0.0,-1.659162314176259,-0.8104410085700133,-0.3467558695937705,-2.229889432559034,4.910240563271488,-0.5844075050653653,-1.550685870518645,0.6098174351178459,1.3805065832910162,0.46694252300523076,1.2253129290829934,-1.210547114281788,1.9329610234063195,0.004527320211307043,-0.6314959078477262,0.14642772445925475,-0.4437177061037997,-0.8440426034546831,5.0633927311055995,-0.5313021214352545,-1.0054704059201667,0.45600164690282685,1.3419560410808984,0.18921170650349328,-0.31487489205170066,-0.0672756435217622,-0.08350765040112401,-0.12291093523674457,1.8413716818082662,1.548476108827045,0.004533318907158218,0.45874979017210166,4.567797176339076,-0.26239882867479236,0.613980773753043,0.2581166489191552
43,11072.526793439605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2856599408294835,0.0,1.5243303991020911,-0.24319239975700194,-0.2453370000887154,1.2939644645931498,-0.41668022991972575,0.7797736162039317,2.7396318357717133,-0.15120730402083357,-0.5425992868304303,0.0,0.3924655735706425,0.0,-3.2903896823889642,-1.0442718466454328,3.211147304347668,0.835171421351047,0.6577481296855716,0.553717517662311,-0.8237185988344324,-0.11078063956691482,5.639267704721065,-1.4595556485006644,-2.638237712424474,0.3523233423612088,0.19814826843328287,-0.7040711804261575,-3.5323509996566442,-1.1311313216385026,2.032711587534416,0.0,-1.4259315902622767,-0.7539888693624169,-0.34894187940196714,-2.386318422744351,4.917233687700407,-0.569109635674295,-1.7323038422885086,0.46480881061650137,1.3848703749288758,0.4240576329598142,1.205712880161408,-1.1685905709021245,1.8870227787954488,-0.052783058912605776,-0.6015182665741768,0.16433125507556795,-0.49889122594202656,-0.6473108285855386,5.1196608819097635,-0.39897587721715855,-0.9316895079340848,0.48600565780474586,1.3342741578786588,0.125419729109086,-0.3194711037776296,-0.06895515045414088,-0.08191979862827635,-0.12371577659224268,1.9239502792857355,1.4967815741203694,0.11967060717489456,0.3811701643108116,4.244013815774082,-0.18005376456040995,0.6730186604299943,0.2968663579399584
44,11057.421307401606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2980720378632977,0.0,1.5218772776828464,-0.21027080722322175,-0.20579902564733646,1.2450017965494293,-0.40736741346690203,0.762024327415625,2.779424757864537,-0.14811879463555336,-0.41295330422977206,0.0,0.4099721679762055,0.0,-3.2220818946602887,-1.118342709775595,3.122980212507322,0.9005141785998109,0.6967540859170667,0.4091887180809722,-0.8072634733785561,-0.13409615784113213,5.652966112234395,-1.3553547968180861,-2.9502512864214117,0.4638777951659615,0.145440863412551,-0.8286532956839199,-3.683902579155023,-0.9372781103589053,2.3193310399775773,0.0,-1.174579308899156,-0.6585967345845741,-0.4085417362888357,-2.49913317640066,4.865380627997567,-0.6492635527823353,-1.8930438087136798,0.365609031471742,1.4557111169921757,0.368123820618473,1.2643313031822792,-1.1128801991118953,1.912345866736328,-0.0886574532734565,-0.7673508558024879,0.1362112598065362,-0.4464839429155608,-0.6527050122673927,5.064338411847404,-0.46703221529007877,-0.7542533826643812,0.32645870671713995,1.3227756992580093,0.09360336098117897,-0.3191551044387817,-0.06724127618676723,-0.08010661568329244,-0.12378272450616339,2.0026820647506387,1.4466840841064774,0.21682009528611312,0.39143022963864027,3.947794869362907,-0.17463124146350684,0.7225018469932722,0.24098305622673075
45,11041.341702454303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3035002304576406,0.0,1.4693933673761044,-0.23860370353699878,-0.2136858189008408,1.2365478241024075,-0.4295592180120554,0.6849854493169131,2.865192921856913,-0.08336983858099715,-0.25193574765900295,0.0,0.4256672991871668,0.0,-3.2403400783795653,-1.1753340957984744,3.0953397003493035,0.7471265688077645,0.5853533529796868,0.4921854464532624,-0.7749304060178479,-0.14168241156974393,5.678191366136907,-1.1707762398792487,-2.916906618670367,0.7517682243891994,0.17710237520975458,-0.623564565033015,-3.775064083932346,-0.765705126420722,2.4258693049464304,0.0,-0.9577641512877553,-0.6687837599597062,-0.2815570313537101,-2.5837248648483024,4.7350745092122555,-0.8672353788341092,-2.032778848429981,0.38804850991564477,1.5549498210317678,0.33252313002493505,1.348119177235273,-1.1471937907130507,1.7509675225082568,-0.1498322446154665,-0.7368628655676762,0.12343913138254654,-0.5358926643072132,-0.8903708065445204,5.128569599544155,-0.34029968772716485,-0.6764611976778707,0.2881296079308127,1.3060983779552218,0.07542079754477551,-0.3229373498380562,-0.06862701337089781,-0.08029673427978226,-0.12614381270290997,2.0971675572149318,1.4179713150759696,0.2834556824149452,0.4664574492284121,3.6186341339985804,-0.2774299153341777,0.8324268990087452,0.3159173683473778
46,11019.591127095042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1971425663032278,0.0,1.4028177988885158,-0.24750962394134107,-0.24611013352769356,1.1836743643805545,-0.41235536560559316,0.655866077679467,2.880073143216456,-0.20208471266020328,-0.44942602924726877,0.0,0.4670467362159758,0.0,-3.271831846302739,-1.2418972182312447,2.764326377922517,0.6536195919226333,0.5601689163469578,0.6051738615317381,-0.8813508258784591,-0.24070616612614415,5.787044849970286,-1.0231414921083384,-2.5309907541380183,1.003966444384668,0.34051452563719814,-0.5834940693826056,-3.801399542730316,-0.6663553679531294,2.388502484700957,0.0,-0.7606338639068658,-0.813505843171635,-0.07793468678166729,-2.655129224432443,4.803443854331441,-1.1422260686497159,-2.195792316571632,0.5103440835840487,1.4739208355008082,0.4691172561818071,1.3380268708846723,-1.154605489281475,1.646419571670535,-0.1389163778947157,-0.7571891813831002,0.19685789670618958,-0.51904887758499,-1.0536338207152838,5.154362414517859,-0.4863242940772856,-0.6072552096785222,0.41044741297649157,1.3792177654881843,0.1522704150894268,-0.31597211076694015,-0.0663334462428777,-0.07941836529405091,-0.12556345578620792,2.2268749429972488,1.3806274550273019,0.33320471413786035,0.4584053961127035,3.1908308037391344,-0.24512043089381857,0.8391315108218024,0.3128920504342867
47,10989.689108977558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.194582665227071,0.0,1.328055246882827,-0.22660679872883058,-0.24072495931908328,1.0965463456752473,-0.39876343356098937,0.7176592742360092,3.0729718554285657,-0.18073288600781953,-0.3676841536963186,0.0,0.5095878824311744,0.0,-3.0263348851302982,-1.30316502255963,2.5171897568774333,0.7123499682935593,0.48840196722061907,0.4704079536705842,-0.9105596106809701,-0.4536318522276125,5.955120881603635,-1.010059954939116,-1.7421655920247145,0.9658374295171924,0.2926861244705435,-0.5287829635644137,-3.791227147142001,-0.6965852930236248,2.243035357601311,0.0,-0.680203465740785,-1.1097755782693595,0.042099458832370054,-2.7308768255940596,5.000209053457473,-1.2848710499579041,-2.4041792140101474,0.7837912702541152,1.6400464273113236,0.43630368217129084,1.3044090861121964,-1.1114900678302855,1.5986502920471468,-0.05469087965792656,-0.7678012309216632,0.16078693426590546,-0.4375540342915597,-0.8856225026276876,5.27654064805108,-0.4198553276257456,-0.9407938119809194,0.43702685336062597,1.395772680089765,0.1384628572903883,-0.309485944363878,-0.067375683241297,-0.0795500814626827,-0.12534957482339226,2.399747567925294,1.3310558947060465,0.450529534803482,0.32595374485999,2.652101272173699,-0.0662108559192564,0.9060500288248177,0.27831166198479984
48,10971.530197621316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.166686916360364,0.0,1.323408999561177,-0.23938595370118865,-0.2297442094107224,1.0521822517003832,-0.41033677608611674,0.6283026728247705,3.183574001708508,-0.17276158863424268,-0.30413871177320123,0.0,0.526725378500623,0.0,-2.878804522218864,-1.453003049119354,2.59604217107523,0.5851454027023296,0.49578195309125267,0.45106073592388046,-0.7641162232241284,-0.2998441738670473,5.8996462296995835,-0.9552771058283203,-1.2524551768603396,0.7248482802919731,0.30347239813955196,-0.6189868971168899,-3.766055543420573,-0.7985040372567083,2.131894018841816,0.0,-0.7521994326837317,-1.2446084578116996,-0.11477216295663555,-2.738932025246538,5.266323156951331,-1.2105829928091114,-2.512295049455027,0.9218466076988089,1.6440447202477784,0.4399075359977954,1.2921746885500736,-1.0470591017078796,1.6394190514187732,-0.07884555054389256,-0.7716959870827494,0.20221153189111377,-0.3875724028753458,-0.8394105098513105,5.352072613953997,-0.4478605663145678,-0.9041452907058236,0.43118081285426535,1.38559824911049,0.14578343226177942,-0.30790282797862223,-0.06825281702472248,-0.08007791515043454,-0.12673596073147178,2.5009952562519917,1.2898855633129396,0.49494481685296277,0.43777267154712385,2.378833804540263,-0.18441664449898798,0.9362019677302877,0.2827114469405845
49,10960.259378937042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1581371296030518,0.0,1.4044516004888383,-0.22107050394037328,-0.24949120140277667,1.0256224038340527,-0.3933507689008722,0.7749439728964711,3.139756905985353,-0.1987480856689276,-0.34644649242031844,0.0,0.5077463038940296,0.0,-2.824221246533736,-1.4841446211925817,2.531781594058822,0.5891523361578367,0.3566966799591574,0.403596097848375,-0.6856210141297944,-0.11682823355267338,5.912865256630086,-0.9021880898468266,-1.0294004479514165,0.4569242137586526,0.2464644359991247,-0.534982442329709,-3.7684861051271623,-1.0424983029187895,2.077150680896983,0.0,-0.9072901825979419,-1.1873724278417292,-0.19208734937160665,-2.700840744002697,5.355420084409695,-1.0856896457652288,-2.543166608326875,0.9922957303061547,1.6047030877167243,0.3837355027866193,1.3258647418152694,-1.0026376726009074,1.654984862975413,-0.03386641045794956,-0.7673766419387662,0.18112090019206623,-0.4409253492270299,-0.9095080911389541,5.364126158643217,-0.4001320990241749,-0.7096767794284209,0.3902399472563755,1.336729887668073,0.11573706681246021,-0.3050548228371084,-0.0676603193295117,-0.07779344257227432,-0.12793803474064383,2.571144725914594,1.2758763179483812,0.48790806611048537,0.4343607296223675,2.2208290563220032,-0.18850591006081072,1.0164290514504726,0.2985327552273782
50,10946.10669381978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2845517767198946,0.0,1.4263869837271699,-0.17999098953530718,-0.1973635645348671,1.092967736185228,-0.39797563320695206,0.8258904738143727,3.186728051707203,-0.12584942235621227,-0.23633617268411644,0.0,0.5562926111787967,0.0,-2.8390882607722263,-1.5592131309485022,2.35051200041781,0.5254437750542282,0.1583836149558434,0.6163848479579548,-0.7705464113705828,-0.09075689327189901,5.8795118992995405,-0.7509125103025465,-1.1097823850931032,0.22981781157406744,0.3457271686431453,-0.6032277898445323,-3.6528262639970954,-1.3580176378076445,2.092092901461767,0.0,-1.390212202037201,-1.1120139492433079,-0.26257473802871034,-2.5418633473428685,5.324230301276731,-0.9609252455593988,-2.4642376267816024,0.9480768801182804,1.5234574690169715,0.3043722399717701,1.2994987839949756,-1.0333020554970436,1.5585598135928116,-0.06842826181411582,-0.856091678191544,0.2629718636058582,-0.46660871249552616,-0.7230950156409173,5.368466084186836,-0.33270127993308624,-0.6510123664001568,0.3691461006376023,1.40345746796965,0.14463824430558656,-0.29018015321618984,-0.06250479588988124,-0.07594527918226066,-0.1274316444593584,2.6597313833962932,1.2731543697784018,0.4295447134654965,0.42552280948465304,2.110202980348099,-0.19058351616055932,1.1119160745857681,0.30325719559582975
51,10930.564214395888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2199823768346196,0.0,1.396147578449344,-0.20729448130567593,-0.2247877042178117,1.0732604928585872,-0.4371295827353041,0.7701312905181407,3.263032080903594,-0.10435648516635374,-0.3446583941737919,0.0,0.527260229563378,0.0,-2.70381796034038,-1.7126927834303018,2.268817824422622,0.47087643435678206,0.1230373585164524,0.44417731277415423,-0.7074328713941617,-0.02232461945536672,5.920436886212901,-0.5932078236007029,-1.3603127941108508,0.3664853860484018,0.437204014281256,-0.4807983972497803,-3.460023030863469,-1.5888995584339174,2.000293736933256,0.0,-1.9347733218196403,-0.9741725463961195,-0.46185306873120824,-2.2540831891052906,5.416233387302324,-0.9762504480747816,-2.3335829339328744,0.7327393665668402,1.515333533768772,0.2542250753106409,1.3522247805316316,-1.0847040751709938,1.6297061260871617,-0.038650339119488855,-0.860587157117496,0.22449561254780354,-0.427410306166301,-0.6939845912792363,5.503588407292396,-0.3100420827179435,-0.7814532742305786,0.37450816533652764,1.3456027010992073,0.126773196739016,-0.2643520743049542,-0.05790723484904324,-0.0748831945639817,-0.12502360075851515,2.760828608262922,1.2735147171191457,0.2775459559708904,0.3911476207576599,2.0599239432054075,-0.14426741669516735,1.0776901466296835,0.3148809020588305
