Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_bike_stressJct,g_bike_stressJct_f,g_bike_stressJct_c,g_walk_grad,g_walk_vgvi,g_walk_stressLink,g_walk_stressLink_f,g_walk_stressLink_c,g_walk_stressJct,g_walk_stressJct_f,g_walk_stressJct_c
51,11207.458205220242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2018953902522937,0.0,1.524501322774696,-0.15094182458819713,-0.021335778867433,1.2600525383859773,-0.5182379107181565,3.2654538697379922,-0.20330471811033843,-0.31451221856608774,0.0,-2.4922900166308133,-1.3646025972904139,2.422640581074447,0.5171893761206345,0.31682161512123896,0.40449157562420596,-0.5958133474181497,5.735338212083491,-1.0143879850444733,-1.1596878413464857,0.40302435292061467,-2.9670271991856025,-0.8718801974537858,2.3403865515785056,-0.1184206868689808,-1.8834656136745591,-0.5952043665170884,-0.17608035102003036,5.206866060655717,-1.1471145630105304,-2.7970909284771888,0.746629811139563,2.1879932763307655,-1.7225464888156685,1.9928406760618782,-0.24384233573689762,-1.1642463279099362,0.07208615774103075,-0.20439881859441958,5.673443446072074,-0.3964878251480585,-0.787663177938059,0.5066507277548236,-0.2478278565630227,-0.05554046005056658,-0.12353493099122523,-0.09240250965747623,5.367707430025134,0.0,-0.10808989862028526,0.8305981209352751,1.969127303624329,0.0,0.0,0.0,0.0,1.166934326390062,0.0,0.0,6.3244187759883035,12.058820279923381,0.0,4.3893218768479905
52,11206.343793690421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0425459780303534,0.0,1.391390175008889,-0.2804450264273258,-0.22444005061810995,1.2367815567308982,-0.6222664799055024,3.3024420443811935,-0.13175686385940244,-0.2669010612689566,0.0,-2.249534350259905,-1.5873979022705693,2.126835331369907,0.23821719420876408,-0.04670213367744125,0.4332186428332116,-0.8650873798398111,5.793386687722518,-0.8045364498559698,-0.9662736133777428,0.5043197305590426,-2.8013187869809446,-1.4235167861247624,2.065658090952664,-0.3615504630731763,-2.1859504748298204,-0.4244590617899966,-0.592211571761681,5.307801335813189,-0.8503257273737921,-2.3307485946000974,0.7998332499934793,2.266874614191033,-1.664421239332772,1.8688486244640095,-0.3323030092412733,-1.3415965157056098,0.0817503182455745,-0.32612645579876204,5.595230827154982,-0.35357930520993724,-0.6765287913964066,0.46624140717831725,-0.24996520454679225,-0.05541105013439906,-0.12171666573427699,-0.08978069520786945,5.559149288250678,0.0,-0.15501713522674682,1.014876150810463,1.8766136393118056,0.0,0.0,0.0,0.0,1.161374800047786,0.0,0.0,6.3147997428735385,12.158542530824196,0.0,4.2706610274010375
53,11202.789603125573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0927457253215422,0.0,1.3692897025454984,-0.2566069459893719,-0.16771425425809522,1.2287405303586119,-0.5836562084900596,3.339370073930499,-0.11432336282440962,-0.24913238894940265,0.0,-2.3271580897956805,-1.6053608002789705,2.0752581322829293,0.25607473530682046,0.029338366448902087,0.4396971092973917,-0.7811672092199107,5.825713557611172,-0.7834635418560078,-1.0043396706267016,0.6259096085634622,-2.9667473836611595,-1.3806610638543397,1.8937006503124412,-0.4106722941972091,-2.1230100465832837,-0.3421508326975881,-0.4621428385763746,5.4424682207323345,-0.8061963510632258,-2.2049758536726927,1.001084033192546,2.249505229835353,-1.7391759109705403,1.755975913389212,-0.3523071259812536,-1.3350482641751826,0.09067122495837816,-0.30917330021235406,5.611946336992219,-0.34487076890123924,-0.6486724769510916,0.4800684181159308,-0.2517305316060015,-0.05574285717082418,-0.1217242939855887,-0.08972471791445942,5.6286508008729665,0.0,-0.20766351169401243,1.0953297753576197,1.9647741721351388,0.0,0.0,0.0,0.0,1.158360326586545,0.0,0.0,6.296539400339493,12.14590841043327,0.0,4.231099518008539
54,11192.987036946062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0745149803066825,0.0,1.412309020549437,-0.2581579260876014,-0.16565341412288936,1.1977595815015356,-0.5719131490511044,3.427894258319906,-0.10218993553861788,-0.25849151236374374,0.0,-2.5784609567687182,-1.3039166985064876,2.3547099895236627,0.44338121497692395,0.258834468401345,0.49281737168415923,-0.6200562325213977,5.89988861822449,-0.7376362202457248,-1.2759622534814223,0.4336307177739448,-3.341951489080379,-1.0037658100248348,2.322950128056381,-0.11316472288274232,-1.5907460216993807,-0.38947852198995886,-0.3253371196979453,5.618308119505712,-0.852815159834737,-1.9437807148560806,1.3514415059974172,2.0688874599919997,-1.5440214964203873,1.9092222887427959,-0.24258336073222658,-1.1860938489767143,0.14235902671543713,-0.2224273007561185,5.6757430415508985,-0.32873147943648046,-0.6646538049724543,0.4463159814938328,-0.24216937793672796,-0.05374663970979275,-0.12118124582539105,-0.0887063852662273,5.84105266100184,0.0,-0.1659603191449912,1.018603536118622,1.8431481521103816,0.0,0.0,0.0,0.0,1.1590150422723426,0.0,0.0,6.208691422652466,12.023545633831404,0.0,4.095995714439795
55,11189.641629730133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1343433347066953,0.0,1.504932582496209,-0.21983384166946152,-0.10539209899746096,1.19772007258565,-0.5279062196333952,3.4308140091623405,-0.08942285585321237,-0.26715149194153953,0.0,-2.7404979643800056,-1.2574490340890572,2.538486640979282,0.5502760201284587,0.3829125760507282,0.5121403451392368,-0.5492760935584223,5.8946207038701885,-0.7193117037827249,-1.219220414594987,0.40446669547632885,-3.5822193993934515,-0.8553413181756572,2.5097175099023152,-0.03770628953211909,-1.417572744625419,-0.28547801890078983,-0.07194932551294597,5.596242614991616,-0.7040909562558293,-2.1840727397057624,0.7710013034057277,2.011894095638273,-1.5835240996630822,1.971344403264963,-0.2149023975489148,-1.1492498866528638,0.1709013338775811,-0.18650395350277288,5.640943985914221,-0.33153994108777596,-0.6947997620754588,0.43974399516485385,-0.23943334142245132,-0.05257218433961199,-0.11831882450798217,-0.08820127585793357,5.975094955476683,0.0,-0.18897392541169636,1.0716548911529167,1.8458175713988183,0.0,0.0,0.0,0.0,1.1612536572776195,0.0,0.0,6.177710894775549,11.956108227981913,0.0,4.037681794923337
56,11188.628669634883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1252994634626634,0.0,1.4877302824573515,-0.21679693925078072,-0.1107932689250376,1.1943738973316353,-0.5352081013096602,3.4620424659036284,-0.08662974187993594,-0.27128564321270093,0.0,-2.729304891008342,-1.2214730804587761,2.5371488725670526,0.5718087313675639,0.37918259268144533,0.5071253795494327,-0.5573060626518481,5.923114102681635,-0.7158146872936798,-1.233403464801646,0.5026478691849312,-3.5500035367748617,-0.7703701476851981,2.4851888257067114,-0.03647624001294659,-1.5353269304345827,-0.3066210192481156,-0.0944019784186493,5.637153397348492,-0.6583949583329564,-2.5456284685147526,0.7745346957531734,1.952428772449129,-1.5024266588559747,2.009444988971119,-0.16987489739672088,-1.0950808566641013,0.18542411741782033,-0.1574250021050556,5.6898463214528885,-0.3228220553198101,-0.7189621528312808,0.4346228276499671,-0.23851870589826588,-0.05296685927222856,-0.11874914376443152,-0.08836616825963167,6.074923127126647,0.0,-0.1943584690038347,1.053055319688469,1.8853011453067068,0.0,0.0,0.0,0.0,1.1628628881258096,0.0,0.0,6.173408410291072,11.92170809925684,0.0,4.017597328535541
57,11186.712173018464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0963927622992946,0.0,1.4711572578887577,-0.22762266207151327,-0.13374797497083107,1.197728147212766,-0.533204554932409,3.457324706110021,-0.108871967140535,-0.3193209092447023,0.0,-2.7417951602871073,-1.1588886998962433,2.5678808235099133,0.595852826095283,0.3842384458493663,0.508520807708141,-0.5401372886727198,5.907426293327819,-0.7260296348648861,-1.3100517559231108,0.4640761703763293,-3.4169189893453478,-0.8105584565116841,2.428935746414589,-0.09108544261709511,-1.6001551153895877,-0.2656424149421778,-0.09939053451082158,5.5097946502848645,-0.8479521533359082,-3.2175419931547546,0.9194108665254651,2.006941489760843,-1.547842416772849,1.9549414224716124,-0.2001967854356704,-1.1517533924062178,0.19160347778519574,-0.17053005669053123,5.677114995410911,-0.3333790395603452,-0.769405466365804,0.4489459219432618,-0.23532055215022277,-0.051886150709659414,-0.1169558790606861,-0.08828714024772337,6.285502623678439,0.0,-0.2168137527097645,1.0999051994746476,1.909753975938992,0.0,0.0,0.0,0.0,1.168945355926841,0.0,0.0,6.178575849980941,11.853202670099128,0.0,3.985337392475387
58,11185.708988258322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0737903945348628,0.0,1.4600429080105597,-0.22912452636222674,-0.14215381491600662,1.1971745765893442,-0.5359105909473034,3.495263780438566,-0.13411321511900443,-0.3263547851916979,0.0,-2.703705074552273,-1.135926029651478,2.569786139524526,0.5912112158533225,0.38344873796708,0.4710301238818314,-0.5601933446957799,5.930831441035643,-0.7674322547118969,-1.2191529624530835,0.4921411946626563,-3.468533747812186,-0.7194060943788803,2.4262646721508334,-0.08659183993305748,-1.6190086032249666,-0.30601651581574646,-0.056258168422583896,5.606211174382191,-0.8827462398045822,-3.0524561691853753,0.9767263342074355,2.010012847951725,-1.5474912046687113,1.9376698490063098,-0.20709290463877683,-1.149494043324468,0.1825909267501294,-0.1779939553086749,5.707513472854118,-0.34488317928045026,-0.7840516178431164,0.4783810836169646,-0.231169035434747,-0.05057589190389184,-0.11621300035170047,-0.08774096853196846,6.795571726980148,0.0,-0.2446827628713395,1.1158715163798258,1.9537145734243624,0.0,0.0,0.0,0.0,1.1722339077477828,0.0,0.0,6.285412598874859,11.690069544008738,0.0,3.9295151025803206
59,11185.57820582509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0723678234622447,0.0,1.4625496609671051,-0.22587051806659955,-0.14253012940533485,1.1983670316551027,-0.536648680617099,3.521363459252315,-0.13677771354699156,-0.3229512736788934,0.0,-2.6777076203864363,-1.1790830621473483,2.538759963062276,0.5652702048388214,0.3528375233060547,0.47622005296091374,-0.5682017515380241,5.94920637319315,-0.7683506652587162,-1.264415811657444,0.47858970710482696,-3.4789744168366163,-0.6956843933009373,2.4343230986289175,-0.07361110250825063,-1.6739941123846038,-0.2851363979039874,-0.07394420286202186,5.628364029503307,-0.8944688567331873,-3.1653281643816458,0.977383210925094,2.0025728073124838,-1.556554703971516,1.9310102511363723,-0.2102998462848161,-1.1544895419546943,0.1837072766556921,-0.18792474402204945,5.719867677626376,-0.34613328238352936,-0.7757792348999026,0.4762883928101438,-0.2305205807484565,-0.05046579649464251,-0.11633985081045234,-0.08708793193364825,7.275633421644664,0.0,-0.2797549251242885,1.167327149657706,1.9950036166062959,0.0,0.0,0.0,0.0,1.174283840226932,0.0,0.0,6.421135936250337,11.658655034230845,0.0,3.8762029039339465
60,11184.88108387743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.065202792908438,0.0,1.4582286129236524,-0.2307508963574563,-0.14969674338257083,1.2011603099661654,-0.5409264268851814,3.5635390316325073,-0.1331663495214114,-0.31962329918192484,0.0,-2.6819760184401367,-1.1861842918320775,2.533781969444672,0.5640915470871831,0.3444594190176639,0.4866715799347273,-0.572621409157689,5.994613488266172,-0.7642807777656728,-1.2698409710461813,0.47536453245588567,-3.4798721618925263,-0.6895561606027776,2.4372525598854695,-0.07432006991166187,-1.7264440728932389,-0.24944165622997766,-0.08731481053404351,5.671482289908535,-0.892035427698646,-3.193369510928605,0.9551287470119525,2.0070462217111134,-1.5531134622581002,1.929037886329154,-0.21539587296349652,-1.1646036875588515,0.18136163882998446,-0.19539918887791705,5.7601425168175595,-0.3465928705629,-0.7707248727512588,0.4753488719523918,-0.22947270893936914,-0.050337945046850734,-0.11727981647428395,-0.08671023120509944,8.014249938567602,0.0,-0.30429574592575875,1.2238768920098941,1.9954886597008865,0.0,0.0,0.0,0.0,1.178152825637649,0.0,0.0,6.67011172908183,11.659504935852464,0.0,3.8931851464950595
61,11184.034326184885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0617834746713322,0.0,1.460385414444979,-0.2365399680745408,-0.1542841925834963,1.2081509386040952,-0.5452398262892942,3.6638937773242626,-0.12839608793876106,-0.31690936449244295,0.0,-2.6997214308990856,-1.1876882325843332,2.5461750224665707,0.5637290453557718,0.34198571272421546,0.5007092225703327,-0.5758654426712485,6.105955949625315,-0.7655234148152393,-1.2862336026912276,0.4684835631340733,-3.5376381132072425,-0.6209878139927782,2.4639970573438643,-0.061336909545844163,-1.8139625481885788,-0.12595071939145946,-0.0919374191655378,5.7986765954270965,-0.8901376795310039,-3.267912727268656,0.9299086944458853,2.0086277220382818,-1.5321593773399866,1.9433750361425923,-0.21954357826324067,-1.1725571449340753,0.18072498204673795,-0.1984597598035351,5.867892930762548,-0.34616488529826095,-0.7714288610777643,0.46932394171180325,-0.2290729553366337,-0.0501875456949977,-0.12062010197311927,-0.08649100870568208,10.080132963466461,0.0,-0.39331470593690243,1.4173765203948652,2.0400338383446246,0.0,0.0,0.0,0.0,1.1850241040906255,0.0,0.0,7.5394809523743564,11.695239094494738,0.0,3.981291588545615
62,11183.64983970343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0660244308202282,0.0,1.4626667702867697,-0.23294011506441137,-0.14906542806508324,1.208044229976167,-0.5430994710786321,3.7220302230633044,-0.12787985871057242,-0.318934509538671,0.0,-2.7116944586029716,-1.1864833986085856,2.55858475664388,0.5741871899945914,0.35229941591340797,0.49643904520513554,-0.5788079212217259,6.1712757795461695,-0.7702265765660473,-1.2876629701071345,0.47912841090557073,-3.5416609390873885,-0.5961173134675275,2.46674750542236,-0.06315067613124473,-1.8348282614592075,-0.07373743297571403,-0.08633349831294897,5.863975079666241,-0.8998243602083107,-3.3009570239559705,0.9400240567989168,2.013457353592237,-1.525988889040513,1.946374626081392,-0.21750947418925276,-1.1729017392198078,0.18169427098619642,-0.19574016985912424,5.936036554894607,-0.3463062401102624,-0.773820691320397,0.4728672600018044,-0.22923792625005115,-0.05018024409416314,-0.12321819836715737,-0.08667600621255926,11.344926795692105,0.0,-0.42434372201622633,1.5057548064111406,2.034592404502801,0.0,0.0,0.0,0.0,1.18907177400282,0.0,0.0,8.027820420398626,11.733909690169849,0.0,4.056567098861744
63,11182.744141392648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0715287382770429,0.0,1.4671693346871157,-0.22965536146889928,-0.145097929210282,1.2075874611815516,-0.5407371722201424,3.785647897873323,-0.1301239224817286,-0.3203774035027358,0.0,-2.723368805809902,-1.1671768044636424,2.579276101930556,0.5878944221249979,0.36954828683637364,0.49145169388847043,-0.5721622401130861,6.2417245649653275,-0.7772282269773206,-1.2781361017460189,0.48753367974887807,-3.5335460014852793,-0.5683751602092134,2.4717076387360106,-0.06825135561638553,-1.8146777307619142,-0.023216433789810843,-0.07196255027744548,5.932393615608785,-0.912167763784166,-3.310149218346391,0.9542111353745919,2.015932700334158,-1.5103991185149932,1.9551360050658044,-0.2122690723539792,-1.1676472530881887,0.1849249383789325,-0.18907712632423815,6.010472879930593,-0.3464295018508964,-0.7791465339147625,0.4736928428787415,-0.23145732236342847,-0.0507186042558382,-0.12698973517568662,-0.0871421922098218,13.088253341732436,0.0,-0.44916182133221155,1.606583568319539,2.0061935334289744,0.0,0.0,0.0,0.0,1.1915548289980538,0.0,0.0,8.763959054580186,11.776486717238713,0.0,4.1434583432010905
64,11182.567577768541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0728894599676015,0.0,1.4679448551023135,-0.22892114502729502,-0.14433811290149767,1.20727344462756,-0.5401795393614075,3.804059927807603,-0.1310151566526598,-0.3206693585035249,0.0,-2.7246704723908484,-1.1660701337791928,2.581632101286845,0.5895816748585891,0.37146499306843506,0.4902704392135335,-0.5722481776200068,6.260965588366477,-0.7785540203247419,-1.2765705529163458,0.4886385275015325,-3.533192894355428,-0.5560467306439557,2.4722310195377526,-0.06890526845413268,-1.8048046317539004,-0.0011753207795356414,-0.06856203278353964,5.952563444477475,-0.9136795246829642,-3.3229835220138795,0.9569383885531656,2.015233503062959,-1.5065593862216844,1.9555981527903352,-0.21134918827194596,-1.1666337818563746,0.18624725355367713,-0.18785277145618462,6.029885525299927,-0.34644273724149893,-0.7803679937750955,0.47428488979152167,-0.23198887201051788,-0.05082169048934876,-0.1280354040056092,-0.0872019766783412,13.805826225068277,0.0,-0.4619217245908666,1.650125989946898,1.9984869889078238,0.0,0.0,0.0,0.0,1.1937348012231157,0.0,0.0,9.064634719950423,11.746155402695413,0.0,4.132133676365247
65,11182.543338690346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0730121518424436,0.0,1.4679581345027035,-0.22883949172205356,-0.14426183200134068,1.2072020828118903,-0.5401306905104791,3.804443145410075,-0.13110337077511333,-0.32068982441495647,0.0,-2.7244842493825523,-1.1661597191999329,2.5814785007907215,0.5895445926630358,0.3714651630310699,0.49011519490433936,-0.5722476572957383,6.2612393622042175,-0.7785050471563535,-1.2763592910955697,0.4886124652614651,-3.5327987591228363,-0.5555079151288036,2.471978628283471,-0.06892183970516289,-1.802754661353164,1.3966430027692405E-4,-0.06845288643035365,5.952850802052498,-0.9134052095242009,-3.3230249789413193,0.9569860012441618,2.015112548352775,-1.5063980333271296,1.9554667429605086,-0.21128001919245812,-1.1665221406815571,0.18633934926056234,-0.18778235243930472,6.030213790359404,-0.3464443150564515,-0.7804151212318955,0.4743481483451348,-0.23201350058035058,-0.050826127402240004,-0.1280745514139528,-0.08720395060134535,13.862973719211407,0.0,-0.4624545986618067,1.6529894166378278,1.9971721300107668,0.0,0.0,0.0,0.0,1.1937899881370089,0.0,0.0,9.088259151357313,11.7428047305052,0.0,4.1291660468063185
66,11182.532046835324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0730631007645577,0.0,1.4679699297603546,-0.22880957670831534,-0.1442288790262887,1.2071805827375293,-0.5401168108282641,3.8045841921284107,-0.131136303807432,-0.3206966500329396,0.0,-2.724408046015733,-1.1661568648048124,2.581412065394353,0.589534602942091,0.3714883612658974,0.490063621296047,-0.572219015711215,6.261322615028089,-0.7784581587442944,-1.2762395904343082,0.48857368363564535,-3.5326207840542687,-0.5552946511489826,2.4719039527361453,-0.06892572430322659,-1.801918327817194,7.646680438721129E-4,-0.0684196555559438,5.952952316167502,-0.9132877710962901,-3.3228823818650715,0.9569733409679058,2.01505357992502,-1.5062972544022735,1.9554319541116492,-0.21124935824300048,-1.1664581273143704,0.18636128756767045,-0.18775318930352725,6.030319648074834,-0.34645257606222885,-0.7804354239177939,0.47436745229125643,-0.2320202365065377,-0.05082746880527593,-0.12809131831306034,-0.0872054490123388,13.891020783016348,0.0,-0.4627664873870999,1.6544118115644433,1.9965554420385438,0.0,0.0,0.0,0.0,1.1936371411989068,0.0,0.0,9.10050367491897,11.743885092112128,0.0,4.127096671911694
67,11182.502574400036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0731987574295432,0.0,1.4679404479456344,-0.22872288076335812,-0.14413593796463042,1.2070082352867804,-0.5400658982027995,3.802488429227242,-0.13125755367382547,-0.3207417466628708,0.0,-2.7238325288126313,-1.166406715964357,2.5808132541107227,0.5892578524912038,0.37134686501295083,0.48983938658589216,-0.5722171770827074,6.2588713476895705,-0.7782211143800752,-1.2758384680600185,0.4883659324680985,-3.5315812232009103,-0.5557447061208904,2.471331773625223,-0.06903016857012191,-1.797703755853747,0.0011402271631547455,-0.06841050799615157,5.950351551662344,-0.91248408473031,-3.3208587869673547,0.9569705174694904,2.0147704143066982,-1.50653558073548,1.9551380338904392,-0.21115723675316386,-1.1662044233121183,0.1864417737071822,-0.18764420944676474,6.027892820061539,-0.3464710938902438,-0.7804698932138112,0.4744108260971166,-0.23203582838270306,-0.050829520310427825,-0.12805022592747406,-0.08721026784765493,13.943012427672816,0.0,-0.46256216214102386,1.656139180080883,1.994276506889184,0.0,0.0,0.0,0.0,1.192943859768613,0.0,0.0,9.107781869801643,11.747942516866363,0.0,4.1217667932933475
68,11182.422504776663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0720509638412608,0.0,1.46552603735308,-0.22844578220755812,-0.14588272764345758,1.2036510207456976,-0.5401717069452014,3.7351906977023233,-0.13417675243225907,-0.32003698680997433,0.0,-2.708827299199988,-1.1725309956776717,2.5664221966450493,0.5808868245872205,0.3630346954201297,0.48694200225671996,-0.5719717089446066,6.184175872442443,-0.7763852689569988,-1.2703589356257,0.48602938143345414,-3.4988236120597134,-0.5678511606711105,2.455790025262396,-0.07264311247341942,-1.6847282801675183,0.02323518042495676,-0.07197102974353058,5.8663840616628615,-0.8866612646842081,-3.2416095750611214,0.9474233175109356,2.0084773550846977,-1.5119904515623686,1.9465324798778179,-0.2113956221913653,-1.1642413961217386,0.18879365713824844,-0.18742152299026943,5.950855290176767,-0.34651580399072335,-0.7784778209935217,0.4749306967769754,-0.23258292871930755,-0.0509810749910028,-0.12646464147580455,-0.08726124075703302,15.808685300597913,0.0,-0.4593738972858155,1.7236361881911773,1.9211248585146934,0.0,0.0,0.0,0.0,1.190517944399553,0.0,0.0,9.361264514259554,11.558464939133938,0.0,3.912044191225785
69,11182.414254107995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.071962540576807,0.0,1.4635759554186811,-0.22700020132348483,-0.1454849316011609,1.2021517211247403,-0.5397524621197762,3.6884452406153083,-0.13538817440536222,-0.3191940344058589,0.0,-2.699265536218502,-1.1766117492327979,2.5558028914228426,0.5770191632586263,0.3582933288055093,0.4848233064376259,-0.5722844125273817,6.131550703574379,-0.7725028781554278,-1.2659687869087224,0.4822249530504896,-3.4701847935255627,-0.5849432225820216,2.437597114253286,-0.07437207026179228,-1.6125355155786518,0.029835795460189274,-0.0767111123882379,5.807136770436868,-0.8671956640105499,-3.143719311919568,0.9367764768578176,2.005269080821348,-1.5158295468292673,1.9408868174504368,-0.21151271884354578,-1.1629388730358348,0.1890659987073118,-0.18807398758632624,5.900621376598331,-0.34621940270590446,-0.777278386154202,0.4752973835462565,-0.23218173301972309,-0.05090259246921776,-0.12470669846447258,-0.08719053296990902,17.28543019825437,0.0,-0.4517619375115682,1.7666570498972407,1.8600616643496686,0.0,0.0,0.0,0.0,1.1922308980108156,0.0,0.0,9.631561209778127,11.38143769924479,0.0,3.678793078800369
70,11182.366697602634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0714440012710795,0.0,1.4622914693150721,-0.22583690032925077,-0.14493635488564147,1.2011492109948723,-0.5397053750257413,3.641589649583038,-0.1352213795916654,-0.3182624210736053,0.0,-2.6910065777422623,-1.1757144134838131,2.546727864008871,0.5732551152202312,0.3567711201634886,0.484050955163069,-0.5692810727498888,6.0786141733284955,-0.7665684828189705,-1.2594456704134613,0.47613175565958116,-3.437079154948903,-0.6140863836341648,2.41379625668656,-0.07223306712056307,-1.5506159199186758,0.040587822857551706,-0.08494538880194653,5.742778837554509,-0.8427776765888306,-2.9642122965885034,0.9139021686316237,2.0008742007549185,-1.5172070027437108,1.9390897360042196,-0.21174782626761554,-1.160586136553313,0.18818867543726758,-0.18870961280447915,5.851449903775648,-0.3456825045781606,-0.775659846668614,0.47425704592243184,-0.23113118107908778,-0.05070121123936744,-0.12185792454459861,-0.0870188052610075,19.767557976627657,0.0,-0.4496201495358668,1.8453173647067889,1.7756219934304784,0.0,0.0,0.0,0.0,1.1941834573025276,0.0,0.0,10.141969131711388,11.18209998408155,0.0,3.335941176638844
71,11181.874000349733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0713961033134807,0.0,1.4620057370165902,-0.22531638541137344,-0.14376706316196575,1.2013956058758037,-0.539386720361961,3.6326327212060674,-0.13355249263373142,-0.318253458683037,0.0,-2.692314281124234,-1.1777971149337771,2.544174531092472,0.572924839733457,0.35668938774270514,0.4857231411709773,-0.5703989198153725,6.0687756081898385,-0.764497108634344,-1.2609007106905883,0.4754548076820882,-3.426533475068757,-0.6353233846639756,2.4079600932457104,-0.06863417777524182,-1.557028387437527,0.04249233535765973,-0.08600953468331014,5.727142328733163,-0.8365038861035329,-2.8588003533596633,0.902749552440019,1.9982933507916374,-1.518862346392796,1.9388897155617606,-0.21239045555444258,-1.1599921035323881,0.18787483259413373,-0.18874093671472045,5.84151329063301,-0.3451725187039402,-0.7751552732615196,0.4740873296678105,-0.23019819476359632,-0.05045402898673091,-0.11994412426612727,-0.08689530011037604,21.430219612860093,0.0,-0.45220163029480914,1.894193722540684,1.7266595511367095,0.0,0.0,0.0,0.0,1.1984471719460388,0.0,0.0,10.51089325710707,11.04429949061159,0.0,3.0928318666452634
