Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad
10,12168.624408914933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2931688078133083,0.0,-0.40401210731308024,0.0,0.4689731563072897,-0.09744718983116579,0.41559290224622897,-1.5539424383694826,0.5439107766978575,-3.134079991351695,-1.1313129114579217,-0.37251282269785346,3.173820378811063,-4.470115304102812,-3.2639714854895816,0.43037747010743144,0.0,0.015526272458014648,1.221779489892282,0.0,-0.05973789820831877,3.051088697323755,-3.800685859163184,-1.5968847885898756,-1.485223843718118,1.2934660979211152,0.0,-3.748186737601104,-0.03559399353421998,-0.029210514763989382,-1.028873334752756,-0.5594896276321026,4.831550676574769
11,11900.610680402948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6340278468812612,0.0,-1.148105761681895,0.0,0.4383070444573296,0.5927755805839809,-0.3373791212874416,-2.5449630523902464,0.849606734222472,-5.08383494255013,-1.8359223508387743,-0.6008351249397342,5.116772173644517,-7.248499191961725,-3.586013314104087,0.7718618473274885,0.0,0.26428726335975977,1.326534569681985,0.0,0.05269517571757603,4.2925191506533995,-4.243417394178782,-2.097953694605237,-2.5500647597203407,0.9036414183814561,0.0,-3.229929872582986,-0.040467148630083334,-0.028686118641746323,-1.096258385745707,-0.6069426584973053,7.685006887103334
12,11418.425111847517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7972055764166952,0.0,-0.897030379135906,0.0,0.296443776394202,0.6707713862880164,-0.11211228561088654,-3.758152037857908,1.2035146730791035,-7.443751054867898,-2.688049536065866,-0.877569517951452,7.442689634451855,-10.607684332160325,-3.7272844280982405,0.5154561256396877,0.0,0.6459299021732151,1.4103893773375862,0.0,-0.1443839728324506,4.961830026185168,-4.2533707642969505,-2.009901515359933,-3.7831956749744764,-0.24553176458861992,0.0,-2.196424558381049,-0.04976354055633845,-0.02869890009033528,-1.2764416762931652,-0.6596699151234325,11.035917542060854
13,11118.900535538987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.807696977228656,0.0,-1.0411910473611328,0.0,0.5410451347105601,0.3159405585816646,-0.15624459131858762,-4.654568538824712,1.3039554856754236,-8.93805232544429,-3.2264392022840376,-1.0788700297363247,8.786848008435019,-12.735193956189187,-3.2617696545828965,0.4386647589687568,0.0,0.791293172879411,1.1157962815789344,0.0,0.05250884601621228,4.233500444482382,-4.049485004855306,-1.8002299722448791,-4.082159155168982,0.005955373132492392,0.0,-2.0484583191674663,-0.055246026795760614,-0.028515642455880334,-1.450997112703662,-0.640629055409057,12.939688290180705
14,10758.31949038133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5964041328359062,0.0,-0.7400606047741956,0.0,-0.17549247628557674,0.719740944618486,-0.1312354176316333,-6.845646382241369,1.271040004078909,-12.17414315863186,-4.40789235608729,-1.543859713189124,11.428137414437579,-17.34890492591512,-3.0372528996424424,-0.4509256230377674,0.0,0.822070508791437,0.4094123796122655,0.0,-0.017426773447802066,2.633662699105561,-2.626410219724478,-1.7432568509471,-3.969410388914385,1.3134806882740906,0.0,-2.000415754520334,-0.06145372524573113,-0.027114528155721924,-1.515204063961435,-0.6407950203374424,16.79542442487069
15,10517.126085724367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7250078284389663,0.0,-0.9547849935573154,0.0,0.09268715426868818,1.0103825904319697,-0.03586912216804315,-8.395505329033123,0.8115374768721557,-13.823746782123557,-5.050718705261039,-1.8027216272886886,12.290469362715521,-19.71762872440965,-2.9253979538470896,-0.15718593899101757,0.0,0.29087866931074535,0.6755137009779166,0.0,-0.3818670905678362,2.186625667836953,-1.7712103059454705,-1.4493379689357702,-2.6143329472299723,1.1569260558281262,0.0,-1.973319207554778,-0.06593480600087868,-0.02624969143716552,-1.6424322253369106,-0.6465520938468523,18.234000669099657
16,10321.25842585327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.37931035955148,0.0,-0.9139051706213486,0.0,-0.11211369579039326,0.4242125239535762,-0.4068491928643645,-9.921938864216926,0.3352589526228911,-15.441161853666047,-5.715338814833417,-1.9993291513916802,13.080466659514997,-22.05493467658416,-3.1576418422423025,-0.23424229251059014,0.0,-0.2819951805997313,0.7471077510088792,0.0,-0.799338376515164,1.8660855380416541,-1.7798011261241904,-0.9419016853861018,-0.915032517894065,1.0752525793885355,0.0,-1.507364870096833,-0.06795978886315115,-0.02506716770391506,-1.6282377233174252,-0.6530575733274985,19.312238078740375
17,10154.181562049765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5471157168032155,0.0,-0.805356200789745,0.0,-0.5398518317993418,0.8847799810464532,0.2527708445835747,-13.235705827806473,-0.774415113633028,-19.20377002135793,-7.5728252967887135,-1.8228108342379143,14.651790227060399,-27.634222461721784,-2.101188336256275,-0.9529076634274757,0.0,-1.0158554250830103,-1.1809111507574288,0.0,0.6069150585291214,1.9615490482428088,-2.6629672101837314,-1.109012151181661,0.39056958680562004,0.06701779173815448,0.0,-1.236684125318628,-0.060992310099392766,-0.020674295128938192,-1.526207625189339,-0.536728900695415,18.245950845762813
18,9958.444140956422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5775119408137706,0.0,-0.7664476172632475,0.0,-0.48704443873620795,0.5768891052444951,0.2679971891573014,-15.018699537473418,-1.3773125456138415,-21.259238799818263,-8.605779113327367,-1.6782866421589249,15.505387095241113,-30.695811053400508,-1.5772615153395853,-1.70290552984003,0.0,-1.4316195129067673,-1.3584507985676817,0.0,1.3169047520401997,2.399113930354212,-2.3873697706534642,-1.0993243745966939,0.523769853032154,-0.10855891413642435,0.0,-1.1643503289711195,-0.05368324484336525,-0.01773764323886869,-1.4360535892905437,-0.5168392789646439,17.41187702463958
19,9708.937806497164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5519151432059493,0.0,-0.7690647177934369,0.0,-0.4745833390464537,0.4333134859823937,0.21108607301571794,-16.934597644857565,-2.026402680131607,-23.518413383351316,-9.759558050432705,-1.459186439112305,16.45040061339893,-34.07339164043171,-1.3636874339788978,-1.8665186180907785,0.0,-1.9597080603665331,-1.4536001910496186,0.0,1.0339648223211997,2.1771904244046647,-2.3318571997708695,-0.9659089605663174,-0.0382516579299349,-0.2156898047281547,0.0,-0.9915323883219012,-0.047498616073929203,-0.014838025115600123,-1.3120504768100558,-0.453600392396089,16.296704999122856
20,9561.653694088436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.800110595132529,0.0,-0.8085929952254373,0.0,-0.15085719166510475,0.5555119464719502,0.2802570017577447,-17.578182598990246,-1.9711756030499303,-25.239418483252475,-10.708336305904893,-0.7077089965701859,17.58907191568966,-36.74657559372859,-0.9080880587147194,-2.147182666871832,0.0,-2.101319646802,-1.121869463118492,0.0,0.43733087590547526,1.9351576790921767,-2.4488146488587494,-1.3151494017142555,0.17858059812717364,0.11756966200890584,0.0,-0.33254958874579543,-0.040202374010208104,-0.012829642093028773,-1.220258232546352,-0.4014747325800223,15.003672710448628
21,9415.460367638289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7415099349905396,0.0,-0.8548757335416346,0.0,-0.14394529003228324,0.5037778061365714,0.1934408246855838,-17.686425925349972,-1.7104782380340773,-26.419952838789214,-11.383314662716542,0.05323804476314886,18.526220581429605,-38.62527087799527,-0.7326118133439175,-2.154647063963413,0.0,-2.1323219667643345,-1.1826639188754307,0.0,0.015751675765609985,1.8365996485475231,-2.201487641816633,-1.078228261289488,0.3965688551968837,-0.0380190107369133,0.0,-0.5437772818484407,-0.034992222228533564,-0.01166770251942313,-1.1147627257957664,-0.3597181766259552,13.966579257543247
22,9327.01730921493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9240561416046675,0.0,-1.089839800383861,0.0,-0.031902218586606496,0.529548027275004,0.6836365437066361,-19.26860152833081,-1.212308060080646,-31.375911963162018,-14.353888325003384,2.4501525802705766,20.746888909681317,-46.61844848656318,-3.0451317413876424,-1.0061362380036094,0.0,-1.940155739027203,-0.7545199850330646,0.0,1.7949796738432588,0.3736373787788687,-1.2405612136281867,-0.10388826040470123,0.6024234601754584,0.05682217021765171,0.0,0.602018442653698,-0.023750415259591408,-0.007527299206038726,-0.7570745782551673,-0.28041598579551846,10.493331809072972
23,9198.555499268132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0574481697974907,0.0,-1.2496842601045612,0.0,0.2114593597899964,0.3009897122260903,0.7462360360777356,-22.715084120818734,-1.7978680759028043,-36.56707687705533,-17.898501790462863,3.0633529119319487,17.77218991978964,-55.80048133012683,-3.447959071456164,-0.8789260978259609,0.0,0.3920551494304332,-0.8156690924750419,0.0,1.3751689899883348,-0.47511201973238426,-0.8280324535926535,0.5748717622272265,0.206099590999419,0.2629216390710562,0.0,0.8144403712259706,-8.651768915788755E-4,6.324887195832051E-4,-0.2610797659953404,-0.1358700316854409,5.504131165143963
24,9139.773375222474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1712372374202067,0.0,-1.3060994405489206,0.0,0.32141754310871623,0.18330956973213747,0.905677199067541,-20.884373545962028,-2.0859067524535573,-36.058882308946046,-18.15636317568072,3.6065405376489634,13.577413190620248,-56.295485273823736,-4.226114848967579,-0.5331632220588562,0.0,0.10713784048136493,-0.6756968815741166,0.0,1.8964313865190014,-1.198590411453212,-0.5634993653925569,1.031398062928072,-0.645436981338426,0.40555938336246367,0.0,1.2537541225235769,0.0025692991849921056,6.168107792865116E-4,-0.13852720986787584,-0.10488233691116848,4.280239183399576
25,8576.297754864016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.25504425596261,0.0,-1.2566854963773926,0.0,0.6666059328909003,0.12271378817794648,0.38199981524195237,-18.107393161657043,-1.6635115743429831,-36.714730924504984,-18.810267599892132,4.3997288140271795,11.31515523941725,-58.43979134381343,-1.6451806781181042,-1.751817545086814,0.0,0.271795063192683,-0.8584995371736424,0.0,-1.2167983616390377,0.1718844606739922,-1.3437884773856175,0.3600544393372447,-0.8415275464708731,0.573881381281657,0.0,-0.2024146431586873,-0.004245203400732373,-0.0011996168745498977,-0.4077468436444277,-0.20552121944612395,6.699455246116404
26,8554.247108862579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.071751636674585,0.0,-1.0950462229444284,0.0,0.5410490250110018,0.06321940244230605,-0.003507069250736683,-11.233591015518375,3.984891856748559,-40.15824561198401,-20.66186224682282,0.23020918234028542,4.453764829645788,-67.11019971127736,-2.1266118296544594,-1.8709532865778875,0.0,-3.4875812600997054,-0.30108394661665017,0.0,-1.3446539636957602,0.8481771308201899,-1.328155626693369,-0.03268445178163143,-0.29136688463776883,0.4750712957586725,0.0,-0.9275552722423203,-0.01312832263052991,-0.0024935034242155422,-0.5165361335574472,-0.2529160458295211,9.194961586909983
27,8422.303850449416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0234292085048295,0.0,-1.0372243233023233,0.0,0.48278012977194124,0.028675011656696024,-0.09016004089546309,-9.57692420100208,2.64341455717762,-40.87907985490212,-20.951442939935426,1.6420660777825133,2.9467713164130434,-69.15972931409334,-1.9633204303270722,-2.10128064310876,0.0,-4.473093508354489,-0.3620427277543262,0.0,-1.4272941843023093,1.0785149311728794,-1.498572246979369,-0.20954728523065294,-0.5350986562402815,0.4750063751523519,0.0,-1.0760768224839006,-0.013455465471635628,-0.002761567058779542,-0.5157914442392517,-0.2516215492658464,9.622548453512323
28,8285.82644402964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0065321432709466,0.0,-1.014461758643594,0.0,0.437273491756906,0.06402670032918087,-0.10198637413374956,-7.46992910998298,0.27002278390507195,-40.86198637966025,-20.727195592516484,0.5428813002308557,3.473927104532848,-70.20249075620828,-1.7275222638932295,-2.3213945007263677,0.0,-5.605950562580207,-0.4987707012272402,0.0,-1.4849175877450866,1.2879903450204369,-1.7303250430538317,-0.37449289151307597,-0.8057552554624097,0.44217511959425926,0.0,-1.1206368421887083,-0.011042171104496476,-0.0024673094309684293,-0.46117814935852897,-0.23650932976020175,9.330974000282257
29,8231.11677889127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0179776524227786,0.0,-1.0365726333446597,0.0,0.44330302096458046,0.08213006298315878,-0.07213020065149103,-6.383033989122964,-0.06756071279450332,-41.25564329227318,-20.643580791716584,0.477408494148199,2.6579740617693375,-71.5873317978133,-1.8080350129185052,-2.2420071667898744,0.0,-5.426588452628694,-0.5288191577847756,0.0,-1.4782206676132226,1.2665793793405378,-1.736268400221551,-0.3620504991743374,-0.8075160327439481,0.42385512818017207,0.0,-1.0698775577435873,-0.009945733323865042,-0.0022903530291188416,-0.434883972567389,-0.23130105775203735,9.095109956820552
30,8144.330020006124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0288074601694053,0.0,-1.0852325134785543,0.0,0.45653094673001615,0.09099279905924147,-0.005226039382355843,-4.419868473910923,-1.8543547942828242,-40.849594704144785,-19.725479874175452,0.27632557516788464,1.8907349744790638,-74.08176427153585,-2.1876395093980356,-1.8718539822129985,0.0,-3.8070299154305345,-0.5338332518870837,0.0,-1.3890820340581165,1.058671994783614,-1.6090369040172858,-0.23311589858594564,-0.4757941291385387,0.4456771133453427,0.0,-0.9294070767598526,-0.009023133842189262,-0.00211343773597637,-0.41522648601648965,-0.22649865199825758,8.801803214484258
31,8103.313642293191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0366975428547636,0.0,-1.0947191855630376,0.0,0.4457845128369413,0.11818421836094839,0.035671693907614196,-3.9949526690670267,-1.7907377390480745,-40.31150071358994,-19.002837118068474,0.49192919012254166,1.4510589214700444,-75.30845419072021,-2.0384592776539363,-1.911946493594861,0.0,-3.888019975963798,-0.6814095668526166,0.0,-1.4395780335101607,1.0406991157117234,-1.6893916320252982,-0.24464419784791094,-0.5715426609599628,0.4499123695219299,0.0,-0.8632856566701614,-0.0074717568785951346,-0.0018800552761674334,-0.3897370284467643,-0.21578694966533263,8.561274504231813
32,8045.991063469484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.064894609025995,0.0,-1.1812822711085837,0.0,0.4210214976864727,0.19871097327779308,0.26774803771007305,-5.606572944803702,-2.3980320213260793,-32.48877985053227,-12.621709525400174,1.6351137578936261,2.3259368974590084,-78.27930949827108,-2.51626806472728,-1.1446891609004475,0.0,0.6142327999248454,-1.02462062738489,0.0,-1.3610946968160862,0.678421163731632,-1.5940295070347472,-0.09762642526702556,-0.2575429118903273,0.34441793617259886,0.0,-0.32121723758050313,-0.0024466819218403307,-8.994784794006106E-4,-0.3139144247510371,-0.18547110748652484,7.332585234473598
33,8020.418594163255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0628762767388484,0.0,-1.1700765729229963,0.0,0.41466038232434044,0.20773638184178142,0.25940468236736103,-4.680186474702695,-2.825566094888147,-31.776692519796736,-12.017803848929566,1.3865683745678896,1.8845991701646043,-79.69293687128061,-2.417571914937609,-1.212084010226832,0.0,0.30645181759272666,-1.086302468987174,0.0,-1.4354109777246744,0.7260650871007153,-1.654049831227635,-0.13425441562518925,-0.31150922302349204,0.34414379616424284,0.0,-0.34192497699982577,-0.0021126087394353074,-8.467164390573705E-4,-0.3078313143211204,-0.18278118944295504,7.39769415421023
34,7975.388398430173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.048441318190811,0.0,-1.0890920145566383,0.0,0.398368006807048,0.2519711841265556,0.15228744801832889,-1.164863877009307,-3.140117271877489,-23.211010716238043,-6.524367153770003,-0.35797732487297806,-1.1420400989855555,-88.1435766649978,-1.8003981789948782,-1.6606413297100935,0.0,-1.104023814762205,-1.3974149190057021,0.0,-2.0836788376570956,0.9873472992110499,-1.9078225679114107,-0.2679718322903212,-0.606369392630203,0.4537923060505883,0.0,-0.625279739042347,-9.98733777168273E-4,-4.8198456213268114E-4,-0.2947349509509873,-0.17620192225639342,8.102371877597804
35,7816.5392537929965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1079654144133113,0.0,-0.9826572897246509,0.0,0.39012815233770415,0.393772141214619,0.13734322343224137,-3.7450494593121078,-2.8952446977908184,-9.982224560063194,0.6008791922770396,0.36180727573499694,0.5720262965513951,-90.35507319250773,-0.7103789670112435,-2.6189491792221595,0.0,-7.036667085476328,-1.8517496900673298,0.0,-2.4572924854342793,1.2554443068581091,-2.484284726172449,-0.4295852402615204,-1.2075519156323726,0.5934567673931875,0.0,-0.8549940938201784,-0.004741747375735287,-0.0012125005326829262,-0.356731858381718,-0.19569658178042965,9.985697892548231
36,7811.2524683331385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0895594924878518,0.0,-0.9404661909323283,0.0,0.49304430028576507,0.07632788856349382,-0.0020095479059978327,-8.500887074603705,-0.4965189439573332,-0.3090677802683359,-18.927968889461134,2.542225981472194,2.9621091974723477,-83.19962669487113,-2.097042246481038,-2.2796643483482506,0.0,-9.40956127491356,-0.8218169963289028,0.0,-1.663934918660172,1.1130854932197347,-1.9792975253973801,-0.5375433519707902,-1.3048255542835847,0.6497526691145327,0.0,-1.1196916330053628,-0.007249734210028908,-0.0019888396671993666,-0.34096379121734777,-0.19970883865458544,10.702036541079623
37,7755.833490133191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.036134554134004,0.0,-1.0893853464248846,0.0,0.4248268312449192,0.2338064720490982,0.12388985632968244,-7.432099287120347,-1.483731148818822,1.9620848691307433,-15.78984055034421,2.3261749500545768,2.3044977424066344,-84.68064494926577,-2.0318366959420753,-1.8308172996033631,0.0,-6.550324407571318,-1.2181781764023314,0.0,-1.9304748569480434,1.0833635091236091,-1.799227919356777,-0.22363133332839347,-0.7051914726538339,0.28716892928771665,0.0,-0.6026031242762881,-0.005979474781469872,-0.0016386420441793623,-0.3486552891283239,-0.21098623001201633,10.589251663429136
38,7704.7867546363195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9917085771402578,0.0,-1.209844728277293,0.0,0.37227916865586574,0.3437495364412629,0.21807168479309164,-6.562479030681658,-2.129103391325212,-0.06532075999405063,-13.539705781423834,2.0693832668003855,1.754983280331936,-84.13471772188139,-2.0178086271340585,-1.4572232264342644,0.0,-4.045824376628273,-1.4766106179758252,0.0,-2.089677360801987,1.041996172556034,-1.6266999352791351,0.030671217001429107,-0.20222037108911073,0.00657731610645107,0.0,-0.20043299467625586,-0.005011912991863085,-0.0013527676602041482,-0.3558326684905397,-0.21988640433323023,10.33947436853686
39,7581.032927634771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.04854826618305,0.0,-1.1244269805996963,0.0,0.43734957624114346,0.20467230500744396,0.1788883745074064,-4.989963731864883,-2.4878337796710985,-0.659223839998659,-8.95237877659325,1.5574255887181976,0.7743382585920008,-84.0356629473859,-2.1797034011872904,-1.4548382704062313,0.0,-2.8257500847781527,-1.3228647916537617,0.0,-2.1968039356433064,0.7401540204047514,-1.562303064018495,-0.13963528127268648,-0.16838011929393165,0.4369178074226129,0.0,-0.4998772918197023,-0.004833894039288251,-0.001380557514349718,-0.36829688835916463,-0.20369003740154418,10.463159684103452
