Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad
10,12167.634046753912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2924447674924884,0.0,-0.40441941496400535,0.0,0.4684598468336994,-0.09910432537507924,0.41615367527158054,-1.5575944059534814,0.5450828643697905,-3.1413116018808456,-1.1339291416897384,-0.3733749903023764,3.1810997985961116,-4.480438180196769,-3.2674089903293533,0.43569187887116856,0.0,0.015564798350651124,1.2224489283276674,0.0,-0.06002856172496708,3.0575343672128383,-3.802924163654377,-1.6039864438823044,-1.4887677648623268,1.2937619555540714,0.0,-3.74972642766135,-0.03564627792140832,-0.02921414204027392,-1.029799871354033,-0.5598870715001634,4.8482402478877535
11,11898.945237161155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6324002967428428,0.0,-1.1498402899099966,0.0,0.4380920473282323,0.5919193667168146,-0.3377814827331679,-2.551023911705556,0.8514925230049506,-5.09574818354762,-1.840233745977495,-0.602266327768757,5.128714147799514,-7.265504324190256,-3.5923028477615686,0.7810051700584788,0.0,0.26410167387160083,1.3280127438355536,0.0,0.052043917798466455,4.301497447375932,-4.2469447544614765,-2.106500492017672,-2.555975200203796,0.9024507025971311,0.0,-3.2306513493454614,-0.04055980956292683,-0.028693015912674636,-1.097827303330354,-0.607551701469155,7.716239117084166
12,11417.0205386555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7963668578870953,0.0,-0.8975580983707343,0.0,0.29558332615031807,0.6694164788539948,-0.11091801783952313,-3.7644962166806835,1.2053155181862754,-7.455941305952836,-2.692468184556075,-0.8790926866570132,7.45481704989783,-10.625105518388747,-3.738819681461637,0.5289945850083448,0.0,0.6447124806529227,1.4127542427580448,0.0,-0.1447380889205448,4.969673835917163,-4.255537083373028,-2.017764787517538,-3.7887373714343884,-0.24797171869465617,0.0,-2.1975396489549066,-0.04989762273032608,-0.028712171622974927,-1.2784474438715163,-0.6604730004500386,11.077500559758727
13,11119.388084109443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8049578418762338,0.0,-1.03918795141286,0.0,0.5358692615137066,0.3146200836399892,-0.15621317004822524,-4.655630094923433,1.3040536913525378,-8.939768596066168,-3.227091507311374,-1.0793044430954486,8.78858330139606,-12.737740055055047,-3.2827551287823664,0.4548673483647761,0.0,0.791690427882754,1.1208136053470776,0.0,0.04937899846082863,4.239685396541295,-4.050254985971768,-1.8075686440566718,-4.081943918892558,0.007536774588483119,0.0,-2.0515329245722866,-0.055355077874465496,-0.028531768590257408,-1.451259882319802,-0.641616311098471,12.971600570519847
14,10767.031636382237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5955896014652058,0.0,-0.7365192222281773,0.0,-0.17924315280511327,0.7216012244665322,-0.13121774637578681,-6.804684535074764,1.267567558356455,-12.107054310808579,-4.385560909182537,-1.5342402956403574,11.36764827492607,-17.25389747852089,-3.080381212327138,-0.4216211199671214,0.0,0.8302399158750836,0.4350947214391314,0.0,-0.0229057692629923,2.6701851040570173,-2.6378822551517294,-1.7556594977050402,-3.953119127753543,1.302938219482638,0.0,-2.0079541447830365,-0.061360375526434204,-0.027146918699830117,-1.5100319830627036,-0.642654939194419,16.740873852784144
15,10525.352936421667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7309039286307655,0.0,-0.9546434316886193,0.0,0.09432020809632885,1.0271630108743615,-0.028450512807311507,-8.372624238057965,0.8029701145259952,-13.775128758154455,-5.038954988413378,-1.7946258850638688,12.236906751246734,-19.649791233650237,-2.9676400092649073,-0.11987666438768557,0.0,0.3053235829272818,0.7054413626409409,0.0,-0.3912144764141869,2.2166495775139765,-1.7678686742568042,-1.4636968588217054,-2.5683865581396272,1.1457367463890065,0.0,-1.9823181695059628,-0.06586270365049393,-0.02626719441276906,-1.6385628873272693,-0.648292117775958,18.176626653182797
16,10328.736562618771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3875643638164847,0.0,-0.9146938413064569,0.0,-0.11034456633197057,0.45115277688804656,-0.3958709843292384,-9.901306602838925,0.32602993357926224,-15.392629692380792,-5.7073027446052045,-1.9906858782475787,13.023262960635538,-21.9877530710026,-3.207351646999115,-0.18743841199658506,0.0,-0.25908586743328355,0.7812301208806838,0.0,-0.8144503167792698,1.8939147302159536,-1.7652686484647628,-0.9547567717909371,-0.8620748801208142,1.0608821268465174,0.0,-1.5224606449835143,-0.06786699918896118,-0.02507970246612313,-1.6234658296910862,-0.654640182517003,19.23170679700688
17,10129.76562929359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5218463222254215,0.0,-0.8130224309536441,0.0,-0.5453874356664612,0.8734012535453768,0.221293604487511,-13.224202589578818,-0.7877398894082399,-19.143008821782416,-7.570894085273511,-1.8253960768978246,14.572208171505446,-27.54908211707624,-2.250188972151225,-0.8223558852021942,0.0,-1.0288825322095851,-1.0993782778815595,0.0,0.5046074264099685,1.8989809593832252,-2.5962363753199984,-1.0480407493562034,0.22670920927436344,0.07241466471529479,0.0,-1.282870758850285,-0.060965365660612246,-0.02069353019320949,-1.511159000008663,-0.5346595270072931,18.054454996339597
18,9904.000580756281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5661064278821542,0.0,-0.7706198906769924,0.0,-0.485719625318409,0.5456238218728948,0.25599605794975516,-15.293541493139303,-1.479417590407957,-21.52312146425857,-8.771354216003424,-1.6704277802953895,15.563076006947227,-31.092174849649243,-1.6642302851800637,-1.652951209857406,0.0,-1.518881435737719,-1.3239333452303275,0.0,1.314055077749431,2.3454595631252637,-2.3206191190084184,-1.0438085521463996,0.3661406452285062,-0.12390490949146832,0.0,-1.1619446654444276,-0.05273187461849801,-0.017325742863656728,-1.4084992614381433,-0.5081460645656629,17.053688002309265
19,9660.002236494509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5501147960211663,0.0,-0.7767492448336907,0.0,-0.4527197626750015,0.40418322663219763,0.19504847994516622,-17.196832701224864,-2.1104725873078247,-23.779741327865935,-9.92749030726041,-1.4563663479678586,16.52172401986305,-34.46498632828244,-1.4627101586029296,-1.80739669030162,0.0,-2.0498567144262254,-1.3737392598072196,0.0,0.9902055707508426,2.088737782462194,-2.265070662310348,-0.9229127124446221,-0.2044370007911429,-0.1909274239657287,0.0,-0.946383308145299,-0.04659427696392115,-0.014442919975025871,-1.285869748461144,-0.4449138031257883,15.908325251278477
20,9476.912509456837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8139786499830641,0.0,-0.8371737729882804,0.0,-0.08635619615222845,0.5573544547832253,0.24176674225534722,-17.77540409193951,-1.8482337596714538,-26.035148680677494,-11.192596020718845,-0.30092666336274476,18.169925655268354,-37.99696141612755,-0.7675167199858499,-2.165245459877502,0.0,-2.174699508456104,-1.0772312880091093,0.0,0.07188242437203096,1.8112763137710544,-2.359277831832875,-1.2638030863736978,0.24228398336874285,0.1197633603090717,0.0,-0.3324539220908517,-0.036522018904032345,-0.011926843687925697,-1.1507189266924083,-0.3702723384562296,14.069883782503673
21,9333.260884807873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7011253386415996,0.0,-0.8909681376953503,0.0,-0.12193737408830761,0.46277497461627815,0.1149878708164471,-17.90369880322547,-1.5390840733603828,-27.379159941224486,-11.966602177718205,0.5465947680548888,19.234448320168536,-40.134806901838665,-0.5900151817462546,-2.1524546599224803,0.0,-2.207719549741555,-1.2079614866057296,0.0,-0.3902265365973468,1.7228379582371212,-2.0228846667808362,-0.9057688320114146,0.46231824793626075,-0.1252360886067444,0.0,-0.7017431971892159,-0.030778033677020894,-0.010628007220667422,-1.0270136793455535,-0.3237920404073064,12.89886713135352
22,9071.878118163091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8831160030442369,0.0,-1.0690663529675255,0.0,0.0021089712033967867,0.4717946142843121,0.5199247711822241,-19.229318246068985,-1.514902483930086,-30.973549777175542,-14.207090094090468,2.244211829296089,19.777471754444065,-46.16662603309148,-2.3377997245819753,-1.3363015862972598,0.0,-1.8860617309440941,-0.887319914417172,0.0,0.9797510516137673,0.5461828749293882,-1.3820168411301863,-0.20730152182458328,0.4141267140472379,0.05068744279552018,0.0,0.31421958552537577,-0.020391740063526995,-0.006996575760965627,-0.7201208730481796,-0.2535502015268568,9.862592185615512
23,8807.27241201934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9170418310811081,0.0,-1.1287465394140994,0.0,0.11092002303321231,0.34454057397529536,0.4726474405797629,-20.82409402612467,-1.821869403442307,-33.30837369585657,-15.778552019302257,2.2905872584071107,18.357764252685715,-50.31653770494284,-2.1335199776868783,-1.4794982517150352,0.0,-0.8447404769975357,-1.0175621496895848,0.0,0.4417341507260274,0.35215894178922047,-1.2942828979279866,0.029502687640256736,0.22126490455449432,0.11053727308486723,0.0,0.2158326264299885,-0.009301443272674539,-0.003102669199569564,-0.49815997147261076,-0.18654106045606972,7.6199395432442145
24,8749.35587946919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.942458068861065,0.0,-1.1372000850085122,0.0,0.15751883058882202,0.3466460369227521,0.4483342682819278,-21.193664501662607,-1.7230609516088304,-34.08410744126023,-16.17899252264581,2.3063353809139486,18.485861111762294,-51.57258760796529,-1.9482552695607327,-1.5816201011184616,0.0,-0.6231639038337791,-1.0357378557975476,0.0,0.18567444368265124,0.43698605190820483,-1.3559455228493127,-0.017933603366305763,0.2806060948828708,0.146888125314508,0.0,0.13337266369696824,-0.008208010401632554,-0.0023973814545667506,-0.4861806792555994,-0.18633536321960217,7.470737366306068
25,8622.950200355375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3959286392731634,0.0,-1.1237001577166288,0.0,0.8858609995948357,0.19243258658657136,0.14772792168824606,-11.818642827814749,4.208945982019608,-37.88597014884064,-17.03912270610991,0.35423765708510846,6.6948825073881775,-62.69766926862039,-0.4387202391790834,-2.6562918765305645,0.0,-4.825666571145134,-0.6948034051603967,0.0,-2.2749366595927616,1.0303655834875616,-2.114738798986123,-0.38961119937089106,-1.43697647119639,0.7319258780211242,0.0,-0.8567046867992093,-0.014997705587012258,-0.004245800537594422,-0.6386138640269854,-0.28991217921747414,9.133754455292381
26,8525.75696164736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4405058361070178,0.0,-1.0992275937236273,0.0,1.0044532018253873,0.07115972795793135,0.01887494288041819,-9.590847202003255,2.8394708308229335,-38.83759092636601,-17.150482878771015,2.5354981804187107,3.445713492631841,-65.54613758175569,-0.42329713744567976,-2.6986047213848834,0.0,-4.068825975949395,-0.5696263804063126,0.0,-2.752391022573905,1.177442381962544,-2.206712897462658,-0.46302974263708707,-1.7212451114582743,0.854190114762703,0.0,-1.1478603073744316,-0.017077774928161902,-0.004925069412043456,-0.683267922235447,-0.3140070109730085,9.720600353026743
27,8435.12652016989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.426654323067671,0.0,-1.1108585849150123,0.0,1.0058241834403403,0.032106423327224354,0.004827142657900553,-8.413925284423438,2.2296591908825523,-39.547466762518624,-17.315343541427705,1.8484173011878242,2.6283891772249453,-67.41536972311995,-1.1287178057714473,-2.291692689223587,0.0,-2.61960140414792,-0.34465450809269904,0.0,-2.5365152229350953,1.097636127793137,-2.034174491174253,-0.39582846441596686,-1.4851766904445451,0.8564263390238084,0.0,-1.151926650694987,-0.01641259781421798,-0.004494284880086127,-0.6459666907390047,-0.3104527209671297,9.440861271055622
28,8321.698392368131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.356454845957021,0.0,-1.1046194154371884,0.0,0.9068208665933396,0.03057614695228622,-0.013156191726497197,-7.052805531977554,0.6855924316800799,-40.26476525488461,-17.34352404875719,1.46925934228867,2.4527802926884132,-69.6585414028934,-1.2717262817680002,-2.2486360569878703,0.0,-2.405480553381451,-0.4503530845884219,0.0,-2.443241626496255,1.1933199812202095,-2.0514577348340617,-0.4151424783999125,-1.5728776659594172,0.7920960250928069,0.0,-1.1830080281600621,-0.012431660777581195,-0.0035148339602657157,-0.5504321824599668,-0.2824202703303151,8.792827827774696
29,8245.279138792677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.300145960159103,0.0,-1.11287320411044,0.0,0.8223090036936587,0.051002276974734154,-0.003752856452176505,-5.894959313030222,0.1499224264069957,-41.299856496513414,-17.46453534198585,1.4695240093871553,1.3973687082176918,-72.55750736939206,-1.2916506910681873,-2.239725227776303,0.0,-2.3342956873574554,-0.5956429526100021,0.0,-2.3881047202448946,1.1767608150190532,-2.000325865489716,-0.3646302941067111,-1.5400733345704338,0.7384254494462461,0.0,-1.1361793121810615,-0.009797437137160251,-0.0026558291079799884,-0.4896300144798824,-0.2610759321704784,8.385907710622337
30,8163.851586974518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2256785164030357,0.0,-1.1251139659584306,0.0,0.7100731910350728,0.09201236880838001,0.026224558046106156,-4.715474616753397,-1.7751496602406922,-41.40712748701112,-17.027192004719083,0.7686679461427659,1.7411247538077403,-74.68971533374477,-1.3054608787192257,-2.2025169425758953,0.0,-2.091012107821343,-0.7656510884491528,0.0,-2.281928814736971,1.1151018888180855,-1.9119731335445658,-0.2857274205564897,-1.3408903068398796,0.6537720362085049,0.0,-1.0281109131869193,-0.007356369321933589,-0.0018261066195466417,-0.4366206248535385,-0.23869091908738158,7.9628332726114
31,8080.186598623594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1011685189088802,0.0,-1.1340266793221305,0.0,0.5375175718591659,0.1091663089147444,0.07338035482157534,-3.7908597793029664,-2.40506200457959,-40.11233624327733,-15.316437808071557,1.0153262557069431,1.3348250544406222,-77.41223863561547,-1.7420630797994923,-1.880242320657698,0.0,-0.8497385772664205,-0.8169635065487275,0.0,-1.9953992044840538,1.0306850515207584,-1.7268895089739127,-0.22285081958097608,-0.9352771697573986,0.498867947485625,0.0,-0.8487963163412903,-0.004449868613315382,-0.0012461641598991897,-0.36667319638834167,-0.20883377229770372,7.381819630085522
32,8039.658496317479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.971209146413025,0.0,-1.1339437134375652,0.0,0.3123342536670049,0.19910913873141461,0.16238877143276176,-5.513147602090838,-1.5907500737696096,-36.61256812265575,-13.09185905677753,1.047434954140445,2.1183305834027353,-77.65140620572014,-2.075294554612291,-1.628396152531081,0.0,-0.2700641629737006,-1.0002736835142765,0.0,-1.5611235128964103,0.8945958702739462,-1.5606144766414898,-0.08763175822392069,-0.4095214483707543,0.3261036699489911,0.0,-0.5658915620249585,-0.003747689976068078,-8.963142407339979E-4,-0.33668187669856997,-0.19119117661882323,7.212747067289094
33,7979.537974754218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.921339824884058,0.0,-1.1004631580035686,0.0,0.16176217915830335,0.29113060197508556,0.26504859059680685,-1.740945244207841,-3.364779479073788,-29.59918743309599,-8.429050252264155,-1.0839790108761236,0.5866561140039854,-83.33788040524873,-2.526586098371526,-1.4614227697959352,0.0,-0.8352072431392505,-1.1786688503320664,0.0,-1.1968425105830154,0.7914034255402845,-1.6039291259257327,-0.05656575848639088,0.036191950277684015,0.22858587399011507,0.0,-0.3577609602997759,-0.004652758259809405,-0.00124305952278246,-0.31322840501532495,-0.18433527954168855,7.45692483607922
34,7850.543718954019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9748262632629017,0.0,-1.0226423804667075,0.0,0.206834176190534,0.21483411260541843,0.2651417808758627,-2.941575706571376,-2.912804928154913,-19.406623440555357,-2.4777771394909145,-0.028671642275559517,0.6703585653425873,-86.34423323047064,-3.169606438642949,-1.3069507585262548,0.0,-1.371980367898602,-1.0975277127064644,0.0,-0.8174358726014064,0.7790867483419305,-1.7786247274412035,-0.3191697660123787,-0.2547859658208233,0.32530878653614625,0.0,-0.4443933413839992,-0.005386970717458362,-0.0016213573073493867,-0.2862974672282218,-0.17654938498983283,7.735077476655611
35,7759.519286898629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9857778198428448,0.0,-1.0687153735393808,0.0,0.31740280902351786,0.22174729768745746,0.16112311786565126,-2.763383379440791,-2.9503943755906485,-12.934800570576902,-1.3322743274805064,-0.2714263360937582,-0.07733339981458276,-90.65167232300023,-3.000080690635853,-1.3190419676037803,0.0,-0.929909783788703,-1.1972346835414576,0.0,-1.2677660048518553,0.9787974871405991,-1.750048722739352,-0.20979369946814358,-0.351104020684751,0.2849326288843468,0.0,-0.5181639205233908,-0.0035192567458087604,-8.214632620184557E-4,-0.2586104617442759,-0.1831400683106258,7.812495213414104
36,7732.307621178407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0169359039409045,0.0,-1.0926781981973341,0.0,0.37035769416242503,0.20458564821598818,0.18230551354786367,-3.214507627197167,-2.645590268434152,-7.369226613787084,-11.396546699956113,0.28511316904213113,0.9065227739119294,-87.19102339989071,-2.8823272628113967,-1.3138080784441888,0.0,-1.100213182974744,-1.2062551480447556,0.0,-1.3067458189507903,0.7761502525732336,-1.6175522930617514,-0.18952416501558483,-0.3728659594240422,0.46036722311990624,0.0,-0.6226964284617371,-0.0058222747677480775,-0.001959159706627617,-0.31978903840398254,-0.19413444319753778,8.551904973214835
37,7717.120383432904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0153998248105975,0.0,-1.0877329202697068,0.0,0.3643720594656029,0.20374323619147544,0.18444097344305116,-3.2204738917741937,-2.6814610329528548,-5.948816513100362,-11.396074254185683,0.2916950785855648,0.8918654436778036,-87.69856752827636,-2.9045318713557435,-1.3110624969409954,0.0,-1.1431274024950968,-1.2302554804477859,0.0,-1.2923850224310856,0.774393241508265,-1.6282901693460612,-0.20134103428352645,-0.3743444010692319,0.45325720417726295,0.0,-0.6142955329422677,-0.005787876763858785,-0.0019373241776527675,-0.3167812441045978,-0.19269792691592505,8.599349163011958
38,7701.534837785337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0142191515777874,0.0,-1.0865839988087085,0.0,0.3627188670511585,0.20483099919008207,0.18376783918981313,-3.2126362562140667,-2.704228365799786,-4.56239758894773,-11.423195217926391,0.28656638439069454,0.8641326027514296,-88.18584077210544,-2.9112801203405616,-1.3084957455871549,0.0,-1.1463030260048666,-1.2533957732825398,0.0,-1.3008328659000772,0.7788917364037236,-1.6323375592008553,-0.20236480659882766,-0.3720291360957552,0.4486626730193241,0.0,-0.6110389362224393,-0.0057709913810637245,-0.0019199730297466788,-0.31554162001354324,-0.19254272031729733,8.660383292334618
39,7681.891147535959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0166424482829943,0.0,-1.0822310330451261,0.0,0.3677528314153659,0.1991821429905429,0.17721532155767075,-3.31855205732291,-2.719974397320478,0.14836330244157558,-11.544674053068018,0.2953988391712533,0.7482102335800831,-89.76979600918172,-2.8871819988478,-1.3350049038715264,0.0,-1.230922611905869,-1.3401525070348719,0.0,-1.3680546865139545,0.7881322155264071,-1.6487122584499312,-0.21828882570418187,-0.3979175165162344,0.44316965309709033,0.0,-0.6094844737875963,-0.005398533903296742,-0.0017142527501985095,-0.3068319611915956,-0.19011817480537915,8.858431270875782
