Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_walk_grad,g_walk_vgvi,g_walk_speed
10,9169.788432462743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.889827376583013,0.0,-0.9827357258390474,0.12292991980329604,0.35537926465106007,0.19122596689621002,0.10409811432307889,0.6117848942448945,-0.37531204678645835,0.022215834602312808,-0.5361687190413641,-0.1964379142149038,-0.12290671375325204,0.497430725260794,-0.6872208972641418,-0.08093481340913855,-1.6309469036600723,-1.131187959187922,-0.05371632524592594,-0.19159105640818752,-1.0828313490181032,-0.06889086364218425,-0.9016476295294003,-0.16294249831206256,0.6546426013492008,-1.3589479429233635,0.021151616384447403,-0.20501943073243278,0.7811346668775254,0.12155061474655965,-0.6558409643434329,-0.4206224951245846,-0.02061453855237047,-0.019336924688175213,-0.6081950858647158,-0.11180234449289038,-0.003684100946896425,0.3069876841405353,0.19501188977204031,0.0356043290567323,1.59776121770781,0.9346707673543754
11,9131.841860732415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.137146661783398,0.0,-0.8783095934000207,0.49417117387496035,0.37503861578242215,0.30701372368630553,0.1701040007144853,0.762315756506332,-0.6700065352206894,0.030990460428792537,-0.9537023707242849,-0.3519813663219087,-0.21110774356054957,0.8894561135519718,-1.2272628487688535,-0.14551118037989202,-1.7584428422259586,-1.3339835136998943,0.14485988602965327,-0.282083465014206,-0.9137956289023128,0.08413150347851514,-1.1269181721452068,-0.25998444315593094,0.6121101483257518,-1.9406210028586095,-0.1630550059669541,-0.47884499496808963,0.5195058858377899,0.033759286600449315,-0.6775392580661892,-0.6918302640114675,-0.022199287629570803,-0.01934264226769654,-0.6268858806528097,-0.10734881968409994,0.0029026850559008867,0.7137867284080033,-0.020910069219295863,0.04893516795036988,1.654848881782901,0.729577424688181
12,9089.839741121263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.583642453714678,0.0,-0.51097617536049,0.38033684057186556,0.6589705539434829,0.30448092332086185,0.2634384358670094,0.706167044730864,-1.1656275181517881,0.037155831736463245,-1.6508003243223133,-0.611256524273139,-0.3567974429642776,1.53887955587007,-2.1273729446122958,-0.2539681075264685,-1.8523587737742397,-1.6045748548428642,0.472674059618673,-0.41405673449820124,-0.611441939483677,0.3337815050325853,-1.4368119770972838,-0.41076096689315894,0.9552600648346212,-2.355509012837412,-0.2875810866040759,-0.8646616883897733,0.3771162419203905,0.126455015970095,-0.5342959456095766,-1.0356177355043146,-0.01739771959026035,-0.01816396291144886,-0.5294464463363072,-0.10513647112034138,0.017504629027616042,1.3734049351243285,-0.4057085266592202,0.07477917817277047,1.7208288577684272,0.5144208845465448
13,9076.764393319336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.51084877575632,0.0,-0.5104763165438381,0.33220160656675496,0.6896476998805755,0.28755766378597053,0.2872554634522807,0.612644257090653,-1.6441883448585828,0.03376236880149967,-2.321249436263192,-0.8596974995210171,-0.49070186785489445,2.153212274759462,-2.9901772272230756,-0.35907197598370183,-1.801671118522452,-1.6830144815482517,0.703961076525864,-0.5296243953317599,-0.3300700521252112,0.5454003216203173,-1.6347398675037594,-0.5465069062570497,1.1036207562918052,-2.4811541321466337,-0.43272512310599887,-1.1064550291434705,0.44080037699270525,0.2212643322923719,-0.5245066841082439,-1.2299806915844724,-0.02517221156450068,-0.01889300768807185,-0.7505854507616527,-0.11696907207975928,0.028204592595421,1.618027145044968,-1.0399925451862226,0.10439095626104736,1.9365416138581493,0.5560438633888036
14,9010.596494390602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.255058398628798,0.0,-0.8046313463947893,-0.058196460378558135,0.7098068552031566,0.34731147621877845,0.08941960000491528,0.605864745215288,-3.2022227053223324,0.019874322162647902,-4.514761367334024,-1.669169786589272,-0.9181598506517128,4.144599784824895,-5.804490496090613,-0.7030048728780487,-1.5441888903556662,-1.5374332827423016,1.076095568013754,-0.8756964495809403,0.2423227225816747,1.07246241636081,-2.104030715971019,-0.9624189639150977,1.2978217741908313,-2.6535770905584304,-1.1904483708095088,-1.4822919253972722,1.0086822041626635,0.47728435390344986,-1.2611129352086956,-1.6408508317288113,-0.028572577345895734,-0.017874552550462913,-0.8803359424327162,-0.12840612033106794,0.10204764518774628,1.7620282921897432,-0.9703623229691327,0.19774894016882166,2.130436447321146,0.2780125255165183
15,8755.155861512718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0031696251308357,0.0,-1.1622569460879388,-0.0818086446422299,0.8956049904905634,0.5274879836781503,-0.41102075337975347,0.6289515936541925,-6.184423454324795,0.0021889001326303448,-8.739631636841093,-3.2243259484181648,-1.7096657578609284,7.956526133996429,-11.218977665363639,-1.363466198098325,-1.6499776068665941,-0.8188932638851592,0.6001603956590027,-1.4819128271396993,0.3552294543455806,1.4346304967513732,-2.82165051593297,-1.7194561260476493,1.7290312864082098,-2.1052280912646926,-1.2459240407781436,-1.8845834444585405,0.6986818680662811,0.15909105107889293,-1.536703658833672,-2.127958017737034,-0.0303925404409241,-0.015228078501599646,-0.8882569320587502,-0.1374968754726231,0.23801199064500914,1.503148472686419,-0.830554785631307,0.4295031711975418,2.375336634545565,0.05768047280305791
16,8741.886885317384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3527197575415628,0.0,-1.1894149460267263,-0.6695671548741037,0.011724290580016006,0.19290591284463426,0.10068901609562725,0.18514083599958397,-11.979764473735488,-0.08722111025757039,-16.87563772418121,-6.223966973551729,-3.201518877138824,15.21755826083401,-21.646329540973625,-2.6339982428080293,-2.1243665010849866,0.4492343157598835,-0.5329644662712187,-2.594078310496803,0.13940849409125508,1.5087797772934641,-3.98819715430104,-3.115536104238478,1.963374265098927,-1.8345463945942968,-0.9752368530085344,-2.284071243640741,0.25343962020160654,-0.1420823457098639,-2.138253516496215,-2.869244888874334,-0.035419311232070594,-0.010388695690037624,-0.8457553665379088,-0.14803677432020326,0.4815116418321998,1.099533449517074,-0.5408721926710286,0.9151805781129181,2.6468824405335676,-0.2728791118172027
17,8677.457397202126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1734799661177313,0.0,-1.383513996078835,-0.8237655386605344,-0.10222822615502206,0.2701810560701031,0.024335601886546543,0.06376263895028286,-12.862678634820996,-0.19834790379134132,-18.015954306940863,-6.652630009322832,-3.3481034074005955,16.1082485332068,-23.12451663171101,-2.808311599337681,-2.3616190357440177,0.3445693188433103,-0.6059527670782214,-2.7351089414679066,-0.07073293761509378,1.3303139219501139,-4.1166648531095875,-3.2979550228360965,1.8687863005309573,-1.7024702646950234,-1.1097449538367226,-2.2058176535848317,0.13922261047382872,-0.10263252576840956,-2.185996202561092,-2.8886689841883544,-0.030078713947018738,-0.00872939213389274,-0.65625020746121,-0.13656884155704596,0.5020664288688828,1.212400238278227,-0.6301937745453152,0.9985861998421975,2.496002598433049,-0.3266934019909079
18,8645.1100345126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1518252412179497,0.0,-1.3696489572967612,-0.853023586618044,-0.1168212287223695,0.3753358568121933,-0.08648455853384067,0.05699922643282548,-13.414968359901797,-0.4113505665988396,-18.548061787122517,-6.854001342490598,-3.3513141205296306,16.31851564407398,-23.833012557453518,-2.8850203296587074,-2.3114863360649722,0.27006367991839786,-0.5320069300396179,-2.767411859943685,-0.15047258729406476,1.1855486083875135,-4.056940016902826,-3.3581532915328127,1.8075084340768581,-1.7525899881715976,-1.0877876138183,-2.065550695604256,0.1393075368211524,-0.044702863766796226,-2.0866890772415467,-2.842249958269172,-0.0301256916286802,-0.008263373668500973,-0.6556798445455666,-0.1364411974696611,0.5037353078497345,1.1910954750995923,-0.615689640351894,1.0432033874446938,2.4657532126726127,-0.30231221589066154
19,8567.185503350054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2171862523099466,0.0,-1.5076835281418524,-0.6728459999297886,-0.031861155787372614,0.07273420591747598,0.12894022138085898,0.06755067324950717,-14.106938883550376,-0.8664772103265848,-19.24531159466685,-7.1507525640288145,-2.9244940339221674,16.31614994502548,-24.86397102995445,-2.9611121799254865,-2.198166321323889,-0.0969269349570206,-0.2569084726641981,-2.765057211137095,-0.30348432594589103,1.2129782588911278,-3.9944733252857074,-3.423334031431812,1.7220433077714483,-1.5395142955846324,-1.136170534533323,-1.7118031443408386,0.007099559172386055,-0.03602980281680777,-1.9208505406694187,-2.6018463455373175,-0.02763627101732497,-0.007317641176504126,-0.6072399764713701,-0.1322886275193314,0.49818189974995974,1.0275716759848954,-0.5292046194178229,1.0864226135966841,2.5213355915349625,-0.43374893251829405
20,8376.930363023877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1370439378178392,0.0,-1.4094127399092802,-0.7975852629228348,-0.14373627466839375,0.005378144999691095,-0.10149282289268824,0.06718979557041119,-14.537101229618944,-1.4272382732645785,-20.135839491810593,-7.588616580373464,-1.5190172414355716,16.14819089449192,-26.385432697768035,-3.0107876583741815,-2.086119416194707,-0.7298842664986327,-0.020428859193487692,-2.652174297917781,-0.5454428373674791,1.2389385746015387,-3.8448884571561868,-3.467475439919582,1.4410214024526697,-1.4903456002868405,-0.7688372451125606,-1.0481657272113005,-0.023958451413992946,-0.4441124129322985,-1.8013547367997222,-1.956531223498616,-0.02448761371211122,-0.006513187773139012,-0.5260072392559755,-0.12241685442205284,0.4671927721513493,0.996069195050359,-0.4976502201850536,1.10502206199697,2.8290666085874645,-0.8818358264904591
21,8139.806783868603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7858641190370053,0.0,-1.1946846779219809,-0.11488857715061718,0.3940243983169244,0.01020771409452419,-0.11679172540322434,0.17897341097858122,-14.596522273229704,-2.078536788355199,-21.49236458334576,-8.30519543653508,1.4192491495641792,15.496067307175407,-29.029451612624936,-3.0119381058670136,-1.7070226574744058,-0.8915358345908809,-0.570390315391789,-2.1802756924954143,-0.6611048383959928,0.19637723555846365,-2.9986241234691815,-3.35866033254283,0.9434002971550284,-1.4014611688816456,-0.758904855753414,-0.004727990560858819,0.3306653019979466,-0.026017865274693353,-1.9112912722993232,-0.5290220821438629,-0.022101233124144692,-0.006109954651757487,-0.511056183733994,-0.1289426878530766,0.35488390291285654,1.5295894405910027,-0.7397687108809657,1.2147696843886062,2.4910276902018067,-0.6612972978016567
22,7974.172183137375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8183292293258861,0.0,-1.3313685470681789,-0.2883575847880032,0.2869735386626899,0.5416432043328137,0.18375979755489302,0.34834660194496503,-14.73340979694068,-2.3060026776720446,-21.733947793514865,-8.509135343196583,1.9221916414371045,13.670999264348332,-30.018060230106173,-2.893527944505676,-2.0301349349378564,-0.9492531014315134,-1.2453366802091523,-1.8729126522766304,-0.4361782596790607,0.06616306767941793,-2.756519852592145,-3.2458263801255365,0.738463317853354,-1.4178569973295336,-0.8627089115783839,-0.5447077307117459,0.32725351323247326,0.33825274705551345,-1.3777618141026675,-0.22548609684111715,-0.019791181183389527,-0.005433434635586543,-0.4164884123306444,-0.12511389423335534,0.31741223621083803,1.3273367234251647,-0.6211847105218248,1.2691515031156662,2.074680195124682,-0.29066774428707004
23,7918.87645771866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6860286193487588,0.0,-1.3233038550491094,-0.33213355494401914,0.3048033009882233,0.07807443420456278,-0.12388865961127671,0.5832221272010686,-14.568854862165358,-2.0373882276497928,-21.828386678559404,-8.597755933583523,1.8575654484105995,13.16338924130906,-30.39955507023015,-2.8480672355857557,-2.1927766547100087,-1.155159173482044,-1.2937047858789057,-1.7001902191570069,-0.3985181921847822,-0.029940582985299335,-2.421020430050578,-3.132986856128754,0.6812571464424279,-1.6240559643738166,-0.9006970768386865,-0.7119576412140604,0.32223957186960545,0.47040934995076156,-1.0221136034695861,-0.2785288109004499,-0.019270799943214605,-0.005343577038827062,-0.3946158839523888,-0.1227767326964544,0.29554478497425424,1.1618867568331692,-0.5315574419588036,1.3221155671923914,1.85351205380728,-0.043330654141653935
24,7877.556617923776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7638899979560916,0.0,-1.3556945001663783,-0.04582606761025332,0.48142815910016673,0.06894593564701133,-0.09614226626395776,-0.3134063007072343,-13.584432240863082,-0.39163342468325757,-22.28852893566384,-9.011010547909088,0.9148075293435584,11.766061864516217,-31.936582501984113,-2.699671894763073,-2.343793255808087,-2.2398784283922835,-0.3683136836072858,-0.9313169131180178,-0.32203487243872875,-0.5092755262782773,-0.4375044780825532,-2.497124315601359,1.1315891737572794,-1.9099247952750533,-1.0876883313074739,-0.8858364608953672,0.40160379257377476,-0.5194575183800487,-0.4554636119529908,-0.6473487082247504,-0.017716896682971935,-0.005121155618133404,-0.44286281845496195,-0.11972096858670707,0.18237870159648284,0.40920570188902294,-0.1555252496986983,1.602955812854783,1.2427196920466426,0.8002793479751229
25,7830.809062307119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7979960777592996,0.0,-1.2853415152511023,0.00865025799625737,0.4206325668995684,0.11028230319646515,-0.09277637900853611,-0.17052031194691994,-13.381868588564968,-0.003676580293452858,-22.479721873853542,-9.170216860164084,0.5343992184651079,11.239002167898459,-32.485850230363546,-2.6585193635202375,-2.3273116503134945,-2.4252978261431575,-0.020823242482730486,-0.7068280464532839,-0.4384882013197073,-0.4925673089809194,0.06677705647003962,-2.2626883429379916,1.2913119612110973,-1.7383504748823155,-0.7619338646734244,-0.8679225520344451,0.1821213514254265,-0.43910061123534244,-0.8295326604793335,-0.8121486815404737,-0.01685297523173354,-0.004879061849778172,-0.4521121882881952,-0.11968420413489833,0.1371048602169835,0.46266915842568307,-0.18904474116380646,1.697214272862828,1.1749888769868404,0.9059591282684261
26,7790.145488232612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.175046648310942,0.0,-1.359673851628237,-0.16603936816578987,0.6796545403968564,0.3229303281354585,0.22857804965202885,0.5952608646490888,-12.398839921761827,1.5239901726353462,-23.971000057255686,-10.297042142957842,-1.0566473890220274,8.699106004652375,-36.07674627650515,-2.495945143001348,-1.9010370124961733,-1.2730521756775122,0.6925659586093537,0.3134848707983946,-1.8589379226234957,0.892641441247149,0.26599326824501,-0.7511270776144967,0.9795854085584437,-1.4678655090653867,-0.550392571397135,0.7706947856320807,0.373798549583676,-0.5579877277230019,-0.317273089474439,-1.4187638767773068,-0.011949623952719961,-0.003315801595556617,-0.41512183321424,-0.10644053601694892,-0.15389797499490762,1.7906748703699347,-0.6874371996491063,2.265413100299161,1.4412472750052492,0.588286945292584
27,7761.63306608868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3664769279610063,0.0,-1.0865958256256578,0.3311922983892678,0.8909741495414605,0.2508513362872927,-0.15902920829736802,-0.26760300880571253,-11.89242115468215,1.9383342302301267,-25.183232903573288,-11.118909216370653,-1.198512146083163,7.278771334278934,-38.71202078346662,-2.4269181437879785,-1.9664587801141828,-0.9320757589307733,1.0133490551320161,0.8330722790897306,-2.393325978391906,1.5039871330493717,-0.4085991891069126,0.20611728183397238,0.3459601222402442,-1.2687134329000564,-0.03550855386672169,0.29903456244261484,0.6097540203381409,0.10244183332742118,-0.24404516944388455,-1.265790144255874,-0.008894701028134524,-0.00237214171452247,-0.335325562102501,-0.09325107955725608,-0.3336691146988263,2.0203156378043823,-0.7041663041603151,2.6563323004079225,1.7072392723955985,0.2547644191101478
28,7674.273932923886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3084128527576806,0.0,-1.1573630639081962,0.16391786370913192,0.799010057065149,0.3514403237321856,-0.05261979717378737,0.026690725587469988,-11.299922246856283,1.9243444555945868,-26.64857671741561,-12.046653629221792,-0.4360180395959612,6.163217304635265,-41.72079900736382,-2.3813402775982144,-2.2948511828700173,-0.9415480980850051,1.0801129006890084,1.1402488784034015,-1.4061451505264735,1.1241663371013937,-1.1911408293326406,0.9990045482114366,0.6159338882802485,-1.1688382894543223,0.1321956002410292,-0.10652379243049614,0.3148497640374368,0.3085655036255381,-0.02809050195284135,-0.7835245701186329,-0.006239564109209542,-0.001558484869665136,-0.2870055521666758,-0.08179410936816749,-0.5160630896459875,1.9681846398560956,-0.6337474444126623,3.1092526848119055,1.9490092027752521,0.12545125067863705
