Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_stressLink,g_bike_stressLink_f,g_walk_speed
31,11640.183869945246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.928110263171288,0.0,-1.2424451803656944,-1.6934593529454447,1.6830894982707472,-0.09041688171096239,0.014997394411833231,-0.02274656891702531,-0.16651430442323412,-3.4959550753257553,-0.5174586700789416,-0.6126061412525294,0.056208161420739144,0.4710334485435619,-0.772068520111403,-1.3740244588135897,-1.6871737826323714,-8.54548711110232,-0.14231506899045993,-0.9377207039305436,-0.28403715048268385,0.7952672326547059,0.019823161712931192,-0.5000998375734,1.0390802577433662,-9.44179991238231,-1.0285592591709296,-1.7436905303175687,1.7546243776422015,0.39603754619610515,-1.239517395600443,-2.180973287738036,-0.004582523676972923,-0.0012666547940942514,-0.06377580880059398,-0.32970979435093223,0.9883482759917503,0.3410144773866875,-0.8285768180905727
32,11512.122288290477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4193877666407366,0.0,-0.7333158224475939,-1.3502559065168729,1.1178165804662938,0.4816277627099166,-0.46904457591297755,0.04321548285409808,-0.06972918342495796,-1.6457990982095647,-0.5915221482014412,-0.45314939021265344,0.12435978762263027,0.3948473722583062,-0.7787811047421133,-1.1645340249201248,-1.391166154539049,-8.894533472053384,-0.16650383323719348,-0.7254655202611201,-0.2468244619882061,0.6541343192043643,-0.8364821847118197,0.06687769514180608,1.1542664696422589,-11.172322599966718,-0.8171952245343059,-0.9555794492029913,1.209834084310585,0.5250385159655555,-1.075751571089093,-3.2202576974126886,-0.004362793564174584,-0.001174260471517655,-0.06649135626607207,-0.3221958733178899,0.9233341029274194,0.3643764230761574,-0.8939598654206218
33,11447.052180966562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5495773302187894,0.0,-0.924556696140033,-1.1695055409061277,1.2600653174437464,0.23245862124325514,-0.035198743755869566,-0.15937389567787758,-0.13770690718772638,-1.8672401423210192,-0.5594640582590062,-0.46569942512495854,0.09765495487713854,0.4476778673013832,-0.7104628029449116,-1.0512864068683188,-1.3949977381065277,-8.838658519465863,-0.12735384598185095,-0.7230215636853011,-0.45584677565027926,0.8213148338744116,-0.47679748473069294,-0.5417753949261566,1.228381826298167,-11.0926834398929,-0.7413310693884043,-0.9465967015251204,1.007152918518518,0.38503354695528746,-0.9740464595897362,-2.949219676621785,-0.00432946071683835,-0.0011655414327322222,-0.06559630520572068,-0.3224407546357512,0.9597392438268839,0.2228509984182707,-0.8815765579065583
34,11404.70633746936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6328245964224246,0.0,-0.8708018444463234,-1.1925156505769272,1.4162778594003536,-0.23108850508677228,-0.059586354996350385,0.18473830116248563,-0.07578591252970171,-2.9701805396937138,-0.5733771439507476,-0.5808653377452324,0.07365532936597845,0.45902923809376606,-0.7898075591437743,-1.2421246300097097,-0.9423860471610928,-8.310195976250359,-0.19286455365319338,-0.8108282374593747,-1.3078445616476164,0.6704492061058649,-0.7624219841426775,-0.4683345542121566,1.4915283984426257,-10.967044024873921,-0.368782541714404,-1.3035032640438111,0.9312977723337249,0.2868804242628826,-1.2213645668784932,-1.6756866992153907,-0.004016634953745401,-0.0010943273652588772,-0.06381790924275482,-0.3310082902419834,1.110787066379055,-0.4271446685261894,-0.866050616004904
35,11363.317504430432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6628858288873754,0.0,-0.48470932470631806,-0.7384785694560858,1.6543089151749084,0.19663861764637489,-0.3723160548846646,-0.8893729301595243,0.057347749712426344,-4.543093833026115,-0.5658886975719464,-0.6208172056258306,0.15986439956751863,0.5410318617678583,-0.685506018128305,-1.2235732563630242,-0.9176294748692874,-7.284595668633549,-0.284067965852036,-0.9175271689849513,-1.2016888864161195,0.8295756484268987,-0.8577803502490271,-0.7264999257632211,1.459050927668496,-11.020520229397542,-0.9483296015481921,-0.9766996539056134,1.1213061832699054,0.6313664598357926,-1.328858538551834,-0.3925786652716483,-0.0036820081765596827,-0.0010580642738691845,-0.06262609490615689,-0.3356109027369389,1.0282717156811474,-0.49060522722972366,-0.8919992049522104
36,11299.325029175538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5365902470097854,0.0,-0.6529035153757348,-0.5964988591136369,1.4440464067042909,0.1416902564505701,-0.2303548913124689,-0.49797085343304714,0.14361039390928632,-5.51040224595835,-0.5295500365328683,-0.6105481892179445,0.21625526207824483,0.5848687867434031,-0.56893340928783,-1.1199703317431395,-1.0847584556724104,-6.628425395419872,-0.2589005474117547,-0.8072652007404074,-0.8296488638712506,0.922841752139619,-0.9899418267215907,-0.9196062561428316,1.3271525052970188,-11.1676046114669,-0.628591032743611,-0.5978427396842655,0.7174093821316851,1.0853037752610024,-0.517227499027179,-0.5836642919181978,-0.003436595494207446,-0.0010289361892170308,-0.06201480714095133,-0.3385262915329839,0.8768675945132919,-0.3105374375632546,-0.9166958833376795
37,11259.090885596095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4187488429184425,0.0,-0.5935557610105142,-0.5612267986228963,1.2696693397032626,0.7802690696066267,-0.16266196493948054,-0.6511284500635789,0.04933655427939755,-5.77280244227509,-0.5075769307692165,-0.6114889126917087,0.15760975035253036,0.5813918977316289,-0.5322945441854204,-1.0034814543131103,-0.9381800448769025,-6.568155585801695,-0.1508769105344928,-0.3831225804504102,-1.1285236677505188,0.7424980319447572,-1.1284585718089657,-1.0080140537513422,1.686308665622996,-11.115640878122115,-0.7021880271904144,-1.1547182189751504,0.25136846009202013,1.0710639576900116,-0.5053981493455271,-0.9911447177402258,-0.0032069933867102584,-9.439783398914395E-4,-0.062044243047830606,-0.328855651742936,0.8817672062018067,-0.4207836458534537,-0.9010729473884184
38,11225.054344237451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1028666356835743,0.0,-0.8618510843383536,-0.2734840704911214,0.9661789276818085,0.3970496629003151,-0.2902894443748071,-0.5137381817151745,0.03029632787485283,-5.827316938219203,-0.504677040605242,-0.6478585470454951,0.11848718522528322,0.5335335810064064,-0.5322615053054686,-0.863520256927103,-0.7787449417538134,-6.504615849193214,-0.31247767784617686,-0.6027753522918121,-0.9953576341153967,0.6230532283945721,-1.1934796735725024,-1.0838946551141202,1.9955656831510034,-10.892578265849554,-1.1674217049803568,-1.1198918813544556,0.18636430869299023,0.8814821356552042,-0.9670683574818678,-1.1725246614006224,-0.0030754847611808877,-9.012705127091901E-4,-0.06283966424740443,-0.32342543544736446,0.8031747703911701,-0.24911015711918932,-0.8891792928911604
39,11203.937277692055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.729331960167146,0.0,-0.9408839658253771,-0.48829901927069985,0.8132148539276747,-0.10427751064807161,-0.7337353176403127,-0.973315132732681,0.05081116771122503,-5.633764626272118,-0.46375415948797477,-0.7529753529620354,0.1176873598765109,0.5104185679996618,-0.5335972595403699,-0.9597512334413882,-0.9210045321230418,-5.979149341847806,-0.49157857570173497,-1.0127970948937586,-0.29153444393197403,0.45750684227068805,-1.216085314878295,-1.3465789056212443,1.9403961726689645,-9.93060929610341,-1.037362768877179,-2.0275100941861908,0.3639171692363812,0.7820810447446063,-0.5106119340075641,-1.2870176212311921,-0.003048097212247715,-9.118361668647289E-4,-0.06304049968697788,-0.324660846790237,0.5803650284492258,0.2813306999825432,-0.8758483611879438
40,11181.759230753521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9942846469439535,0.0,-1.165832751953638,-0.6270425781958285,0.997802975413974,0.24767097371703733,-0.4886042177520879,-0.5115268376881914,0.023237671513081173,-4.871747284819542,-0.4381880983709134,-0.82083937451722,0.09436648852639368,0.6025435784133935,-0.5647714370113899,-1.0993848567146154,-1.3826075696383466,-5.217535140708291,-0.3760929998923026,-0.6340583511012328,0.060545455319889085,0.5329179537473763,-1.1120512358825585,-1.261770821536395,1.983766103056381,-8.716179813095838,-1.5055390937761706,-1.8713280113443207,0.36300214626465277,1.272530717505163,-0.426240178929919,-1.2305996057757818,-0.0029934363964530288,-9.14884785957754E-4,-0.06111675162124925,-0.327702540382922,0.4415233522642379,0.554722185394034,-0.8592187745997893
41,11165.72163550725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8813900524867426,0.0,-1.1393658558643616,-0.5259811601167441,0.912989442733759,0.3022977085390741,-0.5245555526429854,-0.681708712052667,0.029547708080724735,-4.453909148633215,-0.45284943399935884,-0.8213824355467328,0.08705284276597347,0.5980554750589243,-0.5773341727901059,-1.0490407870131295,-1.1404019237809333,-5.412260223654289,-0.5362141881259994,-1.0695011898972662,-0.1212390087274747,0.6453564310777201,-1.1036582698005868,-1.2265825000378439,2.0190511036412353,-9.037946683475376,-1.0723633690906254,-1.8000397852309749,0.2557977656324498,0.9577614817356337,-0.48881105423543364,-1.2498525932743858,-0.0029874904892204643,-9.00100939960206E-4,-0.06197374049326519,-0.3280059456789633,0.4810739707960884,0.4438974519930308,-0.8647196477346651
42,11159.628687977372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8993145587216462,0.0,-1.0232809947806063,-0.5456244630156019,0.9580685632895973,0.04066433814039194,-0.5370851314045906,-0.6401360249631258,0.021926410015913753,-4.216354926085207,-0.4592955466403437,-0.8023403263471776,0.09138207401272502,0.5762475582527027,-0.5901809052947553,-1.0688011024462831,-1.1892210047071552,-5.368692007684124,-0.4430515189165932,-0.7822702105680304,-0.09654078435116496,0.48602709890927076,-1.2155285563502782,-1.3819308337241907,2.0269304003594804,-8.955142229840908,-1.262309611104552,-1.8678855122384297,0.2785840784244985,1.02931735567328,-0.4625081435153006,-1.2543051712011253,-0.0029797801062307573,-8.94588344146652E-4,-0.06168668406953885,-0.32679581303655275,0.4655108055158764,0.46322271270217935,-0.8670983176236682
43,11141.349365478061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8009323205390957,0.0,-1.0390114719963317,-0.5442413690271174,0.8990065610554735,0.06917975020954854,-0.4819635745891317,-0.5954781887958102,0.002239084610743368,-2.8474279077662783,-0.47816548701223444,-0.8016553771949283,0.0847994355698694,0.5725224187894867,-0.6606543623038836,-1.1127111323333456,-1.1094333386438398,-5.154854215529062,-0.47058499349454563,-0.8049037838957476,-0.16007749150223766,0.38262216695878815,-1.3784735537453614,-1.6401191018008254,2.007664471276932,-8.537195758877756,-0.9562516590345203,-1.6190512721985393,0.2560987503859963,0.7428866436224151,-0.5819367447022805,-1.2953933100039887,-0.0029369978841576453,-8.639396120833987E-4,-0.061631099630237454,-0.32674016743146794,0.425794838322497,0.4564888609258358,-0.8734529109734175
44,11136.33428466043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9249639758455634,0.0,-0.9512665630917816,-0.528498667693927,0.9992197839010375,0.05947874262225882,-0.42984615225266554,-0.515235788198785,0.0015250176754610745,-3.042690517999224,-0.47789759682280286,-0.8082882194805673,0.06511108856190213,0.5983137267258507,-0.6391686711178157,-1.0904869905410108,-1.1702500273942287,-5.020324665986952,-0.5236003408647706,-0.909062091526924,-0.1199151400065625,0.5390615760684252,-1.2340452385771543,-1.4305976158743774,2.073233608962027,-8.258929758143335,-1.1296106605543248,-1.6694436296948751,0.16178692155676408,0.958251759263061,-0.4972817022969471,-1.3569784259951956,-0.0029358781991930534,-8.693971365016464E-4,-0.061554114754707644,-0.32602737441970986,0.41785891637154465,0.5022096558301999,-0.8675061761101591
45,11129.286682553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.884949356938177,0.0,-1.0987641731832534,-0.6442214196773325,0.9606389304620314,0.21282430402823316,-0.3861538683239569,-0.4203335822829577,-0.020258689949426627,-3.4876154812620856,-0.46928256395625445,-0.7954379267893081,0.06740115873509273,0.6119587869698838,-0.6485475330518196,-1.1262108493921417,-1.4073353067595997,-4.678014131935046,-0.4063011483132911,-0.6788213938953891,0.003511880268247905,0.5654430989539954,-1.168310457269537,-1.348772814239856,1.9930086506092717,-7.500510034306642,-1.1250712725468865,-1.4420524393861074,0.2397408200401644,0.9375454724542752,-0.6104409605303132,-1.4462175470793217,-0.002952304531400345,-8.760026606920979E-4,-0.06098947852287774,-0.32549332446466284,0.37189968384449135,0.6004088604672122,-0.8642736026587485
46,11123.605077049735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9199757622991367,0.0,-0.9225509987403265,-0.5635961805472736,0.9859090799704558,0.1064593670839412,-0.3771762700734188,-0.4267432429614095,-0.006900573354466951,-3.2647975251735892,-0.48403882532773856,-0.7809113792238922,0.06265657314463553,0.5882140774102572,-0.645121676639982,-1.079852140949589,-1.2162077633767978,-4.7747259258672905,-0.520190532423108,-0.8963616679024171,-0.06564964402887433,0.5378768833779528,-1.2161704275067156,-1.4333167951277614,2.0221266545427996,-7.62304037536282,-1.066897794213917,-1.548873821012388,0.18566625117366087,0.876055776300797,-0.5958469994979183,-1.4700969622882631,-0.0029558124133066558,-8.717084464234545E-4,-0.0616777823753373,-0.3237129220488623,0.394164752680551,0.5638950539546844,-0.8688111920500048
47,11110.902072889787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7092500441448655,0.0,-0.9075910167687113,-0.6287250706295552,0.904320015453869,-0.06003322125640241,-0.42752037556494726,-0.5789913413595398,-0.0485498813687298,-3.071637729402119,-0.5098717045940034,-0.7430755912138325,0.041222134856546244,0.6063078360615552,-0.6738684926131993,-1.0910270662277974,-1.287131838699268,-4.248925777542118,-0.4633674619605013,-0.8325301989070051,-0.30766093872405065,0.6890556334859952,-1.1087433896802608,-1.2239990730506876,1.9679082950509355,-6.284670311023206,-0.9071090357090612,-1.1568487810315244,0.13531961245471757,0.822545283595366,-0.643955666754375,-1.7884730125717156,-0.00294157597601561,-8.518451249322594E-4,-0.06131258977337793,-0.3204684025371419,0.4164703406094415,0.4360053284485983,-0.8682800164474508
48,11104.538124917804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8615366290697715,0.0,-0.8428992380016411,-0.6999625807838652,0.9245762402133236,0.3839372712424466,-0.0659173961891098,0.017973695224416608,-0.04818706957828891,-2.966926810190172,-0.5230119641238823,-0.6632984108386717,0.04631202358552671,0.5675288246526231,-0.6885178054486654,-1.0617216940191712,-1.3914710245668582,-3.01900372376437,-0.5352414922680256,-0.8592613959215365,0.0491145799197964,0.5754382521114072,-1.1266843979203163,-1.4456022147184213,1.8067626125996648,-3.3073537833906825,-0.7605609100181466,-0.931395845062235,0.2602821595482171,0.6003983019408052,-1.0098026130576043,-1.9792663096269318,-0.0030250013089691526,-8.783975146535744E-4,-0.061961369560792866,-0.3121270618402386,0.30195907158161994,0.7544419484360719,-0.872840852356429
49,11087.199122035341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6407815758332114,0.0,-0.9222508927779982,-0.546487909934307,0.8297817485986263,0.1822126052883926,-0.2834501421043135,-0.4601421736760584,0.017397130897994377,-3.3091716633293373,-0.5207392340032762,-0.6299565923787336,0.10069686209049403,0.5489949475611556,-0.5937022044697121,-1.0003362380551881,-1.3176166018913034,-2.6349687538774678,-0.43378471044848,-0.6977679930780182,-0.303152324369763,0.6632755911316837,-0.9575620516632596,-1.0932607609507314,1.8415148971293482,-1.8716797774545793,-0.889771175435537,-1.398433217377586,0.3125794699669593,0.834466699156402,-0.910204476520747,-1.8469769738152544,-0.0031882662987588396,-9.565792401888763E-4,-0.06233688592812559,-0.30761824853497616,0.5131751333383741,0.3974492434103335,-0.8722902128534032
50,11083.896691382817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6275113312378795,0.0,-0.9367791237502848,-0.5564307381944756,0.8161200387385171,0.2481877663637765,-0.30852522077989325,-0.4863412743345434,0.030199977723645424,-2.998157080091086,-0.530448168560402,-0.6640576998491637,0.09445576227362189,0.5585968891676685,-0.6103134567125135,-1.0509643986926234,-1.1379410911751133,-2.6226274511848766,-0.5032599350057553,-0.8027557450339755,-0.4772824576803052,0.5849777251521266,-1.0397979015624992,-1.2598323952684645,1.7479365810586385,-2.0545955732022,-0.9952035876862189,-1.3291268556256113,0.40282309787071574,1.0099696060739647,-0.7783649402627144,-1.9288372976579833,-0.0031695231956043084,-9.530812274049728E-4,-0.06222076376778578,-0.3068147701817704,0.5568986238562381,0.2643842607233826,-0.8713196104703642
51,11078.675836394388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6383041531361124,0.0,-0.9562092092982887,-0.514187150766887,0.8433835192848632,0.24159724219683726,-0.31003184543473444,-0.48723563061725556,0.03686348264178869,-2.3004743500195017,-0.5181342196302493,-0.7083542373255665,0.09441551676869375,0.5839414993129728,-0.6273192313948489,-1.0756172769482473,-1.2110058638857477,-2.7497955890620274,-0.48678163783566486,-0.7711940357434545,-0.43023603307903013,0.6297070926526697,-1.040434830450179,-1.215383959836972,1.8813117388776772,-2.754484263895511,-0.9576069707070749,-1.3917374237978344,0.28142065719234977,0.9578573535343919,-0.7490981123164432,-1.7620597684909634,-0.0031780269491518327,-9.564632962515464E-4,-0.06196467838588846,-0.30856590768849507,0.5380273110152475,0.292982204609876,-0.869014258122131
52,11072.130338774521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.635314660984247,0.0,-0.8305865855179131,-0.5474163529034809,0.820074665754259,0.20628564396377486,-0.39097533020442077,-0.47310057329746635,0.05917201066609319,-3.2317364671864106,-0.5024640751156471,-0.7576686153675202,0.09058191913849825,0.580128947040067,-0.6518506601098155,-1.0998103189195414,-1.2437130695168293,-3.3676084269647486,-0.4804273836054939,-0.79053628677925,-0.31424741901219244,0.5700799032304122,-1.0919227334498194,-1.2716252507117052,1.8802387111762637,-4.261101991530042,-0.9284114363375454,-1.3295401497347634,0.2496845073079219,0.7902906457877783,-0.7216743071623184,-1.7233123987434629,-0.0032552597076051467,-9.744804398762104E-4,-0.062190381278426785,-0.30666719353616306,0.5152283224929102,0.3844664471787344,-0.866749459987888
53,11068.528552930173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.638097053779195,0.0,-0.8652986203129095,-0.5560099966519052,0.818974592371956,0.22669197645106332,-0.30274888813628387,-0.4018298776125247,0.05772564835656516,-2.6362198750475807,-0.5109911164627384,-0.7440371860956544,0.08200607695974084,0.5923973200080226,-0.658110913151673,-1.1134015060779467,-1.2461812105781667,-3.168391102376787,-0.5034144581425949,-0.8100087156959845,-0.31906524566778777,0.5873350139012002,-1.0882672680079406,-1.2666120840395096,1.8515636572775926,-3.102174169839535,-0.9191684468594412,-1.3072406334797362,0.24896714857585917,0.8539713160256737,-0.6921711257431807,-1.636925256388527,-0.003229193171558683,-9.703824305480084E-4,-0.062062467125603336,-0.3047815742328568,0.5052028591767658,0.3770543188129332,-0.8620028973342624
54,11067.050692597006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.63234142067466,0.0,-0.7625464117737675,-0.5665406920601715,0.8067604259120541,0.20448967589672834,-0.38328905424501797,-0.4181659485961202,0.08747270722979293,-3.608210229802702,-0.5039436214526255,-0.7761256005030542,0.08500253206148854,0.5814307369232217,-0.6711792959621946,-1.1247178421041109,-1.2701906756710093,-3.670026056110629,-0.4855140509826227,-0.8218910303118786,-0.21876605940791422,0.537984435371063,-1.1345455893180694,-1.3121159897352115,1.835478833676091,-4.978267983385523,-0.9055414967350134,-1.29173128620876,0.2668297095837549,0.7022932081689451,-0.7329513349679609,-1.6525882957904554,-0.0033225908478763293,-9.97051898107789E-4,-0.062370520982305694,-0.2997055664374425,0.49828061300420234,0.444318329851629,-0.8603236350826104
55,11058.17988393546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6269009417156792,0.0,-0.7891388289311336,-0.5687540956629868,0.8002772823655978,0.22522887738314504,-0.29465730044682853,-0.3428794396256347,0.0985415166248101,-3.208943087584939,-0.5164452061607402,-0.7617270446073018,0.07850350573870486,0.5914153011155638,-0.677694217937596,-1.1408255484100025,-1.2771731359571923,-3.5190049313647442,-0.5015316610794125,-0.8476515376553121,-0.2090242195098568,0.5545371418353918,-1.138428288585451,-1.3047287888119308,1.7746641881402625,-4.343053974967103,-0.8949677909211894,-1.2746458487410655,0.2896302754596839,0.7602523388937896,-0.7246750892316237,-1.547695254152491,-0.0033276434978160704,-0.0010052317774466738,-0.06235642302605906,-0.292161006967604,0.49355034617314947,0.434982910386631,-0.8511753837000766
56,11052.69487917499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.623460510931616,0.0,-0.7716922303096151,-0.5479815739065884,0.8078228700610801,0.22440498894766125,-0.3224653040317067,-0.3605739595208726,0.107198238545749,-3.1196569051483842,-0.5177514042668331,-0.7706336554082309,0.07970223196234012,0.5924927911003253,-0.6828456294236603,-1.1495146727440477,-1.2826127371658316,-3.577483025110565,-0.4947676621322529,-0.8477814073426542,-0.20945828467728284,0.5576264968057781,-1.1376100211397997,-1.3008483024059156,1.7490927699292822,-3.9910248694973123,-0.887519013175453,-1.2378697443018818,0.28379884028275165,0.7689451448591956,-0.7305710658476032,-1.543905265630103,-0.003349764090016547,-0.0010141204679583737,-0.062414499629010994,-0.28588971633056126,0.49631107270419195,0.4306531570364285,-0.8435600215884607
57,11047.726258597457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6044448260707767,0.0,-0.7957973907341326,-0.5809108651259143,0.7782772725538385,0.2180903248758535,-0.28301181562651045,-0.3464960050940543,0.10625708592898889,-3.146829514662097,-0.518562054860551,-0.7606632706103991,0.0801986956860172,0.5923648020476299,-0.6752274353331825,-1.1431652809948556,-1.2772988004027788,-3.5772593469213176,-0.49498689473580126,-0.854380817158268,-0.2250739758999937,0.5692153015880502,-1.1278199048487625,-1.2792796306683303,1.7096631816475178,-4.162130023060962,-0.897772771273546,-1.2784859572168759,0.2974251476465779,0.7920641205176621,-0.7113147028990621,-1.494825701400322,-0.0033454850305356873,-0.0010139156528253686,-0.06249854554497386,-0.2794642400822162,0.5020637438536291,0.4072893649634562,-0.8374114497946161
58,11011.450589069522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5839635418593874,0.0,-0.8981054671575472,-0.5929341039529473,0.7151346265651322,0.2069757401195236,-0.08785462472733474,-0.3148520709860304,0.1330076438201133,-3.4472708616279464,-0.5392472600319259,-0.7274452686236728,0.0751962620633019,0.600775614443318,-0.6632838806510142,-1.1583808147672998,-1.2842533170024066,-3.579116383630441,-0.4638102366771335,-0.8830511634247215,-0.2411274617507432,0.6165999018297015,-1.1214443564993826,-1.1837688347999005,1.1553685595274255,-3.9550771988064035,-0.8458547146748631,-1.2879783171267463,0.35828447434758237,0.8814308016942308,-0.5378098790575673,-1.175160237582143,-0.003382759327840581,-0.001035574955470968,-0.06372887870334527,-0.17039973250893348,0.48736578784016504,0.3344814848710941,-0.7176021715387254
59,10994.894814364341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6241942146281234,0.0,-0.8369694569543255,-0.652968734530168,0.757432844498995,0.18207915575513678,-0.26751767559147127,-0.3234839687528473,0.08829365739456127,-3.0091635416378772,-0.5200543991150743,-0.7365153775157507,0.0808295673317286,0.5940881877349014,-0.6521728069027488,-1.1324218032222373,-1.321108838523415,-3.7706996779701205,-0.48785876892031543,-0.8868268876574809,-0.22521433716853084,0.5860920212579668,-1.0996588189506185,-1.2256344029783985,1.1978887004688354,-3.0563847768959893,-0.7919029127314414,-1.0178887836503723,0.2572759636755585,0.7696877455554718,-0.5625687926010119,-1.198601630960654,-0.003244229928290594,-9.894692336510805E-4,-0.06322680939028563,-0.20288407618036888,0.4473422153962943,0.3437016115540847,-0.7406179209417886
60,10982.107307179203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6649269739166574,0.0,-0.8574827991186846,-0.6044762053541056,0.8155318795101285,0.20367067816940648,-0.2891564080241573,-0.36579608639471967,0.07012919802047378,-3.09349721421012,-0.523153122039643,-0.7471867039716972,0.08937427170125017,0.5961212303890804,-0.6619202930244027,-1.1363002031393759,-1.3307248338338769,-3.6597376671085056,-0.48576477383673966,-0.8807513694288535,-0.1843672916993791,0.5902260348535645,-1.1220350930924339,-1.2554324310011775,1.1224724320355466,-3.079087334340823,-0.7828876132638545,-0.9849210616470156,0.2745214080006183,0.7794379121895845,-0.5769988447423028,-1.2805963307963242,-0.003215308466780529,-9.731740235177084E-4,-0.06376199913802279,-0.18029239682235948,0.3985027140261157,0.4179596393182489,-0.6991832837417059
61,10979.991516837828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6990832037248795,0.0,-0.8305992468380973,-0.5853952836707826,0.8465504123806775,0.20889237421458456,-0.35278086138022635,-0.3539339720335581,0.04086974784791644,-2.9838349341960044,-0.509504151158542,-0.7460006007132409,0.08570921212170579,0.5907172764063408,-0.6544641514302183,-1.1141156452177112,-1.3241349440503365,-3.493873915668942,-0.4966128367058947,-0.8721417799313493,-0.2122458934929062,0.5669625356273964,-1.1294448873294873,-1.284075130465291,1.0433184320339604,-3.3609728324881836,-0.7500434093478874,-0.9477752169389198,0.2374610845370128,0.739878511733301,-0.5460342114567064,-1.2368511604943673,-0.0031405355957409347,-9.433711869008792E-4,-0.06491994398544672,-0.14546128888513393,0.35040311275369035,0.3977737855110498,-0.6169636051385021
62,10974.147677626826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.730763180158722,0.0,-0.8787300603536072,-0.5292775904767661,0.8981089972231274,0.23724838861224,-0.30832700909553723,-0.40853078532779885,0.04651934131490692,-3.1093396001640885,-0.5198185174283354,-0.7561529094113856,0.0873709533281155,0.5953680000971618,-0.6767896462552406,-1.1363334676219465,-1.3126104463753565,-3.4782409158953786,-0.5032599427969617,-0.8578869875968853,-0.19203741249613324,0.5681140674597872,-1.16254108676236,-1.3167072201539145,1.1539510951527465,-3.5231634606487914,-0.780587183835784,-1.0503588573230545,0.2811756483234286,0.7598595289212973,-0.5882140688582836,-1.3692767109245434,-0.0031672036777875465,-9.465780060750137E-4,-0.06489219252229274,-0.16222553365197678,0.3413165277433551,0.46777435801981176,-0.6291372582836156
