Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_speed
10,12990.178463368997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1968701081766118,0.14473727118030275,-1.6124127570093443,-0.8196424965950013,-0.9110177922129915,-0.3435509822910519,-1.127192447046884,-0.5459891327505403,0.6676266490778885,-0.06385559923370165,-0.12221571503597041,-0.2562201822295393,0.21008488772123557,0.4887721630182178,-0.23569941860192123,-0.5097215003039011,-0.5779035886030754,-0.04156711859495272,-0.0959183091630052,-0.20154158533632943,0.1112331107750154,0.09513119348397842,-0.3188240132508952,-0.22521109885591012,-0.2030934782173754,-0.03931455335164799,-0.13318440215842098,-0.2107665960496995,-0.22756327884614677,0.11778514284759925,-0.19356325329923238,-0.17801347989940935,-0.005773889354706759,-0.0020428296711111917,-0.23481002978487486,-0.2499993987030719,-2.7880120191678057E-4,0.2710318445828682,-0.45351023850972444,0.13005470448100953,-0.6159499940221003,-0.39766910947683154
11,12786.583347901471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1912499056794736,0.2827678651312998,-1.9885455964887735,-0.9307889468250617,-0.4721019756614177,-0.3295084647137201,-1.1690912388121766,-0.5605534900062062,1.0525435045470175,-0.1270545139930349,-0.29190867341166904,-0.4961458752570139,0.20002077154233622,0.8229961006486082,-0.47900342660339257,-0.9271392778895683,-1.1004484167356425,-0.08168722767360707,-0.18682858809557162,-0.37673812051101685,0.2193069151864177,0.1722021346171076,-0.5896807225502771,-0.42205431215107525,-0.3638200656998557,-0.07402612346465706,-0.24282015742823926,-0.3840119578048734,-0.39413239831291846,0.22482831793567737,-0.35428844239556145,-0.33191868738452823,-0.005887217324764367,-0.0020995313829598843,-0.22562979585719736,-0.24119091674061047,4.602788902063979E-4,0.5484589376888878,-0.8337381706308855,0.1901409645015643,-0.7249358554293454,-0.24396925743948245
12,12767.551088571861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1828525111741155,0.37531791578722573,-2.238740125949686,-1.0029622961345712,-0.17511855909612994,-0.31817967603595826,-1.1968160521785556,-0.57021919763605,1.274612116595445,-0.17397816063993723,-0.37088985358188287,-0.6188255156961373,0.26273205794524235,0.923369189771171,-0.5390049145677531,-1.1508499730130348,-1.2177150822597276,-0.10223547143642117,-0.18441025293010307,-0.4381046092576601,0.33896947011811057,0.26190634064101587,-0.6916750859301405,-0.5188904024700393,-0.47138004631951586,-0.09910428371086631,-0.31659911190985146,-0.4995571204540879,-0.4988962429510193,0.29870263963274807,-0.4609029528371069,-0.436515914637981,-0.006063271356479948,-0.002166847279709954,-0.20597341358896243,-0.23611972014647806,0.0023755511334998952,0.556231640635002,-0.6822937976526305,0.3917598482345796,-0.7862480784682317,-0.17046613618750833
13,12645.600321309856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1889787965062744,0.47622465461450525,-2.5138740580307934,-1.0845598254575668,0.129773780448315,-0.3050735689972796,-1.2330172816380944,-0.5856863517005674,1.2752321483074398,-0.2278432569499193,-0.5058448803600182,-0.7453039815291201,0.1534613369103962,0.8728740123521179,-0.5959201341851095,-1.334448782697824,-1.23466928699494,-0.12119727411783669,-0.15310036035590957,-0.47673717396093607,0.5336205241603,0.3748307714367549,-0.7617712379200812,-0.6063336090368621,-0.5625569933510625,-0.12718412354674793,-0.3869982193333017,-0.6169072104712363,-0.5870307138229461,0.38417544560194544,-0.5661007034127556,-0.5474461401018644,-0.006021663566600963,-0.002121056836738737,-0.2071345514978441,-0.23275724990977595,0.0034913006940195434,0.48086864697015785,-0.646799821564619,0.4646425326816754,-0.8592448669481694,-0.1233682271983298
14,12516.399057457073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2331792730097204,0.7554903702323175,-3.182989083143783,-1.2855831290244022,0.9098066073143349,-0.2629640877622966,-1.27553285956827,-0.6479458199470829,1.2773103419018788,-0.3841739766378349,-0.3953157528900859,-0.8596368758477269,0.3620883264795986,0.6019667786404357,-0.6924011339056725,-1.4447398134909952,-1.3994785084530408,-0.17238778809309235,-0.2237878576448296,-0.5835918259762595,0.9303582310444976,0.5875899830412201,-0.9250771227661574,-0.8353141038030805,-0.3215977694790132,-0.19892860550138836,-0.4302330359356841,-0.7823757013489308,-0.4260233584398224,0.6642638073549315,-0.6508913416067745,-0.7687810241348431,-0.005956601290791311,-0.0021150290510508936,-0.20813888448189466,-0.2338230769926968,0.007504104296650535,0.36523993807680344,-0.5227057116352749,0.20706654060989488,-0.8956255401074931,-0.024042169725070922
15,12453.24727898776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.231502894205376,0.9684019636727123,-3.624039507709519,-1.4180637510781922,1.3521884407020377,-0.21755161701021886,-1.2673316086706294,-0.706489347895951,1.233958378109818,-0.49746169202752893,-0.30612622915225696,-0.7298105777703502,0.44958422380189955,0.38191291717465936,-0.6533744860074159,-1.322912808685047,-1.477002324167012,-0.21009314165302292,-0.2873538855287652,-0.6249857531263491,1.1392497577781389,0.6864816390645022,-0.9624520239437393,-0.9734305608465816,-0.15419273245250675,-0.26084712999215826,-0.4652356186818909,-0.907517005619685,-0.2896319581335869,0.8473571538412306,-0.7034281059458825,-0.9367535399710597,-0.006050038806849512,-0.002148329530737193,-0.2041965170074119,-0.23725076271455398,0.011380765521499542,0.462729839477769,-0.6448056265452411,0.4425890215446109,-0.8877571164440202,-0.0346975662632558
16,12411.30595327429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2168901478758647,1.4022457402553277,-4.159370082022467,-1.5555225665931445,1.6928637380620117,-0.11876765237587356,-1.0388947036714322,-0.8475261753025616,1.2611963305069944,-0.7090732304196656,-0.38958943285344627,-0.3619213937613459,0.26039237595317455,0.8724330232783364,-0.7592613600116624,-1.054657059576343,-1.4273466755539754,-0.2867396103311022,-0.3796835465166438,-0.6336254043087057,1.6136309858233053,0.6848288558822001,-0.8647224526551647,-1.1405569918904659,0.19658294541330168,-0.40643289950455697,-0.5504335981396035,-1.1150762932602143,0.07732005591512753,1.0586513796520898,-0.7238494525464784,-1.248928539969938,-0.006047137215640729,-0.002158537813794623,-0.20983752678327636,-0.24272588165867806,0.01956655362039955,0.4308346828744612,-0.6299747851717599,0.5251274754803302,-0.6624895486639967,-0.2190258032957572
17,12356.073886356431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1782151422460148,1.837347542068128,-4.3617699014013915,-1.5514963690876256,1.5402881732447562,0.013779988296753948,-0.7100219185183222,-0.9500261774449537,1.1210598709213577,-0.895824205392446,-0.3745122671731818,-0.6577825285489325,0.2831422008063578,1.076132130975482,-0.5155373559465297,-1.0432478706473358,-1.5158533086323873,-0.3700342327283103,-0.5145712487242736,-0.6537113259798493,1.9087186668492393,0.6507861401105285,-0.8184755384967866,-1.2776363553061638,0.459255901389573,-0.5714891039473683,-0.7054858494101744,-1.315102178975304,0.35640849243535366,1.1994497553490486,-0.7633988761633912,-1.5676512472497395,-0.006022336275868829,-0.00213329966128671,-0.20870101878521694,-0.24691892063287493,0.030168328767507455,0.40554865262866413,-0.6434192673040302,0.62046767603099,-0.4740020860199366,-0.3868892639865373
18,12317.984236394834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.145151463669577,2.3702027609705496,-4.38661450496802,-1.461523856738948,1.1834227875716004,0.2046270019959396,-0.411882587630278,-0.9673495087137313,1.0556243143193969,-1.0973005721342937,-0.7254769044755291,-0.5930863027970135,0.49328875831057806,0.9186413642693042,-0.6544547908805304,-1.0245940691886626,-1.7369239730074149,-0.4754184723241556,-0.6170174340653469,-0.7738914935452842,2.0427886516877924,0.6606185206391286,-0.8353365462724253,-1.416179165970616,0.6796696224510621,-0.7974837165120964,-0.9495683954678995,-1.5657865275404954,0.5400284279154989,1.265566156448287,-0.8017048278819755,-1.9536989571001315,-0.0060261879990075136,-0.0020974757867870744,-0.2032848612701019,-0.24957033114072025,0.04568640762301596,0.2946310171975161,-0.587173458194514,0.6320182821395122,-0.37492273545545746,-0.474617836568466
19,12272.928921554634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.148514013376772,2.9817838808065456,-4.293310137452877,-1.3128590723808224,0.8572342164417064,0.43181446258815154,-0.2801703859324956,-0.8782245474488304,1.1274259177347998,-1.2987141957407533,-0.40351498349244147,-0.47194411984154244,0.2612705466202053,0.7017612919382921,-0.9306683526758844,-1.0906823856998453,-1.946758284250925,-0.5966358018928455,-0.6801994549524292,-0.9235864656459828,2.020264152064338,0.6888023051173672,-0.8686730036550184,-1.5086421073628207,0.8801478211525654,-1.0864338831729425,-1.2666484398288,-1.8135081859641133,0.6303070783229061,1.1792268536365145,-0.8026781644356378,-2.3640028315745916,-0.006052386875746483,-0.002097579341384955,-0.19638901100860895,-0.2513687320317573,0.0648575018795584,0.13187840984323995,-0.48462530166892615,0.6347360143982753,-0.37531189972050055,-0.4760359446527164
20,12219.259273374282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3991055342357304,3.9889544476552734,-3.8980922353038925,-1.0182012933511817,1.071750428071398,0.6936487268298183,-0.6613404010014367,-0.47702100805665265,1.0866321530033414,-1.5347244239361462,-0.49622074477416,-0.20268844102064826,0.07606034798061365,0.7270675204191535,-0.4351625368019583,-1.3878219131377452,-1.9806134860396234,-0.8030016697659833,-0.5446897994761994,-1.0640200011982404,1.4592414561382205,0.657675050655018,-0.9225323972308715,-1.4507507544185625,1.5129721347251293,-1.65122835395314,-1.4654752591271902,-1.8953582340151847,0.6207420229789639,0.6165601857282196,-0.5872089102902289,-2.819395089196314,-0.005973590893217069,-0.002080294188454516,-0.18797790848171114,-0.25822366433671523,0.09546750606143958,0.0801827953281796,-0.4084092304455071,0.437842249142977,-0.5363949958796086,-0.26866317965865905
21,12108.317878932841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.761150706115469,5.092390055381983,-3.3827091225976145,-0.7173926460912589,1.5522247895240322,0.8621312783969768,-1.103154786935951,-0.042542801448053946,0.7815548809895765,-1.7487528660387628,-0.49494706991421394,-0.4765966701276587,0.28578334214206025,0.9158207352771887,-0.6539518330550674,-1.2819884362490859,-1.6429203259640943,-1.0309939950332185,-0.32404241186450344,-1.0669927157807215,0.7634420698890991,0.6136749653399901,-0.8620161044909442,-1.2950824769450247,2.0451746580450885,-2.3126431943099988,-1.56557205864085,-1.8572184023608131,0.32259440809600776,-0.09737350898680242,-0.42403883967063305,-3.2124559981411545,-0.005812964010677668,-0.0019689879500758263,-0.18812008144511674,-0.2607256061904611,0.13088748132699227,0.18781284133053616,-0.44148443396593406,0.321063054912334,-0.5813582990625038,-0.2145501494614672
22,12022.23069010379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.065061074975943,5.6325788598608035,-2.963255537560298,-0.7029765680475705,1.9511778409310048,0.7492789118981664,-1.0564455616999477,-0.0619355796364476,0.8761869587320013,-1.8129917177959767,-0.5791691910131646,-0.6165103258762169,0.15687084788865696,0.8030840787480636,-0.6448398771572309,-1.1653253840403273,-1.540657808099828,-1.1569225993525447,-0.4520267840590847,-1.0282694069856106,0.17064364983386038,0.5827462849026636,-0.9493480341845242,-1.2387872923619385,2.1610406171610888,-2.662664542712279,-1.3597151196193316,-1.6764772159004284,0.09502153181079862,-0.23970641065722684,-0.6559851914517173,-3.1786537526001952,-0.005779613096881336,-0.0019538890744547443,-0.18208066075094825,-0.258769643672942,0.15257568075479008,0.15840748297603358,-0.39409520197352843,0.17534701058167512,-0.34639406059403266,-0.43751224471557126
23,11943.122875144614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.336659151357229,6.032253386563957,-2.452169913404006,-0.8366937889098339,2.196408376702182,0.4868434458055679,-0.7428364310886169,-0.30159667249709726,0.8113904387362109,-1.8015163801113725,-0.5321274553222741,-0.5614494297716791,0.1834226733017718,0.7940190113286213,-0.7284263784839954,-1.4113754176521656,-1.1969167959237923,-1.2634157028815867,-0.485753017608521,-0.9325495441846773,-0.2292948177348138,0.6033572340290525,-1.0263694060832997,-1.1958243792286183,2.2282197842592115,-2.967321303570995,-1.0660726166367296,-1.4611723224607094,0.08527522801591313,-0.08577145316701704,-0.939460946351051,-2.944863068809572,-0.005677493821613931,-0.0019041701510865059,-0.1834899101701982,-0.2601714986268942,0.17352638513903937,0.2593177765594755,-0.4302697035338159,0.09421559657929714,-0.513433514741477,-0.2628270671425733
24,11916.108725406677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.634781408314972,6.1481567907781765,-1.4890748321435237,-1.1699282268524194,2.7652362187733255,0.004855758060101578,-0.6060427819098868,-0.8538113359984045,0.2668045706465001,-0.9940465866928583,-0.530552183792962,-0.7191556507193719,0.15854348151417058,0.941548573695229,-0.5409782101787562,-0.7992399652781205,-1.3264251518587808,-1.508620901279146,-0.006416258050507717,-1.3790844545605903,-0.7935835554116772,0.15725125503203674,-1.7906851363282847,-1.8715413704037558,0.1592979632868463,-3.6454893028061726,-1.4494457580594138,-0.63490340318501,1.0406738432306373,1.3147028027796823,0.4882447230965987,-0.06290766428071137,-0.0054719387623300975,-0.0017433163057346901,-0.15964079614612675,-0.2519145143179544,0.2690859953451209,0.015888831001397513,-0.23406445267008824,-0.06352410229035908,-1.04365860942907,0.2292069861960711
25,11890.102605514116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.620486428129929,6.03734577348032,-1.4027870708634413,-1.1442449567274287,2.8002035101536573,-0.023639441033224313,-0.6972778723349331,-0.8163493607564166,0.08140624163849836,-0.782769662867234,-0.47062585339705165,-0.6126082711704729,0.23691084062165646,0.9324952638343267,-0.5971852301408326,-1.129460190935696,-1.3281356625209013,-1.5367465011743358,-0.018422292681273045,-1.3967371143113052,-0.7972682564700223,0.15946327518558276,-1.8368694035400575,-1.9605239243297494,-0.11455974187257101,-3.7178296094387515,-1.3498120986275488,-0.571655920339132,1.1184039414550822,1.5878240815842264,0.8236589987492817,0.46206433723269424,-0.0053991991853262625,-0.0016812935525316827,-0.15705035962352704,-0.25104305496696505,0.2840622901571318,0.012239350282410064,-0.2427812916648614,-0.03774110205187426,-0.8287738640767186,0.021201581239269685
26,11838.158605100549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5104184239161205,5.633557016238043,-1.519076237389252,-0.8835135741749864,2.649459261577649,0.049897153077415574,-0.8586822017946569,-0.5554391457173127,0.21337752020655082,-0.36990627419405764,-0.5677138747571708,-0.737213396799283,0.14666238574423535,0.8280965773843946,-0.6893376968851816,-1.2476111349043535,-1.314876297154654,-1.538539497702398,-0.44549130026450073,-1.164335170602835,-0.6968170116946623,0.21532688433741035,-1.5693466055285537,-1.953631532540719,-0.1596843463507049,-3.7251112443415897,-0.8694754834513321,-0.6240520852944477,1.0893951920877256,2.0761846012475487,1.2073429800211284,0.94731166294477,-0.005268547667599977,-0.0016361344634052185,-0.1551616309423984,-0.255618598741372,0.3003018522955231,0.0076448241341627275,-0.2532961847242849,0.004111257607516086,-0.8894137043176259,0.1043987876057617
27,11742.088189871083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.3476295352558365,4.401893267891054,-1.9504165499347845,-0.5852279370375838,2.373217563068741,0.24379401546967605,-0.5351960454991314,-0.29263712659310404,-0.22866534606739214,0.5601134051736689,-0.45515146171393744,-0.6096933992320474,0.1545349227361432,1.0478446879989083,-0.5706499326246435,-1.1338336724624074,-1.6793699618531353,-1.5045226308808701,-0.43828249617565135,-1.0775407998547264,-1.018737615600883,0.681017647079791,-1.328930207959174,-1.9535421095240026,0.011558081312443985,-3.457484042183858,-0.6187372959751726,-0.6820397891900052,0.36824796737422905,2.6036030330695876,0.9526574992377621,0.7082739461615751,-0.005038999371494932,-0.001503167676170672,-0.14165922532919678,-0.2502456888650167,0.32554452018027696,-0.11858046647773676,-0.1547904970509769,-0.10219231477537359,-0.9681382909759901,0.1853779217274546
