Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_speed
10,12872.28089967038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0481468031628,0.0,-1.2672265056311678,-0.69684167253734,-1.0143065553380723,-0.34014627649660373,-1.0132856473537097,-0.5047128301350225,0.2020179340796534,-0.029031422026839837,-0.0915925318525874,-0.21717969968703138,0.0994752868610755,0.3578660869048996,-0.28337042663977274,-0.3269235342858664,-0.4220516555060585,-0.018116098107646295,-0.11863916884710726,-0.14480773354598964,-0.23724852993387785,0.026800892246883482,-0.22790633089132956,-0.1321043881068068,0.12027053816213927,-0.007646969183704336,-0.0033944027601116554,-0.030948930886997354,0.049173420117988594,0.08570142252092164,-0.016543542347597105,-0.04489458383164069,-0.00530678417793417,-0.0018029608657480888,-0.22746489375601128,-0.2560779701532635,-0.0012004111997775367,-0.1903877436595174,-0.17959220939623874,0.38013580088755894,-0.37087356191096404,-0.24304160216276904
11,12726.176559472635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0951571648900345,0.0,-1.8005721342657002,-0.855948503778496,-0.21691636492686905,-0.3308807299958549,-1.0431451702242152,-0.5255384240456636,0.9892705541121393,-0.13387796101194932,-0.2940402580115741,-0.6422606793296926,0.3507171434856417,1.0916174110740853,-0.7101097348599406,-1.092999276811429,-1.335649133216116,-0.07793270681144106,-0.3080527388516535,-0.46438064774779536,-0.16509012290116443,0.14237364301377778,-0.7258237275729955,-0.4629394846194517,-0.05961147016783093,-0.05271060874260371,-0.1788798671187083,-0.2789015229843603,-0.17873001933444163,0.27306377680046623,-0.2601271651034354,-0.2731068820122441,-0.005707227889056986,-0.002000458417216109,-0.17166560925562546,-0.23809197655520656,0.0032613983279609626,0.015571656963870834,-0.15654879279908604,0.5542217541504111,-0.5114574230667487,0.05425619848964164
12,12493.017729250128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1716278515773673,0.0,-2.376427251453042,-1.0349170709962996,0.6070866518871503,-0.31069003192589145,-1.0902937221943472,-0.5608333418208127,0.9215536941160023,-0.26208677958786764,-0.7880573250038405,-1.04472780728789,-0.1606648517090103,1.1560829360154776,-1.0006467958103893,-1.7099858236982866,-1.8685795327186063,-0.1321487192065609,-0.37496618667299336,-0.6956001143205744,0.16642020736512275,0.3436664050126166,-1.1033931777261505,-0.7538137421269568,-0.17977300761808912,-0.10213139997494167,-0.34677280678712624,-0.5328936089756235,-0.37011058294162885,0.49960865242218183,-0.5066988666507156,-0.5177737783158848,-0.005552897280596518,-0.0018099584428073407,-0.16211115388821745,-0.2225887762588639,0.005339001995752798,0.07889802853739004,-0.35441166122135115,0.5644165787335406,-0.7564458958645852,0.4225024197568652
13,12392.93335214032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.204780853340785,0.0,-2.5484466936947654,-1.0920814321902255,0.8427739383473188,-0.29975562023823726,-1.0997622939993956,-0.5784330607054009,0.9645565672565032,-0.30758807964372226,-0.820273282956163,-1.1018848844973879,-0.12310436330836794,1.0546407281575843,-0.9700857391735898,-1.8087865093593651,-1.9292978289348528,-0.14801106624514407,-0.3701101510412097,-0.7406104864073612,0.3146438004038917,0.4214373257215148,-1.1815418417406,-0.8289759147825483,-0.16669470254473973,-0.1182732019637585,-0.387783918972396,-0.6042996683670441,-0.39816450823500943,0.5839618354056924,-0.5712111723400304,-0.5928652838747207,-0.005520422918221237,-0.001808459918938599,-0.16545090052394698,-0.22307919730860126,0.006131252463569975,0.10302985221041511,-0.4140629707916074,0.5058305686548334,-0.935724304568716,0.5743092400350142
14,12271.026016786573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2477239509479667,0.0,-2.7804916652394844,-1.1743257802112081,1.1231349575814875,-0.27487780998370664,-1.0826323378703082,-0.616582423407719,1.0137034725820748,-0.38577361737138277,-0.8037909223342956,-1.1298168724968758,-0.13280649475481082,1.082433220227656,-1.089645438553787,-1.9013313149871809,-1.9708943405344734,-0.17501735162609605,-0.36479264882684487,-0.7886031639514806,0.5449413126977068,0.5170666549796366,-1.2549380016045344,-0.9321731221825752,-0.09904551760148719,-0.1503509158239281,-0.4435131428294484,-0.7154109484886192,-0.40715609670274716,0.7274388621909901,-0.6602812888817886,-0.7173851974234496,-0.005389112541678943,-0.0017816031714918,-0.18022126623498733,-0.2250504040352847,0.008763721972613011,0.18024060248852336,-0.5823984500622028,0.25236786484966034,-1.302903538611023,0.9080223232607769
15,12234.86558193621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.252629809708497,0.0,-2.853813794846006,-1.202301325192963,1.2076012215688163,-0.25767627793837083,-1.0577465826812718,-0.6358277832186674,1.0003357809520894,-0.4221119327875008,-0.7937018265130806,-1.1195193271049484,-0.13858200022819905,1.1006708367122688,-1.1448205026828244,-1.9094583275896195,-1.9548617711563308,-0.18808552659368233,-0.3657645188167466,-0.7915932852811167,0.5691690939940819,0.5466204327921236,-1.2519744250875933,-0.9647849803672452,-0.034784448193748124,-0.16758555004823347,-0.45915389937820167,-0.7553940805913809,-0.38073497615898166,0.7941575536847515,-0.684608021272971,-0.770254809268499,-0.005408687111570157,-0.0017790798852527225,-0.17744384295614268,-0.2250693236513819,0.011094127760287197,0.22368664860350795,-0.6004897094668177,0.33438781029262415,-1.4453289296124017,1.0789231649827205
16,12156.275859342257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3262918296357986,0.0,-3.202235570274378,-1.3515581535779122,1.6920704468408494,-0.11888687174302251,-0.8151859142905266,-0.7784995936485379,0.797949139081823,-0.6861199450205779,-0.7633337966550341,-1.0857583581607688,-0.014373725388029598,1.131804914139384,-1.353793792212358,-1.9243532540999195,-1.9912790175396264,-0.29145042497082113,-0.47861049477426276,-0.8568130174717168,0.46557330572611366,0.7020953259849607,-1.28835033406118,-1.2069924878103446,0.8699919310410027,-0.29115365955111383,-0.4500380255488894,-0.8661574038031716,0.18023213358736112,1.2851030043986613,-0.6384739925962973,-1.0551720052086222,-0.0054031345506250945,-0.0017290637049364793,-0.16935295541711845,-0.229096366925367,0.02922407706011584,0.30089599591542227,-0.6421043902715632,0.34566737213941684,-1.4007713619520081,1.4449520017507431
17,12125.195252107993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.386995903067429,0.0,-3.1485370669474264,-1.3649831806839068,1.6413392929748145,0.04200219005918279,-0.6097947727488386,-0.8440788011807122,0.9329477629791538,-0.899396309436502,-0.975306995376604,-1.1043720136007495,-0.1501617242275498,1.2399605242216822,-1.02513763921844,-2.009172198658414,-1.9613077171252984,-0.39859606440157913,-0.5441747901102938,-0.9038491094741167,0.3076927687937095,0.7646251298212681,-1.300041919089701,-1.362490444821769,1.2983895966785926,-0.42672117912185964,-0.5809456198527716,-1.022892635049231,0.4182113949838404,1.5487303796788037,-0.6559345041344573,-1.3392596167739597,-0.00538360773692956,-0.0017456424289654263,-0.16744548905860349,-0.23311539089181885,0.050338962435611215,0.23261324752449397,-0.5786769878502267,0.25451414820383267,-1.4824543084751316,1.646482713426536
18,12091.08986995542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5899462325055036,0.0,-2.8046217847041084,-1.3166848881228788,1.4396298692859415,0.526601400184912,-0.271309760554265,-0.8572604848334682,0.9625716927424727,-1.5505507721907903,-0.6504726156386376,-1.5771764951409883,-0.22579925496706865,1.1068224552472496,-1.0699002261452288,-2.0173986656291625,-1.606979547269702,-0.7390566232998617,-0.589561750664231,-1.02685140077325,0.04436862449923018,0.9798552166646772,-1.3375240516628109,-1.739462654417487,1.7147411319201054,-0.8662981682293485,-1.2910775355633826,-1.5957224367076104,0.3707213810432553,1.9083712987318733,-0.8137158492652203,-2.210842390602254,-0.005309914763090927,-0.0017224187361797492,-0.16759215098335334,-0.23347829377286394,0.10966232173498512,0.07340419458663172,-0.3758005275083251,0.1674584040767167,-1.431491120458334,1.531279501583839
19,12037.747946069067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.785841041985058,0.0,-2.496784154494215,-1.2733343948690705,1.3550321868366846,0.9596368665610283,-0.1055037963179695,-0.7855522345451482,0.9224043518076928,-2.2031048521780976,-0.9280733457811268,-1.3534662678398268,-2.2922749790485475E-4,0.9858528881853066,-1.2390414684966156,-1.8247084344123647,-1.3043632682601864,-1.1051479212686288,-0.6150399973324474,-1.1574164282468427,-0.184430030606429,1.0742363794552194,-1.3591351101013884,-2.0664219781952533,1.9628866214551006,-1.3406792617060124,-1.954545736750641,-2.1742778282765722,0.19035492158391473,2.0525085513932706,-0.9394236857959013,-3.056784684088236,-0.005284328315974342,-0.0017042415943524577,-0.1693204262139978,-0.2341493582425025,0.16842416035237112,0.12571986288781256,-0.38039236507603025,0.11134119907982555,-1.340302493207202,1.2571539893783592
20,11990.91695568271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9519120904622613,0.0,-2.3779443671454485,-1.2581529531756857,1.5540744891351543,1.2239555315086394,-0.16139742001504798,-0.6347303065467327,0.9081070459883392,-2.790053042325611,-0.6752102308244913,-0.9541807724539527,-0.15050591766644486,1.0493152539354695,-1.008606755848732,-1.655492982371149,-1.130286962778577,-1.471235806841979,-0.7064015110737399,-1.2310982154012309,-0.3450103382796754,0.9342833356604816,-1.3361559781302976,-2.2611346366817844,2.141129865085269,-1.8193408871840298,-2.3628444806301943,-2.610428633404818,0.05904871030798678,1.9073398693716046,-0.9597372145431103,-3.7512764430004673,-0.005327943530174487,-0.0017565632612064216,-0.16818898808060223,-0.23708578502663044,0.2222133533379292,0.30819093153446386,-0.5250437958391019,0.14780462057943053,-1.2014510649678627,0.9221033834206407
21,11932.100832547589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.09413682916365,0.0,-2.2673344200295693,-1.1561160533170276,1.8131134940342746,1.1167923271488012,-0.33647079882327424,-0.2906657888946915,0.6600964365352704,-3.5630421532607377,-0.7544578999306958,-1.2564211931449663,0.08656946122702444,1.2753249921712555,-0.7390623684737716,-1.5058394675969535,-0.7830580214206952,-2.0619285772938474,-0.7383901163121569,-1.0934793557249438,-0.4091772991300144,0.4894807056194232,-1.1088807069940378,-2.2101837435491642,2.330486067690234,-2.614506047489851,-2.3015578008630797,-2.884633022206927,0.042506398878038545,1.2097260162933563,-0.8156567858126863,-4.5279123942795225,-0.0051749777472518904,-0.001695880892359021,-0.1761348175196024,-0.24210758259799917,0.30848131605943485,0.4187364086910753,-0.5880999332263056,0.10295307139057056,-1.1338653151269575,0.6923828976727944
22,11881.151109182198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.287706568807626,0.0,-1.7706184743043822,-0.8159041965114444,1.8506760287376545,0.3410340408589958,-0.38501171733030887,0.2380217077152097,1.1638679352853716,-5.298436974182706,-0.6811560238705883,-1.1591306435654705,-0.10618092477030944,0.28355313005104343,-1.1070215556122946,-1.145436138309086,-0.9634291107807076,-3.619438092292592,-0.821302125783439,-0.9747205789822417,-0.7581839537576087,-0.07771369332085704,-1.1670201246481193,-1.8114972484174283,2.5637194308733866,-4.680354513225659,-1.1311432870613032,-2.762341343884007,0.2733459773110179,-0.5740016059172843,-0.5392206003794194,-5.908038475873365,-0.005111580136302656,-0.001727702253667851,-0.16407398503218276,-0.2549985859577636,0.5368482243639718,0.20350132423099007,-0.40552518703376444,-0.04892077159733649,-1.1058889279346134,0.541925688003239
23,11864.95988253224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.39397069504623,0.0,-1.2549544508985453,-0.580642302742183,1.7595625310381309,-0.2794843061095934,-0.19432672024118924,0.047296238700751864,0.5155894960023627,-6.453016177551747,-0.31819614197615004,-0.4735178597272074,0.211304527390419,0.2501284580358965,-0.9717512887191115,-1.9044641836525784,-0.908496080336008,-4.783832083732836,-0.42914265062446716,-1.0476549766088619,-0.8908705164039405,0.15170422377159531,-1.557714692914634,-1.3941502749718444,2.413886486018968,-6.171727559528219,-0.31948462517151754,-1.78129496394549,0.1205033118595076,-1.2962677156657987,-0.9394887788143702,-6.211334269290869,-0.004912963436200829,-0.0016006684733399367,-0.16018101477389893,-0.25869367909860697,0.7009507077031554,-0.10247070243814124,-0.08261761545195073,-0.16016973169602777,-1.085957805062718,0.40312615631626014
24,11790.042233548713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.496727821930688,0.0,-0.9428130700118473,-0.44541678045759686,2.0160544809227474,-0.5236374965436911,-0.31297319868637596,-0.2103875017142259,0.36843180926744357,-7.0570545556688975,-0.3014921982241102,-0.49789095573198155,0.22217561286705323,0.38194177777157273,-0.7929200339279474,-1.3086056411852667,-0.9749896547067369,-5.476927948304721,-0.2332787952302076,-1.1025085697597652,-1.0412537924044372,0.340161491429992,-1.8346910994938188,-1.2158265058123399,2.2149694422484294,-6.976067350529445,-0.2724818533898502,-0.677454199299723,-0.031524920562998215,-1.2304693448868895,-1.2525543747005483,-5.758027048613764,-0.004871586842478967,-0.0015890616867783609,-0.15292767237272756,-0.25788164899836236,0.7863018975243307,-0.18469726813478718,0.01306111308266722,-0.1905641333509654,-1.0795375200888893,0.35596645351445205
25,11731.360254124726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.516175532396197,0.0,-0.09577811935122893,-0.00806200774552418,2.6489314915154454,-0.307178837260909,-1.658875181701393,-0.48181247389085313,0.6268135663337984,-8.736556753626814,-0.41161106659991253,-0.214067629638723,0.16547443928428127,0.16980480258663697,-0.9599679713089366,-1.782414822341301,-0.21689678042547733,-7.7275040618492055,-0.8721667049055649,-0.32534566545092525,-1.0040055809402524,0.11707589193710005,-1.3412564554221387,-0.9047067815395361,0.9845280398764049,-9.241105849690062,-0.3268439177659231,0.7957127754849584,0.16352195752252588,0.7497847745341484,-0.1641481310232631,-1.4487393215111615,-0.004418834585332984,-0.0014738855922959305,-0.15989613044536813,-0.25886706069511817,1.0010500098545307,-0.5058172975243281,0.4176431362047646,-0.2493340339641013,-1.0312490434753825,0.265678405431391
26,11660.866002980525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.384517816323037,0.0,-0.2555329674395792,0.05653921266384519,2.504285165350145,-0.23190894526831418,-1.5930255150506043,-0.5564519307222816,0.4520930922042432,-9.028976033230235,-0.3716618971769271,-0.20897532521656192,0.23292581801812223,0.16900979874193248,-0.858044185588934,-1.6370373816652743,-0.39345921324483,-8.174387031666942,-0.8771214907751886,-0.329685136450123,-1.0503509234675876,0.059398267644756926,-1.241008913175933,-0.9609046266404502,0.6578652576002911,-9.664047691165582,-0.21823533113151578,0.6506171073329855,0.18088642485272785,1.0649126081837283,-0.006181776664211103,-0.412049186794041,-0.004365323989040858,-0.0014382710238052643,-0.15338208576330692,-0.25753891216681474,1.0327050334301195,-0.5706959986926404,0.46165660439153994,-0.2700720792304822,-1.0431565168883654,0.26345627791333165
27,11644.282833678784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.248757757894292,0.0,-0.3384038473013114,-0.08003347767447504,2.252640251438603,-0.20792600532138766,-1.3153980116160813,-0.5942463154437067,0.4669676569583283,-9.242170056726161,-0.3837344457065929,-0.36292378957352023,0.24328070463392185,0.1417307262749446,-0.7457867139150944,-1.6191955088894463,-0.43411601122918236,-8.589068839086176,-0.5960196237346029,-0.4139733996303083,-1.016248483833756,0.25676290071377905,-1.1785717611333977,-0.9160544182461116,0.42005536482024697,-10.023370026319027,-0.09885701234850322,0.5472589538754524,0.29861919371187023,1.3149140957966945,0.2655537791519265,0.4339143704730153,-0.004302513417876707,-0.0014182826818185197,-0.1536905601054643,-0.25993159232526575,1.0546781453552458,-0.16695248760693115,0.10133027300078734,-0.1530431505752306,-0.9853231585194487,0.1451433603011676
28,11603.403863108344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.235840983951177,0.0,-0.040340842138909816,-0.6610934358159789,2.116425028713316,-0.20847185962613637,-0.8948370007451398,-0.19007378280788895,0.04665282021562306,-9.416285147688694,-0.3259243813953263,-0.49088555659581584,0.34808922312115353,0.21793816847664857,-0.5144045329260613,-1.4699477702829853,-0.7381517710737007,-9.36975851206347,-0.3264039474072571,-0.8189165821615315,-1.3154983714726025,0.8128443445613742,-1.594706584401733,-0.7049564986256105,0.1471587602037342,-10.462314129106266,-0.11735300468007376,0.23712721919781293,0.4259468699881843,1.3188728073059142,1.3182846196824338,1.037505114163618,-0.0041599738953652125,-0.0013062004033809267,-0.13391949549467122,-0.24688678723268848,1.0692234037327792,0.08328315305810458,-0.10949149997228802,-0.13158103082044736,-1.0978896504753162,0.490685909787217
