Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_speed
12,12503.163988612307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9169649310745105,0.0,-1.62158822355114,-0.8010715933621575,-0.6213585828139383,-0.3014837018483874,-1.033471675427641,-0.5099159386646519,0.49558494271549075,-0.10818530447060742,-0.25955620495831183,-0.3521105086982791,-0.02212087514371497,0.4318164541570112,-0.3233810942608094,-0.6192834142099451,-0.4108903008238972,-0.03340134006553445,-0.0557123958059031,-0.20103227757635755,0.3266434071167047,0.18876197193401648,-0.32628276370165704,-0.25772232761304686,-0.2157504261384416,-0.05584434091891344,-0.1738593739580818,-0.28274791426248325,-0.28258698338850596,0.1811380808945377,-0.26769225195142543,-0.24052224386642382,-0.004742842282656122,-0.0016867939230525441,-0.21749115750244447,-0.24659195957326568,0.003731269613354316,-0.28114401255713933,0.38637169910188573,-0.6972833641219149,-0.2034128850459654
13,12448.80889363088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8629544305044954,0.0,-2.8380022172087487,-1.2072090251581744,0.8138171299893995,-0.21556174595455435,-1.1282234919206853,-0.5951422743032505,0.9138413912530364,-0.38912049441261926,-0.6576800276847763,-1.0036268929730547,-0.06452263352105281,0.6205033899299608,-0.9372470201786542,-1.447635628183324,-1.7576699962577793,-0.12553034818662778,-0.44727292302278093,-0.6735658990109143,0.8279205759286294,0.47582472575032686,-1.0243494786903133,-0.8796953583505198,-0.4205841581284897,-0.1956940164127274,-0.463750019310583,-0.8309010992846781,-0.5986388926643986,0.6558788153251823,-0.7601176353186387,-0.7754327766400694,-0.005231928846515168,-0.0017392456085503455,-0.15824902947707167,-0.19487567425848584,0.02628363843477577,-0.40632919971361325,1.1481026259134732,-0.8677225518857362,0.7457474299469637
14,12248.930440069762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9023963168798326,0.0,-3.3988978365733358,-1.416379712398949,1.5030043748983457,-0.15711338571350522,-1.1205946815893155,-0.6779702938036961,0.7852873109432232,-0.5796647277424314,-0.7318511587972063,-1.125223145450001,0.1011066121105077,0.2785397363481186,-0.9103995431682734,-1.610698094172951,-1.8595862043264908,-0.17219207689958765,-0.48368431328314737,-0.758591283263134,1.2697390247498808,0.6726108783747381,-1.1355612431860063,-1.1051293898603507,-0.13991916746025346,-0.2747606632129681,-0.526739195114066,-1.0622660130542134,-0.5018358091293846,1.0128065589974171,-0.929239657527242,-1.0518735618738697,-0.005302053370740939,-0.001718251378282058,-0.145563225108979,-0.1965036698761526,0.03606633187110588,-0.3736631380681461,1.5339705111119066,-1.4450473545608333,1.4089035535538894
15,12195.497325043789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9122949502193545,0.0,-3.4879383722218136,-1.462108851519619,1.5806549719217355,-0.1293465803617917,-1.0047022919254929,-0.7331964753789948,0.8503936435182413,-0.6944533570898642,-0.6959527918804888,-1.1252984088183176,0.06335105790448016,0.48687599992238173,-1.093492248724224,-1.6531386493110085,-1.8565936576357414,-0.20517034553879593,-0.502301334086231,-0.7692802419706747,1.5281925394109257,0.6588033667166474,-1.1025640603506062,-1.1818139865170638,0.13862901404350975,-0.3295032658545375,-0.5360624804631907,-1.1617732234533893,-0.32573737291723115,1.204811975549437,-0.9665237675880133,-1.202668061021785,-0.005326996400084852,-0.0017249113705945648,-0.14488676476447465,-0.1980418930291641,0.042262964954623596,-0.36945132446698653,1.677648102347594,-1.6846681667523031,1.778856564846353
16,12172.873390414492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0241100948688637,0.0,-3.632337687505145,-1.549212867824121,1.8688989622928545,-0.02649390928159069,-0.6777810862667072,-0.8728810789612295,0.9430176563298466,-1.0524515426978995,-0.9209538732701392,-1.1897846133038903,0.04031088566015583,0.8838646514509203,-1.1285541457528458,-2.026379344483812,-1.6552540523639938,-0.3141992900824365,-0.4277227889977204,-0.8111076115804889,2.259267259863021,0.7553131641899938,-1.0741814474530345,-1.3908341059250346,1.0896846467814576,-0.48934783768365053,-0.5801370690230971,-1.3914128222625752,0.28636316450341837,1.72090280221485,-0.9865722256834012,-1.6125637767146552,-0.005310002025266133,-0.0017058178833548327,-0.1485859584746719,-0.20736801714535427,0.05301635046207798,-0.3246132435457439,2.028555483197,-1.45079863899118,1.8358957714115545
17,12133.149229765988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.075450437212836,0.0,-3.429771188710685,-1.5048403800925911,1.6345545455465154,0.11952025315773172,-0.520310333944278,-0.9125070097524034,1.0622724230507283,-1.3316745415043978,-0.9365028605865151,-1.237691974639914,3.50004836164923E-4,0.7729130611043598,-0.8700308833007854,-2.0916201842275988,-1.8926934687417796,-0.4216826108340265,-0.565962179457218,-0.8997158083924767,2.6329596171963177,0.7491116858105408,-1.1405928334292237,-1.5470940412091947,1.512597904935149,-0.6416250004596031,-0.753363219706457,-1.6499968862844945,0.5493357120238125,1.991795452652498,-1.069826720079834,-1.9971185304581396,-0.0053147159844171826,-0.0017385572298178919,-0.14712631133395462,-0.21751096841873369,0.06723402441930894,-0.3917329380006328,2.04035761859472,-1.4292139169919427,1.799110931312364
18,12080.6129802878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1830816274306337,0.0,-3.1628726437501595,-1.4388247220422363,1.5084946009469513,0.35494805044882055,-0.49618074863893125,-0.8661088624294774,0.8642351683420747,-1.848206346214405,-0.7180747547715407,-1.24879328110575,0.26712419044268954,0.6077428414184383,-1.1933211169950022,-1.8563213435579013,-1.944683112108279,-0.6253182122357352,-0.6297553794662434,-0.9329684394479237,2.852860892765782,0.7597023910311513,-1.0517227964493763,-1.6600323826321006,1.8361641498242942,-0.948212391796782,-1.218679878912973,-2.141693309683384,0.7165198990837862,2.1372827772753893,-1.2116203972118156,-2.698144270144274,-0.0052808712113564206,-0.0017085739925060926,-0.14832807318269997,-0.22630224389070017,0.0978473938436508,-0.4040657374972924,2.045233005439221,-1.2743397979047817,1.4746300412237512
19,11996.694629825915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.328474512584176,0.0,-2.9299152849922425,-1.3860781519508922,1.5939386353855252,0.5643778167755895,-0.5878602453144597,-0.7546549150673655,0.7133603261259143,-2.5031238333060815,-0.729851867315663,-0.9077092604123205,0.14434928288404625,0.702522395266692,-1.0711175141286853,-1.4980715626238634,-1.933193903115689,-0.9110043840028403,-0.6102884189362568,-0.903031136175375,2.5850223603679705,0.6749357986203969,-0.8775894633163377,-1.6535491619976757,2.1173517197822695,-1.3812358741933664,-1.7785024210505864,-2.7262514206633766,0.8993992843778604,2.057149265900025,-1.3202487312311406,-3.5711623325849224,-0.005340856889774552,-0.0017136042092170771,-0.13653500144861516,-0.2326451717339029,0.14407555303374342,-0.3339073608389252,2.2055836337627595,-1.185117982178678,1.2102713053858838
20,11933.799348234475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.516840484880152,0.0,-2.770744119342406,-1.3407809997492899,1.8167187970404814,0.6007026662062604,-0.5916458761718254,-0.6416679209636647,0.5838074500767174,-3.1798866068594576,-0.4911235430502178,-1.1625807104508659,0.1510067391235525,0.8743820734780802,-0.8060011545554668,-1.4210616553066537,-1.8423248231674758,-1.2531553748904896,-0.5824863545147205,-0.7686173958696106,2.077669990267343,0.618153132261816,-0.7944612384602331,-1.4787560712477523,2.4940174824848436,-1.889448745195022,-2.1275123472427455,-3.130975009102054,1.131143885440166,1.7317044841712113,-1.2421871240607352,-4.388336362046159,-0.00518539595318228,-0.001684406299819004,-0.14579785778753568,-0.23872550223135258,0.20357513681413647,-0.3485939406488022,1.770137136451639,-1.1423430838500646,1.1046296623539902
21,11887.742342870193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6681029438345383,0.0,-2.507149058987964,-1.2612102965654535,1.7860110062956907,0.47600200044535346,-0.39946707187603814,-0.5864424128518823,0.5994588966415381,-3.743282690397696,-0.9361115715033572,-1.1852025005930709,0.3858760702309788,0.7806292227072432,-0.8749419205516884,-1.4550461559703969,-1.7016134678826043,-1.5933192184815397,-0.5355724593553522,-0.7173703536281415,1.621359927880829,0.702572076308504,-0.9148412240729061,-1.2959774435760834,2.7739660180876586,-2.388542116796261,-2.14963278775579,-3.2462460636400614,1.1717358240016065,1.2783578266328677,-1.0480165804458679,-4.969266988524875,-0.005056859682839289,-0.001632518835470559,-0.1513746487890825,-0.24368623934805164,0.2549565271950858,-0.3412280289019111,1.4401673720886903,-1.1856866992595885,1.1258178827897147
22,11824.496258201301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8395433329617124,0.0,-2.1906521487161728,-1.1650574570114907,1.7453034517671833,0.2591095973059847,-0.10919440094027599,-0.5931264546896988,0.7567348066750738,-4.367284242972351,-0.7171718824038942,-1.0748981324851388,0.14552740135536904,0.3949668137816609,-1.0274254040931372,-1.6744441233558924,-1.3867439118103548,-2.034853321210004,-0.5167606055494912,-0.7924769152996634,1.2236017665515297,0.9287485124002725,-1.2017587850859939,-1.1662239882831256,3.030618179402439,-3.027581206757894,-1.8491027423254967,-3.016939302983843,0.9413889257630199,0.684941187959604,-0.7592313982111456,-5.422002598446353,-0.005046414325118176,-0.001630271793275126,-0.14378061233376818,-0.2519038110549978,0.3032007586191464,-0.2505520782707836,1.5108238385097787,-1.1536520094991298,1.0169379507268053
23,11801.82200998968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.116821825339082,0.0,-1.4980962239728268,-0.8853330760456747,1.8842345495336335,-0.11863353480106176,-0.16711088537785973,-0.6018981215710658,0.10254249832261852,-5.796365220534578,-0.4914911450359579,-0.7902651384540671,0.3956867353607686,0.48453126240465066,-0.6777050588059657,-1.612047251801803,-1.1163353001251854,-3.307467637882568,-1.0152752423070301,-1.2623196912360375,1.2191225402906167,-0.09573345190400173,-1.150228474094723,-1.3361688333163684,3.3819037997804764,-4.774638460156886,-0.2267222852165378,-1.0322560716504823,-0.5674242627279413,-0.20041250291191115,-0.609859855098644,-5.540322765992088,-0.004883495878959883,-0.0015234372133862992,-0.131121194779864,-0.2768338148371348,0.38840222224090637,-0.2190224969028671,1.5491433688882916,-1.0323712782126964,0.5598924158531331
24,11773.563388790035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.366306712041661,0.0,-0.9359886686203495,-0.5891171930206307,2.131136146592439,-0.029744919974483905,-0.4792853829326467,-0.5890803209519001,0.4613526366154225,-6.485439759604068,-0.5910982285579449,-1.0854498183568195,0.19832544949443368,0.2850024780095375,-0.7422706592167612,-1.0312331061142082,-1.0224710398422836,-4.106446249419713,-0.5731926004442228,-1.2722557042721532,0.8883512387259653,-0.03641297095887457,-1.083113413740506,-1.7560827155916587,3.1199741272153036,-5.664067082116567,0.037116732516192574,0.39985881521813726,-0.4006298806073581,0.05577125087723406,-1.2270215434719707,-4.447565351987715,-0.004771056795140894,-0.0015388018455916573,-0.13215290949931152,-0.2846136683208262,0.38561455110877163,-0.18468689828631216,1.3584258500454827,-1.004144035758992,0.43748293617369394
25,11712.05808158419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.56091895936344,0.0,-0.45092638426093834,-0.3091143038389141,2.1595533499748187,0.1308813731790367,-0.5847844009848545,-0.5518357410025534,0.21642483142210714,-6.937581579194303,-0.491421282667004,-0.8362440906735502,0.2829479807562564,0.37672675724137766,-0.6999175016245004,-1.4087930556813393,-0.974863243428361,-4.68618275151281,-0.4661772254793404,-1.164478474064903,0.5936479560181769,0.15899238395672638,-1.1749160126985254,-2.0187596444759186,2.6633751770728957,-6.216342618888377,0.04956393893693306,0.8221388927926434,-0.18972227807720157,0.3337809857842162,-1.5775515454092683,-3.2363712723666023,-0.0046402423514445785,-0.0014677630097943849,-0.12963503886825134,-0.28039130771660614,0.35540422579469233,-0.15856463068530924,1.2005131309036348,-1.0554150583588782,0.4940088752403726
26,11619.755924008648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.700178324660618,0.0,-0.5126298169133638,0.0888232759451113,2.198169992668432,0.34927988680678956,-0.3205605540868992,-0.5215178398093623,0.20787348445518494,-7.568926851888806,-0.44011761074556577,-0.6510353488599837,0.24304230808930044,0.40292087351239675,-0.6495546485521048,-1.0234685544980096,-0.974425537471902,-5.645598886441477,-0.8031504891928203,-0.7770331039837761,0.44789516578942834,0.29766188440439134,-1.272466145684649,-2.2131328991083885,1.8940817896398618,-7.021373727743878,0.3971090101681003,0.39726725582359973,0.1122953693311772,0.7132990237475758,-1.166347567935897,-0.776091190892382,-0.004472510478969167,-0.001442547362062674,-0.1288227360522803,-0.2833267885422286,0.26640934571628205,-0.1718202865821677,0.9355239013729115,-1.0223053246416376,0.33727471167303014
27,11570.258160587557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6635994186776895,0.0,-0.38358315184223624,0.023512572296965045,1.9796958619584832,0.4714118084138833,-0.16071019206046724,-0.39032180846076536,0.10402685058943369,-7.818568086032569,-0.5171664145536697,-1.0443756782062263,0.20331975488073606,0.4550377450120851,-0.5452047407070956,-0.9726256266534152,-0.934305044980724,-6.145008425988859,-0.5740031552168853,-0.8851516609169371,0.33602648982118916,0.20905271606181627,-1.19323909861595,-2.2117326533745905,1.5167957352921342,-7.34022019612724,0.09554488321943166,0.24869532454183163,-0.053692972941744105,1.008185788613369,-0.5027444614140406,0.10405898069061925,-0.004419714786092349,-0.001380239748831865,-0.11578793468488076,-0.2768696241199155,0.18081600327428643,-0.08794911312608449,1.1625485857992168,-1.0841031595166277,0.40447955794282914
28,11509.41643744344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.563026051009172,0.0,-0.4646146008989842,-0.20910076359148783,1.9546162175769481,0.529340822922617,-0.17543097796841092,-0.19907498951167454,0.2299350534647947,-7.9456520108934825,-0.4690509294146233,-0.8002148547500514,0.17004722733773547,0.3630658821436528,-0.6111311106322724,-1.019714385039889,-1.1210084563594616,-6.588242976019546,-0.3948019698323596,-1.0596001222894254,0.2754252048072212,0.12490031508033082,-1.042399503584648,-2.0477730037074546,1.3195001229510752,-7.551257780777893,-0.13561424711957398,0.3016774033863135,-0.062414856506979303,1.3739452959128713,0.12112065490429003,0.3691139555469721,-0.004305159031962465,-0.0013772947798610317,-0.12068671968320982,-0.27428677514031197,0.08114665769537467,-0.1370915692023286,0.8856558828645351,-1.0848807773074798,0.42758706997066875
