Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_f,g_bike_grad_e,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_e,g_walk_grad,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
23,16961.69943281934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6398514972075298,0.0,-0.46948441840985794,-0.08934540322060529,1.0565837545039887,-0.3254536799906184,0.15822033140639846,-0.005235158069954726,0.3573832373082819,-3.360913774895579,-10.393526757292639,-0.4898308732073397,0.02389483199407691,0.7276836102303171,0.9679078357759813,1.5696610624485896,0.6125772310988853,-7.544788455496151,-2.0256861213998807,-0.5911732051043432,0.02619374646393485,0.5187576269956172,0.34522735179580727,-0.1453762331602096,-0.38813946921729614,-0.21927143502018606,-0.347007755788659,1.5178365619276155,-2.3428346766856123,0.36190712384387586,-0.10955512909026931,0.4580024789724586,-0.7378767155892094,0.5768227804790672,-0.03707899289602891,-0.13360021255977642,-0.003719548010930794,-0.0010826409671756236,-0.09122821194234472,-0.16133206687312496,0.6757703457057929,0.24798421074100233,0.2256572679443574,1.2216380458453822,-0.44727798849393496,0.06604124335564082,0.6490585411787758,-0.2090716940660982,-0.553820368252457,0.837502383343462,-0.649775634690039,-0.09229466041854609
24,16858.786005553844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7416792720735401,0.0,-0.4282520753998194,-0.04361336679621117,1.0818215143443006,-0.20222577692491533,0.19289374889813085,0.07646849072818411,0.2545636697547021,-2.192221185036721,-10.22640584426681,-0.48977563100731536,-0.13458114667116586,0.592709414747921,0.028814260035079253,1.7883654732154963,0.149834012079064,-8.120371325375805,-1.9895747111781008,-0.5777222351575133,0.15558158285285184,0.4386426981898432,0.20321377033565063,-0.22361768606957555,-0.4184167737730044,-0.1808339736850336,-0.22846643633970176,1.4722897070808834,-2.2939823982240912,-0.0036765952428161053,-0.23065283556525723,0.49160022296215744,-0.5835135154569796,0.7763256863716018,-0.073017412425195,-0.2060509341635084,-0.004251063074831418,-0.0012772247504753444,-0.1023933677671838,-0.16533758097608997,0.8550090283168608,0.3068871995988718,0.2835100220372906,0.9283527192748964,-0.22018690574783006,0.025951234829632686,0.7143510121171677,-0.32690367716073904,-0.5670491207271091,0.7995431115687978,-0.9431704214710628,-0.0999845226445335
25,16769.762229845335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7191819502901915,0.0,-0.33518845404581576,0.10325341568163221,1.1499485801531435,-0.3118016653815465,0.20474412863250604,0.015917044678629,0.38337116149114137,-0.751852416887036,-9.628331161223935,-0.6662492513684033,-0.5446193211645833,0.5680091165759523,-0.7405218620251418,1.1745947672599513,-0.1368579319403916,-8.639434030233705,-2.0810213536472237,-0.9537884694026901,-0.038640381647773836,0.6174672480991776,0.23690622089609872,-0.31126757178083087,-0.2683764010966545,-0.32394323357092447,-0.10491046113792549,1.6884208679676698,-2.107864157194022,-0.4140448082334447,-0.34427862366193945,0.24599615602176958,-0.6448217316577888,1.2120418937392157,-0.13041627890900354,-0.33000928141329633,-0.0053903750000319425,-0.0017044165942421206,-0.11267785122042494,-0.1688739088207254,1.0929384779628164,0.3823971205009499,0.35663679201597565,0.5978622606333825,0.13647368191582682,-0.14208831192234414,0.5526828887103072,-0.48094527968293066,-0.681208108274031,0.7754031873065085,-0.28205547325951974,-0.029945736011806903
26,16650.002690549532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4911404898658918,0.0,-0.483252937637866,-0.061977655850438046,1.084600426060332,-0.40395978117361436,0.25656079218333755,0.051051069239486914,0.36623632909453724,-0.3789528282478809,-8.879651203281885,-1.028299219573356,-0.6834440455550731,0.23868769219045238,-0.6979565812290704,0.9960283283532365,-0.3240650747604781,-8.663507708268233,-2.1277255520596956,-1.2930146104633977,-0.05441897960202695,0.5583450711788387,0.2664602005672296,-0.35552516848215987,0.08890893911792586,-0.3387913622519694,-0.12403400595955671,1.9986763863053219,-1.8967201352334486,-0.4999430774576348,-0.13203931607938002,0.1861621486227863,-1.0013520921384904,0.815303206060095,-0.04400448930910422,-0.320176942114941,-0.0057303371595747304,-0.001781753871461591,-0.11350970080460734,-0.1690656237579433,1.233368855471334,0.42759421237329476,0.39986546619444535,0.4649188477196843,0.284740008822833,-0.1781591022043013,0.4234364457215586,-0.5719133395115299,-0.5350129160956588,0.5482525876671006,-0.1871429984319736,0.12009418302869194
27,16533.35217033755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4075965417843954,0.0,-0.41419675440820064,-0.02678735968815696,1.0516189665079199,-0.3773198101312618,0.1346668715091663,-0.08297486276824681,0.271979181841603,-0.5947401958844203,-7.7971761875799865,-1.1666338431882368,-0.8333116037623709,0.230933918404521,-0.4063499177761261,0.9781420225720798,-0.3867073267304819,-8.40608333067272,-2.0853800309087007,-1.4360692329754574,-0.11724694836446341,0.26875533537207497,0.10957355186333795,-0.3676391439966276,0.3805758715189662,-0.1690699322852146,-0.20645196562492132,2.0921798687822952,-1.7867528799492494,-0.39249029425744336,0.12954447827674426,0.13773677487515248,-1.060162528748015,0.8424413555086792,-0.6404134712897109,-0.3258317099509311,-0.006044712376629255,-0.0018473230939693391,-0.11691713679147792,-0.1669295976651559,1.3698474300933887,0.4749718288440594,0.44369194600295986,0.4623598461860682,0.2449970044522217,-0.11263638280306058,0.35807915411287217,-0.6495324801839483,-0.3085195948216719,0.2207723979111909,-0.08685035148123595,0.3250519959258361
28,16385.620093300884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4618783559537876,0.0,-0.343669903784208,0.0298164786100696,1.0768996067816707,-0.34468793404589093,0.21476859325103803,-0.02672758013199135,0.18712237142717,-1.2961997702830594,-6.411257177875603,-0.9329298261597038,-0.8381284341635299,0.47105529016753034,-0.08891133037589716,1.0886391859770934,-0.47388396314811265,-7.910348852870189,-2.088130021576072,-1.537279202710863,-0.30271500114895034,0.02229907531241654,0.10375551897319034,-0.3746617563027683,0.4606012240946989,-0.19585865108203593,-0.30456671482959435,1.8394935475215206,-1.6682275824863624,-0.5420868385898541,0.2652789543966768,0.14141953218632194,-0.8957005612015099,0.8430693621913143,-0.37110401834179807,-0.5497527245276466,-0.006308688315743815,-0.0018678314688557588,-0.11604808190655622,-0.16537842182422363,1.5147933739184762,0.5243275760546616,0.48913819414784593,0.6913765078069257,0.10599020318876484,-0.22378733476048523,0.21106600376933643,-0.707322742848276,-0.16027738104930508,-0.032170068210673086,0.0937427465075069,0.5205830775007366
29,16367.658526022562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3253343892746954,0.0,-0.5545776782975749,-0.10934854317291591,1.0166787120939316,-0.36473385158200206,0.18961484175476295,-0.004086659100794469,0.5144133006386671,-1.6961032695000793,-5.758057478261314,-0.8578002496639,-0.5256956731008835,0.5564436141069491,0.022225675691464886,1.2575991091422078,-0.495254918995989,-7.535405623528401,-2.095169386958599,-1.7599244169320727,-0.3215325840735796,0.15252265639850238,0.10831604896113509,-0.369557807529737,0.486928382561251,-0.25719712967291086,-0.33088015269032234,1.573608776902072,-1.531399121315125,-0.7234623303604218,0.22961363358392367,0.3931182532193642,-0.8230353449428168,1.0847053792110648,-0.33728628085760576,-0.565705639191614,-0.006362744264456678,-0.0018511694770648552,-0.11600766692474297,-0.16375198656619183,1.5869426741565784,0.5523826567360098,0.5086896537996141,0.6055472293019866,0.03205773934019855,0.11060994356443515,-0.023890171811199318,-0.6849392568792213,-0.08889347345224875,-0.15941911352136348,0.1776658964829669,0.53717389761081
30,16336.47438164514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3518749411785955,0.0,-0.5157775545255862,-0.09888081579672026,1.027781499803828,-0.3664780845947182,0.3250432408600201,-0.005050788847103216,0.4347518571714224,-1.8880221472268404,-5.4443249683573525,-0.8636780097334126,-0.22348905992425655,0.5593786866085331,0.05006928842152709,1.3994648501568372,-0.4702526292296122,-7.207344570289916,-2.170559518011535,-1.9779095901545085,-0.22393901974433927,0.21572762535486026,0.3278843359674023,-0.45063743779449805,0.49438590736184657,-0.32362131822119,-0.3095793747945394,1.4996644470153913,-1.3769517541805278,-0.6812112302678915,0.1694170864294245,0.3077448671928133,-0.7264028543743809,1.1874361823308106,-0.3426451766268964,-0.3737382981425507,-0.006382008547281839,-0.001851775012510592,-0.11621760631175172,-0.1645944976671858,1.6268164763300788,0.5672195276856166,0.5198103372711058,0.4771434260426631,0.024851025438913002,0.31675706313661567,-0.03318028791792068,-0.6243820657724469,-0.10373036749891922,-0.14003416976453611,0.23247774758604717,0.4314962195801306
31,16316.709613785346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4725911479306182,0.0,-0.425616283347463,-0.006457713698461612,1.0703523867440639,-0.3168811624575617,0.2261443854996108,0.02477973866797064,0.4915911371211472,-2.0084690641292307,-5.253926507578943,-0.7270323304019393,-0.22607029762215872,0.5498479399211676,0.007721989763067726,1.4954653481528732,-0.4423799483893645,-6.826350484196764,-2.246254974597943,-2.0763012094144138,-0.13910709225271428,0.22140434758668373,0.410496830302407,-0.42188961107373196,0.5112405923623505,-0.33669555016170877,-0.2763942021640968,1.4894712904978484,-1.2729049498241005,-0.6258050575708569,0.15197142390151347,0.3495425503000041,-0.8301500870547841,1.143800050591184,-0.2640508047458531,-0.20752732662100154,-0.006334243259531051,-0.0018380432163613424,-0.11804181146158813,-0.1645332668096241,1.6611181102263033,0.5806885148195465,0.530437452864981,0.3177832695822058,0.021732737112417022,0.5165755255592286,0.09820881815797392,-0.5284846073068374,-0.10466337158098192,-0.14199076665434118,0.33141061168617214,0.34613606362804616
32,16271.475233006962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4034375442514397,0.0,-0.5121572048719871,-0.1513506561331423,1.0413269386005035,-0.3743846371980541,0.4411274818453551,0.0905834980219325,0.6181069732126286,-2.0485876394978577,-4.999539578576286,-0.34061273415730653,-0.5130214303891482,0.6523577274064543,-0.04387428139217589,1.662374606805448,-0.4591953708958244,-5.624258611623497,-2.555245276690586,-2.1209266915804323,-0.09861532201907658,0.3068930082132636,0.597095397026479,-0.3236297409610026,0.43282440203685507,-0.19026849105174715,-0.16662249511157132,1.5094143403018998,-1.1296861673509042,-0.5853416479036646,0.251671004450942,0.26087000094585844,-0.7758474652742334,1.0158861957636864,-0.3621036027082645,-0.028255846747815616,-0.006387492190673208,-0.0019154229952778625,-0.11590682449971942,-0.16467763692855994,1.7602117158233244,0.6162472759710775,0.5582662708788625,0.21140310780638844,0.03825093300104973,0.573780162657278,0.2486282366338673,-0.16985881680236065,-0.047949700186798234,-0.244417532107428,0.3686229844257177,0.4610262016538686
33,16183.945666795156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3481285475646465,0.0,-0.5141506017414107,-0.16640809286894567,1.0176058200529357,-0.36829295702387016,0.3271726738198878,0.057311852065607384,0.5059532310077112,-1.998074383333757,-4.798643337679577,-0.4472225494508106,-0.5259208974034492,0.6055495875939231,-0.050186375262438694,1.7377290474003435,-0.5571966906689393,-4.2577435105778845,-2.806024234361759,-1.9612049779914633,-0.15266437688226378,0.42445770585107656,0.6100453850803612,-0.20528312969086926,0.41239910333509266,-0.07773281385394067,-0.046014885824451984,1.4108460267767313,-1.0486445454447866,-0.5088957249347619,0.3624252792375315,0.23230397997489818,-0.7397197599211305,1.007262377585419,-0.3049348429784996,-0.08753250490692877,-0.006401948547233859,-0.001958013569152444,-0.11385376555523373,-0.16356233369000445,1.872811632639036,0.6577520338147276,0.5886692935376621,0.30481706919100965,-0.03801903346646768,0.5299738883330729,0.25384032873480805,0.2588103029984086,0.029760802870945048,-0.35350679174510785,0.4074725210560423,0.46359854724105803
34,16121.697382693434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5204348977101023,0.0,-0.5173583917314742,-0.15544908739143506,1.053141863080902,-0.31704005613742625,0.5870660124591622,0.23671866921858964,0.7316961318244235,-1.9248981443678574,-4.5583803187780685,-0.7858420092378908,-0.35755657723344314,0.6932036942177242,-0.013333094248425992,1.5770784760253909,-0.5400268223982984,-2.588263323481474,-2.838733377096525,-1.5784562025410342,0.04709474574321998,0.19703843164556048,0.4427016109467812,-0.16219979099151097,0.5907857989654668,-0.25530633598695407,0.018460217452362787,1.3568339904220452,-0.9471070557174561,-0.49192469466945093,0.420689995920603,0.305088157908324,-0.67831679680424,0.8984653749897875,-0.3724622490972509,-0.2699150730450792,-0.006546259036049583,-0.0020698998618147698,-0.11781133066323049,-0.1642681377696268,2.0159063010529072,0.710040034731206,0.6304216458714448,0.39529294797386516,-0.11479158288510388,0.430087021545864,0.3828358026246361,0.8054247573543163,-0.013772157823952552,-0.3436772784958335,0.43028473771869796,0.4973428421777234
35,16089.019923409016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4680316746643842,0.0,-0.531612155265953,-0.1743984064992419,1.0437474267697917,-0.3494947017389949,0.6054125904748879,0.1868073766613364,0.7039131514896099,-2.00999275571319,-4.4621785643009755,-0.7220346076853627,-0.4119155825567482,0.7312765646241335,0.03559731269388413,1.6570688099987008,-0.6514470475594295,-1.9415191361199784,-2.506263805411214,-1.3511765477820616,0.06412202428853106,0.09219354572821424,0.27582890388952974,-0.2893822835886644,0.7251318015799375,-0.6167582793770947,-0.19830872683206927,1.4406856362671139,-0.9074701456125704,-0.4312174071408577,0.3257698529894382,0.31008114672707376,-0.7769075088089666,0.9334560959033622,-0.3990812094783416,-0.142119881885376,-0.006500354401319345,-0.0020633108765195,-0.1210423199069261,-0.16437191532486695,2.0903443732525084,0.731581126313811,0.6485992002358459,0.34280040176018683,0.13961489552955836,0.18601151181290518,0.1177501280535776,1.0760493052491131,-0.044873031763762866,-0.2886430610017586,0.4043454413930682,0.35323705963046514
36,16072.33812837882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4203352403150011,0.0,-0.5149701057619928,-0.2192151477942521,1.0427081756643428,-0.368292921549656,0.5432052570983114,0.17873044902363366,0.5071759788363752,-2.1226481549850726,-4.359707896436382,-0.8606420179567124,-0.4457881590684869,0.8323479602316435,0.10565075712300057,1.6630893429216902,-0.6557117765871642,-1.4299565442516464,-1.7863618365406644,-1.4954185777530908,0.1463664535466011,-0.43964960230232986,0.1185873675946485,-0.6499416054679461,0.23656550125817227,-0.677314847921737,-0.6035183562544053,1.5425194671105413,-0.820749909094475,-0.6086880277700004,0.2766974591518727,0.2999469875647194,-0.8387495891965681,1.0028647116105283,-0.2546805956359893,-0.10721135064859738,-0.006328336670529278,-0.002015904241268461,-0.1276511450907236,-0.16257382087375524,2.2096624547915074,0.7637941306831155,0.6803531222080057,0.09393917601868745,0.5043432529573628,0.07245740214031951,-0.12179245451480353,1.4796381800148395,0.19667941423724797,-0.6051573517843056,0.5738276667227293,0.5271244990391108
37,16047.470314297101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4741558814428346,0.0,-0.4945671425715131,-0.19461905053174067,1.0437948799551184,-0.34736818285802695,0.525431634049907,0.22432210479206793,0.5468635740699637,-2.140322636964358,-4.236918871592313,-0.8728367120275737,-0.43666739282883166,0.7331047184456636,0.1280836574477196,1.7193338089357137,-0.6492160025721826,-1.309681016773023,-1.4983405313071503,-1.7021060338262524,0.007849954801514153,-0.6232940017881071,0.0014748054112674047,-0.7430619488307549,-0.017933297410724247,-0.6020939849534989,-0.808318355254299,1.5621386973222167,-0.7704065956414433,-0.5726226791403665,0.2491258180576442,0.2541235713044288,-0.7986047980914374,0.8739607122574924,-0.29061146213101563,-0.18150563040720907,-0.006271309913002932,-0.0019927964588205543,-0.12864856090602944,-0.1627916208613392,2.2696116723334514,0.7802362108349545,0.6957047887339661,0.09058161914699538,0.572367361069737,0.026761306459283908,-0.2902286663648189,1.6705239471687676,0.1620782280426516,-0.5694089681683536,0.6114931798649853,0.4847839964986443
38,16014.780188814368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3265970603199764,0.0,-0.5309544626773074,-0.3459336180757087,0.9953805723194119,-0.38634103499520006,0.45048920200812914,0.14898770031723663,0.4123769204418779,-2.1118512382043084,-3.8308223052474317,-0.7199113336310635,-0.3529820507503501,0.6456161448921914,0.07906267162401874,1.7354823006419218,-0.6175960877828662,-1.3625824048140929,-1.23813459845646,-2.339793895459838,-0.15406872616305775,-1.2376389618632162,-0.2522276079407084,-0.5346652441032134,-0.0909202432632263,-0.7430456816657669,-1.0355168079423938,1.4935200703349576,-0.7995087285355876,-0.3672424640108106,0.2760530291828861,0.24152514620827178,-0.8247881235111642,0.9568573536106761,-0.22778072372948696,-0.30482348594684244,-0.006192021733584739,-0.0019843235797846314,-0.12365732813213114,-0.16262643069576624,2.4144427476047747,0.8186830004259725,0.7374025086426834,0.23581217541626276,0.4776576123896207,-0.07729766628736043,-0.2598635012917315,2.089488558627285,0.07265930807924276,-0.4762025645265907,0.5526728696970001,0.4593072129879244
39,15976.57106901345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3906153876963168,0.0,-0.5037262545402804,-0.295837594445777,1.0449397543501417,-0.3495947793873874,0.40689652197403603,0.1041409654716175,0.35777405126867473,-2.1226929543960704,-3.3789270090942,-0.6879490181829799,-0.27752110481591646,0.6764255143900872,0.021772973994848836,1.7060649689180611,-0.6907838564250696,-1.6227432958816315,-1.1704316116821265,-2.6380967711323957,-0.4582061436171172,-1.450637394815444,-0.2671431051697679,-0.4291618635714115,0.15753771911253184,-0.885585713527171,-1.0666089205045919,1.3276649884998462,-0.9581181163861026,-0.39927176021460553,0.2914923631689442,0.3254591959466952,-0.6363318429819608,0.7543310248151548,-0.2728971239423815,-0.11710904135442235,-0.006048587641932491,-0.0019423682527664851,-0.11978176455412025,-0.1593841179516209,2.5640086963721456,0.855512902248515,0.777736655356444,0.3614582158422179,0.4115590794551945,-0.1362993259292136,-0.3255858458861267,2.4874506602259543,0.26110498930851767,-0.6802332229630882,0.5189192648086707,0.49491033675255613
40,15882.583938879441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4375408219322199,0.0,-0.4822164557911222,-0.26128696402064894,1.0350927162237638,-0.3901991370969821,0.521053768467076,0.21503687683647155,0.33575237763652116,-2.3406876921667683,-2.013523418290351,-0.6368485572300104,-0.3040085419210555,0.5594240117904478,0.2469194087179138,1.5783920969817522,-0.8715608858675237,-2.3594152586299604,-1.2800792916300752,-2.229248186170121,-0.5855342317564235,-1.4385478000822758,-0.1753783102509293,-0.7066371508498889,0.5345451128507471,-0.40108362056811075,-0.8079785563663888,1.3107483717819752,-1.4008195445401697,-0.20756002090299464,0.3258704180786141,0.24949229405158693,-0.7409901048927673,0.9414071451849865,-0.04417592622840469,-0.03197435676161969,-0.005639094860239069,-0.0017813894228067139,-0.11919831432664459,-0.15353531724584846,2.9289072465304464,0.9413210189202116,0.8753952544359482,0.44141051793267944,0.26603748483300005,0.016760675248394086,-0.3951134314680621,3.399986588470019,0.35442396505734675,-0.7465849198419525,0.2909311463740024,0.43090258411289606
41,15824.368437767966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3410283565509709,0.0,-0.5281937203189119,-0.3514331331377135,0.9969509581359228,-0.3555268339051519,0.36849276795844055,0.12398203182505874,0.1678675412121676,-2.652972831079933,-1.31742847734585,-0.7575212129445392,-0.26617456774782144,0.6875812594176058,0.347217288734774,1.6342301216100614,-1.0283393316485239,-2.6443118530255623,-1.6135550128406118,-1.773627120309687,-0.3679820757527465,-1.2387740971081809,-0.19414909567231245,-0.47908977315927737,0.3275923620436024,-0.45031686600901255,-0.5248266937082453,1.4614452220972733,-1.233814117226904,-0.2637123580332904,0.20869611168409624,0.23204449907843464,-0.7053987082996601,0.6688268130915356,-0.196698596407072,-0.21045666194176124,-0.005219899348648526,-0.0016013741705251077,-0.11518645118814498,-0.15220421031764647,3.156199953555889,0.9897413282629972,0.9368227828624417,0.3913917180446653,0.3025778886905044,-0.010788975159842805,-0.3027546541758346,3.9091348088990223,0.28615352908847774,-0.6698396046623563,0.3752308678699623,0.37730693319116915
42,15797.126803344381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4430548142102118,0.0,-0.4786132217326852,-0.25713305031930905,1.0349552198310739,-0.325736190651721,0.3677312188366867,0.08318432240657805,-0.013800742727266835,-3.0397798470036284,-1.9713442496361853,-0.3071158428530487,0.265528548361611,0.3644658397284092,0.45383278871882515,1.8356760959518128,-1.3235757375728807,-1.3303798848500308,-2.0952316424482715,-1.1013450502076059,-0.307801008168769,-0.600912626431382,-0.10686969925212572,-0.39718041523734415,0.8215614122013797,-0.3356014129369436,-0.41710010313057,1.0612608194912503,-0.41139734223990654,0.19069191246926687,1.0447967315467461,0.24300312725914353,-0.6219966972667836,0.5687355574967075,-0.31143433333582354,-1.0190307547246746,-0.004530495182242035,-0.0013117765910612025,-0.11379875734365602,-0.14952475759287717,3.6101134457106805,1.0724776867632726,1.0596843689577655,0.08267198860531977,0.5511793717947563,-0.13851409357660902,0.07053848024252435,4.587124036732865,0.33220383439167356,-0.8498264751823977,0.7006239157914531,0.791127226232962
43,15748.577447991553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4418612408455478,0.0,-0.5180384327917494,-0.27484635631462273,1.008717906736017,-0.3182883940583469,0.3436837596373721,0.11796594990572706,0.003174988350039546,-3.1892360836475153,-2.378338727325583,-0.48916088120568213,0.25103322766060554,0.383915148137002,0.5606969480716215,1.857150368493807,-1.4191823848274734,-0.41410743549618934,-2.3353218464606655,-0.9733189252942932,-0.23943289358441028,-0.3864287917272401,-0.28464183789992414,-0.2799996223395119,0.8667506420848423,-0.03508893384504158,-0.454280795612374,0.9377877352774142,-0.35521524418519623,0.16180730552743042,1.0438399974387085,0.25970064708032253,-0.535333790667567,0.6069808032783187,-0.2174719540816631,-0.631819103455862,-0.004181667414418424,-0.0011738292865929626,-0.10786715331592113,-0.14920769615064206,3.8104791952660375,1.1097842507126359,1.1154347590740938,0.22045824058736818,0.4563452329387722,-0.30649650136892903,0.3053630400481383,4.8047156699710065,0.2610321876673666,-0.7631812690786599,0.7061254023379976,0.766033144977384
44,15732.604358930239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.463755432235681,0.0,-0.4982804384528958,-0.2632285644348559,1.0346063601901458,-0.3190997247150209,0.3686984048762801,0.08248773553592287,-0.037715958295483284,-3.2057006824476435,-2.52224969698968,-0.5843085698597991,-0.015545646775789457,0.30161278254520907,0.7024296897049641,1.9102420495497312,-1.37962811057567,-0.07292965696847914,-2.3373374680543364,-1.1215041538747281,-0.15187116183639485,-0.2060755824796193,-0.23735729232213132,-0.36150241364145935,0.848206768357268,-0.1930560510295509,-0.3420132102848244,0.9641352784300528,-0.7091329236790473,0.13311204682935524,0.8023313267627094,0.2898322111252481,-0.47027291235007695,0.6012382464915182,-0.24474898075848547,-0.8299260325056543,-0.004038092770732599,-0.0011286135315532343,-0.10561265531649124,-0.14646492756490098,3.89634000999384,1.1287313236137744,1.1387992844006944,0.24133781679111468,0.36325976848837505,-0.23059403052938598,0.42821418337972944,4.845447959605531,0.34358630792957345,-0.8078332739518652,0.5812328552341962,0.6276798358892385
45,15728.641856008915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2984707164146654,0.0,-0.5390656393671744,-0.25318112506198054,0.9932269288976675,-0.42389764591010154,0.1955886497389236,-0.03969804492081387,-0.061463229661179314,-3.2927470242294126,-2.788903401655215,-0.4411925541518803,0.29699996057760353,0.4574401155243507,0.5705114145200946,1.5396077244658157,-1.5703560384168078,0.06807292398664413,-2.0023736066496856,-1.0036809153307764,-0.6501444644536144,0.03275709879989133,0.03713159337234356,-0.6732667861499282,0.29059209202058,-0.6709190330995298,-0.07003665203566772,1.5410092308338688,-1.7924117730980453,0.008984703220680554,0.702525593593074,0.18054422230221945,-0.7839601966642211,0.35058558536274864,-0.4285480394249154,-0.7990612003943366,-0.0034443661976339256,-9.408984227838792E-4,-0.10183139001921819,-0.14211174615306113,4.126909302663258,1.1883765492697809,1.2012980306059307,0.4433018105998334,-0.15269364144142383,0.1380288006630478,0.8874737423441557,4.80145554623536,0.31243341883464537,-0.7097524766683145,0.12398051742225358,0.587661193809537
46,15674.544153960082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2592796871560716,0.0,-0.5832532833599022,-0.2870071054343425,0.9496606759382471,-0.4207429289798961,0.25589244984616505,-0.06184042948007874,-0.04157446791808567,-3.308734467161681,-2.9933595009775695,-0.770589483113395,-0.193307081947016,0.2936194719430857,0.7083897180363814,1.6649432847882315,-1.440204709663205,-1.0833424392518414,-1.8545944977047812,-0.8331496696129428,-0.7686698902050936,0.13661674899801524,0.03997009770248516,-0.8059636647910348,0.1705950735690582,-0.9379202501888058,-0.2791946402569287,1.5229228705571656,-1.833143808943381,-0.12172671820990032,0.6000686402753999,0.19671836824592723,-0.7167238922364035,0.46471717609241736,-0.37615683914324005,-0.49666504700950626,-0.0025958424896156806,-6.178619908623086E-4,-0.09282861287243253,-0.140314242616085,4.439269074926184,1.2708144366719505,1.278305442166605,0.7170715761531119,-0.5997801070241701,0.3260726407017591,1.1612498776335007,4.647514492248501,0.22513845473299948,-0.5987172178432272,0.08873565176957576,0.5527495862607477
47,15640.040815628008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3424926880898969,0.0,-0.4891025036490884,-0.20658774299900146,1.004077750089597,-0.44715173119043716,0.19972704430323598,-0.03617260414207564,-0.05092058424703093,-3.3799278394923222,-3.0957122238053785,-0.6472517094507027,-0.09883928614257564,0.5864563807449312,0.647944981010675,1.2944037661883752,-1.6511400766183522,-1.8721463791611135,-2.1907245064737872,-1.1540882153634553,-0.12268318439579462,0.1224675230478656,-0.17503416431334043,-0.7420778128137054,0.3501978426393129,-0.4759009476441706,-0.603559354071872,1.6067911174183176,-2.1111902476966167,-0.08650705168147048,0.24653335969296358,0.2622125210168986,-0.7225113798838307,0.3378116425177931,-0.36720715065155773,-0.5398711852121777,-0.0020461372224107838,-4.4713254978340347E-4,-0.07943301231577926,-0.13666374750629237,4.694272299874592,1.3349522077615938,1.3330740202413514,0.8373603387266326,-0.5241920172513144,0.1494723367398776,0.7320385978800545,4.52316643712687,0.33224921925449935,-0.6388841896607609,-0.01899332059531328,0.3271768196824663
