Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_23,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_23,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_23,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_23,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_23,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_c,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_speed
10,17444.574721942125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.770442139602953,0.0,-1.2765666589009865,-0.765649691932413,1.081576528715229,-0.2516551418989885,0.0,0.027424620118786325,0.0,-1.4042698317486377,-1.024579534764187,-0.4744482744566567,-0.33045114630343453,-0.4760253222174017,0.20029500134670702,-0.767878359226803,0.0,-0.3099661985166785,-0.9064795247699806,1.564875066706499,-0.41280676908603103,-0.5582495058214128,-0.09629462959129556,0.16041112917114614,-0.21494573838412873,0.0,-0.2382627571696011,3.6754634527465977,-1.409416146405177,0.9066900837095029,0.7614381475862693,0.3550312142753215,0.364705362522088,0.0,0.0,0.5597699765730331,-0.013485299347747632,-0.004233797645082878,-0.23087768407886475,-0.1255555199723922,0.5765886281347933,0.05321277418007655,0.0,2.902959767731131,0.5049354723786107,0.791890590904667
11,17278.463769689617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7731298023052615,0.0,-1.6166305049589715,-0.7883248069817693,1.3744878801247715,0.07976316505027325,0.0,0.5297110169932161,0.0,-2.214467468185637,-2.2892259731831395,-0.9483135721218015,-0.46749856725093475,-0.36374503799176994,0.6573959702992933,-1.476514875433204,0.0,-0.6655236887402675,-1.2084060999714186,1.7693883867331328,0.22256926437065178,0.11926078708332033,0.06995910106473682,0.06325729303632072,0.0746422991695388,0.0,-0.045250656419662805,4.670030957066993,-1.426988650685173,-0.4470744815878649,-0.4145391550205637,0.8006155762141366,0.3276807154317207,0.0,0.0,0.4633614528397653,-0.011484996367437566,-0.003216968087589529,-0.20138330939687396,-0.1246797849105135,1.2105192477442868,0.11853623657683596,0.0,2.8456715677802316,0.6317638796993732,0.6591469133415311
12,17129.61544088155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5367718524373501,0.0,-1.8425918043231506,-1.2711785270554317,1.058714314822568,0.5510282244689866,0.0,0.344889628542116,0.0,-2.3759358558677004,-3.4543654821172605,-1.3527224934422757,-0.43543590530456266,0.19909877739400927,1.226892834970454,-1.989175414562384,0.0,-0.9891022701832949,-1.557212702348662,1.3971556085061418,0.37332892767516435,0.2474146976887269,0.3633477004498481,0.07251380564899254,0.12911397530798668,0.0,0.25946123658138276,5.006817880876335,-2.295205176322451,-1.022722941858889,-0.565191051765724,0.5036353251880539,0.11868302169713146,0.0,0.0,0.38728619425615646,-0.010642275462585941,-0.0029620762175853075,-0.1845285128144537,-0.11975491197983178,1.7528071637308147,0.1993786796769113,0.0,2.6666223057376954,0.735051495930128,0.5092290970007852
13,16998.369381981527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.463576484704201,0.0,-1.9778825171004235,-1.2252142986393628,0.8340197984701806,0.600211827118475,0.0,0.3465964809737105,0.0,-2.3115919944156462,-4.956929805362672,-1.875254253304563,-0.39353719657283615,1.0681777660863987,1.993261423061355,-2.5707822989420865,0.0,-1.4201068517773774,-1.3510460706229908,0.8971998121484365,0.04819021585578598,0.2869362974821778,-0.02233445295350811,0.3463565366059206,0.2576512735839586,0.0,0.4741628605414814,5.0723378490654065,-2.952888361488343,-0.7629006273518313,-1.108756072403003,0.576727081610761,0.1922180228169367,0.0,0.0,0.22526824603214324,-0.010444426341986921,-0.002919687470900097,-0.18158071792384953,-0.11780159064274005,2.484544766841431,0.3159666326582742,0.0,2.5613916075455467,0.8372943571034186,0.37690401166215537
14,16868.4491941766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.564935245218352,0.0,-1.9361528106394756,-0.9655516403820488,0.831573691073644,0.47559240585301443,0.0,0.4013582172059404,0.0,-2.2182767274486195,-6.202077670978712,-2.303259734438437,-0.4415271604972301,1.723253953082243,2.539724256134591,-2.981519253759501,0.0,-1.7806598894410084,-1.121868206813435,0.42899427949035507,0.06268913209660598,-0.21229449020725571,-0.16674423120522774,0.5888958388487721,0.24901246597725613,0.0,0.4799328388085079,5.087714877311743,-3.041953192820232,-0.9188806826634681,-1.0168135797557138,0.4874626316701488,0.40067110913436743,0.0,0.0,0.12033336185929114,-0.01037338699168658,-0.0028928202476358974,-0.17993786585382265,-0.11722097204711558,3.1181779296908347,0.4190597938928161,0.0,2.499226017900607,0.9068862824117612,0.3004748099508417
15,16762.366891132493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7581671761592397,0.0,-1.6133429507667505,-0.8001658691059264,1.1114977847388787,0.5321374315350341,0.0,0.2336792602449031,0.0,-2.1971220522259634,-7.745219373281223,-2.7756239618273333,-0.8678454066835237,2.057299976500919,2.695223026181388,-3.2080018165657145,0.0,-2.20851571720725,-1.026187933513362,-0.35319366640249206,-0.6091072601908487,-0.09072397731361335,0.11165818726773297,0.6626389661495428,0.12754272697405122,0.0,0.17282796355318614,5.04058847362807,-2.7918639044868714,-0.9415665464899146,-0.7961962426167004,0.301743126745215,0.7214926974870526,0.0,0.0,0.19039390741571457,-0.009504138643221399,-0.0025428484508130417,-0.16304507576012447,-0.11520291370938181,3.9746797052009133,0.5678112604924503,0.0,2.3477280937843026,0.8961667480783542,0.3008845837882221
16,16618.15103012775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8983258610202256,0.0,-1.416321490614336,-0.8171477135086261,1.290382881494327,0.8345319810763377,0.0,0.13278853065428325,0.0,-2.163804373392274,-9.2010985327761,-3.128178933798708,-1.4704312421209544,1.8541097875516241,2.2839778971467557,-3.057202762439493,0.0,-2.569730087919576,-0.8847360993926384,-0.9017528225731903,-0.5694240033328445,-0.30017901976382977,0.15657047992159012,0.6678325004938884,-0.039073881329891785,0.0,-0.12495374453918312,4.583919108322383,-2.9760434620174463,-0.7623346771684696,-0.66479490687666,0.6833074649856467,0.7625848797470384,0.0,0.0,0.3199632533685912,-0.00898064519952951,-0.002159179473149327,-0.15336805124631064,-0.11240727790862752,4.870838936670931,0.7341107630951632,0.0,2.2409766220763196,0.7823110112245576,0.37405235532034553
17,16446.68908615478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4003767755818926,0.0,-1.5413073431488402,-0.882335680619815,1.6517187260673054,0.9459361766785364,0.0,0.48139752145257725,0.0,-1.2862950291098791,-10.980629724104746,-3.313863224647187,-1.9635955885009204,1.606367718655206,1.5830837731429699,-2.308255489763778,0.0,-2.9351110485391847,-1.0060314536733728,-1.6788425130657612,-0.19903119372737554,-0.3551827940687029,0.1314748611171566,0.48515761815966607,-0.20538836342573705,0.0,-0.2825447339644318,4.3741216676265955,-3.0913796109655722,-0.3762489989594255,-0.8055232286761003,0.40707174921605,0.7561929266601287,0.0,0.0,0.4127211110582984,-0.008578174335452346,-0.0022546023747780385,-0.14256090199711888,-0.10857798688508576,6.075770406411121,0.9841164000564426,0.0,1.9726965238964211,0.622323119182929,0.5152662323217594
18,16240.461480304062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5930527536781542,0.0,-1.3977678926852994,-0.621094910561999,1.545147093105965,0.7899258727661708,0.0,0.8653368588315316,0.0,-0.14894489775407016,-12.849685313032648,-3.2935646951489197,-2.1620058658291215,1.0692047111215963,0.8873500172316484,-1.281676808010928,0.0,-3.2425356633181845,-1.1284642805479586,-1.7181007816293616,-0.4356156183439961,-0.1803818146507632,-0.14846353695027978,0.23950648136210045,0.0985637485413153,0.0,-0.07873565436883806,4.193767837440566,-3.2910142601263015,-0.5729005395102926,-0.3521810561258459,0.382519410997497,0.4823800754472183,0.0,0.0,0.2677578867623389,-0.009622957651071492,-0.0026820154499816776,-0.15689360703556154,-0.11012319013151337,7.392868319662016,1.2728000674932172,0.0,1.9036775056517783,0.48441078809184995,0.6620450756889092
19,16106.397117481374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2318432499361673,0.0,-1.0018312249771375,-0.10062266222745575,1.229050263082384,0.5237555593283534,0.0,0.4609437532658358,0.0,0.7490923649921969,-14.343924527058332,-3.0434496696634445,-1.9514419963574108,0.25678230417894954,0.47797631203434765,-0.4340464872847255,0.0,-3.367376003035993,-1.3148083904252161,-1.5597310302056067,-0.45905382498841374,-0.40695695039745317,0.19628338980145463,0.2722799831122946,0.0249798430411933,0.0,0.22697200534942136,4.4279603026503525,-3.1106242976458907,-0.33280156451190945,-0.5203111845793534,0.34595680340916624,0.15636840409036662,0.0,0.0,0.24763185670711751,-0.010134818982185191,-0.002906296903728309,-0.16309406101242035,-0.11351443628181379,8.505955370356654,1.551066691283968,0.0,1.8686802503400508,0.5568835076700037,0.6157035886202467
20,15989.134031828391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9177465464176255,0.0,-0.7020650664949721,-0.5079502942285028,1.1791140880712379,0.03456900484946013,0.0,0.21056967062557047,0.0,0.9637716524306483,-14.832212215411214,-2.6222416511809934,-1.6749819827238015,-0.3171595148559988,0.4026748348522333,-0.3542355674990318,0.0,-3.215693431551488,-1.285484238067918,-1.5241731765100044,-0.3293671258787849,-0.3521597617338882,-0.04353973956753471,0.40235777997043,0.003720497370625072,0.0,0.12144373561214214,4.427933261444325,-2.970811784891683,-0.31169059336758986,-0.5079255287334082,0.20273369701705873,0.2273192275032503,0.0,0.0,0.3196717521970929,-0.010031669795445768,-0.002876930959192219,-0.16058727533605677,-0.1124511815836918,9.017258409865907,1.728604564150942,0.0,1.803648529705911,0.7065480642091229,0.44871561715601205
21,15804.549958209822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.511847492960954,0.0,-1.2126374762348564,-0.34710584751308615,0.819755585652449,-0.2552644134843143,0.0,0.12885063335974517,0.0,0.8139587281045875,-14.858145730152787,-1.7340602024798293,-1.5021223489243798,-0.7364434407738106,0.3344808215898989,-0.7671417207404896,0.0,-2.6613279731813044,-1.281374888538671,-1.5609542579264444,-0.31445596007920107,-0.28008369610107803,-0.12136421013277374,0.24161144260598952,-0.09945082133752521,0.0,-0.1925663970098578,4.280176737195169,-2.771598395526756,-0.19728884497018245,-0.3096411349002034,0.05027879467181173,0.20311250757029334,0.0,0.0,0.3524791831770007,-0.009619449040176191,-0.0027036678042358904,-0.15187654161456923,-0.10985560121529173,9.504743448540253,2.000177575675346,0.0,1.6638049445697929,0.7803533474314979,0.3408181638332912
22,15566.88935318095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.394572479612544,0.0,-1.0907587791502464,-0.5098398598759614,0.9560121571451179,-0.027538378081085613,0.0,-0.019550419391735796,0.0,0.6253746783416687,-14.368407585944865,-1.032326158631536,-1.142081081447872,-0.3952976567159473,0.27826374492573,-1.0681604585346387,0.0,-1.8483358774468734,-1.216318475717788,-1.3586044004430677,-0.41541843240656195,-0.4093055264491724,-0.1885677820541901,-0.012840708207569801,-0.30362412801148486,0.0,-0.21406489915560495,4.170101470256205,-2.444327868326871,-0.16508065860569576,-0.27107091962523705,0.13731047404817584,-0.09991465009484504,0.0,0.0,0.20265649591044194,-0.009960198344458725,-0.0028749679380000266,-0.1565748390284798,-0.11015529961796719,9.824879104768355,2.317720397220556,0.0,1.571087926715932,0.6587632566652392,0.4642927234355345
23,15358.161770122762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2336296499604265,0.0,-0.5829129348415674,-0.6554222653652373,0.5055227115214611,-0.16299122270409938,0.0,0.4385988938504959,0.0,-0.10983619992908034,-13.292847963794362,-1.0642972558522545,-0.7711153977061003,0.03629890078911452,0.12146893988226709,-1.0144500745514877,0.0,-0.8650832214492419,-1.469482381837906,-1.2155868867233164,-0.5112730235933675,-0.58478563036763,0.14941497784286675,-0.07568736038708519,-0.3950175357850741,0.0,-0.13679137724648965,3.981026079586116,-2.40732875972974,-0.04280388868703809,-0.32672742686376227,0.21239438597037538,0.2904844697270522,0.0,0.0,0.13448109248798173,-0.009802674998660603,-0.002775662772558756,-0.1518131519388158,-0.10878752443260599,9.946914296950695,2.7382743674970267,0.0,1.432329101655977,0.5608650775064322,0.5402607478034789
24,15070.138115239099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1271811319415523,0.0,-0.44520175095461767,-0.1937426005956145,0.6333800087059575,-0.25767434102773606,0.0,-0.12577340295681916,0.0,-1.143238785638474,-11.532765867906946,-1.7445080271098947,-0.4360765602092445,0.4378617580088369,0.16510635787678388,-0.46034520762752307,0.0,0.14370566654275874,-1.8868189425314823,-1.342583147839107,-0.3792699803190846,-0.5056495874169871,-0.026412181371359755,0.22206857333264435,0.10355956691186713,0.0,0.10487869768055882,3.7009592768032524,-2.549391561956583,-0.16121128153563868,-0.26197661646591164,0.14693908471267214,0.6883665499900269,0.0,0.0,0.4451896892815624,-0.009097082482328156,-0.002548441434337017,-0.13862680012347187,-0.1035946461367769,9.75920712331927,3.283125494084757,0.0,1.1862823466621841,0.6163872629086233,0.4271352625398531
25,14914.590679226461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.186066499916286,0.0,-0.5507044190878458,-0.19580019175485583,0.6707574519811775,-0.22043860684456262,0.0,0.10107981069882849,0.0,-1.648139834523339,-10.496033288588247,-2.2823325318773136,-0.4204063588284878,0.2731813226659873,0.759829483240771,-0.07495084095651905,0.0,0.1665086860011416,-2.0462034818383876,-1.48430162365519,-0.4457878608882266,-0.37190621966912485,-0.034866852317269714,0.9417592036476023,-0.09300915698379886,0.0,0.25200511605648696,3.482673076025654,-2.318648806435545,-0.14541282075790773,-0.049868956012319665,0.21845745989866258,0.08873575582699533,0.0,0.0,0.540953544585016,-0.00836191448734017,-0.0022905501527579262,-0.12640794172025474,-0.09951498272203789,9.364963079633556,3.576464451714752,0.0,1.0544985029854033,0.8153331720549798,0.1806638047285695
26,14805.824790865488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0963561564289095,0.0,-0.6980361493960516,-0.4372602472886197,0.7190540074874799,0.1115981227079117,0.0,0.13134115482466835,0.0,-1.7277509874816006,-9.826809714440289,-2.6277852541039732,-0.6625626768664893,-0.16289967225058916,1.6901354535857918,0.13958305404762752,0.0,-0.405109930032065,-2.1528209517929344,-1.3406634161604924,-0.468887869255787,-0.5348150981213524,0.014776091131639364,0.7357058487373025,0.16195977510909138,0.0,0.2596500110168538,3.2728259822424763,-2.0128444038253783,0.03790905154757185,0.0017786920651087015,0.24176475146753892,0.24290892414934007,0.0,0.0,0.14026327389703325,-0.007938280379308774,-0.0021139252403908067,-0.11946740543891764,-0.09675904656484584,8.72819975830397,3.772952264156696,0.0,0.9655983586772113,0.8006278072322498,0.16541093070610044
27,14734.680638307318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9659172967202415,0.0,-0.6455488937816775,-0.4492506135792851,0.5646357860171225,0.25561352914805574,0.0,0.09202033137147275,0.0,-1.320583004075669,-9.350564620237417,-2.668695339950722,-1.0886841670421392,-0.22542981895091238,2.323576943674575,0.183491569114497,0.0,-1.1524130039806812,-2.085090352353407,-1.0381568220630115,-0.4684531290804286,-0.5021704029589777,-0.031145247581593295,0.6524265778873032,-0.1334755233418493,0.0,-0.07565771865777149,3.2481046146323687,-2.103772149650627,-0.21057443818832902,-0.15945178764020354,0.3098650812046534,0.4828297308193647,0.0,0.0,0.5627947796762606,-0.008141442377364767,-0.002274712717109275,-0.1242045011919381,-0.09722892023037956,7.831920418250558,3.9241767885065406,0.0,0.9428583531632334,0.5345348846934389,0.4384184847275242
28,14681.064879856274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8243836086462122,0.0,-0.5999217680869827,-0.4047514079777623,0.47263837428904215,0.12840204218443318,0.0,-0.09153888983552644,0.0,-1.1954269700844016,-9.256326456623992,-2.6744475392680567,-1.4688255919484494,-0.10594177409943416,1.8997699087405029,-0.09133339161717291,0.0,-1.9064540448980605,-1.9903798881687647,-0.9344822156265168,-0.40791110116793766,-0.4071102235090108,-0.1600993444361354,0.7935760908425902,-0.4307040135347976,0.0,-0.16326441927946173,3.3953227441687313,-2.179878367433884,-0.35872833448714014,-0.23968500199745812,0.21037364929275382,0.5418895623840065,0.0,0.0,0.043229257184090875,-0.0076444210299314265,-0.0021136833029723316,-0.11883353130166971,-0.09548854828622717,6.653998610091392,4.042532568024766,0.0,0.9166981517582592,0.445008944831135,0.5139287326376293
