Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_speed
10,17497.94457349496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1363249570530676,0.0,-1.5493127644236486,-1.0208574574375817,1.3013092063836222,0.014902099207375875,0.2614324774594322,-0.1875463054114146,-0.24909333075863263,-0.7314285580095633,-0.2495219170739052,0.026698538242018847,0.16726175382720262,0.43242756759251433,-0.48916882381609017,-0.22242738890556008,-1.45001373835921,-0.9181414552044473,0.008273814070309159,-0.20057919346352165,0.168362609577354,-0.028816325101763324,-0.011085038402872878,-0.17819144407512277,3.738420148303815,-1.6693220850797243,0.8955328994115644,0.5980793111157823,-0.24786825309660732,0.3980229920015354,-0.08734891106569209,0.7485096607957846,-0.01505526675755907,-0.005351842293220835,-0.21568882357439717,-0.1651958644806317,0.08860596828696113,0.9434737009776667,-0.41762958109166476,-0.2035192119044936,0.3177202307932196,0.16844675552280525
11,17367.358682065857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1746911873581811,0.0,-1.665416560782922,-0.9225407711508239,1.308405344509628,0.14785382589416926,0.3317816535092323,-0.026779735178605407,-0.4230117951617707,-1.2741164530307163,-0.4187115765415574,0.028650969073879585,0.2783362832945389,0.7297928626779602,-0.822378537735466,-0.380308733949211,-1.6104520526926582,-1.11665331260912,0.01922269467689533,-0.2242788439372144,0.4494433909182308,0.11240356204834195,0.07168105240806347,-0.16230488312448985,4.197847108544281,-2.390836268933082,0.39482003859391324,0.07828762470009676,-0.19532786783540435,0.2749061700700257,-0.1750795999726743,0.7284277905262658,-0.014029394521966259,-0.005019869074301251,-0.19208991705430895,-0.1499839649379945,0.18121621297336493,0.6179331706161777,-0.08516701685009503,-0.2544442123502043,0.4616115232433741,0.1570879570477085
12,17274.855579843017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2003754583914708,0.0,-1.650134200136796,-0.8715951624353967,1.2880266751855705,0.1865129453403488,0.3454415553835626,0.05450143223369398,-0.45294314792119994,-1.5101307584893056,-0.48649130719359857,0.03782781695009943,0.35263408502745164,0.8709175775028285,-0.9597344297052884,-0.4490839317388951,-1.6194542190910255,-1.1433361002816964,-0.0026244789337580635,-0.23454656017481365,0.5241591532349353,0.18154177529053778,0.10330265253700646,-0.1390640824289628,4.362919004462477,-2.648441934183104,0.1521140758281556,-0.10967200317138595,-0.11056120828392843,0.23300926003905098,-0.16690103538928894,0.682760430096794,-0.014070828513992996,-0.004988612623528381,-0.19549692477446762,-0.16253807730524178,0.21728662557104284,0.6684742871944789,-0.14838465209088847,-0.22860653262745198,0.3963310679010537,0.054988577861288676
13,17198.627989848068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.254893264948503,0.0,-1.596519283113404,-0.8502089885751966,1.28038374529579,0.20482148034600017,0.3480183331483785,0.12993078328676783,-0.4700835972774935,-1.7715670324070878,-0.5625587846165887,0.04185219330370918,0.4413217635922563,1.0251426084348743,-1.1042807846393623,-0.5264789308069381,-1.6233362846611046,-1.1444565465578331,-0.06209110704863571,-0.2579738988220158,0.5432446503887353,0.2431672302047969,0.1136690800516664,-0.10097155325064079,4.459481353941132,-2.8467261729688893,-0.09549676936468415,-0.2716682950976451,-0.057281966744875956,0.21548673963709336,-0.14948399713527905,0.6035107335509752,-0.014046652072639507,-0.004958675441563617,-0.19664172459677515,-0.14756308788958575,0.256807151086995,0.7918509168089842,-0.26352670373060205,-0.21297655219650463,0.5583466736107858,0.10426534538530782
14,17099.08553873612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4434179770029552,0.0,-1.2628505203863858,-1.0262605037262955,1.593875185751453,0.15674297041545138,0.40856086650063445,0.20142931629820804,-0.46747081036619303,-2.837691979909395,-0.9029701049407328,-0.05130245437354901,0.7994203764119152,1.5799170097063135,-1.615195108290999,-0.8566082853396453,-1.403569989181635,-1.1033059356992478,-0.4147828761903116,-0.3577176987176375,0.35628150300352085,0.2687408772426383,0.0764812416495427,0.15996606026437282,4.616217608296552,-2.84489950022373,-0.3529951469394923,-0.29838746866204074,-0.18806306749497625,0.5210714484016137,-0.04169604820928627,0.23776262264655912,-0.013563752689219189,-0.004753494184242022,-0.18935279825468174,-0.15522887126779789,0.4542879549917466,0.705672165768775,-0.15605725181772806,-0.2725367115991727,0.7277273987568282,-0.21345048500269256
15,16936.67226064791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4081200832525174,0.0,-1.3980378149925512,-0.9309031700012111,1.4381403890175366,0.3673157875437655,0.47481340963713803,0.09556630685887808,-0.517683302857807,-4.629831809563485,-1.5288760820948708,-0.37906740198198074,1.2699578057770307,2.3571842718838845,-2.395476470759383,-1.432853605462821,-0.9900271979553543,-1.3753015294568671,-0.4626211576352389,-0.6091846687689809,-0.012722768258772776,0.23540217651334944,0.21594316406508368,0.32008908730429736,4.480550342475761,-2.6889786001407057,0.03974197548251829,-0.419529350822079,-0.06497887055008995,0.8110998451403512,-0.20539518944497623,0.07642780646449654,-0.012643697240776961,-0.004316593557315752,-0.18020888016222547,-0.15490781177488921,0.7962355153111622,0.7714975349801654,-0.1956338876781361,-0.31494902627674015,0.9344662769917148,-0.4959379740815334
16,16781.606265576647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3333742875893173,0.0,-1.5443529246704721,-1.0613050584914323,1.2382598610615427,0.7507240597454611,0.17979089634281253,0.02237041749188881,-0.926309011986034,-7.381682634667232,-2.521994632444066,-1.2312489111014224,1.531806221244936,3.0436406673268945,-3.4282351430221185,-2.322114464873366,-0.5144812871658091,-1.6861905635101775,-0.33544058072869043,-0.8112467714479612,-0.38824350716652206,0.5725589281612911,0.03453277688567438,0.0343086826700752,4.076573575039805,-2.5073623608109528,-0.0011817063394993915,0.23132081432949048,-0.2632055115889945,0.7964391463923217,-0.043078909605259175,0.2427220965650595,-0.010390871883514776,-0.0032337366766062026,-0.15245768537009982,-0.14565874694099867,1.3466556342957534,0.855954816864649,-0.26145068386537174,-0.36443013530165064,0.6891843062379778,-0.30932995061285995
17,16663.511850801562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4353900877979464,0.0,-1.5624363216487431,-1.0406831816436548,1.2751995835246903,0.7776362097459482,0.18550513443754468,-0.019576659934253546,-1.298721828908961,-8.90811950731311,-3.0577440741273394,-1.7646777720217317,1.4061123806663407,3.025857596639743,-3.8567102594263916,-2.7967566397349923,-0.2864226789530844,-1.6469264260095489,-0.5406124597084032,-0.5632239732169941,-0.5360994600915967,0.8093463204887923,-0.14146590062322265,-0.19806342635931984,3.9221137792034675,-2.2873660451007534,0.13455657582556424,0.12317194483048835,-0.2269267143995707,0.9514068227937841,-0.09261845509446456,0.3968312674220214,-0.00863657375984644,-0.0024127115360387985,-0.13131772798196625,-0.1376514238272914,1.669635477282885,0.9340998258938117,-0.32322797857148966,-0.39937758949192304,0.4516713120329696,-0.07570132457018611
18,16574.442799531527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.573846116519249,0.0,-1.6226883074529763,-1.0072796102778765,1.4556698570379878,0.8322447748029361,0.16525407034560044,-0.09167492377681284,-1.402911824732395,-10.167221741826499,-3.3420886210207694,-2.0078089766504625,1.165121620146968,2.4274337313553165,-3.804729713580242,-3.121039180354805,-0.3065275603788766,-1.4859706322189818,-0.28630807755950266,-0.7672326252151745,-0.5044433400475165,0.6104404356641651,-0.001366938970700754,-0.1811029768676847,3.75812500349372,-2.155469773963129,-0.007128670736311182,0.1199293153932036,-0.08289171787681898,1.136426958880668,-0.12842201961086708,0.3509639171390934,-0.0076031613823283285,-0.0019255962226786235,-0.11883690735958213,-0.1349303378073608,1.986525734027462,0.9851792561008839,-0.37431087921532924,-0.4095923087761123,0.42090866818056993,-0.0950773897564863
19,16387.853997052294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5879543097258737,0.0,-1.7108665936889906,-1.1864234202572042,1.4500715101004953,0.8844876240874847,0.23916628139069718,-0.18707845280378332,-0.8958104214222956,-12.42686057246151,-3.604899061920492,-2.0902297134090198,1.0691612078092314,1.3043051908097687,-3.272896181901956,-3.626862563362005,-0.5634917426116963,-1.4186824261484217,-0.23478809596454703,-0.6016570815264206,-0.2385008368728021,0.3409080967782728,-0.08820558135604048,-0.007220390438480856,3.4091812400411037,-2.1414474837690047,0.16254517718986267,0.06448714243378711,0.06094339607623281,0.8097808550161583,0.33206385760193446,0.22856357455868115,-0.007333891639295107,-0.0018173603847182653,-0.11536651829794006,-0.13594546346318861,2.610050267880125,1.0027420729558776,-0.4297391558207236,-0.36044752815057923,0.4740879181650921,-0.2162886190189975
20,16248.224156939708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5377885298798497,0.0,-1.5602623931060915,-1.1759604065680773,1.2106538258209052,0.2267149366301714,0.5558714183046874,-0.07582257553932566,0.5312090440996563,-16.148156018573385,-3.6831224513010996,-1.8807871404720578,1.1106433043557389,-0.18244632040700925,-1.9112475701236358,-4.351817909606636,-1.0001672184385413,-1.2530200897087425,-0.33039771933487655,-0.36891244353061714,-0.15203939607995515,0.2680034555249672,0.21625894707135865,-0.17732121123518316,3.1317124177905877,-2.0086303456103556,0.06206707937727843,0.49664759856519064,0.2830342039136207,0.245464243699692,-0.17857703629645238,0.4829896184291508,-0.008125370139759393,-0.0023001666554610953,-0.12436544206345551,-0.1381474343487539,3.709025425373734,0.9157539005177303,-0.39645733453017146,-0.3060020430201512,0.4261658812403324,-0.1809201717994723
21,16199.77563472241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4708878701254793,0.0,-1.414210742594911,-0.6684002806609542,1.229519039060829,-0.2063552850525886,-0.06884291998291692,0.14970874225123842,1.1532610220545745,-18.032936392583373,-3.268720457380489,-1.5772365993821875,0.6511652998323616,-0.48828833914469494,-0.8432093274347858,-4.558187227783039,-0.9890698508534314,-1.318432463726682,-0.17388054989966079,-0.44416411640536846,-0.31143648571370264,0.2726458048017908,0.25439565274072834,-0.26659829073246166,3.3443018775480358,-1.7297128737044267,0.19826442292201482,0.2929459592543324,0.011472108861483976,-0.08851853645039748,-0.10800793474797081,0.46018966846264325,-0.00825860735169968,-0.002495623526720938,-0.12668009960600563,-0.13887063763222812,4.365824054979047,0.8848997244497336,-0.370691737146694,-0.31097382625732434,0.3351797114953551,-0.04299255328867027
22,16081.899943003802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.366797231636683,0.0,-1.2389027837656186,-0.6535939809187363,0.9377133285331102,-0.5099342064229007,-0.04532962572640348,-0.0010491004741193521,1.1272448731568045,-19.12188775350816,-2.476044932220223,-1.3537261950512154,-0.23751075083826145,-0.4124813854607792,-0.15909199765701076,-4.44540122586604,-0.7899289696960913,-1.4542063002943293,-0.101558982682093,-0.42692930136614166,-0.5383954031952963,0.08963104845183228,-0.03194870080440876,-0.1450217872435845,3.3486248459831467,-1.9547048666926894,0.2265215756708222,0.36942165180957287,-0.08025903186137089,-0.2495428237696869,-0.2719117630679489,0.3101856441098034,-0.007756621136734869,-0.0023176637989864553,-0.12154405450445473,-0.137508132601504,4.888509489847136,0.9009041376965319,-0.39283638968785484,-0.31349895400992406,0.34135296889874395,-0.09216503434299606
23,15956.797179282481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3350111183786555,0.0,-1.0938259334010054,-0.5981731226247233,0.8134100745183175,-0.5294985693427617,-0.045130108971732426,-0.09895400887926545,0.9559790180341126,-19.38417108861544,-1.683728048317593,-1.241388484921744,-0.3099030344525631,-0.4299176231965754,-0.2821889939293798,-4.046948720811786,-0.7929377308071145,-1.4219270593626436,-0.15076466422584675,-0.2920005284181728,-0.7034167071918486,-0.21520085056066723,0.2253698562179111,-0.3533053581665224,3.3251343248538237,-1.9986345407634674,0.20724449425199348,0.3501606713574906,-0.1660889883947278,-0.3234911702509342,-0.1387710840873616,0.3480043651089896,-0.007565533989242849,-0.0022659791270267303,-0.11932096849995445,-0.13595729227250328,5.248033201960483,0.8947330861857347,-0.3909096953330286,-0.321003052225359,0.29110764288145086,-0.03616291744116304
24,15804.258367753235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4360924703767295,0.0,-0.9813303403167554,-0.36125500385875026,0.7448286569039326,-0.6867874851383506,0.20458468670280916,-0.12379345801570818,0.580772492246562,-19.371745796030265,-0.649558923934318,-0.8883654187988362,0.09994004673922907,-0.48004416382847637,-0.6073925066151937,-3.005526586403827,-0.8165281692445248,-1.252121314307561,0.2404244468768669,-0.4966934686910811,-0.686278390116869,-0.06906877806667533,-0.29844898839049333,-0.6449969041256391,3.2031660989545765,-1.9168883079559558,0.2411852275580456,0.22301553539730373,-0.17589138759641437,-0.2810702257942463,-0.05157624830660058,0.36801362605234583,-0.007645173389971092,-0.002362984697118504,-0.12069307510054052,-0.1363512967064438,5.898464144507413,0.8608935215465773,-0.38212898349178637,-0.30018230543688407,0.22784272972191993,0.016584596526554876
25,15580.01797262549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3856447036384565,0.0,-0.6556535781495401,-0.5282716218129513,0.8219388029567115,-0.42969663309223727,-0.3867684720259731,0.1840632896016779,-0.12237750829875949,-18.876063375467584,-0.40501492855117854,-0.34799437155140667,0.4535141732157534,-0.41016685751950377,-0.719842041630978,-1.5171833708340619,-0.9865289735691213,-1.29156278337668,0.3161679350845818,-0.4042124711799334,-0.5503690274808902,0.1618020765767667,-0.5743915566969997,-0.7663256320558689,2.8995977493437297,-2.016404898057955,0.4300458813341401,0.23249580831736041,0.18191293878232612,-0.1686323657468889,-0.488810203889094,0.20896900164256643,-0.007351071187821484,-0.0022914645805007542,-0.11694868712848154,-0.13575874988452646,6.656649001102736,0.8428865278419349,-0.39998052439504767,-0.27035623776279216,0.2271696938189448,-0.045483293940364516
26,15396.854416106871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4962335709197625,0.0,-0.6605936148819564,0.05957298979063941,0.6215883687747102,-0.20789596697366416,-0.304948906709511,0.08296129623857144,-0.7521757612140668,-18.062472011502688,-0.9875074032506483,-0.23579381874680683,0.47022200598571573,-0.06427147365300434,-0.5157345402195537,-0.277169649992401,-1.2421700844982584,-1.3434899605065431,0.04445166451790866,-0.24896942174393394,-0.3234368891547973,0.33988925790609315,-0.48692318496449816,-0.5755171449838441,2.869557216406702,-1.7705956578623323,0.2036076519430433,0.426262484712754,0.04568911720900118,-0.21130302691208802,-0.4787620616507527,0.19142141475776533,-0.00679452295645194,-0.0020734548947694623,-0.1105258712700887,-0.13899430353612063,7.266724097880929,0.865090573104738,-0.46327332916293684,-0.2150946866571538,0.39366121333427184,-0.3016490736923949
27,15249.07051956681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5383149623801935,0.0,-0.6189484503001534,-0.11537145299143567,0.6604254722306419,-0.22573723884281227,0.08664505991766425,0.12245252259307429,-0.9083996359937881,-17.008915211052066,-1.7749688345364678,-0.5194655562098056,0.4184955300088983,0.6179449281924174,0.005231547267492864,0.2821590375163895,-1.3035765383885023,-1.062825989894853,0.12313225827923827,-0.4794363383147362,-0.6866476270532954,0.5725841094246598,-0.06532712846662325,-0.44839861514138624,2.632509289747422,-2.031936860783047,0.13753107177860321,0.1053610302651718,0.1477611597611712,-0.11687796844272526,0.024823654639375248,0.5016611476485932,-0.006617624299614649,-0.0020669462942905,-0.10832795445635575,-0.13520041644784667,7.735186755002129,0.8074532467163307,-0.4029071020618551,-0.2592574516409718,0.2496984720885737,-0.15330284520165927
28,15209.04687381773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4079493258939633,0.0,-0.6140892820909746,-0.40420958274206475,0.427228799972745,-0.034590124759468655,0.26120223156383515,0.40205592504651455,-0.7827724203070758,-16.23801296983501,-1.9928253275531371,-1.0259442928641582,0.4735906721339514,1.021068367467356,0.3050873078336383,0.07720073021557991,-1.4189776940872412,-1.2255229491688193,0.24831397273185743,-0.41787695933398034,-0.6071624928548576,0.4539640919838145,-0.06007321548276423,-0.3316797473853646,2.685166322658617,-1.8520697926990843,-0.15514355564693874,-0.18823678991951837,0.07952491092694289,0.3854304246748498,0.13671341996054068,0.6094106408665638,-0.006789792980824352,-0.002187663242824461,-0.11070138832844974,-0.13573439597814901,7.965380683487542,0.8058275998428807,-0.4286762774773125,-0.22064767642197997,0.12432828035369334,-0.006421865421561174
