Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_speed
10,16460.87182482882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1186970539611922,0.0,-1.1672605339435544,-0.8495678576417003,0.7931746392977391,-0.05564747822036967,0.10073144512403819,-0.19991814871560962,-0.30210400065573906,-0.46957326367309626,-0.18066471118248612,-0.03878134668261129,0.018366722574281423,0.23003814885368562,-0.3224319592783326,-0.14505244047484592,-1.0984396995410246,-0.62383060612619,0.01335279028574339,-0.15779621190235127,-0.11408624782806909,-0.03795952150945853,-0.08145469540481376,-0.13772648598223108,2.6002068055106538,-1.0185644118442532,0.6487672773568517,0.5315109723089344,0.05038393578782692,0.29564326832715937,0.026593534422215057,0.48406527564281704,-0.01598970067063893,-0.00553128960830087,-0.2357866257613312,-0.14204713735362748,0.01715721423764764,0.5509530190577397,-0.0813315701204044,-0.01750257760080034,0.40513960756458667,0.15435592959754066
11,16436.581133163912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3137346797705893,0.0,-1.5606890346342834,-0.6128430913999365,0.737094998766862,0.33695888067055557,0.2915392462970418,0.21250143832966786,-0.9607247519253779,-1.958904118799118,-0.6689225101477458,-0.11253617942634203,0.23893439707206518,0.9804217415622232,-1.2234671464896443,-0.57140908902051,-1.459668083712999,-1.310582223091955,0.2956324943554563,-0.10067617971332898,0.38170646996555224,0.39232548031069664,0.04363381773930011,-0.062376038874668485,3.467344280058021,-3.118257414797993,-0.879638842124154,-0.9870144978923698,0.799554998921229,-0.16098279234483537,-0.05038641982657581,0.1990636612827597,-0.014291088987357694,-0.004740674699261861,-0.20557135318633893,-0.11601985886938276,0.08037842585825897,0.709258351807704,-0.23897305824390921,0.04089303874740021,0.972419155510873,-0.20845987701556065
12,16401.040904943715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6575210212604845,0.0,-0.996938066007469,-0.37580662941677945,0.8797913805666406,0.3105935386907047,0.19718765326771376,0.5838122506318988,-1.1991843774887947,-3.124486443994363,-1.0355596089651804,-0.15294694034442863,0.5942614887435741,1.5851187141111303,-1.831529713320184,-0.9041470818194798,-1.5404651388576573,-1.1987843004117713,-0.3240092197459284,-0.34014873440152205,0.7455231877489981,0.5043408712123226,0.10946649579021278,0.07722321421531893,4.075912840900716,-3.7161701319108937,-1.6381049118511815,-1.2530908978544766,0.36974143908441853,0.10367014283816922,0.14540145123559273,-0.23123357170340642,-0.013550652226367184,-0.00439914738355054,-0.19405319672609986,-0.11938795904787707,0.14652786567360904,0.5052591997277379,-0.10560054437458341,0.10550081823566321,1.0848004635958945,-0.4023428850380266
13,16369.430798949654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.796426354546449,0.0,-0.5886471471564534,-0.2606705659912638,0.8085033008067856,0.34707934416037634,0.42214909403400613,0.5643576192910276,-1.1680881713674496,-4.233679346810586,-1.3768333727964663,-0.18852382192689313,1.0536189706086871,2.144264499069715,-2.315098694103661,-1.2190299708360095,-1.3091352879051183,-1.4704200629037971,-0.683151748322719,-0.40317282013171885,0.7665177426822791,0.5062975722302245,0.25297699939556184,0.22286988033189392,4.250410740884306,-3.783936116011549,-1.3805459031763028,-1.5459817739487256,0.4263585020090164,0.3902371293232996,-0.170528997606956,-0.257271908984282,-0.013142530417218246,-0.004246033903751171,-0.19222633909380676,-0.12025663956772692,0.2124718849504661,0.4734578043628677,-0.08026559659758259,0.12493554759418128,1.009159453094515,-0.33222412756488
14,16324.321337391655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.960358979934091,0.0,-0.25838705782338106,-0.22648133854635866,0.7827473827155348,0.6065875362080312,0.44224835230426823,0.43087480856497773,-1.0526708425591194,-6.184155165272134,-1.9643969074523562,-0.38932596994809643,1.7969923270075974,2.9730729222484706,-3.061118409701195,-1.771037454501357,-0.9642530766621544,-2.1590191128108622,-0.6820447203451696,-0.9102018958174659,0.505504551568219,0.6333305705789747,0.18273520624646933,0.36410217142896834,4.0059826545362816,-3.79869149012112,-1.3319726955853706,-1.1205930428343,0.3742344992573092,0.4411478915068013,-0.2009742697546581,-0.16373209055702712,-0.01288275918311281,-0.00409161443858774,-0.18796527488228248,-0.11875958337525366,0.3332135717949611,0.5811161672942393,-0.15332054034332523,0.08268034686869433,0.8362147708153318,-0.1637873052028796
15,16280.699591238083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0816814991995214,0.0,-0.38601996863730215,0.09889348361179712,0.9844262557630913,0.7776898291918345,0.14149682359357935,0.5027177227296653,-1.2901668052637696,-7.936265125186309,-2.509951786291455,-0.9595213153784619,1.9326765039219749,3.0862547743440243,-3.536871906896448,-2.247905759353005,-0.5142172986850498,-2.446643128055421,-0.7841953052553939,-0.9298336034341109,0.31217854334655404,0.8989524837060461,0.07643253716887952,0.22977995052401648,3.725851113587237,-3.735334772220976,-0.9095943845202434,-0.961607669595249,0.43357679622003353,0.6394898068556076,0.10712082669550788,-0.06580074173136882,-0.01119793407663692,-0.0033542655639564843,-0.1694903154509337,-0.12194819866010913,0.455871348088939,0.5863463857177482,-0.13835712608890158,0.05152040133716379,0.6594305964196603,-0.13502105010214152
16,16236.416502037218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.17260726615099,0.0,-0.41340015646545164,0.10448145704708807,0.98395425623127,0.7941740831394908,0.1685569572108422,0.5128351821983281,-1.399118879210603,-8.724475451561958,-2.7264547618171524,-1.247968849779585,1.867828021617729,2.946240260865048,-3.6513797814308897,-2.4468467946926804,-0.5795361509236552,-2.509664848195012,-0.8674687182911557,-0.9159998530558373,0.16285795741881984,0.9437705768914941,-0.010903946797763839,0.092027168263074,3.5129437670795522,-3.6584444681124126,-0.9162507759862509,-0.8790033088393965,0.42783365711643545,0.8113064204042626,0.002011880769872673,0.008963084811941135,-0.010626294704823536,-0.003057979175616062,-0.15513541558325963,-0.1189485829605784,0.5177019179984672,0.5936552367220247,-0.1432535925078491,0.0113087379478186,0.6115062181542511,-0.11966946563915731
17,16208.088793166546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.142434035274761,0.0,-0.33483522126411747,-0.07998637286986894,0.9579371243075268,0.8660269368985775,0.4395912443797583,0.5309934518391777,-1.1784068847182099,-10.138821424202577,-2.9727954907058822,-1.551399709136835,1.7311114497193523,2.4959651236052727,-3.5579689652967255,-2.7518136602292786,-0.46972395010857027,-2.3154645518539243,-0.6688688567335377,-0.6479998320677121,0.3145351913022458,0.9059996823921141,0.05142466015638391,-0.059997421939930934,3.4947789489724514,-3.5124300993466067,-0.981631838312598,-0.5611351904425756,0.5263093633975742,0.8663408704047146,-0.012270627551804088,0.1395291093202654,-0.009635362644330441,-0.0026887516840554916,-0.14946534013014903,-0.1231213968080967,0.6487790115413095,0.5414061030109059,-0.11185316717074328,0.06620162698398631,0.5148564198905287,-0.1191051209398643
18,16084.784539005866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.119500524267183,0.0,-0.3849616976904865,-0.35435676675156536,0.8575944425172903,1.0756891162249587,0.7108296072935828,0.5659665893582217,-0.08307298372394234,-13.356359900090183,-3.343075820775547,-1.866436106276852,1.5469746911133442,1.4935346259998952,-3.022246157999593,-3.3875652234842644,-0.980211221502865,-1.793568115420702,-0.3205118339837392,-0.3077120124094809,0.45925394681102266,0.5997196203722426,0.012852975637434386,-0.2307156290933462,3.3136204635885953,-3.062001644156011,-0.7260721331145488,-0.6535592316785581,0.37371788498621283,0.5360127749479835,0.33295338710774774,0.2197001990554009,-0.009475634407012868,-0.0026850255205537058,-0.14147983817040546,-0.12067216045369454,0.9678784403752161,0.4878207988898339,-0.09670120229279046,0.0903258417040688,0.41302453647093046,0.0074753754583580245
19,16030.348502079694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.02499688431576,0.0,-0.6776382181937632,-0.20070147041907246,1.0196410290192004,0.8227094655817844,0.4612022992547085,0.6128504206661123,0.9764462051969454,-16.12675920974135,-3.354162588190057,-1.846007170501428,1.0234225840026743,0.709787209873752,-2.149139014108079,-3.83643822882751,-1.2032804094060081,-1.2849234433666017,0.0025047375108596115,-0.5816737665465702,0.39117342545896044,0.4062515254081377,0.3660288646601465,0.001986512750865227,3.1817718286792394,-2.9038453887843945,-0.56861820918429,-0.49075613533550877,0.5450812640839481,0.44795432990388484,-0.015669065844280572,0.04805776163660863,-0.009477661990958853,-0.0027900859851241466,-0.1415904349448768,-0.12131336561597336,1.274181037101613,0.4193803303924643,-0.033636735815716426,0.06122168969003611,0.36066430684588785,0.035998581132046306
20,15972.797587034935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8191129812909108,0.0,-0.7363274490407622,-0.3582295942117758,1.0554392581601466,0.33458720376805523,0.2640896390052593,0.3812168295464784,1.5397833544660169,-18.153317428799237,-3.0087205980345706,-1.6608518988570151,0.23378996981181044,0.3193312973842539,-1.1929995740983963,-4.022560256365639,-1.174464156966938,-1.5204691431078894,-0.12125229721607801,-0.36551609317783845,0.3395170104608972,0.5165195254088274,0.09117467459559297,0.47954049194629644,3.1702956115108476,-2.697511762085007,-0.5406801809693613,-0.3794525348078992,0.5473097331077457,0.2257635419258666,-0.10611567691708403,-0.13160719790360678,-0.009079331975927555,-0.002738629776570294,-0.13533586350159948,-0.12191957701869609,1.5364249516312891,0.3528563767834899,0.019593128472840324,0.05461095364686212,0.35383524154862117,0.012698084312040385
21,15909.923940099814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6244717219946179,0.0,-0.684830107794246,-0.35414780945486596,0.8060109645991748,0.23360767772194097,0.15016625181619625,0.16657749159049773,1.4049964319674402,-18.86890495550956,-2.534773724746342,-1.5536243993822292,-0.11346308062724081,0.2724520855977415,-0.8165670349933983,-3.892651607984158,-1.0942755115895193,-1.4974376300891803,-0.2146316906158241,-0.45261470602382625,0.2374244167439214,0.38824918081296184,0.22172465593390056,0.29433154933039407,3.2450522423993333,-2.7010883873133116,-0.46028188451339763,-0.3536408615174375,0.3498459392186112,-0.024684060360819576,-0.10844719685125032,0.09548315639219587,-0.008629316060603506,-0.002569187923193833,-0.12853482901898564,-0.12232195583305118,1.679188586639239,0.34352219824535285,0.017830043555705513,0.06417251733404888,0.33352691526753675,-0.004466339163468572
22,15828.358453891553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5289449843425513,0.0,-0.8005800125566445,-0.3237729561759311,0.7344989199456865,-0.023308278602512722,0.30593485485582284,0.07172704012890738,1.1175629507219442,-19.344052016897663,-1.8159717396155124,-1.3852094419905416,-0.12138738543178852,0.20414091308663546,-0.6156297405003205,-3.4727970922735647,-0.8966242600873859,-1.4263482115273756,0.032608346414454425,-0.5481680073785419,0.006804098608500786,0.12008185649479197,0.09920641255131721,0.09009726261378637,3.31379482061316,-2.5109356528961944,-0.4760375486353936,-0.4541778574848522,0.22069839077693765,0.06977445160917906,0.019869527209277815,0.009808378041753524,-0.00821691130705607,-0.002449187391703992,-0.1233432501647479,-0.12251929449361705,1.8607141204498507,0.3534761967253771,0.023510094014215326,0.0345672298988496,0.31133034739231435,0.001306887526270917
23,15745.978840441843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.360316047505347,0.0,-0.870348587487627,-0.7349273520575443,0.8738619509193727,-0.06643176097653423,0.1403098005659682,0.13458361150552703,0.7204856947580296,-19.640363729138826,-0.9471851462522993,-1.065001194462835,0.17965292401505423,0.08869416058141512,-0.5497680135725415,-2.5609268317690894,-0.800318851491834,-1.1383295741154669,-0.08291883895947594,-0.3074721693814914,-0.31455668418332666,-0.23677352136558216,-0.01663205215464328,-0.14518114393473175,3.088970948433633,-2.5645990094966735,-0.3344648702172825,-0.3122310309132931,0.3778981679917129,-0.0066815687637738624,0.001117587113731812,-0.252592495487062,-0.008114125340398461,-0.002455265529030221,-0.12103565415009225,-0.1221176836707474,2.1497674983801445,0.3988787932054892,0.010865010707026461,-0.03565416157888468,0.29379228359329107,-0.02113275855846783
24,15570.003547444772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2752437356087245,0.0,-0.9356963138299818,-0.6747809768512018,0.9059529237689627,-0.018140302645537475,-0.07318388587987246,0.09553458092814099,0.16764226709286334,-19.490439920071307,-0.7473572479748709,-0.7092339357472947,0.34264713212297826,-0.08502142895993496,-0.6807788452048325,-1.3929637526370882,-1.006090100934124,-1.02200644381367,-0.00410745417147082,-0.2333745284790495,-0.02741089956245435,-0.2834883562619031,-0.20382650966029392,-0.1389763617150975,3.014803729401579,-2.1500738738398,-0.18304294077684546,-0.13681454549253752,0.42162089069807407,-0.2528540128863425,-0.2826802281308276,-0.3087464863839695,-0.007529150491380418,-0.002251148678377714,-0.11201044793115364,-0.12221894040319613,2.465087663154063,0.3724727540710034,-4.216002663703991E-4,0.01488196889683778,0.2826128534936608,-0.04569820814927969
25,15447.554871933544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2361534581570286,0.0,-0.8747590807646646,-0.5467608907105745,0.8133533014470047,-0.3776537191003556,0.1250768443063668,-0.09389357872905349,0.017637276241287858,-18.873167180084767,-0.970413163890057,-0.5730578802748675,0.35752755293023797,-0.05330268328699828,-0.6967214465176963,-0.46216813280441715,-1.2373494090633235,-0.7431943080971777,0.015647684020871626,-0.2093663244541834,0.0041565414889171565,-0.0075041986501867,-0.207821178522435,0.0018535532337382588,2.7088064444697206,-2.3523323712284006,0.009740047774573046,0.023732206045170984,0.43512996249546954,-0.12423477594903704,-0.04111022181777041,-0.013169088203521084,-0.007615409558317902,-0.00229725138056814,-0.11424498211226189,-0.12198505205142747,2.773046666204723,0.472823654041484,-0.10052801292752897,0.03519405297916862,0.23537370934081125,-0.014367057603014106
26,15346.471934065561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1838492244581282,0.0,-0.5560746032550594,-0.5056542091075783,0.8491990383856811,-0.4536017775332372,-0.07165463500595451,-0.024525761639512714,-0.04497796523554391,-17.47128528524044,-1.3620818313113117,-0.769847694282827,0.21223491663031535,0.20743299274387084,-0.48744058715398997,0.45076148355356127,-1.6395294429069383,-1.004081227781819,0.2504375788477644,0.1692654451747314,-0.22976359227307147,0.010696288474891784,0.5179157727922998,0.26743190967870983,2.4586985199696643,-2.195796997244769,-0.12621267354844073,0.011685993270436127,0.37810945775248206,0.47615253483479786,0.44613766893236656,0.5027827575430597,-0.007589132304369388,-0.0023726395263138677,-0.11363297240087397,-0.12149903167584279,3.256681374449551,0.659592285838524,-0.2461230824904386,-0.004243035777100751,0.14459255259308024,0.10981993131200538
27,15148.092620838417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3870910601043334,0.0,-0.5319178011898239,-0.332471227491711,0.7111386057969142,0.4017707662995091,0.4107314024330482,0.7132347568828886,-0.14212831375674417,-15.232866896723916,-1.4976558300735017,-1.571916977291862,-0.13304844359990142,0.897207212973803,0.15333810047318353,0.1464739542234192,-1.649045409094717,-0.8288687387968945,0.18711451782797484,0.12323167270399582,-0.5332772891026365,0.17911742403019235,0.4417086379132717,0.7302501735494711,2.381573772561039,-2.0936373043443424,-0.023219769021271125,0.13693207989660636,0.20976639161145483,0.6008873122086982,0.44406852224917676,0.7597980859032172,-0.00748147741776686,-0.0024094094708547093,-0.11410872826437556,-0.12200886469475852,3.825129782994617,0.781392236086762,-0.3449181375847895,-0.030475926204393874,0.038827322480266116,0.20678518766748152
28,15065.526191026285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.064458466329593,0.0,-0.5621192969920819,-0.7986876554556488,0.7433104129203064,0.30443456530987373,0.2522508119004979,0.41018324902595743,-0.1662061528862356,-14.149112422472385,-1.5955362602192067,-1.6791674454730199,-0.17067509088977809,1.0589884810939316,0.08206450657424512,-0.7832707958726666,-1.6316571496112278,-0.7396074774115339,0.1393583774395762,-0.2572291880432588,-0.25978295033176807,0.5196894675620806,0.39886880987503026,0.21915963154479923,2.3726297246499994,-1.8471169400378158,0.037670303649130696,-0.04542574588147558,0.31701170746212526,0.7407491181203006,0.4312851455901705,0.506656345919837,-0.007343129627802251,-0.00236405687698326,-0.11329796404148613,-0.12240577252590763,4.062081626180618,0.8364419232723983,-0.41877141434176396,0.021669541121357574,0.1457229007907924,0.07682607727534926
