Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_23,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_23,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_23,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_23,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_23,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_f,g_bike_grad_c,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_walk_vgvi,g_walk_speed,g_walk_speed_c
10,17351.61094382737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4394077425354126,0.0,-1.113828862881498,-0.6961862957850343,0.9017552812932401,-0.19397820957800943,0.0,-0.003468712596401649,0.0,-0.8975411411377365,-0.8236382828943352,-0.322512254938497,-0.19134962118900511,-0.2833399835758469,0.19622063209692253,-0.5516499913695493,0.0,-0.22475817632117095,-1.4914352586506654,0.09195327564931463,-0.22361425933183293,-0.36778709624798933,0.9435702440655824,0.0327758879345672,-0.2857437130245869,0.0,-0.24734147616819802,3.408574068628465,-0.19000339604315788,0.5652207660639181,0.4370366143940433,0.36323568515376586,0.3474420283468815,0.0,0.0,0.44236585456535515,-0.017268662765044882,-0.005363115382633958,-0.26948537079422497,-0.16255512104687325,0.48151182793689484,0.050996452014999485,0.04157710359864403,0.0,0.6298664206898267,0.5987586704649865,0.28587325906917016,0.3984074776211001,0.7581443812250417
11,17270.57671284938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5546418284835422,0.0,-1.2487833870113556,-0.8035331332801504,0.9610384501132275,-0.12107393580947223,0.0,-0.0020403288074174577,0.0,-1.0459356079275375,-1.0838577167268026,-0.41926500201158956,-0.22302937037049708,-0.2524052127496546,0.30113000602859186,-0.6980347792311611,0.0,-0.2986061473261074,-1.580446144864384,0.029044705907793567,-0.15399810444853954,-0.2895922076623222,1.0868779419167325,0.05909980227336509,-0.19614580161055478,0.0,-0.21839764130081146,3.4246061972143194,-0.3430633225038589,0.3212235225935628,0.25468984113679427,0.47492741814848577,0.27051625521608097,0.0,0.0,0.4226771369652661,-0.017364673985699804,-0.005296778168377277,-0.2755061671334242,-0.17731032299935826,0.6311323104635376,0.0740343054878815,0.05999562929750138,0.0,0.5620054130053221,0.7378313638203615,0.1469991880101868,0.3218572777772847,0.7619693180561227
12,17161.06674529763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6416613871146426,0.0,-1.5724362404249759,-1.0643068669049351,1.15434985795363,0.18140866817609558,0.0,0.12463393847463909,0.0,-1.508508470136939,-2.0843206505407657,-0.7961728833259776,-0.33034866116999295,-0.025365805333217695,0.7373227005959759,-1.2295704177408597,0.0,-0.586716280305023,-1.9217382026407344,-0.04272835333463078,-0.02836033172381272,-0.15961254547201761,1.0954799326925742,0.1640554733424421,0.09677243453389511,0.0,-0.07553807102135626,3.3703195661751315,-1.158294192096402,-0.46099585179445524,-0.15667016961872188,1.1164384116255643,0.009012618584991361,0.0,0.0,0.32130750871059044,-0.01576952792113374,-0.004685923002108262,-0.24492202793448548,-0.136598488806584,1.163448647198527,0.17611002565648948,0.12007926502805463,0.0,0.6144385999336306,0.45804560278533046,0.3456602744169871,0.5022854993539658,1.0030400477143664
13,16967.524032120957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.70474786262538,0.0,-1.636760719006786,-1.0238836830450317,1.0384854760527864,0.28721548373346306,0.0,0.26425331225434545,0.0,-1.6560584066185282,-3.2003459725218724,-1.2329824427427023,-0.40144776388786224,0.5274886769484848,1.321621389620875,-1.718713777487797,0.0,-0.9233809305994456,-1.8841369564172246,-0.2621657771754299,-0.14360352352147074,-0.11140273208380636,0.8798361067323321,0.3382036417517917,0.14383952150447207,0.0,0.23048645309034124,3.448359708166189,-1.8985922701272915,-0.3486410731278322,-0.21244647804474096,0.957218187803855,0.15746170269368537,0.0,0.0,0.157219747236652,-0.015255099343957796,-0.004467132018485674,-0.23558970729712414,-0.1376541407151661,1.7653752542086343,0.313427494480621,0.19692496662614273,0.0,0.6023297425890549,0.4429589465040896,0.5753763722503981,0.20595181453376232,0.7114000562161412
14,16839.784185225624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5995472817556236,0.0,-1.3725937304396436,-0.7413829544385577,0.9808551950901996,0.4427591109305882,0.0,0.20652335149842144,0.0,-1.741565297003306,-4.3719063275818915,-1.7063021901447903,-0.535600888232283,1.07366851646429,1.8839755152600062,-2.147941618521342,0.0,-1.2881390074953618,-1.6184581883903117,-0.47513283716641075,-0.007221310833434386,-0.31760125467613753,0.8251311224833459,0.4893453725544842,0.2911753797837513,0.0,0.31525270811787737,3.6774328632521347,-2.4056322746557655,-0.4412578929993969,0.11053150928217417,0.9417568860856873,0.301956560268355,0.0,0.0,0.22312792988372815,-0.014215909194513468,-0.004098353927912202,-0.22238801852165743,-0.13837260307669963,2.4236989998732783,0.4710077553912355,0.2784840189787168,0.0,0.6066898917969599,0.4519421208374455,0.4503369852178432,0.3524093626101328,0.2197171956266094
15,16839.56904063494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6706188322308353,0.0,-0.6958702568039895,-0.4294327937685066,0.7355212893694062,0.5392184524516379,0.0,-0.13238435367472057,0.0,-1.6628080249860029,-5.986589950651576,-2.3619804153008053,-0.8568584281444953,1.7000566175286376,2.4634780165975503,-2.5014883698505743,0.0,-1.806928001178933,-1.7363785054615088,-0.6846992045805291,-0.42121895748089844,-0.5969461311497405,0.8608742495159101,0.5939649604728421,-0.06784751070664041,0.0,-0.10275654723225636,3.5030717776970843,-3.024448354029725,-0.1782800965033447,-0.025309076746971887,0.7734835753831549,0.35042513529754316,0.0,0.0,0.6557160556353387,-0.014550558055216331,-0.004072015390682141,-0.2158810267638054,-0.1328748719506048,3.414084475074093,0.7227463116947085,0.39661913944302196,0.0,0.5362173250207767,0.43434528360570673,-0.024765102410405027,0.9209587509292315,0.051988842904056115
16,16743.341716717994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8783898222581927,0.0,-0.3384927200091412,-0.3852673189228595,1.007286662093943,0.3389248902412915,0.0,-0.07654224676269222,0.0,-1.377537593409064,-6.907946181456392,-2.6956785095253917,-1.2061184028068754,1.8314301709100866,2.463385221509994,-2.370117329141607,0.0,-2.112986312763872,-1.4525602794932508,-0.8996528762430636,-0.49059879018540653,-0.5080431899474885,0.7527311842178813,0.5573965250054101,-0.279514512832109,0.0,-0.5681934614954107,3.3613855637784797,-3.008871789013165,-0.11301218850895527,-0.048792830337693896,1.024820804995395,0.5182595602569174,0.0,0.0,0.8966382884307349,-0.014168302425317018,-0.003986004206760501,-0.21326101845699602,-0.13327745691209497,4.078658763714262,0.9174407769441004,0.4788471306923189,0.0,0.5034948549590388,0.451600134052173,0.058630832898758686,0.8140139917284565,0.07184263062082419
17,16629.702205350117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.097073397559287,0.0,-0.35321310767534936,-0.17520393801045753,1.0593217834886786,0.33454145837983007,0.0,-0.19541478841858423,0.0,-0.8505247831071541,-8.287967411387605,-3.1420843107513914,-1.8252516094689148,1.7126620318392534,2.1047435650463306,-1.8964101760910368,0.0,-2.570620959329863,-1.465712978970289,-1.4181218168620173,-0.35683176405643857,-0.756956435422301,0.6515398221766655,0.10661998864016176,-0.4004427531664408,0.0,-1.060028394845176,3.0408879532080015,-2.8779071773483467,-0.20491171645199896,0.2520262804193264,0.8159794584733149,0.6350161665220639,0.0,0.0,0.8465091258230363,-0.01450353204383199,-0.004061831915248768,-0.21315013012692352,-0.13372311469452738,5.148809405861654,1.2545274037499723,0.6128777979373972,0.0,0.49350796225540583,0.3340037657669289,0.20680748270377985,0.5861063521084331,0.3305023485341205
18,16524.465827778753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9761266826227428,0.0,-0.6027930751968055,0.3484091899213505,0.7979543311068207,0.4372614896138982,0.0,-0.046401391031960726,0.0,-0.057537633488250806,-10.429166598004587,-3.7589015968408677,-2.7255535137489235,1.0993473415801591,1.2320931187012816,-0.9730190972907475,0.0,-3.2709628425016337,-1.1550300280225096,-2.1307057156521303,-0.3223115751795923,-0.6529316853631852,0.5110172131139636,-0.3911240307791645,-0.2831577593666616,0.0,-1.2855838881705213,3.0277458247536404,-2.4741898268438733,0.3519551122498719,0.09347544902391028,0.9403270944370395,0.5026077240255332,0.0,0.0,0.25896815939619,-0.013246801480773089,-0.003656132084840547,-0.19663969172934226,-0.12622495380773466,6.868685227228378,1.8351340885877883,0.8283602442052489,0.0,0.5140758963937827,0.1379366082139694,0.04168992442259384,0.7908650743504229,0.54065567440573
19,16384.048822131157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8401905496485735,0.0,-0.3826681938513353,-0.09232181501339914,0.6692831300538689,0.2917940974860641,0.0,0.13834191793664535,0.0,0.5514348736805443,-11.880806758644729,-4.03430785690744,-3.06818463065256,0.3708168553561175,0.5136516313258751,-0.30614020122845775,0.0,-3.7055220611418562,-1.0043030111713123,-2.1200869395003297,-0.6090444030369366,-0.642584378377077,0.1213764079451713,-0.22080023020239173,-0.3710727846253084,0.0,-1.0070040372506048,3.143567898917116,-2.181611954333055,0.25126616664372425,0.3481094622577495,0.6437759461026218,-0.033062398531290005,0.0,0.0,-0.16557021005807082,-0.01261836755852945,-0.0034398094542414494,-0.18624517213979877,-0.12468476821657729,8.07954006389648,2.3068054957639514,0.9730413451102882,0.0,0.4371611188893601,0.13076027673031484,-0.1546451868091896,0.9651709425249394,0.5505419466896385
20,16249.041353041284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5273378703775018,0.0,-0.43688792288070827,-0.06297930161644193,0.5727684214853538,0.085520158065437,0.0,-0.21152406079748448,0.0,0.9855372998974619,-12.691774885546645,-3.9646410204709994,-2.922644501614692,-0.27775251144701874,0.039040568690311195,-0.11195029155352645,0.0,-3.8723617389151017,-0.9229134790475437,-1.6830557593247697,-0.6839648979735168,-1.023849906459507,-0.27178597382719233,-0.04616745040530548,-0.16222577898724466,0.0,-0.7116747151386289,3.282249671812496,-2.0036314626152323,0.21053502472713895,0.048365088494094266,0.5491507310341284,-0.2351295104073051,0.0,0.0,0.12194214581839458,-0.012314026856102379,-0.0033363445828351298,-0.1818797724645261,-0.12838242585457843,8.8890531885769,2.7010464927151205,1.0674411809745585,0.0,0.31260705434457425,0.24799223321874203,-0.03830825866229687,0.7682874075136059,0.5445242882929247
21,16084.284767993184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1182243723862126,0.0,-0.6701617054562812,-0.28342527119585503,0.15661347362936762,-0.28941117704400293,0.0,-0.0011021684130992637,0.0,1.4031842443100278,-13.07070127517605,-3.5529548025719135,-2.4516989747101796,-0.6673870677177269,-0.28238677923391814,-0.3834565454482515,0.0,-3.8200051039744483,-0.9246258155294681,-1.4985389404481655,-0.6095333013982479,-1.0583763293646495,-0.42001110098848704,-0.14454783687704176,-0.20667617330266683,0.0,-0.5254570273101229,3.3455638169097544,-1.8351184901871118,-0.02905231608000028,-0.12082430613503312,0.408005670076026,0.20753953567383368,0.0,0.0,0.4620889169508598,-0.012321060009377313,-0.003399661340525557,-0.1821028245365647,-0.12862485391908035,9.589389866999362,3.1360919338063677,1.1628547114414693,0.0,0.28596051921017906,0.22278721183421346,-0.1375921463292838,0.864797617805024,0.5733894955590528
22,15875.771830730231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7199595152371252,0.0,-0.9908242851917646,-0.7218920600584504,0.3465666358926062,-0.02682298287752144,0.0,-0.445901256629499,0.0,1.70823525310149,-13.067827386655793,-2.695445982233695,-1.7938199540618038,-0.803353352640553,-0.5405405782095588,-1.1013884091725639,0.0,-3.509511948381217,-0.7748275897493886,-1.4692876140303508,-0.6425564697179776,-0.6162710274211398,-0.7561385468531736,-0.4723819284399591,-0.27665236813199523,0.0,-0.4405535031075013,3.376277979469488,-1.61417137258612,0.033823989792529874,-0.07460779245436251,0.1801912753937541,0.3023670354342212,0.0,0.0,0.5982093587467333,-0.011760818203489738,-0.0034151278219663917,-0.177224896056216,-0.12603742347306354,10.3798916566618,3.778399657478314,1.2901222971048316,0.0,0.2748543308069165,0.1356447860537725,-0.26798285236925334,0.9979605010767568,0.547124900758776
23,15561.319975684784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5692555826693355,0.0,-1.1242241025195383,-0.5304676886401125,0.1702552573720733,0.27447765132204455,0.0,-0.28315648692689344,0.0,1.263751680924043,-12.621484766478492,-1.5093822939858743,-1.2884904081315076,-0.7989069396918289,-0.7308869110221161,-2.1422130989151515,0.0,-2.9232330438614547,-0.7394331899736825,-1.0712095825208132,-0.693579511243531,-0.6835657420047039,-0.7337894332189047,-0.5254693504675892,-0.826059006951917,0.0,-0.6094018044841656,3.2397601949911934,-1.2269534060381775,0.11941445708180576,0.17575416800190113,0.32254620469668793,-0.1805050891304904,0.0,0.0,0.21225732697058425,-0.01115426300020415,-0.0031553962301758506,-0.16824751690063966,-0.13161481066120845,11.217579196853787,4.656304579300297,1.4396874830358852,0.0,0.18142819841248142,0.196458908644106,-0.15194963868369166,0.7634796581076362,0.4014106082905331
24,15270.47621540549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8836220035635973,0.0,-0.7545332179577884,-0.4273919341921566,0.39945149981588385,-0.2123468613425229,0.0,-0.13506649654556938,0.0,0.13801174469699284,-11.645657300312955,-0.8179280861760603,-1.090944534200535,-0.4894770623622301,-0.7882669467096298,-2.504322940470841,0.0,-2.2283966402913986,-0.9744178514227058,-1.0189817321099472,-0.3439619847769533,-0.9774604935908315,-1.2712483869023956,-0.35843082343930494,-0.3204731060641425,0.0,-0.6296623790009309,3.0659442757718893,-1.2375434564600545,0.3392878111886934,0.046679661333650174,0.08410111940760542,-0.11428597854382148,0.0,0.0,-0.48223918062827725,-0.009922580245767077,-0.0027119684527898602,-0.14876397414457349,-0.126080138575238,11.663806828332863,5.516469490066101,1.5694872583490458,0.0,0.010052291019034765,0.2587470352043847,-0.37487673838565566,0.9097883269711724,0.5304354690741039
25,15010.906386736979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8008885570209369,0.0,-0.14118562369602128,-0.32843604921835035,0.16538659642949197,-0.16354777274605206,0.0,-0.059144161008928914,0.0,-1.0640590957958866,-10.32225715488601,-0.9081703932010088,-1.0299072430530705,0.029454135051912744,-0.6525405575248846,-1.7884055652771667,0.0,-1.6057713649186778,-1.4995017153974546,-1.5534276231523605,-0.27137931176114705,-0.5297851963708687,-0.9993354486169794,-8.378052089915156E-4,0.1471284084985065,0.0,-0.1371788869248805,3.210233762982318,-1.407783840475444,0.258152753896178,0.016744304171812368,-0.06378114894002154,-0.2283810362436584,0.0,0.0,0.0169077110919037,-0.008716973282367696,-0.0023019789965455324,-0.13014436735212306,-0.12762869633579801,11.672435512295465,6.296824129478834,1.6709343062756656,0.0,0.0951994864110932,0.057977596540835286,-0.15191621921221599,0.5914329526949547,0.45566321673247406
26,14895.841287682497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0324116087624422,0.0,-0.7246744427984819,0.011898403195936713,0.5162471581111614,-0.09341428280189207,0.0,0.0814338084136273,0.0,-1.5224728160697982,-9.329782841223373,-1.3129957882769845,-0.8511079416976326,0.508336341590264,-0.24926950588639696,-0.8053924229666197,0.0,-1.2757568139472164,-1.6817440511350947,-1.6826671945113718,-0.2732122330607936,-0.44131453061242465,-0.9231340491697577,0.5870330029840607,-0.13899589552575814,0.0,0.5163913750651996,2.9499814625145993,-1.737261352578247,0.16043705910411227,0.18293871942201506,0.014026561296141188,-0.16257061186970412,0.0,0.0,0.43356172914573915,-0.008487842828392786,-0.0024006741086149397,-0.12978130496024423,-0.12501941524482396,11.3734901242549,6.817159395276261,1.7179204978041038,0.0,0.07910505657848779,0.057650217176008156,-0.3039865396229655,0.751151724504042,0.29418854544682854
