Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_23,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_23,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_23,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_23,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_23,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_c,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_speed
28,14788.494346719566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9181961146645979,0.0,-0.7468140850997979,-0.37895026219127775,0.5078863691185455,0.19873465783976826,0.0,-0.010242404511039582,0.0,-1.3797294215842197,-16.023652744477634,-1.8462328540450859,-1.277836527422569,-0.07467896417568368,1.5782437772935427,-0.3953483311044005,0.0,-2.295025430773637,-1.4775679917262972,-1.0184996915972526,-0.1681265592522847,-0.8325550684628558,-0.4036651182639622,0.5490499098631113,-0.15607660384152297,0.0,-0.23136142540219534,3.3752652050343657,-2.2853966725694166,-0.1315281252842463,-0.40255291578903524,-0.06717226196157462,0.3287632163912422,0.0,0.0,0.18157285439572324,-0.005247855438884135,-0.0011997572644675061,-0.08484338669759338,-0.1198765040653502,8.599862137824074,2.485232259628682,0.052559579679611106,0.03380353150484604,0.3172694294625411,-0.10250600633175047
29,14776.422526224507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9527516535311128,0.0,-0.7375858551517616,-0.32785778338437377,0.4796393976982413,0.25848394932773894,0.0,0.03454186639364865,0.0,-1.402218236926064,-15.88451551621882,-1.7772037204677962,-1.2470594347212254,-0.10268200418963225,1.4593560049536582,-0.5302269638826553,0.0,-2.41008827366897,-1.3741116239861426,-0.9167291593266492,-0.1708474722337231,-0.7159713276435407,-0.5156276086492364,0.36898659928747735,-0.326150625749525,0.0,-0.2800715415498308,3.4192769188046936,-2.334382132671576,-0.17793530932865131,-0.3723428065052798,-0.11270769299217363,0.2103421965732838,0.0,0.0,0.19494280764766722,-0.005131101222384913,-0.0011555308274277603,-0.08427541412695622,-0.11874062296608111,8.614648843119918,2.483231712052824,0.039616889339385224,0.09010257642723354,0.41685443167943687,-0.20381643394105725
30,14756.918103818705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9633838729354303,0.0,-0.7823970590404639,-0.23981756055909803,0.532649463232696,0.08345879160123423,0.0,-0.0017339430177816598,0.0,-1.3521531143611234,-15.698480322057511,-1.6550764031450063,-1.1427245616423483,-0.16087723200039733,1.4169018079593196,-0.6064446959172232,0.0,-2.4013928462112086,-1.2972390538705936,-1.0347645942952668,-0.1952385993937106,-0.7061236888619232,-0.5253208394115088,0.12427732273306957,-0.4055527615365863,0.0,-0.31648053113420976,3.3335069881390886,-2.375840320873288,-0.20757751353978834,-0.3415115921629366,-0.07937793024268612,0.40409115825364783,0.0,0.0,0.3585119976403233,-0.005087073260707614,-0.0011798325062704616,-0.08389046092817541,-0.1175581435365384,8.602145379801419,2.46781422625342,0.04484544152627336,0.06663131379779555,0.5078314485931051,-0.29566034483220704
31,14688.687396166126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9420947473139031,0.0,-0.5797433441219708,-0.33544324796391445,0.6874704808210202,0.08099334599452539,0.0,-0.1830038822038257,0.0,-1.3700475239609244,-15.144255657747312,-1.3367717157726062,-0.9258988628558058,-0.1993514473387916,1.2209663514096996,-0.5692063951058467,0.0,-2.1603933808517843,-1.1428052002551545,-1.4765320426662198,-0.2493565315599964,-0.8099579904459384,-0.34778667902591964,-0.07740642988911231,-0.6624915670857912,0.0,-0.37721037641547683,3.249958370924788,-2.2931318638669755,-0.18505371745449192,-0.3333816895892447,0.14307121006953472,0.12027210375259328,0.0,0.0,0.4243731148519705,-0.004709487126730648,-0.0011625129452015718,-0.0797887262128668,-0.11778338069018436,8.5218389077988,2.4025619242055605,0.08225090473952329,-0.10847401921736155,0.39356360257223916,-0.19467847167714164
32,14590.9627997145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1027070311482636,0.0,-0.6182502461600119,-0.27728749659134244,0.6845229922205088,-0.10011936866857686,0.0,0.1080062468685726,0.0,-1.616166842685207,-14.394396588407014,-0.9792770938668056,-0.8038991557161789,-0.17753489935278668,0.7428470169331675,-0.46665598657511,0.0,-1.7422322813430278,-1.0317188701834534,-1.6890037437931174,-0.6143950886429791,-0.9808227657919176,-0.424267706027902,-0.1535691632833488,-0.43096141823305656,0.0,-0.47376230883212644,3.0844210617415384,-2.195090948669182,-0.1339043169267177,-0.16006236517022807,0.16893340279004773,-0.020451671062612725,0.0,0.0,-0.04060295338747122,-0.004010011527209394,-0.0010213069057760206,-0.07303897779979222,-0.11565058667514595,8.377352882104004,2.2996076800795278,0.029633980797559294,0.023698209311134893,0.1019224302555557,0.07188705010024182
33,14538.215496340137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0285085708774786,0.0,-0.5884698143301061,-0.3702083139758632,0.5550397294166789,0.04269693178802898,0.0,0.16404239761570316,0.0,-1.7396061361749848,-14.085999274593073,-1.0045513540230382,-0.7291390527845272,0.09473839977276835,0.4466985926893384,-0.43773916075663094,0.0,-1.5758212441165247,-1.2607938612522787,-1.1742759476067042,-0.5663466961923097,-0.8824472668710672,-0.4234186326746924,0.21159067702876644,-0.20869438261640155,0.0,-0.5367087375866377,3.074522518730697,-1.9857139096384484,-0.2657098953855983,-0.23463066684930728,0.12785553850587214,0.1348832468460046,0.0,0.0,0.4273027918114785,-0.003566820675863807,-9.338867846659553E-4,-0.0692039485664608,-0.11450132541773156,8.263933005898563,2.2358387275687015,-0.03290127328785728,0.2411352492054686,0.04386260197711959,0.12189525644168209
34,14507.719097828018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9776839212574591,0.0,-0.7593975686045693,-0.4658723193679677,0.6069014021955071,0.2675665143069674,0.0,0.13162424740969367,0.0,-1.6668539009884307,-13.960586520141808,-1.0853438379001419,-0.6772866695196512,0.11383849255245287,0.6822133805544046,-0.5428358039239835,0.0,-1.5273479526652172,-1.5836089160739175,-0.6687893578808621,-0.31506953317312764,-0.5053349102014579,-0.35649587714587716,0.3049909198916313,-0.26210351866917503,0.0,-0.26485180795987306,2.9010865680337594,-1.742226159742808,-0.22793275163396892,-0.10067408926152643,0.22902714663671683,0.3424840291001301,0.0,0.0,0.30765934074979107,-0.0034292910492350376,-9.231406226551303E-4,-0.0685229852288606,-0.11387879101260655,8.16197822208125,2.1922269331253723,-0.06365197263153374,0.3409675150281699,-0.005983576273447255,0.16268291947314406
35,14496.956400287663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1354364833982595,0.0,-0.5682411871459263,-0.3442346307624969,0.6872496528065416,0.18157866716063514,0.0,0.1773827318334691,0.0,-1.7207236819912963,-13.852510953066625,-1.1330552735397026,-0.7717941892383552,0.22247312734666758,0.811158714479529,-0.5030265841189028,0.0,-1.537337614544385,-1.7978484856990375,-0.444395277343745,-0.15726083142458355,-0.3898132781246565,-0.2527844686462099,0.17302384285778874,-0.24275959568169617,0.0,-0.08354572929462778,2.791745866806661,-1.7819506429433865,-0.13844469053586012,-0.041153828069910976,0.29907020904999726,0.2769479189823393,0.0,0.0,0.3753902676701629,-0.0034677831601223385,-9.361804288140146E-4,-0.0698390507749556,-0.11419476434466848,8.08372549394608,2.169136789705964,-0.09700869432599779,0.4624908468980643,-0.08591963697604713,0.23783812023103373
36,14450.254615891567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1365942552336157,0.0,-0.5141640492919898,-0.29220105407405256,0.681996257562236,0.024701222017983526,0.0,0.1860887852949554,0.0,-1.8757021751118912,-12.86156071821606,-1.3702287839873641,-0.6178883845077261,0.46950377732191806,0.4585932680083717,-0.6445160085849758,0.0,-1.5483805402463846,-2.0653715711446274,-0.7403356312313398,0.11074467408317165,-0.08255099348637107,-0.28931361105335845,0.3795940583284486,0.09198385277423274,0.0,0.41615714187279546,2.776366778853941,-1.8745156785870496,-0.053798991905684254,0.04089384962968028,0.27005322886589134,0.1207244864553659,0.0,0.0,0.27867948607015525,-0.0034852604956355938,-9.11396041561968E-4,-0.07090988603769653,-0.11311605905101836,7.437985500954559,2.0160254616972355,-0.029776289963617114,0.2366590477571849,0.1350687803979421,-0.02261861535914761
37,14301.89821945684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2980073451784582,0.0,-0.3960763046373963,-0.4023174369690484,0.9220768775647369,0.4100215763155161,0.0,0.2259714602613899,0.0,-1.6591789410955062,-7.707355186397697,-1.1177620914158848,-1.4250434703434134,0.9258177759312827,0.8153185292180147,-0.9432536831477407,0.0,-1.4882825334139054,-2.2448760503946232,-0.9280287374345266,0.14429589502073636,-0.12345631386897513,-0.0477935888302117,1.1180598666994868,0.38300265858827154,0.0,-0.44453350246724505,2.8090025010652493,-2.454780143261054,-0.4051149124613271,-0.3588602082805618,0.4169796881319553,0.4321345795706132,0.0,0.0,-0.27020784838767287,-0.004998166360093555,-0.0014014978136241102,-0.10307637020246892,-0.11401343359157512,4.107339469527315,1.2637988435978267,-0.023669031623729592,0.37951678941057043,0.2917396390005623,-0.33811942488673796
38,14243.806414551796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2555758788596,0.0,-0.509378304996172,-0.4515374285964453,0.9190543535489876,0.42567821401444944,0.0,0.2494790493821376,0.0,-1.6526487540572845,-6.742674957499103,-1.2867866004226542,-1.1844952162253082,0.9241585904041649,0.8469215794897068,-1.030339107878193,0.0,-1.508145254164962,-2.1081530087580975,-0.8262879990457132,-0.0751673085804552,-0.30329934527513447,-0.031208308600089035,1.0717473496261436,0.2968461847069179,0.0,-0.32692684240749426,2.8288788227965957,-2.4595847397823314,-0.5579451613197306,-0.47711735532210514,0.45045247437621744,0.4397843898674259,0.0,0.0,-0.21183591962464599,-0.00527067167866704,-0.001469521670190786,-0.11107162605777435,-0.11620533970788921,3.458291517861465,1.1232115827339608,-0.05134902125456616,0.5106497438396189,0.00944800717195482,-0.08954318786151794
39,14218.480056724602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0547530200322486,0.0,-0.7352348944340172,-0.6969419694800348,0.9327862498483342,0.13800384387256093,0.0,0.21075763113829277,0.0,-1.3539197806744103,-6.02661811213189,-2.193169910330277,-1.594233070177835,0.985928936283512,0.8316631857453413,-0.9164525228083766,0.0,-1.3065329117595887,-1.9485737091886894,-0.6904540647300382,-0.18274538463390697,-0.4395916104548304,-0.023780591458528004,0.6575169228104085,0.23416341924850376,0.0,-0.36006516696218316,2.931521635176855,-2.3158606767655745,-0.6906154519959045,-0.6241387418986141,0.43710386140960955,0.20605012160117586,0.0,0.0,-0.2524751484236959,-0.0052652364470863935,-0.0014852283538225707,-0.11287102485672763,-0.11435316402225319,3.0934198858196584,1.1101301712721798,-0.05513424730548664,0.5465505521322902,0.13602169716474108,-0.21780678505637766
40,14100.859444776346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0997386792063242,0.0,-0.7212393617991618,-0.5952529154070846,0.9102296888423753,0.14257319967955423,0.0,0.18284488055445788,0.0,-1.4438164861713074,-4.471611068662988,-2.409821920719447,-1.1270322580818317,0.9167888820613037,0.822680329054211,-0.9304947003717698,0.0,-1.301313876969722,-1.8856228548401197,-0.6097738609846036,-0.18502934878017285,-0.40996933107811634,-0.07216078725766292,0.5980265965812913,0.1513432633672414,0.0,-0.59271784539584,2.7906864986282653,-2.2156664891788087,-0.5762102016789057,-0.4823154687713017,0.37111708189434767,0.19928059783534163,0.0,0.0,-0.17688660977584597,-0.005226211358276184,-0.0014730382950747288,-0.1161307832856399,-0.1123288527334366,2.404050928320545,1.170028342865781,-0.0772974104659121,0.6569113715104188,0.04159523380734104,-0.12341035811550387
41,14050.464354728345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.017604409993308,0.0,-0.7939719702895297,-0.692896471320929,0.8475017208783949,0.11497928026339074,0.0,0.1763552365902307,0.0,-1.4509756802902936,-3.7818579604073332,-2.102928021021635,-1.2676541330402031,0.9786584011577657,0.7700162992959589,-1.111564522058373,0.0,-1.2877966096404394,-1.81187288275909,-0.5460989866975233,-0.24348988917938957,-0.5140084069477501,-0.13020943781387556,0.5609578340795727,0.11031608984185316,0.0,-0.29536936193247787,2.745766886680616,-2.1523325290161215,-0.5194505665739734,-0.4976286828138365,0.3400530539725786,0.20011526015509665,0.0,0.0,-0.058872171626922626,-0.0051936828896054325,-0.0014609467642237516,-0.11813317945405373,-0.11139783263089892,2.101075468064696,1.2023121606199432,-0.08681415038282908,0.6997960028979472,-0.02671496392826697,-0.054572928537678256
42,13849.318610791228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0169108564653933,0.0,-0.7704884752485787,-0.4986874982349072,0.712268975534129,0.1676839766606159,0.0,0.1683265433835471,0.0,-1.5222261444238405,-1.9311855111166911,-1.8836382442346684,-0.6109358819626047,0.795855962341437,0.8045415855385873,-1.0669891345423586,0.0,-0.8527309052351599,-1.5454179221563695,-0.3966413912557783,-0.4082513752482787,-0.6432729128853413,-0.32744234323334726,0.47944268572950366,-0.0762891400339533,0.0,-0.23000458062794105,2.6959247265257797,-2.0041741787010268,-0.34559648949119104,-0.30040858227216305,0.25014593796246287,0.22536335080063333,0.0,0.0,0.1513624327379353,-0.004174403137770242,-0.0011951054408777997,-0.11189920800717955,-0.10659761964122376,1.629393392415421,1.5520295491368516,-0.15964313085378157,0.9263882869582596,-0.1527923677262542,0.12693402648177704
43,13777.969143750563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0224584075567666,0.0,-0.767249258535813,-0.4290472037546802,0.6192675179291456,0.19940343509303055,0.0,0.14931472822952746,0.0,-1.5453570086833106,-3.0743895657678504,-1.346972701558803,-0.2667345920308446,0.5829746964518323,0.7276501826029942,-0.9689788320447211,0.0,-0.517051787101191,-1.3927239446931483,-0.3710375053173703,-0.4777214019262169,-0.7505864920956893,-0.4803855814904937,0.42222118527055086,-0.20146226889558405,0.0,-0.03757281306748231,2.69062542736234,-1.901336250440475,-0.191107930540763,-0.1840857851565759,0.16938286410300119,0.2562411536994928,0.0,0.0,0.33000073134503893,-0.003343075862925558,-9.542304085475913E-4,-0.10120975806235845,-0.10418014081504005,2.2160077391217556,1.8443749667886906,-0.19852202860175494,0.9923097639480402,-0.18876957365377678,0.21245172589794709
44,13706.28351349129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1567598280104754,0.0,-0.6951856068236626,-0.3089696056031522,0.6084585108807621,0.2116328951961939,0.0,0.09690767776559142,0.0,-1.5282615947681943,-1.8960119387318737,-0.3671466441329331,-0.443457208675619,0.1298728972540656,0.6568391472378394,-0.543665692088225,0.0,-0.08532960560005598,-1.380634267880268,-0.18639822379712967,-0.34189906282257226,-0.7298159789816133,-0.619731319126412,0.37959725562818997,-0.29501900814889304,0.0,-0.2702224784580549,2.6192581726718926,-1.7810876007187788,0.007557334886655581,0.004105380974686684,0.1493151302583999,0.26409913154393005,0.0,0.0,0.41073622977173363,-0.0027242497646030785,-7.217434035283461E-4,-0.09550774406565785,-0.09973235149863917,2.741135658531229,2.4728245134640563,-0.2852743275181589,1.2386399373200212,-0.07786074727632286,0.1920741454057429
45,13666.773350575651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1318041909464476,0.0,-0.6922935038726041,-0.33244682179622426,0.6579476998325752,0.1994231383837504,0.0,0.12362135676880096,0.0,-1.4580215659602744,-2.43559032900517,-1.2149728172398953,-0.46857073301820124,0.23302772658480228,0.7255818338587352,-0.32965743954976334,0.0,-0.5508111549603232,-1.492634307397649,-0.14732559783395358,-0.26139754859338193,-0.6715617224940829,-0.5420206823806675,0.3994830683449067,-0.23385411957552166,0.0,-0.47057041949790124,2.806843783519709,-1.9529625440005711,-0.15712952430059426,-0.13964878534189176,0.20421613265042665,0.25616286794112036,0.0,0.0,0.29962552012720456,-0.0030278702730781306,-7.733279614449792E-4,-0.09600385803294871,-0.10085146087905283,3.385480155617228,2.3827027168753303,-0.2845544913018338,1.232292201793706,0.0511973234968042,0.1005432326708057
46,13659.88622132733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1139716789711487,0.0,-0.7073139956029258,-0.4218870737513556,0.7070824035980009,0.22862333143251762,0.0,0.1435354650190682,0.0,-1.4039137169548406,-2.660383772869797,-0.8926038404325413,-0.6967792262356751,0.4494645818104952,0.6438842978446742,-0.49725123217657263,0.0,-0.7380345941421823,-1.5845850616600297,-0.19196445774821702,-0.2323880215892659,-0.6903182938070821,-0.5150477496498722,0.47156061123695403,-0.18470852519780764,0.0,-0.33356594823401786,2.9158299898278877,-2.046743014715058,-0.2927055293434613,-0.2706919322494498,0.20151403365695633,0.2870445726117713,0.0,0.0,0.21961318749677783,-0.0031151700714528415,-8.156280075375412E-4,-0.09528552890459477,-0.1004269136326162,4.065508859913962,2.3085708112716707,-0.2993441202256192,1.2376044621025608,0.041615298733701706,0.13487657853973553
47,13652.743851970641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1169023082450733,0.0,-0.6981089839345906,-0.4373323536169909,0.6944178416366195,0.21121434029259875,0.0,0.150849108562482,0.0,-1.423094997299675,-2.3565591632771286,-0.8796575926058814,-0.5373174057268515,0.3214093847234982,0.6005979107729128,-0.38910146266232704,0.0,-0.6213492962321469,-1.5981538587155948,-0.21669062776529058,-0.19920754258611095,-0.6754173375192823,-0.5287586579911255,0.46422706824477167,-0.18899922083302478,0.0,-0.36306645190157266,2.894402058874415,-2.02192559806755,-0.2452185886636932,-0.23484185999547477,0.2259566116748321,0.27909674963670933,0.0,0.0,0.20318054025437035,-0.0029827472279091156,-7.712770332379522E-4,-0.09349698060661545,-0.0994682090670043,4.420552319785314,2.4117053726737487,-0.3185089859527561,1.2706116870772945,0.08334902262447894,0.10449997059693827
48,13651.50090004523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1273404482764864,0.0,-0.6986287582459321,-0.42354343521884336,0.695377902533422,0.20467435318168203,0.0,0.14238187683751055,0.0,-1.4179123931593718,-2.427816978445536,-0.9286284754931469,-0.6122609211787507,0.299556628504725,0.6510998196343641,-0.3439005077688477,0.0,-0.5861430742171674,-1.6037652274756269,-0.2136919876983691,-0.18938176134654683,-0.6659324497904539,-0.5270439491310844,0.44681514196863287,-0.20254374282392945,0.0,-0.41237325101500844,2.8766977911851597,-1.9966496900719877,-0.21737112179103155,-0.19935251758754519,0.22892034896565483,0.26793558885275176,0.0,0.0,0.2087290001191595,-0.0029361202572939747,-7.568993855926529E-4,-0.09233262131398147,-0.09872015529067746,4.831769150968009,2.4642458703044205,-0.3342956846201688,1.3077035072934726,0.0794979966214394,0.12666914332727253
49,13649.508108337288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.133106888796087,0.0,-0.7013951265806398,-0.40953729705387076,0.6980105128322588,0.20283551905382197,0.0,0.13809483166023917,0.0,-1.4447332833653146,-2.4411539657847507,-0.9194861897869822,-0.592441631308609,0.30608262687467114,0.6384998901176919,-0.38156571494504726,0.0,-0.6034466961556412,-1.6187910510175356,-0.22145749232713025,-0.18416423836901255,-0.656637033782892,-0.5346166151583828,0.4524393951997734,-0.2034284346573391,0.0,-0.3943864178125621,2.8727481275254663,-1.9976391620253324,-0.21102172486908494,-0.18934153398296708,0.226412540019726,0.26149183227887,0.0,0.0,0.21838038663034387,-0.0028887735765479377,-7.363907809506523E-4,-0.09098040754050037,-0.09689260588566229,5.4711145138692165,2.5153099991105963,-0.3573263701230659,1.3635524824910126,0.08876703918234999,0.14897140937127978
50,13647.482523181401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1293851269117758,0.0,-0.7050404297251488,-0.4089215397962447,0.7047621666981205,0.20296453302868023,0.0,0.13801460716179753,0.0,-1.475084449871172,-2.443125986769719,-0.9127032216454563,-0.5656249259749964,0.3224579229700643,0.6382354024819048,-0.4104809528255746,0.0,-0.5623298340895267,-1.6475998969358812,-0.1918393286763191,-0.1856113764330221,-0.654695010856706,-0.5353117922220996,0.4572626467219025,-0.20477709398786909,0.0,-0.3909620616613444,2.881221931680736,-2.007241345442759,-0.2165048858093761,-0.19199854212874984,0.21813438029642562,0.26024809986283803,0.0,0.0,0.225555172325248,-0.002738432264268874,-6.948365502644523E-4,-0.08737409379770276,-0.08997339054346244,7.324965381123117,2.6195287586246216,-0.4318529094946757,1.57820054199663,0.08277373687947502,0.2765405870036672
51,13646.017809425772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.120526417502976,0.0,-0.7042589302834189,-0.408868844105485,0.6903229301732945,0.20057875364731662,0.0,0.14171977240404532,0.0,-1.4998363047220735,-2.418385722510404,-0.8978587358233436,-0.5585256476217804,0.32216173011928506,0.6205248895960067,-0.41018463503295594,0.0,-0.6008492060183017,-1.6432651714969244,-0.2037478464340301,-0.18205045905355033,-0.6451274532315946,-0.5317126299840875,0.4578891199280265,-0.1973555818048321,0.0,-0.37471257438555944,2.874359605133029,-2.0113560492327642,-0.22051551618040427,-0.20160669053051508,0.22512796081008518,0.25878513979060325,0.0,0.0,0.2234475459590596,-0.002721504910809503,-6.839249729661273E-4,-0.08723395489993369,-0.08891414931801721,7.011874353947633,2.619074261335614,-0.4158297172685519,1.559560056388351,0.11446788690248809,0.25914807360658076
52,13643.98312370921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1148213383821013,0.0,-0.7039967130567052,-0.41794580450053725,0.6856690030721398,0.20401567813867255,0.0,0.14342373580052975,0.0,-1.5096014217076341,-2.3962665915765027,-0.8920441090104219,-0.5546942414308037,0.3187721684980995,0.60313002116516,-0.3887289097688993,0.0,-0.6360971768366196,-1.625347660331092,-0.20058265932281025,-0.1754704735789488,-0.6300749173611845,-0.51424990433906,0.4538833199425498,-0.18269808227144033,0.0,-0.35813620579660665,2.867779441305245,-2.0111580128327406,-0.2304696722760919,-0.21925367865877984,0.2254016324121515,0.2664030218788073,0.0,0.0,0.21341606097037055,-0.0027299597821402563,-6.83271461877902E-4,-0.0875690544209598,-0.08444860406185972,6.45512067055261,2.6357715843201586,-0.38644248596351366,1.5816017734375694,0.1924508255984767,0.26196417875289496
53,13641.99133170186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1120586525395055,0.0,-0.6998705425060123,-0.42457205295111394,0.6883269194028764,0.20888826511604555,0.0,0.14638226119592176,0.0,-1.4953642787262342,-2.4173717513989104,-0.9002069808602277,-0.5672188679187048,0.31543430604812644,0.6291919557969985,-0.3625382067020947,0.0,-0.6294738486617076,-1.6002385664004846,-0.18144170927618522,-0.18388076243313886,-0.6308185417550763,-0.49288837059993007,0.4443505555905965,-0.1793941846773641,0.0,-0.36107017504505645,2.8595187942395075,-2.003162104831179,-0.23431177547745358,-0.2209384941438613,0.2278178099822781,0.2722397033651557,0.0,0.0,0.20160667799501392,-0.002734115946294179,-6.882739467719021E-4,-0.08785504061153629,-0.08058420025622427,5.704853600444205,2.6827053921044604,-0.351553493877298,1.6089422071217045,0.24581161621179998,0.29372435227195376
54,13640.272067978956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.118943492537555,0.0,-0.6966060738317672,-0.4264960009426531,0.6962018083837486,0.20898147714660106,0.0,0.1444982546488388,0.0,-1.4659795228736636,-2.419847345878976,-0.9109583220038284,-0.58327507358124,0.31621456613512455,0.6331005991953099,-0.3592854883875046,0.0,-0.6218939370904879,-1.591705130726006,-0.16703251085547832,-0.18538004783345552,-0.6394677639849228,-0.4886272913959376,0.44474316041637124,-0.17709846262849882,0.0,-0.37135058365191465,2.8591179446761426,-1.9949110257613907,-0.22871169284798226,-0.2139297814725367,0.22853983590061516,0.27264935415525715,0.0,0.0,0.19627399176370652,-0.0028090277451367396,-7.148831258658516E-4,-0.08870255193883946,-0.07970375848980374,5.249220419488428,2.7748356698883034,-0.32654920431008505,1.621970951773715,0.27408033576649204,0.31060343173656774
55,13639.75478768865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1326220444988617,0.0,-0.6911769081128976,-0.41631756886402205,0.7024887511995993,0.1988759734621867,0.0,0.14123802337441413,0.0,-1.4319983221704047,-2.4208631041543414,-0.9135997325357466,-0.6051598503313449,0.31752151331444883,0.6336539968462429,-0.38334977138754556,0.0,-0.6104258933243913,-1.5904602476324512,-0.1045475618723573,-0.1903211915791253,-0.6605158933561859,-0.49275876747419467,0.4557938167159594,-0.17627133876460024,0.0,-0.384679994092946,2.8689849992825858,-1.9834369760491741,-0.20625711930921997,-0.1871959540505689,0.23415562235923593,0.25852799572516233,0.0,0.0,0.19719427360455977,-0.0028949973371733273,-7.447289500887511E-4,-0.08738206369205648,-0.0705558780529096,5.1652079598564935,3.3120480980962292,-0.29166121944709406,1.8311516568131383,0.39527891832985096,0.4642870120960185
56,13636.20788734894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.130642849885894,0.0,-0.6896694308017,-0.41217978680767703,0.7010361806653451,0.1987326428425688,0.0,0.14226714317597153,0.0,-1.4374046958256448,-2.4488398894400913,-0.9142015981244247,-0.5841807401422026,0.31183238659190665,0.6510625061144741,-0.39053574741795205,0.0,-0.5737465391678447,-1.6118367975437122,-0.10384121269369855,-0.20477840668316113,-0.6802514208554791,-0.5187111614036628,0.4684096338535498,-0.19127856252069772,0.0,-0.38622339471438444,2.882996679065833,-1.9928094472976148,-0.20882522428786893,-0.1888919889993877,0.227005362282029,0.25785401146567966,0.0,0.0,0.20649877830994662,-0.0028593698370910454,-7.347000697351327E-4,-0.08626270731496252,-0.07454026042766562,5.585338921980855,3.3778987165702548,-0.3107615634955121,1.822251459252732,0.3245231600250913,0.477091979291523
