Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_bike_stressLink_e,g_walk_vgvi,g_walk_speed
29,14800.761655616072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8862725893973875,0.0,-0.6465048598015279,-0.312381510816278,0.3068233696634438,0.12219335938601728,0.06585573633098013,0.18695997338593173,-1.5995215827730744,-11.606967765503075,-1.478810885236547,-0.30590836450834735,-0.4736419547572411,1.654354763283389,0.3704584974151952,-1.264820951910237,-1.820154124654302,-0.6967974899825535,0.05872345600736026,-0.42053799321138036,-0.42401590697461367,0.5535095040756751,-0.02958092845619388,0.27117179437814154,3.210379162998651,-2.2232838704822746,-0.2109504953372574,-0.043210106496388886,-0.0685273918337308,0.37254115652046316,0.0,0.2502620143689489,-0.006067810970442028,-0.0018058428036445602,-0.09919811553657862,-0.15513509730846922,17.088295727585013,0.0026739581101368377,0.2083397657903599,-0.11045645305197031,0.2950560250531915,-0.4246786609624088
30,14764.240432174096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7716545142556835,0.0,-0.6011779596448188,-0.5640293586251512,0.20962862926568085,0.06069099907313164,0.1434848498733453,-0.01752666743345274,-1.6556154621160692,-11.420806517585353,-1.549214713967741,-0.4625349990792025,-0.18757044785612642,1.2843236500163533,-0.0971988111904235,-2.334319318640204,-1.626619493668643,-0.6295419031565624,0.027141456967999064,-0.39497492477865237,-0.5631005214348068,0.24607980278632208,-0.025334088313519607,0.015261830464093795,3.2660987253670415,-2.1686390821502775,-0.19449678406428136,-0.19867883572279632,-0.15476681357999833,0.5233024944062803,0.0,0.14496367740539778,-0.005569070476200127,-0.0015955844947348869,-0.09460191817598018,-0.1534816884887359,16.920467146621757,-0.01502609846762661,0.23491817985442975,-0.060219432934264426,0.2468508561913059,-0.3881190960641653
31,14716.728074262266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6937709289474968,0.0,-0.786673743752204,-0.5560881048091247,0.31492326216551664,-0.06289000102852882,0.00231459401010628,-0.06806045962385285,-1.7020010478911685,-11.259031060579556,-1.5997486967748227,-0.4959520248727045,0.03863631935666645,0.7658576930548309,-0.5980064935790532,-3.511698498737484,-1.4447120690244164,-0.6349462269543683,-0.12373739329212753,-0.3725299075311831,-0.5104699394838511,0.15834218784693455,-0.2913150664397236,-0.16184934753577188,3.260727200224801,-2.0842113882720312,-0.2376835589161987,-0.21189190184983936,-0.05873439016064329,0.25925006245628907,0.0,0.04034407093557815,-0.005008994025224513,-0.0013559998686117685,-0.08906004838921022,-0.15257161122840865,16.671585041818858,-0.03192538596422444,0.2624334020301959,-0.011541794308018459,0.2549836744393542,-0.42799468757121756
32,14679.73273985437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8863823991569741,0.0,-0.5177695855508304,-0.2514420456688979,0.3949980901739303,-0.27197439468304896,0.03861722869965735,-0.007660664498247857,-1.5783940572766237,-11.175253929635701,-1.4637000695544766,-0.2722525318870766,0.05299442578385631,0.22406408986844528,-0.8750311565867328,-4.364697184155409,-1.5326785916780468,-0.7594547235403113,-0.20722564238592966,-0.45746825648210165,-0.4177219277975282,0.09975787960320531,-0.17022812597718193,-0.21531978241264393,3.143853758310738,-2.2517713180311776,-0.18307399015385162,-0.11640074667872824,-0.004911830559878809,0.1764618955246753,0.0,0.2604262089881162,-0.004888622582035142,-0.0013200336625583031,-0.08739650370887198,-0.15195010241851867,16.37576656788879,-0.042557445787270096,0.30691406055197595,-0.04173451409450768,0.20725024071392512,-0.38942474587227116
33,14657.504504377559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0282192724005328,0.0,-0.43051724461641194,-0.21505754613963218,0.4419347266087171,-0.038092945299267794,0.13361091799004024,0.10088375375505797,-1.5827932583840005,-11.204575267272974,-1.3203881932301387,-0.07092165941278814,-0.03880326215320544,-0.038910133301470085,-0.9659555427061758,-4.663473826881236,-1.5868513076218616,-0.892555209140232,-0.050465192242877266,-0.5134435322582513,-0.4262832902506729,0.11447271869367683,-0.15717963131383714,-0.048860008234556745,3.068630537410358,-2.2621077544843367,-0.0415495048769457,-0.09034672406502803,0.012223352393393068,0.17042623495607795,0.0,0.12096541208908287,-0.004696218171874659,-0.0012447556830557673,-0.08456689958833495,-0.15121033118209826,16.156339937570355,-0.023350113132190927,0.24907711248572034,-0.08328582277498975,0.17262649495430438,-0.36422587913584464
34,14624.229379589133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1639662654836989,0.0,-0.5090556103073912,-0.3201683549193642,0.5372012592280477,0.5746506005355371,0.19060758210653217,0.23307982657683812,-2.2047777147275864,-11.955784456200178,-0.33565560660256755,0.19056324344280542,0.5030442259620714,0.15991014162578387,-1.0153771198123553,-4.101102395742457,-1.8046193855319,-0.3736480962637416,-0.24146972771245306,-0.7892278586060246,-0.39868960260008224,1.2784967986455957,0.058508414218272964,0.11149674979357402,2.8592987297933523,-2.026228123679177,-0.048680012528471504,-0.2687783322687458,0.09043269361919498,0.7290075563789227,0.0,0.43532342709222416,-0.004035602612196355,-0.0010039951735329113,-0.08016756268039862,-0.15198963817125302,14.82963511073569,-0.0739187651150244,0.4951183156245432,-0.13843953748356966,0.07579442233906043,-0.3432815094814289
35,14532.029916123473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2502318100882448,0.0,-0.4140577005015288,-0.3442597418465362,0.6746678738407443,0.2796512207252376,0.18110039835814618,0.10976353194841755,-2.7653440837864514,-12.654749236511451,-0.10305639568672487,-0.1801102818624857,0.8594125948441957,0.9045764548263372,-0.7180990292785057,-2.7747793163382735,-2.0278904064885737,-0.48630281015307786,0.0159351433379622,-0.747001972947313,-0.2568283884299587,1.0911174697872266,0.20370480484022513,0.15342288581714483,2.681942606576613,-1.9075229017329587,0.14828489231687828,-0.3429273020165501,0.20358479475727914,0.4449399836107417,0.0,0.37340612171547755,-0.0033429780771362253,-7.462429929724055E-4,-0.07144339043255551,-0.15195532972015072,13.459006749601283,-0.06302797432989896,0.4448663881549335,-0.14341780745140578,-0.04925567799190157,-0.2849694628983159
36,14465.51331924239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.350180794273171,0.0,-0.3452851732607603,-0.2940443401261598,0.7941267649558249,0.4511433414241047,0.10388012812708781,0.10258476830691833,-2.5907927245336952,-12.953532271192147,-0.5566383428931627,-0.26329092271449583,0.7680016424044119,1.1711928828051446,-0.4574647745117002,-1.7004688958286918,-1.8414984175839406,-0.6214169978035489,-0.07858921427988061,-0.6003026194613437,-0.21285593913435633,0.9167278018598833,-0.09031806393520608,-0.15483029015050795,2.624173263691134,-2.0243783528943533,0.1327160172408459,-0.44721515783515,0.2753933028155501,0.6593693907866642,0.0,0.44030830677064586,-0.00323457218166787,-7.502586405347172E-4,-0.07362882892740559,-0.1525863790926273,12.62253607829995,-0.0773852211749497,0.4721045757474841,-0.04515969109746178,-0.11449228507128352,-0.2447294277588162
37,14444.703978587255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3767735286772909,0.0,-0.4316280338444429,-0.28158730987128233,0.7365774820377283,0.4874608853097877,0.2653369480336072,0.32124100678569134,-2.452064563633295,-13.013341891640884,-0.8414784539406464,-0.37665383966424587,0.6575556752773456,1.215248916813639,-0.48651798772376575,-1.230262945225808,-1.7556832865196306,-0.7496367609941811,-0.08881478055850764,-0.6056128869767506,-0.3111156282700689,1.02773877193346,0.02073726554096486,-0.4665755321957197,2.665612897168476,-1.933589530253846,0.12907468723538157,-0.46709325259474305,0.21368676546370846,0.5557125882505132,0.0,0.47607373116915647,-0.0031043015347881242,-7.155173567781318E-4,-0.07281959798267887,-0.15303844648404447,12.301147625588,-0.07106125655115626,0.4452711929173993,-0.023346576518404643,-0.16307115593562155,-0.20616920751360948
38,14434.866640814033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3452733017323266,0.0,-0.397890304903587,-0.3100569384209372,0.754352455993896,0.4560146428539291,0.21947161867626055,0.14198228559591478,-2.253942787195599,-12.893671402983285,-0.9884020088491443,-0.5583861555738423,0.6488276348067924,1.1297263904622787,-0.6069809975958756,-0.9988068851728671,-1.7696467501224813,-0.9280994012846814,-0.11377432803872743,-0.8053015980234673,-0.28067989504006596,1.241908025828513,0.10960571248196806,-0.4705801513569035,2.6784182160610834,-1.9737180892975301,0.14302699391449217,-0.5039761258692315,0.23173723350860032,0.5513464548745536,0.0,0.3449892403745114,-0.0032315962576732345,-7.791739990873595E-4,-0.07413751505319768,-0.15360794172135808,12.171855183784958,-0.04986376529792706,0.39436485788925757,-0.06984042977406302,-0.16961479659742515,-0.20118357851707397
39,14421.747891781331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.317985529544274,0.0,-0.4973505680577451,-0.4391783586440293,0.7920052622558109,0.3833753305434755,0.20824700450643763,0.4234578873634851,-1.814791720849366,-12.123154424293569,-1.3250158147517181,-0.9964953779599842,0.550328610516751,1.04160332824425,-1.2007009023136626,-0.5906556510327782,-1.569156284353388,-0.9230883404783822,-0.3353048552851094,-1.7704555173649819,-0.24483011640651728,0.8201341314145589,0.08174236719238495,0.28594293857634584,2.7267575045225394,-1.9978415394633355,0.010180867583840042,-0.7020799278984181,0.2763524138850325,0.4857528378547933,0.0,0.6095479563302131,-0.0034959061038165647,-8.721469295108878E-4,-0.07918863234025626,-0.1555256965328794,11.80427824716293,0.0012951144855363472,0.3925458900184748,-0.3449090519914732,-0.19207356528086758,-0.19268130537954095
40,14313.73235026739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.358079054204576,0.0,-0.450566970966947,-0.36326843325524955,0.8524625139292462,0.2573547971396756,0.2216684145795159,0.38088511671258746,-1.8269737732023972,-10.517568484162755,-1.3480999707012358,-0.6142270469668805,0.5543788457515044,1.040437352187072,-1.0348597155310513,-0.7445334897975009,-1.3716566834167065,-1.0646543349079465,-0.33743423053218136,-2.004129631060781,-0.2285655835129849,0.446008754284668,-0.056273884636810156,-0.1593754880728218,2.7669084400289243,-2.069547456302447,0.02575736760246776,-0.6616087469461516,0.33986260032238513,0.2874325020368784,0.0,0.42170862304961687,-0.00405209688344987,-0.0010563018375210913,-0.0883185233069352,-0.15934405891898745,11.30387509936323,0.024128539812121624,0.3919895413731898,-0.4047234088500874,-0.26079910533363304,-0.14121519529024312
41,14278.095691400007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5285622401833687,0.0,-0.28534789150657885,-0.07377184822305005,0.934322744943616,0.32229428789337994,0.23640754957686827,0.5197167789277055,-1.2627018135855677,-8.428164633538552,-1.6856154022810392,-1.2026069958868053,0.675050352377428,0.7271078458949838,-1.7182364040205367,-0.7448959804574884,-2.1449618535747277,-0.5755152580438518,0.07356376682895133,0.25904471142759045,-0.08593568234941282,0.4228866272669717,-0.07226922975606088,0.2758180140617161,2.639196799108904,-2.1089889702312012,0.1813196664518429,-0.2432762381275403,0.409781561021638,0.2749171165557971,0.0,0.43035543116182373,-0.004908659895019589,-0.0013434090254125976,-0.1027778328061523,-0.16339610229228343,10.69920339960641,-0.09141985891063267,0.5066877093283619,0.18182066228780847,-0.3170728013553062,-0.08995663004134634
42,14237.999754877084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.421473911834745,0.0,-0.33753601562998536,-0.07322058226799118,0.9127179294453668,0.13771097019359185,0.15084016316764626,0.25195214841927643,-1.2202645064447466,-7.565039501382833,-2.36768555190932,-0.5698983899874734,0.5361760412067516,0.7273474146512492,-1.8118209607443223,-0.7210279248795124,-2.453839044320147,-0.05801002322018711,0.3998564794406138,0.2103905390612292,0.011699379000440255,0.3036549207866234,0.002892992755092333,0.16866203273913205,2.506300657397952,-1.915485343929508,0.26803146223446817,-0.10807771501512417,0.45756217010448547,0.21902166748730148,0.0,0.3067421041209565,-0.004728209421923768,-0.001245593116048914,-0.09867164058890476,-0.16053139618120696,10.42956039749338,-0.10567612042535406,0.6005282977884704,0.06245223306345819,-0.33822684511410583,-0.07269832989195094
43,13981.311819928076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4375016200787198,0.0,-0.22330747672005624,0.10706405831727046,0.8874542727875976,-0.017576137323032176,0.14031975523382287,0.14005911061733917,-1.3366829481924254,-3.744405344772644,-2.202026193476564,-0.11644709208252152,0.36242089079154594,0.6228028553719402,-1.363045729174004,-0.4469210267180239,-1.885749847727392,-0.5757391723507286,0.2642420019365654,-0.21391418704466805,-0.13445733147964567,-0.3192142968159828,-0.3627416676835298,-0.6520586583039057,2.6011974091227428,-2.2026364284015374,0.19139476057139387,0.020680730914468842,0.42091624342726974,-0.028506935412170725,0.0,-0.07670280743512836,-0.004509875356719647,-0.0012312646695676569,-0.10058883512285802,-0.14515509336565624,9.45156463859341,-0.08679207054356228,0.5956063142790982,-0.02115737094942255,-0.29468566275137803,-0.01042338785174643
44,13896.689858854385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.344779355138059,0.0,-0.2938051849331418,-0.013483337389503164,0.7532121236953552,0.08110477264873087,0.17478692674180182,0.05851342192038668,-1.8581718592466439,-0.6670748396951924,-1.1622925829156898,0.2644633772842702,0.41148127956485353,0.47695822846372316,-0.31754586642009985,-0.3071083470205696,-1.0914453891648463,-1.0993056939815289,-0.18739450240655126,-1.2506545513772318,-0.48766562273937525,-0.4240464513945154,-0.6057760859200293,-1.4782818237581927,2.8313531926083706,-2.3194968723719516,0.023855592438267237,-0.20339938570848012,0.2505754373561051,0.05804983463249569,0.0,-0.1596172598895501,-0.0032670921383993615,-8.764530327432106E-4,-0.08882826190151372,-0.13102412206606862,8.903594752509823,-0.1049167226885386,0.7036634368431037,-0.20065697260950113,-0.2643722641411233,0.002186791999141763
45,13827.020506874405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3021117136411813,0.0,-0.323059641540096,-0.07611335627485556,0.6930889492645047,0.12857860744791055,0.1847093412956999,0.03957622816211441,-2.0665316256536066,-1.3357853861022886,-0.6347808708813146,0.3754121140224906,0.40360341187419135,0.4516435680042084,0.18400045357255534,0.0722482419592611,-0.8085173241692368,-1.3155298562422575,-0.35808310746799243,-1.5937403103985952,-0.6172510998862966,-0.3952970936107776,-0.6717098976321713,-1.7319576409718365,2.9310445901939772,-2.3513832817749356,-0.04617269742901679,-0.29433008057373367,0.18116127564305734,0.11195280633130819,0.0,-0.16930036941336804,-0.0026152281317024014,-6.917759897996361E-4,-0.08057314602987307,-0.1272581069704399,8.90793826913582,-0.10783415476209607,0.7135399121844079,-0.25343397404181117,-0.24362428118311005,-0.012043480294399795
46,13791.818467967958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3158738851845149,0.0,-0.43441837575437103,-0.1810055558288925,0.6593500568429447,0.18896062496413174,0.21409325636619683,0.18285093632443028,-1.5615665299363415,-2.912752488440433,-0.7218092889498733,-0.42964289800729266,0.23593166782268796,0.4957472536110262,-1.1154040154634757,-2.6133759065235904,-1.4401849966073812,-0.9815440102901358,-0.276271578278421,-1.1021559671858547,-0.5342521483150396,0.2832251419212529,-0.2372679454438284,-0.7472578925363357,2.8423967480137264,-2.2118306602943663,-0.05119870245429903,-0.3169988899645694,0.1785560457245014,0.2163869381281846,0.0,0.14515310708508547,-0.003181328347319669,-7.983849292440545E-4,-0.0820989155598916,-0.1279476195330688,10.596892721868569,-0.13344236850697871,0.7101087819884384,-0.16446390863587487,-0.0854014121221853,-0.11817004150518758
47,13716.274526859139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3027739883663405,0.0,-0.41727739701509003,-0.20269746635615582,0.716116704493466,0.17528698189672282,0.18200881425168713,0.24060026345214186,-1.8030487913459012,-2.5646906904301203,-0.7068578438955596,-0.20605448818558386,0.32056674656535034,0.9019786344432696,-0.5124761715111659,-0.21004645239195519,-1.803417112293635,-0.5155794933290065,-0.015482831075342707,-0.6938397133552121,-0.43837711578605587,0.38477871932987767,-0.13634541667885425,-0.524395758555446,2.7310775743217954,-2.046034511200065,0.07596395784750837,-0.22109302480424098,0.23774952813026212,0.23404475886857348,0.0,0.22455175655778925,-0.0036785870385587366,-9.543086494862052E-4,-0.0894300134469689,-0.12575519948618336,9.635320501756818,-0.1510074164667929,0.8079190912248109,-0.08957435510860742,-0.08020209060095448,-0.07290159393633529
48,13699.999847082734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2684211589489145,0.0,-0.41676456835407727,-0.20783616768811766,0.6834700841871045,0.14926181978981817,0.15697966540797845,0.1546235627607754,-1.7115124324881015,-2.2829694100489437,-0.6024075980261544,-0.0679752014046594,0.31786193861721773,0.4338654573803153,-0.14181949250585418,-0.3423773498450451,-1.6041334660127746,-0.6256998736315562,-0.09135386774392956,-0.926409888978728,-0.547068977648467,0.3166996490318969,-0.2625150754796094,-0.7722836063579714,2.803177929186533,-2.110200048214735,0.017732866074121986,-0.2964902218101857,0.229395485191172,0.2230497615980122,0.0,0.11555776843946089,-0.0024480486015433125,-6.215973421762256E-4,-0.07356637501539616,-0.11642007146674886,9.773523557851444,-0.19548218602288456,0.9019066115998756,-0.12974843087273574,-0.0735927764279253,-0.057840911127637964
49,13685.044549977249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2903291160738928,0.0,-0.4473577783155501,-0.21591420763289343,0.6825949425603901,0.18313031377217118,0.17051080066586433,0.17463946104625763,-1.6839163043776255,-2.438188391682956,-0.6666620747740062,-0.1940041694853188,0.3488285216057436,0.5985744167508535,-0.3626951897790043,-0.653960529321225,-1.6058753901674727,-0.6912797290528561,-0.12793030914043052,-0.960120235629112,-0.5466026649091008,0.3994752513177964,-0.2174142039130384,-0.5884568887548114,2.7966603668767704,-2.1255509666620225,0.0053610695408692136,-0.29613266761166357,0.20395399287700414,0.2644539686645195,0.0,0.1711004358543081,-0.003039893847800371,-7.823363235165885E-4,-0.0807396234813733,-0.11779853499526322,9.942951010693351,-0.17300124069964956,0.8661846142311888,-0.1274210847832502,-0.030470839831617774,-0.07548179128428796
50,13681.80116603135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.29556814986782,0.0,-0.4439158842368123,-0.21036787033966517,0.6882677510028548,0.18687123178895354,0.17335770656195507,0.191273515048911,-1.6656510230139479,-2.43215307348128,-0.7139168145653371,-0.20856761039594368,0.291483582693306,0.6498622282569778,-0.3900389249447463,-0.3488808589499314,-1.6525182165601315,-0.6582495553012742,-0.1156012053144942,-0.9178107628094255,-0.5420951101545466,0.4462057990154516,-0.1877960052137497,-0.4580210013843319,2.786796653878028,-2.110979508086486,0.011530037538647696,-0.2825986401599748,0.21391223582523536,0.26599450080154363,0.0,0.1791324929431424,-0.002971835142154729,-7.630324734544674E-4,-0.07957768116637504,-0.11601024994264507,10.123936788683185,-0.1843944442663169,0.8931789339298757,-0.106895350664832,-0.011449851473037759,-0.07262492096673741
51,13677.684736579402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.287190303002495,0.0,-0.44129755494062456,-0.21764559617793958,0.6866776226751953,0.18658727091579588,0.1722947437110579,0.1982760246822612,-1.6792967355942006,-2.361305768943917,-0.7062108486983633,-0.18962679763579282,0.2999599194384005,0.6318300492958407,-0.32342668418810583,-0.39121871293618177,-1.6764070523230206,-0.6248274149711762,-0.1096112991829618,-0.9126581982715068,-0.5484332395765057,0.48638461199364547,-0.1667855587982397,-0.3392575302542741,2.7867798119455465,-2.0887614826609178,0.023553900161957554,-0.2798331272469828,0.2137233730947936,0.26225997583013355,0.0,0.18932486177950153,-0.0029135265169188684,-7.44615205767634E-4,-0.07813757272007597,-0.11212464219295745,10.48487518927487,-0.201267899348779,0.9430193198183501,-0.08745784944101681,0.02941241676184833,-0.06332039670040886
52,13673.96382006994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2984553141267476,0.0,-0.44328012185792137,-0.21141111859450523,0.6839073294551555,0.188821868338998,0.1794509248547903,0.19392933629389775,-1.6752500201992013,-2.307449208206652,-0.676560286134137,-0.19348876582949945,0.33899037213875616,0.608862980938453,-0.33379695936542364,-0.4502409421834494,-1.677293096069334,-0.618378087602909,-0.11870980260100758,-0.8752229260867787,-0.5557636452958884,0.4991162749733332,-0.16546529270463584,-0.2637538451210413,2.7914471611990908,-2.1003706710198884,0.0186430643117244,-0.28798457607337885,0.21137879043666913,0.26407333005313494,0.0,0.18245883731095683,-0.002836360434883622,-7.304422391666151E-4,-0.07645406420907427,-0.10589250135087763,10.97745563867865,-0.23101450360854828,1.0327592371346555,-0.037344336248985116,0.09413289757707091,-0.048163205723464844
53,13670.804894261195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2952672630279796,0.0,-0.43955725862923495,-0.21117652697673434,0.692432886992539,0.1919474209686643,0.17939555619039377,0.1907788171091569,-1.6780286837169585,-2.3075417200707085,-0.7222942793877561,-0.19061459362491237,0.3089280701003434,0.5957563440866581,-0.3458081593574726,-0.5507242800204141,-1.6866572779229332,-0.5765978367693188,-0.11882512445067793,-0.8343831791210891,-0.5399064496126481,0.49820337980920126,-0.16471892736836782,-0.27623861337023886,2.7920706627404206,-2.1019150411983545,0.02013878527382169,-0.2907213510283149,0.20307181876564814,0.26449378207377006,0.0,0.17360880561545688,-0.0027990543608118522,-7.051447575233882E-4,-0.07547900752075037,-0.10054967004313264,11.465553941790194,-0.2639537813751453,1.140763934800716,0.0255361406788875,0.15009923607741682,-0.022255760807850036
54,13667.733400798716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2984793224713376,0.0,-0.4381256183426979,-0.21310695918566006,0.6911177374863231,0.18906403234733585,0.18061031737169303,0.19393009248618212,-1.695675902143075,-2.290394489550919,-0.6653837123958166,-0.20132873010705335,0.3255288428938995,0.6097952551630875,-0.3288631954590526,-0.4962656015440178,-1.7008808085767633,-0.511118408589231,-0.11036171348429706,-0.778960073930469,-0.5121982031698799,0.4627766679354226,-0.1717356473771999,-0.3539787647222757,2.777313874833721,-2.090351713834507,0.0225713755877986,-0.28719934559975574,0.20699284528167336,0.25587093012746165,0.0,0.17492246452427332,-0.002827560706749995,-7.256403073017538E-4,-0.07609207970126146,-0.0943528547368558,11.729836346983705,-0.2995802475175341,1.2798986867459479,0.09828561659552498,0.21124710360048304,0.017880948361861132
55,13664.821521454487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.298390804537614,0.0,-0.4390672290761973,-0.21370856682901432,0.6947810045487338,0.18575460367475022,0.17772586982083557,0.1868899229191614,-1.7563967479970306,-2.334935114425575,-0.6574315614855083,-0.18515626776116437,0.3662968664720462,0.6215168339455129,-0.36540474188091954,-0.4457943742848247,-1.7092710848839259,-0.44271158648169806,-0.09630697592528313,-0.7721971472130569,-0.4742713976186444,0.41557568431571623,-0.1855579525823373,-0.4958698736316711,2.765315589817004,-2.0921806666884653,0.013495986241027923,-0.28969009096627585,0.21581719510178,0.25364835987674933,0.0,0.16750879484086176,-0.0027638685990078768,-7.030813233307099E-4,-0.07642401904066116,-0.09072713991563108,11.69324556666777,-0.32959122789065554,1.4269396336721651,0.15309453284881208,0.2261301632546286,0.08410492840626596
56,13663.264869062034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.296554184444642,0.0,-0.43793594195207314,-0.21235458090733444,0.6933230976563549,0.18542487160689955,0.17508270957030497,0.18382113206568026,-1.7591853679980225,-2.3596995477200196,-0.6623846150250345,-0.1820771921543038,0.3564844945437859,0.6176127663386566,-0.3754679844507567,-0.43180398877901244,-1.7094254485072577,-0.4035568193757115,-0.08973743998562075,-0.7589390494101795,-0.45955732306655883,0.39750048798142706,-0.19201071754217677,-0.5359519407694546,2.7683319138658065,-2.0921593714458666,0.01031345130240859,-0.28914860899261513,0.2193311804682221,0.25562204930151455,0.0,0.1641130474526143,-0.0027395746575417574,-6.92479627350825E-4,-0.07685091453977169,-0.0870688027359971,11.652562443712823,-0.34595152824134,1.5164711041961687,0.18078346912933424,0.25075624084088227,0.1252227828689418
57,13661.374561762665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2962963683524054,0.0,-0.43734303927555274,-0.21081825951767147,0.6942951785276371,0.18509283305793664,0.17254443477177478,0.18224503028064584,-1.7311134740166128,-2.403193658547793,-0.6623932119929513,-0.19283270730629154,0.31116807896776927,0.6089174743849832,-0.36668414990899795,-0.4248477378610651,-1.710792882556615,-0.33736912794339824,-0.0803829074529651,-0.7631132190770022,-0.44765629889394243,0.3791297948389961,-0.1982932264723907,-0.5755815604901742,2.771556939347464,-2.087532961653944,0.012926774509365161,-0.2844442067393226,0.2199024674628546,0.2583913154008654,0.0,0.1643290697665808,-0.0027391315916350228,-6.922396738211514E-4,-0.07848718513918213,-0.08285463848523114,11.313608325480839,-0.36292110708598146,1.6534921371911357,0.20711731485970317,0.2603496629891512,0.2105529983714735
58,13658.121751028113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2924094558957429,0.0,-0.43850753578122387,-0.2120421058582083,0.6908620614794883,0.1857289749441981,0.17055456992643672,0.18034501987675688,-1.6889056499187316,-2.4428381102327834,-0.6867138596187492,-0.19560827448172433,0.2622455827591175,0.6020901303394821,-0.34525140226326406,-0.43482541554062615,-1.702041902125188,-0.3064724863883658,-0.07797496360970005,-0.8002596020929482,-0.4677253003679177,0.3963306323314941,-0.20154139454190587,-0.5290384296204649,2.798266656941919,-2.087620449778669,0.013636727013092272,-0.28288797617350375,0.2177222351633356,0.26427233474376693,0.0,0.1663400563330922,-0.0027877033501692945,-7.024649851534049E-4,-0.08105665629869875,-0.08336422547338794,10.614875820432207,-0.3492907086401564,1.7050531461760905,0.1704702107562729,0.24851805967760124,0.25412558620097964
59,13653.676433282677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2909543667850316,0.0,-0.4445012454746383,-0.2223764266261482,0.6885525804742153,0.177585181646431,0.17059851688607264,0.18222049877595584,-1.7037470200906266,-2.4607793082712415,-0.7301257086014373,-0.1727418427676572,0.3140866165610005,0.5971291487419681,-0.3275580092822923,-0.4448358718612679,-1.7118397509094143,-0.18079545608818035,-0.06559037945524884,-0.8597262131659453,-0.5202836787013414,0.4431046366363252,-0.19878382971563435,-0.41127213820491515,2.826541247168627,-2.0784893446165382,0.01988903339030089,-0.28119666633695756,0.21173705815951765,0.25730858405497475,0.0,0.17715565010142514,-0.0028391704901138907,-7.137026652251507E-4,-0.08589482311540717,-0.07927703244750958,9.161861739564353,-0.34275411032983194,1.9378577540386317,0.10490563290836694,0.234130575268187,0.41650578953779
