Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_speed
10,16803.67579415201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.010827849585924,0.0,-1.4992194684355795,-0.9607778919658171,1.1837853008723627,0.062000765562634744,0.20501089725109622,-0.11492226206293801,-1.030506804649992,-1.1608960722070867,-0.4563816531473376,-0.21262252267782084,-0.13362421534778296,0.4186510365729171,-0.8016767458293899,-0.3426358657567474,-1.5028598980600185,-0.8457724990715347,0.025019568465672597,-0.16688338462471,0.14285634433821487,0.07623551446764186,-0.26168227298186925,-0.1547376535044836,3.9769790760369177,-1.8419142270718796,0.6687925280815384,0.3414803983097665,-0.26007076174450056,0.2265758052502931,0.0,0.6235809135701457,-0.014355835704948094,-0.00455131938545859,-0.17102755479125215,-0.14441365636080988,10.09303089931921,0.5849549458027673,-0.01540693157752139,0.38965548048140813,0.352657000723769
11,16716.10753366921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.026426016407406,0.0,-1.5146255017066168,-0.9385551074559224,1.126618091917097,0.08680367601920594,0.2497013715874993,-0.06949618353674365,-1.161267361660439,-1.3747238851941828,-0.5325703474978792,-0.23822159947331292,-0.11784814435463234,0.5072809527904386,-0.9321628695467172,-0.4043214265032627,-1.5384662025389644,-0.9042814787697893,0.04203660584320974,-0.15811930842283414,0.23855849456431066,0.11830901522914647,-0.22930500448333233,-0.15026733584083746,4.119939938637621,-2.0636798015242146,0.48582699311011235,0.16802816125186507,-0.22979476668708315,0.20065832439211478,0.0,0.6139755453045386,-0.014100862903303224,-0.00441359351038174,-0.16913938225069558,-0.15730679690693833,10.111920680653096,0.5855172789856119,-0.027802717004946804,0.2946842727995723,0.24566318412775762
12,16604.648613784648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0209924731309465,0.0,-1.4755646251875745,-0.8764006256572018,1.079473625771571,0.11754260249328903,0.3087676829996151,0.01942726378999629,-1.3533476927267838,-1.7275143894842249,-0.6572570724330743,-0.27636257931205743,-0.07764303538306438,0.6571679869212732,-1.1390903986092238,-0.506278186007428,-1.4986054495358754,-0.9310711202143507,0.05337336562018924,-0.14537133686691625,0.3426342415087519,0.1902061457189106,-0.13805167678909724,-0.12706110222416125,4.321489542825807,-2.375649638592977,0.1801416790231598,-0.053407332541362124,-0.09025087237780607,0.17986449504433882,0.0,0.5730353287226314,-0.013519689542179148,-0.004153644170679175,-0.16439535464948996,-0.14506890732616778,10.144089106262859,0.5368129652121334,0.07777498857926449,0.382244488776839,0.3068488816552166
13,16537.792852489587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3362333688271928,0.0,-1.0552836996828694,-0.9186904831793931,1.5438367601659544,0.10379106750985168,0.04353226872530763,0.22292562890986695,-1.553752245415333,-2.915234704299106,-1.0529121842772808,-0.308553430733,0.3251147827952035,1.2420025462113813,-1.7042129873027407,-0.8531934682196399,-1.4650319477910674,-0.695226035867414,-0.4263498722104156,-0.42664172743697226,0.24622382651968447,0.2410637766858588,0.012316112442592203,0.07405432601960255,4.476961812178804,-2.5717901971556327,-0.3911119396531122,-0.17990176037685393,-0.06281313787991184,0.35639328126137726,0.0,0.2279543834021296,-0.013022034900527807,-0.0038772210878972053,-0.1562765922751803,-0.14527704200199323,10.268181801037766,0.612463961083802,-0.09708130449184216,0.46781013987161457,0.16843891956159202
14,16396.63288736473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4546157734805747,0.0,-1.1247718397015631,-0.8901438587117111,1.608868496471528,0.13534939066525237,0.29481336088226934,0.11930979538934115,-1.4998281649570062,-4.453576273238974,-1.5482590413474062,-0.3266736469390803,1.0241645048544463,2.0108454870163017,-2.3195026560215872,-1.3010410091566986,-1.2249917457102577,-0.9255228611310213,-0.7130848566623802,-0.5717665186281721,0.10065046631726637,0.2893529244725335,-0.1091667394788332,0.40090729857472307,4.346354413425938,-2.46427300228,-0.17388959170667864,-0.35601770107225117,0.07957758574705419,0.5396224969692582,0.0,-6.041661229277961E-4,-0.012731217466517062,-0.003753004783784825,-0.1538441381222959,-0.14387049878215363,10.443681264492026,0.6300231797385298,-0.14435873117197076,0.5420400468442179,0.08433800444112126
15,16375.430474203584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2469933363980792,0.0,-1.3173420614724654,-1.0193917113080706,1.3673458583815987,0.5684505139783795,-0.04554333708132763,0.12498128921873629,-1.438631633593452,-6.868755719852148,-2.3186417597260203,-0.6033947503379435,1.904326843863851,2.886483876569155,-3.0743474561678736,-1.9972569936544857,-0.9807006048714293,-1.4885933206495254,-0.6113761500533549,-0.8704065785416892,-0.04879654680342113,0.3784568540638118,0.08558297287185924,0.28073449868399414,3.9505601380535023,-2.3104446114097272,-0.11773986201636463,0.34549936955735616,0.07873768711952768,0.5248372632624406,0.0,0.14174598147951245,-0.011913534094918788,-0.003414927946662916,-0.14550372631407457,-0.141450045796773,10.743779580577753,0.6089077109540102,-0.14146261249319164,0.5325673622488207,0.039535150461097596
16,16261.525204505273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2768933651721626,0.0,-1.3181726593150491,-0.852109841704483,1.334546085146512,0.6405232283785889,-0.1880304485719603,0.150335527262059,-1.6338817221475046,-8.338841654219651,-2.7694073695954975,-1.0904034404067808,1.8896610645390701,2.7614020501028085,-3.23575764242187,-2.3936657108749895,-0.865147438874253,-1.4645111282124632,-0.6537907512212965,-0.8131480515919963,-0.08365481855482955,0.6373450313037252,0.004227942395375758,-0.105164075581474,3.736916530907651,-2.000978218952269,0.11303056517233909,0.39131004459276814,0.08829971127617538,0.7697915054765273,0.0,0.42235298859459247,-0.01052766043948269,-0.0028003611820345267,-0.13001349387754918,-0.1379383595656814,10.960291195420455,0.5983437317815917,-0.16209215445261155,0.3891702372038963,0.14500403909556459
17,16170.302059128457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.397646612668337,0.0,-1.1927044450355768,-1.1448397101422245,1.3819640642027895,0.7452259179638561,0.08738586430301562,-0.006838554330235613,-1.3792053341036496,-9.887162165376845,-3.0590649385365536,-1.4432616305165915,1.7455516585771507,2.3076525070381115,-2.9553020657635853,-2.741001538730316,-0.8755936002639381,-1.3972120355629343,-0.5197323046094225,-0.6817825194330515,-0.10218671094303493,0.733630771929794,-0.320176537613845,-0.1663400861578283,3.469813623312202,-2.004229958393992,-0.058754307367331865,0.6224766023544664,0.1853855288026463,0.8874478621637728,0.0,0.46782035047658516,-0.009860505762446674,-0.002548315465632767,-0.12303983519132458,-0.1352165736096648,11.229124483343135,0.5753490795646606,-0.17051831093561431,0.09330442465631666,0.4110249494575734
18,15972.31852635237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4607044689227147,0.0,-1.2046123061456335,-1.1779648045122244,1.5084312908033337,1.0503532564497622,-0.08869171327900213,-0.0290918576986824,-0.3768449064752155,-12.457013585851943,-3.28516760117739,-1.7376963893714739,1.4512049478768554,1.4668255393787277,-2.0214651187777983,-3.233400027469594,-1.1246343964822318,-1.3338742609740937,-0.30072778872504335,-0.5048860213271777,-0.08883390314411138,0.46173006236322206,-0.12740035537084754,-0.1376963804136136,3.3139029254475085,-2.054288080000858,0.04357216175945988,0.33141253928684494,0.4439176761667435,0.7969105690609652,0.0,0.3027481738613037,-0.009697401592868839,-0.0026297650175731513,-0.12231548816044903,-0.1339973654792872,11.722970738082116,0.5554068644156136,-0.19952547272494445,-0.18908296689374726,0.6939740281417701
19,15841.133684991031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.481250282337049,0.0,-1.3351098737128972,-0.7767771635103247,1.300235404384383,0.462351830586085,0.1619009921023922,0.09499357999604775,0.9396905435405374,-15.806801806572757,-3.2748410734600726,-1.9465090682153086,0.7092398783003756,0.541949217023847,-0.5961533682188112,-3.7566877777729077,-1.4283366318837807,-1.1981241657056914,-0.0436946031352885,-0.6706153727918768,0.06016853865322647,0.349333979196381,0.05725859264479366,-0.11835364522881023,3.352775799750354,-1.9235257011879052,-0.13853871622334302,0.42567920429769773,0.2611851440552291,0.5685462454201725,0.0,0.15857063110297956,-0.009731967759109991,-0.00280071776303024,-0.12429488084124247,-0.13400808678991605,12.418433360204302,0.47329172299629513,-0.07351323914351682,0.2969497041848427,0.179909084593469
20,15739.657580028317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2923327426912494,0.0,-1.1368130843618136,-0.9878916532295832,1.0527196052846202,0.1879686955632902,0.0997646314500926,0.042177494472339254,1.0013923458110592,-16.897135811386217,-2.8909323008007726,-1.8029027239864757,-0.029517136939087307,0.4216798262964451,-0.34591206421011167,-3.733126146982074,-1.3512989497168204,-1.22413517306643,-0.36460384269494883,-0.5289372307990504,-0.021353563027415493,0.23734585326793617,0.1324301650905247,0.0013402473084166838,3.325332727007799,-1.9912200966684577,0.06959594282723616,0.4543434598651947,0.20112932258887184,0.10951707163521862,0.0,0.15687859659160927,-0.00897052806285206,-0.0025120120408906456,-0.11682917385419789,-0.13109788110274606,12.739246731124869,0.44186464951506105,-0.04852050906672112,0.38058424620609577,0.061940303073074396
21,15595.686323339982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2373674079514663,0.0,-1.0817008212642107,-0.858453750045558,0.990957678606409,-0.03938614953379366,-0.011776026874484008,-0.10060782262991816,0.8273858536140616,-17.50401163979173,-2.1627930687154366,-1.5153958347934195,-0.3951769985283691,0.2961127269753178,-0.460066379359495,-3.3848972625734155,-1.1679789913774759,-1.3805715640538159,-0.1302054929828896,-0.6145099445693881,-0.2681200492546391,0.01431357175798395,0.07070576692455877,0.06440087535236289,3.432421851917681,-1.7677673207306075,-0.09289868102722415,0.33837003673421,0.09412053447579753,-0.005089093730026056,0.0,0.16427228908068997,-0.008238228744528526,-0.002275854024454935,-0.1100203306733818,-0.13002892189690016,13.086248123710108,0.44761602509206594,-0.09941599252373846,0.24308852171541792,0.18666586291730924
22,15421.057850703713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.125694118718132,0.0,-1.0376242812219392,-0.5202180211071834,0.6258656350826595,-0.4472868207036064,-0.06916361966635136,-0.034183710920852775,0.6073004335035875,-18.078287437530328,-0.8984287933108965,-1.0257898356667041,-0.08868921005830827,0.022818175898691173,-0.6379719745504118,-2.4319248661277824,-1.0416898060303146,-1.0665501170088474,-0.1814883072291052,-0.7837623024758698,-0.6184044247203578,-0.14415761070917596,-0.11098527930255628,-0.3122696487164601,3.365100580327495,-2.316909428113214,-0.013930392191232419,0.29310560621521076,-0.09953412330422472,0.009906557109964395,0.0,0.2811136950768059,-0.008230082090090941,-0.002395582393238331,-0.11252368088645345,-0.12854061138196252,13.737756503549225,0.43531460677877054,-0.1545258034531192,-0.02211386438326282,0.429920719017622
23,15182.716106468743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.189884857408215,0.0,-0.7537037960257724,-0.653681777835972,0.6083334102268724,-0.38607790564738265,-0.03533914851718827,0.19531758409700972,6.761176465660546E-4,-17.899785881566718,-0.7319536762785172,-0.7416845539393646,0.36388456009550585,-0.2230575353605258,-0.617814627577814,-1.271406096046287,-1.1569976223075435,-1.3341717212999828,-0.16381639863818326,-0.49071322731908057,-0.492141708397379,-0.2239583762943294,-0.20648946854680209,-0.6673660529480914,3.234764858072812,-2.338293946584808,0.008867843658034977,0.16176085212061242,0.03376097025498449,0.05872848136471934,0.0,0.12434500386100039,-0.007711387788313402,-0.002258229346233615,-0.10710070154879503,-0.12618072167775485,14.346038582959364,0.3740494501520829,-0.08005257272122882,0.2932584226202998,0.07792480778764144
24,15032.826322750843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5359278930290028,0.0,-0.8616606139304035,-0.09604409029592953,0.7522034670594075,0.1281474225471353,0.1302744726058867,-0.12258027533720905,-0.8078524908548442,-17.23791629037647,-1.1094422447390049,-0.7337740767055895,0.3545615026939299,0.013676064948649674,-0.4985168078246476,-0.16566671217589035,-1.4193771268723205,-1.1050495722831035,-0.21528763560907155,-0.707696637722889,-0.24698741101878408,-0.23517341573214806,-0.22917293748309053,-0.5710446152941822,2.8633209163402706,-2.516446552056034,0.005219635841962815,0.26629862354856804,0.33156182135705875,-0.3723192778107557,0.0,0.12065438809986065,-0.006785251792179303,-0.0018731007682860903,-0.09669839481881656,-0.12168767673668593,15.026453072355473,0.3066417576017757,-0.03668702663080564,0.4505642315002944,-0.15471418634689035
25,14835.081401891124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.469203318906589,0.0,-0.5959071639609113,-0.004891626264002025,0.45199851946370156,0.08934002592462147,0.21535691360850256,-0.014738364961948705,-1.099292754448536,-15.93524254935539,-1.7617140627712795,-0.9814510690052828,0.20693339274866634,1.1332542653776352,-0.06082101828957698,0.007062183824681656,-1.9174437005506386,-1.0078209308503705,-0.23280737680575653,-0.819995676877555,0.15530604187522606,0.12684081919331963,0.14134580173724265,-0.039902205580261585,2.8675631090092666,-2.4377734294328977,-0.08322933255499147,0.10332096055122555,0.05329312053462698,0.16699264060767516,0.0,0.4428560978135454,-0.0063204537396111425,-0.001779468224608724,-0.09512963209774186,-0.11999685494813524,15.670338641150181,0.15698479049666733,0.16408149256348012,0.035207520492827604,0.2668742930469612
26,14790.143699306052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3980392848317347,0.0,-0.8578443489329544,-0.1371394044060598,0.5658574879001906,-0.011005907937297846,0.07509753221400867,0.367473959506536,-1.0834005746715518,-15.331150348951907,-1.817401222051814,-1.1930416369371108,0.14739228240558974,1.5509168761293004,0.0396040568189487,-0.3219499908648048,-1.976446012375627,-0.9731943848313306,-0.11785836987286576,-0.8206499397629423,0.03076164608252538,0.6833825438745187,-0.03797843578186752,0.05675917233901549,2.787826458715026,-2.4243681242079567,-0.18140246001920174,-0.06831349639192918,0.24912329553874998,0.04083758841319887,0.0,0.4228742660532679,-0.006251512332147155,-0.0017973056658439812,-0.09396149005918537,-0.11942481563984039,15.88253288752629,0.17377769230854676,0.0986482584417137,-0.029315588846359014,0.31700744261023955
27,14747.11147178522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.300624892080511,0.0,-0.9517043733535984,-0.24806452699505116,0.4266698424768166,0.4307126297192588,0.22775436630170398,0.25983246600399146,-1.0314252691944992,-14.726321197066747,-1.6518158769289213,-1.5080956830618084,0.18715356692834922,1.4936305921330848,-0.14564305529093519,-1.145468069138378,-1.8390907736408777,-0.8465471970170284,-0.24252589925965792,-0.7279286063344798,-0.32212705010292286,0.8485560019586174,0.06836592398071852,-0.02455860917352866,2.9619916565397655,-2.3811426896489896,-0.3367849870206889,-0.20087346361026037,0.1475294064643074,0.08944527102249258,0.0,0.28711560995810836,-0.006039879435563911,-0.0017305439961464266,-0.09162348662670117,-0.11901431247250613,16.013629741025397,0.21051526801876103,0.016291981120093585,0.17145794285570373,0.09645011187229416
28,14717.035854534073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.228776161278993,0.0,-0.8831159760614956,-0.3086065438302053,0.4339777194432515,0.3501201157499031,0.11848054850488308,0.06351022513191334,-1.0140922428370245,-14.342318927439893,-1.7253409380179812,-1.4694036526662264,0.12303810178880607,1.262945853109829,-0.46026358546790913,-1.8056930207164337,-1.7872121044575433,-0.8755671016372271,-0.1474087322926214,-0.8666827972776279,-0.3188012372471913,0.7276723838416077,0.02497019577156282,-0.08071611608197315,2.88625951307224,-2.577999550294883,-0.2670500657458515,-0.26160966203205727,0.2365830931342605,0.23753535838312556,0.0,0.22070879371915236,-0.005839660624196845,-0.0016293349009885644,-0.08925762256878711,-0.11748651039348239,16.074101512672964,0.2033300183045041,0.018998896949305406,0.31374656350729396,-0.06962168398356056
29,14683.869215802068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2586191499719779,0.0,-0.664558520945406,-0.15261808167968655,0.4693993356583702,0.22004548948668165,0.023558613496719366,-0.052957601300558765,-0.8449797003476385,-13.883557093014934,-1.859636716078663,-1.2651612323329646,0.22522828854368565,0.9467026882708991,-0.9270876238192345,-2.6364633179447576,-1.784905703767757,-0.9683770212832006,-0.22211236870659376,-0.7966028858157312,-0.10402669610878021,0.5327970485901123,-0.20848356893941794,-0.21296406760685194,2.9639364145319242,-2.5892904349870256,-0.2797529436824734,-0.26897242744582617,0.22934174173066066,-0.011803496433232474,0.0,0.2877709062955029,-0.005848403722574533,-0.0016492082352615278,-0.09016909011529084,-0.11718685182767213,16.13911856255821,0.1614858248864734,0.09493857481246737,0.35172977293183594,-0.09313861136971188
