Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_23,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_23,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_23,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_23,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_23,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_f,g_bike_grad_c,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_walk_vgvi,g_walk_speed,g_walk_speed_c
84,13624.089861850847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3131272235714064,0.0,-0.43973371806700523,-0.2094570460033103,0.7124812824656939,0.18332976741591753,0.0,0.18079964270355958,0.0,-1.722061323864663,-2.365020278869125,-0.6838390352992515,-0.18639223183071496,0.32330728873871123,0.6105936907723768,-0.3453266873826911,0.0,-0.4652996872030137,-1.8272622855226097,-0.17205107430601116,-0.10402963293337388,-0.8476578729335522,-0.146640599178829,0.4503005924568803,-0.1883282837888562,0.0,-0.42908114381992757,2.695883914449124,-1.4387475383842223,0.011840643736753415,-0.2956723635515683,0.22737858852222087,0.25976397802617623,0.0,0.0,0.14368440303536564,-0.002784930011701369,-7.046992659884344E-4,-0.060929234942207366,-0.06187555785050624,-4.3880487229378815,47.75282038624903,21.866710652297126,0.0,0.07506405165620371,1.9526053240559609,0.7869860126588508,0.27949906206872366,0.9569930812492269
85,13624.043895223698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3130290198875296,0.0,-0.4397539704701294,-0.20951122909283534,0.7123570303023664,0.18333456778879093,0.0,0.18068996531559103,0.0,-1.7224871684762397,-2.3641332896987803,-0.682960861672521,-0.1859600015891977,0.32422717399172846,0.6109924463901241,-0.34547837042400453,0.0,-0.46539976656273513,-1.8270257842510997,-0.1727366173024973,-0.10393735937948563,-0.8466138119025018,-0.14596373214917116,0.44992982702403306,-0.18804779224471432,0.0,-0.4284922275987303,2.6960270010869705,-1.4394860989845406,0.01177737276702806,-0.29571142082668694,0.22722395236055298,0.25960865408061623,0.0,0.0,0.1437593042896859,-0.0027851005410969524,-7.049506624240135E-4,-0.060858314560229686,-0.06188054134368698,-4.29777498522451,47.593221630190826,21.819848648945147,0.0,0.07890053502431592,1.9521411960288555,0.786891393811267,0.2794715299773761,0.9563189658764352
86,13623.99956722829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.31308557913645,0.0,-0.439758607168448,-0.2095107980217942,0.7124733454860963,0.18336989564257872,0.0,0.18077949932073437,0.0,-1.721926273008561,-2.3646071616135638,-0.683714298539049,-0.18627501565164176,0.3235984922496589,0.6106608032855982,-0.3453646938796248,0.0,-0.4652838526697388,-1.8268716681937054,-0.17345805513497892,-0.10403520502241621,-0.8462872746353844,-0.14444577252171337,0.4499656991195892,-0.18789549775885991,0.0,-0.4285706625332265,2.6958353178054035,-1.4396669762815664,0.011817047236142322,-0.2957310044337607,0.22741301373720957,0.2597209283306027,0.0,0.0,0.14370462365538655,-0.0027858650181429366,-7.050682713799893E-4,-0.06084832150896795,-0.061872065602255576,-4.239928417016433,47.46846063918127,21.7847143496859,0.0,0.08285594814527251,1.9527657856442342,0.7869174334202218,0.27982397141105164,0.9554766637956048
87,13623.956529203262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3130577906406327,0.0,-0.4397661612138546,-0.2095290718533195,0.7124336651428411,0.1833742461271311,0.0,0.18072905761466845,0.0,-1.722181817652817,-2.364170749281426,-0.6832209424313889,-0.18605391321113757,0.32406536974824485,0.6108143668541193,-0.3454004878893807,0.0,-0.4654200226366258,-1.826911989270388,-0.17383289216879028,-0.10400408242037523,-0.8458064227243489,-0.1436239924800351,0.44981831904431296,-0.18777824932843762,0.0,-0.4283307001505893,2.695874904937524,-1.4401996530952892,0.011782997164792922,-0.2957511933970358,0.2273770887776035,0.2596532755994055,0.0,0.0,0.1437427704273892,-0.002785881191712819,-7.051663767265625E-4,-0.06078426194558516,-0.06185855266422564,-4.168811177796525,47.37359793661282,21.7681671702806,0.0,0.08633972892717715,1.9541569707799231,0.7872438625802506,0.28012610177883485,0.9550588295028374
88,13623.914627352187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3130947166071012,0.0,-0.43977195760621535,-0.20953623712247882,0.7125063564548441,0.18338505705959018,0.0,0.1807692680054756,0.0,-1.7219261159781738,-2.364449375709211,-0.6836195128434988,-0.1862202866714206,0.32373451106143597,0.6106848401180788,-0.3453619912957379,0.0,-0.46530447211517306,-1.8269775792195768,-0.17426560355290824,-0.10405303816274097,-0.8456529798380436,-0.1424562358792214,0.44983123057579383,-0.18772100723435142,0.0,-0.4283974223424668,2.695797609388558,-1.4405096812247176,0.011799365880851587,-0.2957677686677484,0.22749686071763559,0.25970041884008227,0.0,0.0,0.14371006369557165,-0.002786052715377595,-7.051630101605868E-4,-0.06074388712396987,-0.06184132840878554,-4.11114217256164,47.28742622422596,21.75281466741277,0.0,0.08987645814330564,1.9558125630672683,0.7875825600227687,0.28054684365302923,0.9545202235931085
89,13623.873779291085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3130960767812059,0.0,-0.43977517442499686,-0.2095412842519706,0.71250210186919,0.1833866105906413,0.0,0.18074565873432666,0.0,-1.722078406430084,-2.364226043684984,-0.6833500313963368,-0.18610681241231544,0.3239787720941737,0.6107412621936589,-0.34536841293461423,0.0,-0.4654141620957776,-1.827114878278302,-0.17459159553576134,-0.10404781052189292,-0.8454479964435054,-0.14161436292789417,0.4497725384433861,-0.18767934667474828,0.0,-0.4283183397974341,2.6958100367323006,-1.440966611731503,0.011780410970790911,-0.2957811242118504,0.22751222821293218,0.25966997390866714,0.0,0.0,0.14372757792850016,-0.0027860506562940933,-7.052050374747844E-4,-0.06068453837689045,-0.06182360302729884,-4.047953799700789,47.21030705369363,21.742818711338526,0.0,0.09320735452054199,1.9576682308964886,0.788021572740088,0.2809163557798494,0.9541453908187746
90,13623.833930824245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.31312457998299,0.0,-0.4397805878874742,-0.20954835007187406,0.7125519091420024,0.1833882683987251,0.0,0.18076423115302093,0.0,-1.7219573383981164,-2.3643943430062584,-0.6835636971340308,-0.18619840492146722,0.3238047052112722,0.610685886404117,-0.3453546199718866,0.0,-0.4653332253414193,-1.827260057825383,-0.1749413387557762,-0.10407727404855163,-0.8453884686037213,-0.14062613712433186,0.4497790356121224,-0.18766475842767658,0.0,-0.42838249657207256,2.695782622793098,-1.4413283014616398,0.011786488020996666,-0.2957946982763112,0.22759900405974112,0.2596891032715794,0.0,0.0,0.14370612339761468,-0.00278605064986065,-7.051778263582528E-4,-0.06063435026307035,-0.06180475395043619,-3.9907225267452073,47.13618396057467,21.732511982203626,0.0,0.0965386780761942,1.959595315350233,0.7884566040376525,0.2813236947730087,0.9537076143841263
91,13623.795040182482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.313137641078411,0.0,-0.4397827669847109,-0.2095494973340179,0.7125632321201615,0.1833875010340386,0.0,0.18075289657093788,0.0,-1.722050298183072,-2.364281337368604,-0.683418000908358,-0.1861406137469617,0.3239346321120343,0.6107039324330602,-0.3453532894254823,0.0,-0.4654088867505036,-1.8274313059431524,-0.17525440911520332,-0.1040826972678452,-0.8453080961024997,-0.13979753119179486,0.4497562951339745,-0.18765580158670928,0.0,-0.42837527884400434,2.6957889035703806,-1.4417489774891543,0.01177521386865235,-0.2958054951227122,0.22763617411796686,0.2596743583352739,0.0,0.0,0.14371220663300527,-0.0027860358388070955,-7.051925694855981E-4,-0.06057779572369044,-0.06178631623990822,-3.9313372284321435,47.065320681509654,21.723706560209326,0.0,0.09976044234311511,1.9615706531798394,0.7889237803836128,0.2816976756734729,0.9533417171132491
92,13623.757071438049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3131621886448404,0.0,-0.43978742875870575,-0.20955497365795087,0.7126011236405851,0.1833857107581242,0.0,0.18076169419051283,0.0,-1.7219952627893105,-2.364385165197642,-0.6835335404527454,-0.18619268439102596,0.3238429581080509,0.6106768847126081,-0.3453475047020331,0.0,-0.4653598112520563,-1.8276044446986084,-0.1755711275327945,-0.10410360059287407,-0.8452917647251627,-0.13890790419714252,0.44976088195627467,-0.18765904394466895,0.0,-0.42843588970480134,2.6957822023535902,-1.4421248637200959,0.01177650306999939,-0.2958171101436843,0.22770656343507453,0.259681426442086,0.0,0.0,0.14369705754191958,-0.0027859855608641563,-7.051633640478151E-4,-0.06052491251501359,-0.06176757789136497,-3.8748918638295358,46.996009941790696,21.714483191524117,0.0,0.10295829504323152,1.963566300143651,0.789384463711245,0.28208230613970015,0.9529475641885081
93,13621.95987217842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3146703670683522,0.0,-0.4399732548482669,-0.20959727054859278,0.7141890769323349,0.18320215068943008,0.0,0.180306233728996,0.0,-1.726924446457628,-2.3600321254552172,-0.6771382079536299,-0.18388193641568482,0.3295744299772537,0.6108684243973642,-0.34506726899896534,0.0,-0.46941460036659616,-1.8430798191995932,-0.20128671321214794,-0.10495337649907602,-0.8430749085542281,-0.07001224524064803,0.44911304407276903,-0.18807513078881444,0.0,-0.4305554604185445,2.69622489356726,-1.475981854233764,0.011159936478462838,-0.29664907288615733,0.23167084867076407,0.25902215432204206,0.0,0.0,0.14367604831069364,-0.002783379459717107,-7.050532730102789E-4,-0.055867134843117,-0.0602138874499496,0.9919898073734741,41.20936480966314,20.949746590881006,0.0,0.369753987873873,2.1341823357122784,0.8292453671092829,0.3131452435373856,0.9223291444505569
94,13621.822874707497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3153482846997933,0.0,-0.4397507929060803,-0.2093316518857036,0.7155372055469448,0.18345459243229761,0.0,0.18109708522545773,0.0,-1.722871298609487,-2.366552420225166,-0.6870135638090207,-0.18742010776062418,0.3220117527981699,0.6093481790929945,-0.3457765937102447,0.0,-0.4642147398483108,-1.841616922020109,-0.2057542510939947,-0.10440211976395344,-0.8471435174249655,-0.05888842435804209,0.4508093310068748,-0.1889838041425337,0.0,-0.43525542154483216,2.6943422662928604,-1.4742735066960577,0.012071698187844324,-0.29584572983903185,0.23349072684994146,0.26013679736405126,0.0,0.0,0.14298459721308218,-0.00277363189843843,-7.01104186223341E-4,-0.05588029002751761,-0.06004323573397277,1.6202070519602825,39.81723042123771,20.54163190133892,0.0,0.4217233722446012,2.1573574569321354,0.8318437475923515,0.3174368915949659,0.9206098518172796
95,13621.787667370718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3149338288473695,0.0,-0.4401311938391638,-0.2097888582789949,0.7149531221235119,0.18295757243584276,0.0,0.18036596652431255,0.0,-1.7301616735688317,-2.3632361971100626,-0.6802357887309439,-0.18518233062342151,0.3264075443712145,0.6108208752507359,-0.34416840039846996,0.0,-0.4655086012413166,-1.8471848036805034,-0.20484353920417633,-0.10431739452520675,-0.8422810779905779,-0.05565208258411432,0.4487236625084767,-0.18817408862199336,0.0,-0.43018988601665586,2.696093090064663,-1.477028853707139,0.011293552207014633,-0.29674253063498196,0.2328031324912678,0.25896715032673095,0.0,0.0,0.14323103025856274,-0.0027584116655195116,-6.969875560409873E-4,-0.05432060444323717,-0.059662543680269194,2.5783910479721466,39.47863941341168,20.73996913861218,0.0,0.4542827064831762,2.197182839368102,0.8422663278788064,0.3222169546844495,0.9288593946121753
96,13621.786958278968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3156693074748427,0.0,-0.4396788343120923,-0.20902600587607,0.7157110738991392,0.18365402014128626,0.0,0.18117080638705907,0.0,-1.7251718832162815,-2.3656615714473768,-0.6845553332568024,-0.18715630036983433,0.3230157662479527,0.6083019762158218,-0.34479010840944185,0.0,-0.46723817789055216,-1.8432502763986172,-0.2086496478814493,-0.10502169912142935,-0.8476212816409902,-0.05361740003275289,0.45145412205643437,-0.18920345582749082,0.0,-0.4348791128253318,2.6939026755846025,-1.4749734184273198,0.011892937222808899,-0.2959517737324861,0.233866413431222,0.2603339004917804,0.0,0.0,0.143164815160769,-0.0027701873851476186,-6.998943255863739E-4,-0.05546356011859936,-0.059825057298422704,2.339397560163104,39.01603301002377,20.39843586333443,0.0,0.46073843239794077,2.1880777222086905,0.8379110599694045,0.3212340930659119,0.923656522524912
97,13621.734238212144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.315354096986156,0.0,-0.43997444723399004,-0.20956404199811027,0.7155181754357712,0.18320926877581795,0.0,0.18081604838995757,0.0,-1.7278503326216468,-2.366082480953954,-0.6839236572627103,-0.1868166098380482,0.3233683317183123,0.6095213570472889,-0.3444628099057604,0.0,-0.4651116327034583,-1.8465160661145388,-0.20640625700650034,-0.1050105311697143,-0.8448783941518082,-0.05276052612621186,0.45015991263520977,-0.1888724428565575,0.0,-0.43268255608158523,2.6951766257236103,-1.4759798132468773,0.011602360138032711,-0.29643500878300166,0.23355727393504666,0.2595782975378348,0.0,0.0,0.14305019879521355,-0.0027587870614337157,-6.96586399777472E-4,-0.054589051471871,-0.05962576225284057,2.7366033679812807,39.08790111119567,20.577826407961837,0.0,0.4699512149938737,2.2073738123541675,0.8431470963208502,0.3234476771910559,0.9281538574017941
98,13621.723287722509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3153879432274567,0.0,-0.43997473424725614,-0.20952173005482128,0.7154673795134743,0.18319930105522444,0.0,0.18076087673795346,0.0,-1.7290682347580126,-2.3652511513537893,-0.6825660509368902,-0.18639700761526948,0.3242340705322737,0.6094840770139018,-0.344220691372732,0.0,-0.46607500109087996,-1.8474628596921296,-0.2063009394656657,-0.10524568410707014,-0.8447937021279532,-0.052130421812231105,0.45020762528435615,-0.1890197286188532,0.0,-0.4324545123271877,2.69523148547147,-1.4762570305814326,0.011524114619927221,-0.29648580143236747,0.23354464440643,0.2595127230945036,0.0,0.0,0.14313114580298833,-0.0027573147478244108,-6.961741871141946E-4,-0.054402342663494335,-0.059556667525411146,2.930369468658385,39.00891010936961,20.583852322531143,0.0,0.47723125268461014,2.217556371639717,0.8452175364581619,0.32446975927147015,0.9293463227161225
99,13621.715034927041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3154135199612258,0.0,-0.44001618334244164,-0.20960492542807585,0.7155497766733885,0.1831411641683552,0.0,0.1807863986779697,0.0,-1.7290220887888652,-2.36616904591815,-0.6833866034539797,-0.18674644389797593,0.32349366339108254,0.6095048458217732,-0.3442352275026671,0.0,-0.46537265325202803,-1.8480913224287197,-0.20571504428050294,-0.10542816207472383,-0.8449561285205592,-0.05168539713789724,0.4502573383250609,-0.1892046889873058,0.0,-0.43268310816524236,2.6953753382051255,-1.476278347895158,0.01154311812245594,-0.29652024364617036,0.23363487956982665,0.25947745151308077,0.0,0.0,0.14304709018321426,-0.002754857017428285,-6.953410791858342E-4,-0.05427071042925228,-0.05950827276046461,3.0434842332841003,38.99326466005105,20.588719401919423,0.0,0.4810847101614489,2.224996569333738,0.8465776388976711,0.3251309379332113,0.9300942001544361
100,13621.707918808608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3154288221630863,0.0,-0.44001245572873915,-0.20957733078868623,0.7155098375714863,0.18312718013550514,0.0,0.18075603099592258,0.0,-1.7296438723119683,-2.3656789814527217,-0.6826323968362076,-0.18648556155487037,0.32398562079424814,0.6095043692668893,-0.34413851995696804,0.0,-0.4659013473388311,-1.848491937000622,-0.20545630435749326,-0.10553001982844668,-0.8450634961029523,-0.05172947024935478,0.45030142896766084,-0.18932738775097224,0.0,-0.4326400184376267,2.695431683039616,-1.476415520650178,0.011507794126108889,-0.2965357427707598,0.2336084835709182,0.2594415459114077,0.0,0.0,0.14309079913345465,-0.002754347152983514,-6.95210352351241E-4,-0.0541980853945819,-0.0594847002143584,3.1239179036167695,38.977554982390444,20.576263449366294,0.0,0.48340816681710247,2.2301596059103965,0.847387919704655,0.32545063563183196,0.9305014736569246
101,13621.70133311176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.315444473736196,0.0,-0.44003282994123855,-0.20961677587375727,0.7155539094684985,0.18309488437236715,0.0,0.18077333884203778,0.0,-1.7295565701142799,-2.366205339405416,-0.683109918084987,-0.1866908065046055,0.3235631151492791,0.6095071916837383,-0.3441488928580833,0.0,-0.46552188746004586,-1.8488117767160865,-0.2049680946001052,-0.10561040226949146,-0.8452195674601801,-0.05165844866835452,0.4503480528231003,-0.18944404446901317,0.0,-0.43279396836682715,2.695512662457061,-1.4764041414709677,0.0115224800390116,-0.29654731348620056,0.2336533144737252,0.25943115079199863,0.0,0.0,0.14304410505843185,-0.002753211139893048,-6.948158814643538E-4,-0.05413740972793673,-0.059466438385979384,3.175345069745185,38.978114142207346,20.561046247414,0.0,0.48469969319037887,2.2343628137859413,0.8479306536838249,0.3256674071387777,0.9307704057553242
102,13621.69501520014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.315450591367792,0.0,-0.4400287238918838,-0.2095989975786116,0.7155271682191892,0.18308528007555344,0.0,0.18075516780745368,0.0,-1.7298820657556115,-2.3659136204677442,-0.6826805010272123,-0.18653246108818688,0.32385067681717916,0.609517974600403,-0.3441099469571277,0.0,-0.465815297974984,-1.8490068329789497,-0.20470661181098068,-0.10564688369363946,-0.8453146917083243,-0.05181011474731938,0.4503770333197108,-0.18951831146563186,0.0,-0.43278128247883063,2.695550131371462,-1.476469858305181,0.011504756088334414,-0.2965495352458384,0.2336300574411565,0.25941127143654513,0.0,0.0,0.14307076608894814,-0.00275304700388529,-6.947841032261517E-4,-0.05410390494204209,-0.05946090664739884,3.215087327970804,38.96651799288314,20.532995628771175,0.0,0.4855552371566398,2.2374547952782,0.8481894515802432,0.32571759315211657,0.9308746077822745
103,13621.688843725451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3154590041925647,0.0,-0.44003934570614195,-0.2096190705423327,0.7155511237936902,0.18306651522401313,0.0,0.180766171750659,0.0,-1.7298088756871082,-2.3662128174446075,-0.6829583612853607,-0.1866510872306031,0.3236079471186752,0.6095168925562855,-0.34411630505586494,0.0,-0.4656036577494076,-1.8491694466671922,-0.20432957634059265,-0.1056806056252607,-0.8454199141126355,-0.05184899414749311,0.4504072091680603,-0.1895852600561789,0.0,-0.4328734885481957,2.695596507928957,-1.4764461756688934,0.011514486774215025,-0.29655306057647524,0.2336522119281072,0.2594088589641771,0.0,0.0,0.14304522821488724,-0.002752499330478979,-6.945894597927025E-4,-0.054073520265081894,-0.05945674316942243,3.2422236877465194,38.9592472498146,20.502787493590596,0.0,0.48606086224675443,2.2401600403313964,0.8483296562759752,0.3257372844636585,0.930931362695048
104,13621.682760049016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3154611875553854,0.0,-0.4400362206299062,-0.209607881767971,0.7155340038490229,0.1830607094758431,0.0,0.18075587815094582,0.0,-1.7299797404894588,-2.366041635682625,-0.6827131908779189,-0.1865578370490631,0.32377577048461004,0.609526047360624,-0.3440994768586992,0.0,-0.46577016378618097,-1.849264384564315,-0.20409429465392892,-0.10569222705374948,-0.8454794618393949,-0.05200237506297989,0.45042494081153733,-0.1896274302358467,0.0,-0.43286766641138824,2.695620361094818,-1.476470518884813,0.011505048621278859,-0.29655139526546775,0.23363439538552044,0.259398358836966,0.0,0.0,0.14306250784903496,-0.0027524703523898173,-6.945928800055428E-4,-0.05405675619917275,-0.059459391053091844,3.264716483580776,38.942016785432315,20.464675473751143,0.0,0.4864373152536588,2.2422920658157706,0.8483189305374623,0.3256711535695575,0.9309043219052201
105,13621.676735033516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3154653477235771,0.0,-0.44004197746078577,-0.2096186226767549,0.7155469562099671,0.1830496246602204,0.0,0.18076290413087803,0.0,-1.7299253109040238,-2.3662124091255103,-0.6828756959469507,-0.18662640927121643,0.32363590576655227,0.6095247829374405,-0.34410403297510367,0.0,-0.4656501951052869,-1.8493459263679448,-0.20379524851427386,-0.10570635917957683,-0.8455402096206376,-0.052078013652141396,0.45044326079918445,-0.1896654684371675,0.0,-0.43292173504788767,2.695648304429035,-1.4764422703681523,0.011511227515687601,-0.29655163842761284,0.23364424360662706,0.2593985796473308,0.0,0.0,0.14304949693680985,-0.0027522092727726337,-6.944974851062549E-4,-0.0540405328051805,-0.05946223068719511,3.28120176596163,38.92620379266936,20.425423781354482,0.0,0.48668153567730754,2.2442602094531425,0.8482530833548128,0.3255979017334706,0.9308610984076607
106,13621.67075390825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3154657973470274,0.0,-0.440039924613598,-0.2096118030453712,0.7155360679079457,0.1830460361289859,0.0,0.18075740169575788,0.0,-1.7300137524046502,-2.3661125729990444,-0.6827356199948668,-0.18657211166197932,0.32373381219762887,0.6095309221299697,-0.3440966939905798,0.0,-0.46574602447492447,-1.8493906585396782,-0.20358051654045115,-0.10570930136032317,-0.8455719754475104,-0.052216294741058995,0.45045410044610795,-0.18968987054243847,0.0,-0.43291922860969206,2.69566420593933,-1.4764430655192287,0.011506161850005919,-0.29654891916637927,0.23363075885385803,0.2593932797304651,0.0,0.0,0.14306141762960103,-0.0027522338786891754,-6.945128407029453E-4,-0.05403144485931657,-0.059468767482344864,3.295710796929076,38.904026550401944,20.381662824428695,0.0,0.48688728373210277,2.2459253246590767,0.8481063729669259,0.3254794669348373,0.9307740998849109
107,13621.664809069183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3154676291446286,0.0,-0.4400431403596722,-0.2096177323327087,0.7155428524125028,0.18303929436214944,0.0,0.18076204940352622,0.0,-1.72997402783238,-2.366210720762605,-0.6828311175753068,-0.18661187409311863,0.3236531219603343,0.6095301581346835,-0.3441003515006875,0.0,-0.4656775763817817,-1.8494299890171169,-0.2033291070766615,-0.10571519824969686,-0.8456036440482536,-0.05230605746781508,0.4504653584381084,-0.18971238619940334,0.0,-0.4329516755063272,2.695682354442296,-1.4764133682252076,0.01151009352134405,-0.2965476621179698,0.23363376141572456,0.2593943275193028,0.0,0.0,0.14305574389905903,-0.0027521190850042054,-6.944689167435821E-4,-0.05402218725318636,-0.05947517824292655,3.307191796591269,38.88253582672303,20.33743380813277,0.0,0.48703765606243765,2.2475190826981337,0.8479335835344277,0.32536107294705147,0.9306819423584564
108,13621.658896535748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.315467324805865,0.0,-0.4400418864802924,-0.20961364583520437,0.7155358147819998,0.1830368738705221,0.0,0.18075937995432292,0.0,-1.730017800715354,-2.3661528549059443,-0.6827512527113051,-0.1865804343204373,0.32371022842984415,0.6095340537566167,-0.34409750280975937,0.0,-0.46573329262544866,-1.8494493296280408,-0.20312664899152238,-0.10571525231006285,-0.8456182183053687,-0.052431032071368004,0.45047235294070676,-0.18972752825075567,0.0,-0.4329516449804451,2.6956939095714407,-1.4764009765229982,0.01150746210121683,-0.29654469550873397,0.23362321063720953,0.2593918930449364,0.0,0.0,0.14306454256445691,-0.0027521641593705867,-6.944875960833201E-4,-0.05401675680417133,-0.059483605353028456,3.317796618024169,38.85732982766505,20.290747463900768,0.0,0.48717707032164626,2.2489504040745762,0.8477174633995719,0.3252186484318107,0.9305666219904393
109,13621.65301417921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3154679141448886,0.0,-0.4400437276592982,-0.20961696945659725,0.7155391058736655,0.1830325583133402,0.0,0.1807626182357767,0.0,-1.7299882949676937,-2.366209743448508,-0.6828076710707931,-0.18660356142447307,0.3236636710833166,0.6095337726231023,-0.34410062436518574,0.0,-0.4656942597290415,-1.8494666690039712,-0.20290279254626337,-0.10571753633126046,-0.8456328438140147,-0.05252686433467472,0.4504796806404973,-0.18974192468530018,0.0,-0.4329721034184477,2.695706831573577,-1.4763710617330945,0.011510033651635266,-0.29654268694310065,0.2336223742310296,0.2593931531041798,0.0,0.0,0.14306311586307385,-0.0027521259161155712,-6.944709669943004E-4,-0.05401102396076741,-0.05949185693576597,3.3268223194935453,38.832587362275426,20.243951310651696,0.0,0.487291123840667,2.250350063658225,0.847489033383507,0.3250780046178303,0.9304500160834306
110,13621.647160819446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3154672911406717,0.0,-0.4400429989744329,-0.20961453340165562,0.7155343940148698,0.18303072212260754,0.0,0.18076159554067464,0.0,-1.7300075854831138,-2.366176533518623,-0.6827623912635093,-0.18658543129158073,0.32369697621604776,0.6095362679906537,-0.3441000473715098,0.0,-0.4657269695552845,-1.8494731821532036,-0.20270707412084638,-0.10571667610194627,-0.8456377347434516,-0.05264267365331609,0.450484625488099,-0.18975233966456548,0.0,-0.4329739305920136,2.695716081994541,-1.4763513782567275,0.011508786319227058,-0.2965396894099704,0.2336136952128269,0.25939229648115425,0.0,0.0,0.14307007163439972,-0.0027521778606550635,-6.944899027983008E-4,-0.05400737052566508,-0.05950120937579872,3.3354513565306854,38.805776670145114,20.195871515368037,0.0,0.48740256547912425,2.2516616034754326,0.847237457494774,0.3249245203682028,0.9303210887328466
111,13621.641335767265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.315467224166204,0.0,-0.44004407872400647,-0.20961640140545693,0.7155356983995971,0.18302774973180058,0.0,0.1807639971399046,0.0,-1.729984850739554,-2.366209879710546,-0.6827959787123483,-0.18659892453344062,0.323670132106815,0.6095363316612837,-0.34410281276122895,0.0,-0.4657048737395643,-1.8494791088531746,-0.2024988832019434,-0.10571728346842568,-0.8456428713958323,-0.05274123283831802,0.4504898254124394,-0.18976251315987977,0.0,-0.43298775653490357,2.695726197559576,-1.4763216846675133,0.011510549879328742,-0.2965372816155475,0.2336107051184797,0.2593935695556741,0.0,0.0,0.14307108393974607,-0.0027521801652511018,-6.944879030715483E-4,-0.054003448254051616,-0.059510412066547926,3.3432390462006034,38.77932289238895,20.147852485553912,0.0,0.4875015585227294,2.252958672000531,0.8469801917647015,0.3247728640586582,0.9301921653780914
