"","Estimate","Std.err.","t-ratio(0)","p(1-sided)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"carP.p.female_FALSE",-0.921309805720257,0.0437602420502381,-21.053581117366,0,0.0433240756665058,-21.265538653662,0
"pt.p.female_FALSE",-0.440840114485587,0.0682408631529559,-6.46006064573777,5.23304732880092e-11,0.0661491292330387,-6.66433737823726,2.65862887260937e-11
"bike.p.female_FALSE",1.13732536500218,0.161551622423168,7.04001202800101,9.61120072417998e-13,0.164581324866495,6.91041566183013,4.83235673698346e-12
"walk.p.female_FALSE",0,NA,NA,NA,NA,NA,NA
"carD.hh.cars_gr_0",0,NA,NA,NA,NA,NA,NA
"carP.hh.cars_gr_0",4.27818588077971,0.254405127369714,16.8164294682726,0,0.254487075471433,16.8110143623382,0
"pt.hh.cars_gr_0",7.41625955588969,0.299048378713974,24.7995310584279,0,0.299747131805769,24.7417198330201,0
"bike.hh.cars_gr_0",7.19764410388589,0.457054016153614,15.7479069201895,0,0.476857810282879,15.0939000026363,0
"walk.hh.cars_gr_0",6.40567955975258,0.264777250469008,24.1927112257795,0,0.267374356192893,23.9577184998673,0
"carD.hh.cars_gr_1",0,NA,NA,NA,NA,NA,NA
"carP.hh.cars_gr_1",0.524589788344548,0.083767307647504,6.26246447542569,1.89470106271017e-10,0.0864013611784512,6.07154541536763,1.26685129053783e-09
"pt.hh.cars_gr_1",1.23115382577014,0.185813629745175,6.62574552501096,1.7274959240865e-11,0.18943508734878,6.49908020209258,8.08124678286504e-11
"bike.hh.cars_gr_1",1.05914402422565,0.395301063527572,2.67933512440898,0.00368842612139042,0.423832428721297,2.49896881987319,0.0124555269514781
"walk.hh.cars_gr_1",0.588053129581442,0.116048573576393,5.0673016604925,2.01747287209564e-07,0.124848668255067,4.71012737100281,2.47562029498383e-06
"carD.hh.cars_gr_2",0,NA,NA,NA,NA,NA,NA
"carP.hh.cars_gr_2",0.185259839439991,0.086434513647586,2.14335491254499,0.0160423052940653,0.08899069090742,2.08178897759905,0.037361748995979
"pt.hh.cars_gr_2",0.399737238487109,0.193977732541939,2.06073776226188,0.0196640324740108,0.196850343322888,2.03066569120193,0.0422889189419686
"bike.hh.cars_gr_2",0.561116204047481,0.409844169318475,1.36909646654375,0.0854845613477212,0.434126063941355,1.29251904148119,0.196177456032005
"walk.hh.cars_gr_2",0.446489420634381,0.120299934402625,3.71146852948439,0.000103030145042649,0.128708248691197,3.46900393078628,0.000522391810861667
"carD.carD_time",-0.202067327605642,0.00879665749002255,-22.9709213794937,0,0.00912715177863659,-22.1391440075106,0
"carP.carP_time",-0.174807623666559,0.00881138940091731,-19.8388262863925,0,0.00896531390352977,-19.4982156283156,0
"pt.pt_time",-0.0381928288864466,0.0025630121555123,-14.9015402850528,0,0.00258182252570589,-14.7929722148521,0
"bike.bike_logDist",-1.55915876802188,0.0910392309717182,-17.126229553787,0,0.0787200263371445,-19.8063801623271,0
"walk.walk_logDist",-1.71350195842421,0.0641778917810381,-26.699255941132,0,0.0694986097838724,-24.6551976183822,0
"bike.bike_stressLinkLogDistance",-0.236556875433709,0.0582952937569292,-4.05790691132062,2.47572477993785e-05,0.0606628726669578,-3.89953302627817,9.63783908476401e-05
"walk.walk_stressLinkDistance",-0.000879415076090196,8.99519127218337e-05,-9.77650223858707,0,9.81453687530343e-05,-8.96033187570053,0
"walk.walk_stressJctDistance",-0.00874024577447758,0.00101139969354426,-8.64173267034421,0,0.00110568521321888,-7.90482288266561,2.66453525910038e-15
"bike.bike_vgviDayLogDistance",0.438041929022442,0.071909485290246,6.09157369510277,5.59030488567203e-10,0.0676961063580425,6.47071083683385,9.75428626759367e-11
"walk.walk_crimeDistance",0.00200812926853057,0.000742509249046639,2.70451751423831,0.00342018318073323,0.000705900506005336,2.84477663841679,0.0044442575449819
"bike.bike_lightNight",2.09060452660566,11.2734015993268,0.185445759931989,0.426439709784804,10.3300942268567,0.20238000551538,0.839619658277825
