"","Estimate","Std.err.","t-ratio(0)","p(1-sided)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"carD.asc",0,NA,NA,NA,NA,NA,NA
"carP.asc",-0.970246953249979,0.104268173956319,-9.30530301275292,0,2.04815992674272,-0.473716402992517,0.635702154703917
"pt.asc",-3.38536031414105,6.97306626327303,-0.485490914086341,0.313664078124134,1222.53429947576,-0.00276913319781108,0.997790554198368
"bike.asc",2.7912649457464,1.03032010594307,2.70912401849278,0.00337305588868186,161.543776918984,0.0172786906371903,0.986214285474526
"walk.asc",17.2276814748283,6.94213651208594,2.48161087654149,0.00653950067131825,1591.07471397563,0.0108277011277373,0.991360913247997
"carD.p.age_group_agg_5_14",0,NA,NA,NA,NA,NA,NA
"carP.p.age_group_agg_5_14",17.0638800775654,1.15953375543759,14.7161563840164,0,10.9261613681041,1.56174520059521,0.118348025930488
"pt.p.age_group_agg_5_14",15.6708983211524,12.0202172643379,1.30371173636316,0.0961659431537746,1189.14424352928,0.0131782989375978,0.989485543077611
"bike.p.age_group_agg_5_14",16.3545647514202,1.55099788809228,10.5445435335416,0,16.9651692217973,0.964008347786322,0.335041740678328
"walk.p.age_group_agg_5_14",15.9737363850522,1.76069459804744,9.07240608494318,0,38.1672540296625,0.41851940337751,0.675567403030616
"carD.p.age_group_agg_15_24",0,NA,NA,NA,NA,NA,NA
"carP.p.age_group_agg_15_24",1.67011824053499,0.117994167235785,14.1542440585019,0,0.54053382983809,3.08975710370478,0.00200320244967611
"pt.p.age_group_agg_15_24",2.17147854317038,1.55724432831499,1.39443663636266,0.0815928956398797,59.568466679656,0.0364534906504819,0.970920763123017
"bike.p.age_group_agg_15_24",3.13886080252692,0.311355878554408,10.0812639770937,0,4.12536169945054,0.760869235525455,0.446735175500002
"walk.p.age_group_agg_15_24",2.47194391978461,0.293283249030237,8.42852064670684,0,8.00885052203139,0.308651524083836,0.75758662257272
"carD.p.age_group_agg_25_39",0,NA,NA,NA,NA,NA,NA
"carP.p.age_group_agg_25_39",-0.119696924808954,0.00799467086714711,-14.9720891326283,0,0.037147964475137,-3.22216644976783,0.00127225201918302
"pt.p.age_group_agg_25_39",-0.516990103035443,0.457400476780793,-1.13027888968119,0.12917936347211,11.9449620781643,-0.0432810166874044,0.965477523529766
"bike.p.age_group_agg_25_39",0.647701543867578,0.0458184266832689,14.1362676711921,0,0.589652592123157,1.09844602147072,0.272009775849302
"walk.p.age_group_agg_25_39",0.455068073915698,0.0366732017406081,12.4087358702527,0,1.29227517883887,0.352144869272026,0.724729619949588
"carD.p.female_FALSE",0,NA,NA,NA,NA,NA,NA
"carP.p.female_FALSE",-1.05156688538515,0.0483072604820862,-21.7682989035386,0,0.303662797031751,-3.46294276303857,0.000534302040241963
"pt.p.female_FALSE",-0.575183527055802,0.337091707553278,-1.70631170737089,0.0439750297434782,8.68055396463187,-0.0662611544608023,0.947169909476522
"bike.p.female_FALSE",0.937858617047531,0.0563075262540847,16.6560081651518,0,0.424309797125943,2.21031572544425,0.0270832579972549
"walk.p.female_FALSE",-0.222901217690357,0.0163330216516778,-13.6472737527694,0,0.138640535086512,-1.60776368578834,0.107886944541852
"carD.hh.cars_gr_0",0,NA,NA,NA,NA,NA,NA
"carP.hh.cars_gr_0",4.45108562331313,0.475597774263535,9.35892862452028,0,7.18535934979468,0.619465973325373,0.535609431163956
"pt.hh.cars_gr_0",7.60535135317835,14.8448773053398,0.512321604062208,0.304212973834025,2847.91386262205,0.00267049908109797,0.997869252546148
"bike.hh.cars_gr_0",8.62670454370069,1.12857677762694,7.64387918900836,1.0547118733939e-14,59.7032602082891,0.14449302288693,0.885111165567651
"walk.hh.cars_gr_0",6.51874040040935,0.984111333817361,6.62398671410805,1.74819048126551e-11,87.5681286281598,0.0744419288447952,0.940658746941977
"carD.hh.cars_gr_1",0,NA,NA,NA,NA,NA,NA
"carP.hh.cars_gr_1",0.490543675825919,0.0503419241641064,9.74423770984255,0,0.737575077058087,0.665076262856542,0.506001716176996
"pt.hh.cars_gr_1",1.24616026149797,2.45582278978558,0.507430856444968,0.305926269872144,440.11847453978,0.00283142002344038,0.997740856696718
"bike.hh.cars_gr_1",2.46944954828848,0.299821310048942,8.23640436994077,1.11022302462516e-16,13.7610791870897,0.179451735922373,0.857583011239031
"walk.hh.cars_gr_1",0.553031500651768,0.0764374359020527,7.23508702411768,2.3259172365897e-13,6.01781803622197,0.0918990068032973,0.926778280580091
"carD.hh.cars_gr_2",0,NA,NA,NA,NA,NA,NA
"carP.hh.cars_gr_2",0.224105699864402,0.0238618252029574,9.39180879745221,0,0.323808071536009,0.692094235950757,0.488878151230646
"pt.hh.cars_gr_2",0.507666330627617,1.02854920224443,0.49357515374065,0.310803125813318,179.033615478822,0.00283559223931145,0.997737527763454
"bike.hh.cars_gr_2",1.87779756539404,0.235473937667583,7.97454522565855,7.7715611723761e-16,9.7064941371879,0.193457858095206,0.846600406934534
"walk.hh.cars_gr_2",0.456988518498105,0.0649162664868616,7.03966113933238,9.63562563072173e-13,4.54299900998526,0.100591815559209,0.919874493988455
"carD.carD_time",-0.173884992800709,0.00404395020863076,-42.9987966789493,0,0.495252627498714,-0.351103624990178,0.72551060851129
"carP.carP_time",-0.153761060599668,0.00365820654960149,-42.0318149111668,0,0.458648230030741,-0.335248346187583,0.737437755006974
"pt.pt_time",-0.031774260293438,0.00556515128688569,-5.70950521476643,5.66525426570763e-09,0.283175580328613,-0.112206922138432,0.910659340760739
"bike.bike_logDist",-1.45902309936284,0.0841434858432769,-17.3397035402167,0,13.05359132082,-0.11177177709216,0.911004365888189
"walk.walk_logDist",-2.61812172414469,0.16097906625199,-16.2637402806549,0,31.0252727321672,-0.0843867432446517,0.932748947047786
"bike.bike_stressLink",-1.67257602670787,0.283138624507004,-5.90726902632987,1.73912750867089e-09,6.80303912410773,-0.245857181797002,0.805792790551863
"walk.walk_stressLink",-1.24578511221533,0.292097609782113,-4.26496167888746,9.99682573155081e-06,2.28433617591075,-0.545359796580136,0.585506085338792
"bike.bike_vgviDay",3.2452135672622,0.653510060876992,4.96582036228672,3.42056290958404e-07,1.55826416276344,2.08258243038016,0.037289302079079
"walk.walk_vgviDay",0.234725923274155,0.0552860260784199,4.24566459056417,1.08973226360387e-05,0.484242210287999,0.484728341080703,0.627869059917508
