Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under16,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under16,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under16,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under16,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_walk_grad,g_walk_vgvi,g_walk_speed
10,6117.926702528013,0.0,0.0,0.0,0.0,0.0,-0.5057467625729878,0.0,0.05438818491232365,0.2289682932242002,-0.10694082329963034,-1.0746678550516522,-3.001810973088295,-0.3392972391198143,0.017133063871334033,-0.7814933457703749,-1.4083088526237173,-1.6490787342293478,-1.1337527936201097,-0.2989915798552426,-0.4767996436508634,2.540884125455633,-0.904390202878583,0.25458913915115655,0.7586244218674154,0.2320590964054252,-0.0027415841810384113,8.5793387880688E-5,-0.1107423230956779,-0.1555158089802582,0.016066492561121776,-0.277280523918607,-0.4112088089059348,-0.009305159393704389,0.12980119938199433,0.4908609339404421
11,6080.980719040468,0.0,0.0,0.0,0.0,0.0,-0.516861947699813,0.0,-0.015572424969482329,0.5152218808599014,0.03110430526052696,-0.9686699855745813,-2.9778428902405385,-0.4999014678441971,0.06070050397037527,-0.7138952656666793,-1.2307007235438299,-1.6177143087716532,-1.0158986345437917,-0.19814389625045753,-0.45112507672872393,3.2758599238890405,-1.5821026665539302,0.33651898942582914,0.8030699855187405,0.21229910245133127,-0.0028391728836990896,5.9277048541709506E-5,-0.10405953468888744,-0.15389790243179294,0.030461336954223497,-0.17193376322756762,-0.13906678268854122,-0.022988982260818983,0.10177365914391978,0.6392089870532789
12,6063.936456413971,0.0,0.0,0.0,0.0,0.0,-0.5326773831443339,0.0,0.12114136080780086,0.4310504157813412,0.08418297262133477,-0.8902406914619642,-2.799009433073221,-0.563584177111855,0.2138457939782081,-0.6825761788372618,-1.0953400714709034,-1.6825791469897717,-0.9642620152101241,-0.07409910348942185,-0.4208950187687987,3.804126058932477,-1.669048355436708,0.08980434380078242,0.9340055088076471,0.20901902964211214,-0.0030910186404068925,-3.4168351712598324E-5,-0.11329259983392471,-0.15996352945181688,0.043039296019752836,-0.2173283035159336,-0.07486567839764728,-0.03880627026504525,0.08581897954921673,0.7453586305632396
13,6038.376894046943,0.0,0.0,0.0,0.0,0.0,-0.19096834572299565,0.0,-0.174331041475008,0.4259207467739799,-0.11014380623433041,-0.9528290336752667,-2.7426738136429476,-0.40120129724415776,0.41656714381964505,-0.6100252355570857,-0.8914809989034821,-1.8435618185580838,-0.924838717183537,0.16434870075454927,-0.3564731865118541,4.1941160550236924,-1.7622435479231144,-0.3660889840138465,0.9539136936763147,0.18891268962163787,-0.003069104810714528,-4.531520702202255E-5,-0.11491249125823255,-0.1593825756985309,0.06952518014195848,-0.31091549774026717,0.051265211887924086,-0.07573641645213282,0.02473330234197295,0.7969408697203263
14,6007.152988569729,0.0,0.0,0.0,0.0,0.0,-0.042814800846612766,0.0,-0.5798991081956861,0.4423097910563147,-0.06574208621408807,-0.9957535518892727,-2.5800810870195683,-0.6909119519777875,0.5760529252902252,-0.7104981812719211,-0.7017535161707295,-2.037345863354057,-1.2281663547971744,0.46274311367396226,-0.4002637699589182,4.309843683071333,-1.7903802844047974,-0.6623038248856823,0.8907969598603666,-0.22111818903561709,-0.003137478210063351,-3.8870756524111814E-5,-0.11793829010517985,-0.1578253624472722,0.11293251350212492,-0.5080625606163764,0.1662683174095194,-0.13828747416658804,-0.026180315516019834,0.7797149791176696
15,5977.331409403068,0.0,0.0,0.0,0.0,0.0,0.03940383729398041,0.0,-0.6920624922746292,0.6893303436579413,-0.4410861448121497,-0.8318263232965752,-2.532636422644959,-1.138404790454078,0.6485671993386016,-0.6802582026651119,-0.427373036242141,-2.1285480973688875,-1.7857225777155201,0.8079878950775277,-0.4826254220637749,4.334651879167082,-1.77384506836433,-1.0433086900320094,0.6958109904260544,-0.4863495806724581,-0.003229518169574622,-8.545207792429017E-5,-0.11819712568898416,-0.15394320669459843,0.17803096032333246,-0.722048413602161,0.4055255115465256,-0.23114909020385177,-0.0547085347282842,0.7462533709154822
16,5916.258213036417,0.0,0.0,0.0,0.0,0.0,0.23056339539136023,0.0,-0.8267647869193289,0.6892843604164015,-0.46687516616193747,-0.18662653478824076,-2.767015531187341,-1.110580122500007,0.7496079075001524,-0.7511213747455545,-0.02866183149486179,-1.9283926079554568,-2.4948068018219383,1.1118598717311783,-0.6593440201944595,4.294878803317963,-1.6679264037309118,-1.091814580865227,0.7096883653890106,-0.6211495812780357,-0.0033959489260173546,-2.678930888196894E-4,-0.12400999498040488,-0.15118257444802188,0.2680776125331066,-0.985348767632163,0.6916046982084891,-0.3593394469089627,-0.04362430581044065,0.6976057694346116
17,5856.662228145953,0.0,0.0,0.0,0.0,0.0,0.31544618289417964,0.0,-0.9171265763596006,0.6499545653920813,-0.5906921273860156,0.017203445482104895,-2.512973964915724,-1.1240072059207737,0.41182722203965627,-1.3057391766791424,-0.0038612537616414637,-1.7540699822805124,-2.622678952078335,0.684572172367027,-0.8620147639267159,3.915288943811017,-1.8530218623817556,-1.1255895427304967,1.2036970566179663,-0.20610935557813342,-0.0037233698086351734,-3.709031469875021E-4,-0.12650353460566147,-0.14733852105047351,0.39268577277871763,-1.1740661428992025,0.8912526440781621,-0.53446803808563,-0.019588035168046764,0.5839951187271256
18,5802.400434810409,0.0,0.0,0.0,0.0,0.0,0.08959179860584521,0.0,-0.8236343456579703,0.7210586005283504,-0.37748445664738073,0.03999821577214767,-2.560647683731449,-0.9051820905870466,-0.026793152364174178,-0.8562068558935856,-0.23173194822122736,-1.7357110200209442,-2.1407251277617005,0.043342304480732285,-1.0082709856321173,3.5824273511921856,-1.7898424892657898,-1.169930025112657,1.3459024139382914,-0.36847135230275624,-0.003816472720212983,-5.057518153151449E-4,-0.1268495564421976,-0.14363797966250555,0.5139802123141132,-1.2073219128749855,0.9111571050466126,-0.7006321986264307,-0.01255943236934378,0.4846368625868959
19,5748.23395260389,0.0,0.0,0.0,0.0,0.0,-0.23867319785947644,0.0,-0.5262176747630087,0.5219742553294598,-0.1721816560003201,-0.13235816574246873,-2.588903618881546,-0.6585975913379728,0.3136417636265346,-0.716950294229458,-0.5279052611242718,-1.8346024744892926,-1.5407870773456473,-0.4265109368911747,-0.981047624706499,3.2189771598297483,-1.87566822694708,-0.8869920362369391,0.6422988606367276,-0.21316004242520512,-0.003932337190687751,-5.947317435134624E-4,-0.12730757912213594,-0.1398649495444433,0.6306005911308015,-1.1132643941154252,0.8663056195417833,-0.855890462296035,-0.013853496861343823,0.41559056224369667
20,5737.841849987174,0.0,0.0,0.0,0.0,0.0,-0.25765645391436104,0.0,-0.38294951199171545,0.2911125585668836,-0.2675972074192333,-0.2786275849171249,-2.5338942640930875,-0.5663446183177306,0.3066307347494065,-0.5780079406594282,-0.5824533756151736,-1.8759891404068,-1.5071648452214672,-0.40408442581318077,-0.8122216564392946,3.1278527098634825,-1.9966625998471508,-0.638188966717113,0.6071029959040508,-0.2800254971661704,-0.0039436626837578885,-6.038017789373552E-4,-0.1285191596639111,-0.1386165507993603,0.6606298250287252,-1.056702098941317,0.8311737141590406,-0.8919748094273285,-0.032441465298466414,0.4132355626949282
21,5731.386882299276,0.0,0.0,0.0,0.0,0.0,-0.3536956703286708,0.0,-0.2506397407503045,0.3103984590717015,-0.23735334453616783,-0.41321616864972366,-2.4573107338401425,-0.33558020230583774,0.13392622590127687,-0.6596234598510186,-0.6080248230102189,-1.893805464714367,-1.5334230976799539,-0.2554447622073536,-0.5961384298564576,3.11564852776774,-1.9944884604922501,-0.5496188517010723,0.5070669993794513,-0.33324560298480776,-0.003945676011768834,-5.977889448068052E-4,-0.12977443296464233,-0.13798031775621727,0.6884058864542834,-0.9541581857294537,0.7967463260422597,-0.9198748185833526,-0.04959679271236873,0.44282229561827396
22,5722.321587099416,0.0,0.0,0.0,0.0,0.0,-0.42733847126026775,0.0,-0.2738379302828114,0.22881239176561863,-0.02182762853910386,-0.2068723478378344,-2.507931500406947,-0.44446217156041645,-0.15876364803993268,-0.5901834255460339,-0.8681738827777123,-1.9982218166904833,-1.2973407617014714,0.5139467612507853,-0.2835431209282566,2.9070008483984555,-2.013686397032914,-0.5573485239661562,0.5171964719674746,0.014677392491785735,-0.0037446411902098227,-5.996997266680962E-4,-0.12664883410216837,-0.13546376098129284,0.7969523577199606,-0.549163686947373,0.456228664106442,-1.0098556500642868,-0.15541973674508902,0.5163487000774669
23,5710.095654408571,0.0,0.0,0.0,0.0,0.0,-0.3907202179645706,0.0,-0.2821756568118814,0.7812808967018073,0.0031813793582671016,0.03346486903599044,-2.477165182493732,-0.5108622939125662,0.5172581567236055,-0.591406782436929,-1.1914025114072189,-1.6933895186127514,-1.1804093840455643,0.8285216066094828,0.40285069077685476,2.6928000920311215,-1.7952431935277926,-0.47542811553797726,1.081096600352868,-0.0258452038925492,-0.003324335897473292,-5.942515563527243E-4,-0.11959868963580698,-0.13092009249433698,1.0281864017258902,0.13814360647336543,-0.07218550033189569,-1.1897759277906368,-0.23830254608298496,0.5718420918811422
24,5698.110505152219,0.0,0.0,0.0,0.0,0.0,-0.42991377331850356,0.0,-0.26881599277253104,0.932105833317078,0.09685394084682611,-0.21722572767346315,-2.3288594036669843,-0.40302077189348456,0.7681716029633365,-0.39321144203599934,-1.1552696035396859,-1.4224506879503542,-1.3471517161663817,0.9600268319858604,0.10242448378713992,2.6558820817185254,-1.7899881574954406,-0.46942838286245425,1.229675843692778,0.10394497213089186,-0.003062383018384012,-5.41285232133882E-4,-0.11545646358802661,-0.1304015489234587,1.145331204577911,0.33434224244767563,-0.2573002212915051,-1.277076403148656,-0.2178157565070749,0.5212146886010716
25,5687.282176691631,0.0,0.0,0.0,0.0,0.0,-0.384095975222551,0.0,-0.1867624545336833,0.7784611062928213,0.005053306616869563,-0.12747822529766784,-2.3246614226651707,-0.3544971566941006,0.6267098739787736,-0.4804272519701151,-0.5186896272865352,-1.8168070328988941,-1.2389811173825074,0.6310758985054328,-0.21607160820852073,2.693706453595893,-1.7712168121100922,-0.37171735939516254,1.0767687076307744,0.010395120281881165,-0.0028636093687486614,-5.127984301162186E-4,-0.11929842286975795,-0.1291484111892373,1.2772375950601078,0.1732395360162159,-0.08560801839016363,-1.352290167186101,-0.06636946810939764,0.34498441973781846
26,5682.668347616662,0.0,0.0,0.0,0.0,0.0,-0.23536318907436163,0.0,-0.2831292329550731,0.4104937083352696,-0.028285336741867395,-0.0334191798701845,-2.292271874683002,-0.4277997186529072,0.33480664624148504,-0.4904223340080005,-0.46320239215837256,-1.6552688194208902,-1.380457326122982,0.1293443789456431,-0.2079620807582925,2.8894274283838666,-1.7806089570046675,-0.49033779977335645,0.6536782844095427,-0.04255077731194898,-0.002751593778689438,-4.883354529557093E-4,-0.11810837010377148,-0.1297288334891093,1.3973193808390019,-0.10218368167873898,0.09744986516780904,-1.380135658164024,-0.19250344668731048,0.4576558373417979
27,5680.767885067187,0.0,0.0,0.0,0.0,0.0,-0.18215505458818643,0.0,-0.246553515904891,0.33770608781954414,-0.16034007912438614,-0.0015812828966087003,-2.2745182021720423,-0.40063759438112856,0.27140217858310933,-0.5981795412432165,-0.567289397341803,-1.555499413453431,-1.242248831433844,0.14766132333876159,-0.40748999573491596,2.940218296121962,-1.7631094864038652,-0.4498729652055718,0.5664443302640219,-0.19998937534971728,-0.0027698326567816853,-4.8619311691237626E-4,-0.11710654393086754,-0.13035678931799521,1.48768779140124,-0.25792610790802784,0.1920434031430435,-1.3834935675607059,-0.23755424221770616,0.4971477627668196
28,5674.165914433799,0.0,0.0,0.0,0.0,0.0,-0.2718526358342715,0.0,-0.21206411585319246,0.33148567239503524,-0.08851359773159452,-0.17944723130032456,-2.2420949270970763,-0.36052174609690646,0.28019837081016524,-0.5156623261848334,-0.5150370847302546,-1.6241202799426773,-1.1849441111779024,0.12496602394856342,-0.4313722672013828,2.832623958830938,-1.7314665432652228,-0.4112122989792228,0.5619505340769844,-0.12513581794242046,-0.0029251090239858467,-4.764999944146694E-4,-0.12190974623627684,-0.1306585949814052,1.860360830995659,-0.6938788103445813,0.5618139869651411,-1.3903740782860705,-0.10986586025802056,0.3643796353308398
29,5673.463229895378,0.0,0.0,0.0,0.0,0.0,-0.25614830321609017,0.0,-0.22731815208158362,0.3160833168032514,-0.11104819162399349,-0.18737390376255772,-2.232921120953216,-0.3661406632211131,0.26996432741201687,-0.5298126655624003,-0.3812983416369062,-1.6601171092724027,-1.2249425175705952,0.061783011493972875,-0.5059706870372197,2.8185897631656087,-1.7179820973186535,-0.41892413405915907,0.549280838237857,-0.14582185999237893,-0.002989342522704911,-4.811737672553706E-4,-0.12330079799033924,-0.12957021179974237,1.9974065546485704,-0.4505284195829655,0.40829347247622716,-1.3850069611491407,-0.17582118233863753,0.45117683968822403
30,5673.241696767719,0.0,0.0,0.0,0.0,0.0,-0.23931767084230768,0.0,-0.2408453060943593,0.2995301091879408,-0.1241332924973263,-0.18136199657683008,-2.2235885376832636,-0.374566037963062,0.2561190154677772,-0.5375889156581611,-0.3831788544912684,-1.6366528646267329,-1.2320329874915454,0.05990295261525376,-0.5048654638234066,2.8507292917823555,-1.7199253485500394,-0.43397930339834356,0.5309788844177087,-0.16118064599284998,-0.0030052377850837307,-4.8235050942489516E-4,-0.12332792206196824,-0.12953532416593264,2.096226866148964,-0.3672427282971639,0.350703025945847,-1.3893642514915259,-0.08564138833293411,0.3606522704631402
31,5672.334476486018,0.0,0.0,0.0,0.0,0.0,-0.2912188059725638,0.0,-0.2488726780074644,0.3851803899613735,-0.08485085255094574,-0.2487290339365435,-2.1929724428413766,-0.37439547109841087,0.3083021041532976,-0.4892647615695156,-0.4378666626961868,-1.6439627302662394,-1.1679915662817666,0.21741065360434247,-0.39947596590332696,2.7740491676015524,-1.7082022389523857,-0.42716032949444477,0.620551959055898,-0.11199759748388886,-0.0029811342776180747,-4.6552601102756657E-4,-0.12442766250462052,-0.12885437453999982,3.1009552109923324,-0.48848136681279575,0.4592978121874751,-1.3811475837912617,-0.09627075455472954,0.3695871228484595
32,5671.912706984191,0.0,0.0,0.0,0.0,0.0,-0.27015092718099604,0.0,-0.24501091882112666,0.3444241447319162,-0.10215789959745886,-0.21334690326321148,-2.205674390896259,-0.37677283205705137,0.28508299603148796,-0.513583670664954,-0.4118380415943673,-1.6373362951440584,-1.1997110305027259,0.1251983724982406,-0.44688402776342173,2.8117458819684726,-1.7205118829623123,-0.43007882416244364,0.5797729711674123,-0.13228316754180294,-0.0029565176657834233,-4.652805251939106E-4,-0.12351317681003121,-0.128913566860089,3.4908576755859575,-0.44762251511294476,0.4144246137016022,-1.3604368386012047,-0.0953582585889733,0.3723846875161919
33,5671.3453281916745,0.0,0.0,0.0,0.0,0.0,-0.2635219888155062,0.0,-0.24448777765959423,0.3323895089324627,-0.108557805390466,-0.20628965147431558,-2.2046353565422936,-0.37702744314845205,0.27784843557778605,-0.51882272523894,-0.3977544199056298,-1.6426721944508886,-1.214780198151679,0.10096592570550736,-0.4593958869153666,2.828078929624398,-1.7268916439987156,-0.4326682143635189,0.5683442041716499,-0.14024553483369878,-0.0029210430754599333,-4.578885267276252E-4,-0.12291700352019158,-0.12862579070906643,4.666248899660188,-0.446340517046004,0.40189019604648824,-1.329000300798623,-0.09797479815909042,0.3822116711672749
34,5670.946494867881,0.0,0.0,0.0,0.0,0.0,-0.26580271881649997,0.0,-0.24397750293883622,0.3355260689387846,-0.10682011800187655,-0.21074381208212128,-2.2012785894190983,-0.37676619539617323,0.28014085610371364,-0.5163830852336359,-0.39480237245982785,-1.646724405578909,-1.2163691425521226,0.10477949848433782,-0.45772770215250164,2.828012152009489,-1.7288131047976234,-0.4325019235718445,0.57201425899128,-0.1386043162571188,-0.0029071675144576974,-4.5375929404704006E-4,-0.12282358423453325,-0.1283091641870943,5.580051045615115,-0.45497231167149793,0.40196213090795396,-1.3151471665961503,-0.09807844626035699,0.3872984988366067
35,5670.6191063364495,0.0,0.0,0.0,0.0,0.0,-0.2667879688937612,0.0,-0.24383060318189062,0.33717642129294495,-0.1060520148534021,-0.21357174394992792,-2.1992490439482784,-0.37648778367419744,0.28115496853953204,-0.5147247828889728,-0.39173717953151765,-1.649888146883736,-1.217827212345698,0.10766931611343276,-0.45643203375372177,2.8275784930375103,-1.7291589513936552,-0.43246048398612996,0.5739512534627497,-0.13788755736584954,-0.002898954859555438,-4.513371339861739E-4,-0.12280625594557042,-0.12800478877206553,6.399856297535893,-0.46165073192731615,0.40048406136951004,-1.3043112068017513,-0.09747290624166177,0.3910626454961157
36,5670.335853368407,0.0,0.0,0.0,0.0,0.0,-0.26756941492934705,0.0,-0.24369029285511562,0.33858420771527337,-0.10533351169602802,-0.21547742118819907,-2.198049543222161,-0.3763789144751753,0.2820593703559755,-0.5136266955571508,-0.3891307117555022,-1.65211956350536,-1.2188372310230082,0.10981617053391027,-0.4554169355190634,2.826992470896911,-1.729343602216011,-0.4323494631435732,0.5754875649329133,-0.13717578387193455,-0.002894404973502012,-4.499350372877054E-4,-0.12283444982221386,-0.12771341192039468,7.15162337577118,-0.4665064066762177,0.39751022594562196,-1.2941176075181668,-0.09635427983635907,0.39379890093937364
37,5670.084223574884,0.0,0.0,0.0,0.0,0.0,-0.26808485362476187,0.0,-0.2436274989138696,0.33959502090745586,-0.104818394734222,-0.21676463555502637,-2.197345407564583,-0.37629592583450405,0.2826677445053276,-0.5128216090284451,-0.3868899779195737,-1.6537947450180932,-1.2196052851602301,0.11135081799324262,-0.45454634316234027,2.8262620896716726,-1.729172123460159,-0.4322335060284451,0.5765542476457058,-0.13662409959407842,-0.0028920126371420178,-4.491738593086202E-4,-0.12288136348584011,-0.12743717960129475,7.8501123070370085,-0.4700744401698768,0.39349996705239493,-1.2832631096916525,-0.09496709191839486,0.3959103438787223
38,5669.857674286135,0.0,0.0,0.0,0.0,0.0,-0.26847930518081237,0.0,-0.2435974948064398,0.3404375660082332,-0.10439280141268582,-0.21766450841741058,-2.196946648865339,-0.3762536558011595,0.28317193182563855,-0.5122432153458268,-0.38494785498752976,-1.655078761966603,-1.2201730621994775,0.11257978816616947,-0.4537602454570445,2.8255489365067175,-1.728945379190842,-0.43213530713213427,0.5773998879339548,-0.13614980321281714,-0.002890949840032062,-4.487932815127583E-4,-0.12293764431760987,-0.12717477846718947,8.505113943232548,-0.47274698157187195,0.3888348940975401,-1.271571856930031,-0.09343534218726965,0.3975978615561563
39,5669.652263222915,0.0,0.0,0.0,0.0,0.0,-0.26878968844525547,0.0,-0.24359264321895147,0.34113224441300344,-0.10404066502846533,-0.21831024737535573,-2.1967336342108696,-0.3762213948380399,0.2835788000162073,-0.5117895995659004,-0.38327269205992637,-1.656087099951437,-1.2205741482845893,0.1135674879394055,-0.4530205650084472,2.824848643312516,-1.7286492776214113,-0.4320435421629243,0.5780731846521155,-0.13573410352581475,-0.0028907075735054525,-4.4865720814849186E-4,-0.12299527833822439,-0.12692532811868637,9.123160098184497,-0.47477449189303655,0.3837846272036433,-1.2591208155769722,-0.09183017738934081,0.399017512447978
40,5667.443691329503,0.0,0.0,0.0,0.0,0.0,-0.274383919347597,0.0,-0.2438378166872138,0.35440317376453506,-0.09744016672730603,-0.22870146150532492,-2.194597226854458,-0.37575263779059365,0.29129249396033763,-0.5039754401174397,-0.351320585139713,-1.6736216201761835,-1.2267222880877684,0.13204272664913874,-0.4376818001169669,2.8106512228560274,-1.7221756106245485,-0.43038678915227924,0.5904835465847875,-0.12768482595181768,-0.00289617436209024,-4.488695451875493E-4,-0.12418294076699467,-0.12173742531263217,21.857715182096932,-0.5087853039092995,0.27013900641571836,-0.9775558164312038,-0.056303215856927366,0.42605480416983055
41,5667.384767685322,0.0,0.0,0.0,0.0,0.0,-0.2726592611736668,0.0,-0.24483616271743583,0.3539782602360029,-0.09839387375912824,-0.22601832473919492,-2.19636910564498,-0.37558845856484296,0.2907346051182017,-0.5047409581021398,-0.3623354367369365,-1.6664932768801612,-1.2256551828239468,0.12889285950055657,-0.4372707877492662,2.8058760487056342,-1.7173094299463219,-0.42933855342924754,0.5881987859960275,-0.127328689517985,-0.002902431007182379,-4.512062992017794E-4,-0.1232908059173587,-0.12111482205746163,23.140835740638224,-0.4943629086625559,0.2492453183684385,-0.9219091949260034,-0.04816903145610653,0.4271757222397
