Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_speed
43,5641.69661752578,0.0,0.0,0.0,0.0,0.0,0.0,-0.2372750475011146,0.0,-0.23771724424680918,0.28021275911269783,0.0,-0.46061125094174926,-0.21376061031210006,-2.1893103592578442,-0.36981194644195764,0.24118875939444018,-0.3874540832037638,-0.8036076997312653,-0.044583543710559476,-1.6808709611779644,-1.218454181580415,0.0,-0.2592227032185147,-1.3656079574480728,2.831378475491777,-1.6824197961978475,-0.42668436388571834,0.5623016525855373,0.0,0.0,-0.0029373367943168398,-4.554168178649108E-4,-0.06716018346801943,-0.09704814791427994,23.234016762949466,2.3480908879360296,0.9818767903433249
44,5641.638706241861,0.0,0.0,0.0,0.0,0.0,0.0,-0.23746743374435478,0.0,-0.23792473080503088,0.28030855964841567,0.0,-0.4605424662502118,-0.21469072176466455,-2.189773336346424,-0.3701576970562739,0.24076411627981892,-0.38752023606604774,-0.8035240607924266,-0.04557832595532525,-1.6799022651554,-1.2180548177468267,0.0,-0.2591909570836993,-1.3678301357025766,2.828433900691309,-1.6810191606069615,-0.4262450503613801,0.5623171508897526,0.0,0.0,-0.0029317420720803996,-4.538057445878746E-4,-0.0665212777481769,-0.09664307693305908,23.969246694916123,2.381111086294633,0.9962426479823597
45,5641.604018771012,0.0,0.0,0.0,0.0,0.0,0.0,-0.2374799827966898,0.0,-0.23788667717005968,0.2801962044405237,0.0,-0.460446735301264,-0.2150722508309323,-2.1899706436673725,-0.37019399882010745,0.24072767229087516,-0.3875252427018032,-0.803362022719533,-0.04550332539991251,-1.6786944348236101,-1.2177285977767558,0.0,-0.2590433252492317,-1.3680756762427644,2.8263456960549775,-1.680114232588592,-0.4260706106761096,0.5622072598763234,0.0,0.0,-0.0029287940168327693,-4.53060830237596E-4,-0.06599183736763513,-0.09606669201884138,24.61089197178793,2.4113471175277374,1.0107187995347475
46,5641.43985150813,0.0,0.0,0.0,0.0,0.0,0.0,-0.23749606080651958,0.0,-0.23808749665484644,0.2798649591435414,0.0,-0.45959723765501304,-0.2172991203252535,-2.19200035141111,-0.37066530172023104,0.24029658581125968,-0.38812183255083316,-0.8023786769969512,-0.05220284537756708,-1.6715831773631107,-1.2138928432857343,0.0,-0.25753285502451095,-1.3707679614200372,2.8143033163790414,-1.6756368103578376,-0.42540688453461467,0.5617623367195574,0.0,0.0,-0.002914095507844439,-4.4918239659100056E-4,-0.06415789495533383,-0.09495847135436519,27.413840962581638,2.4949792850668393,1.0430016051018458
47,5641.335123204739,0.0,0.0,0.0,0.0,0.0,0.0,-0.23743075867646415,0.0,-0.2377631042141576,0.279889445590371,0.0,-0.4595320187844859,-0.21752146769591935,-2.19193151372533,-0.37029556491882687,0.24083053733608065,-0.38810740572188485,-0.8019234892956988,-0.05186880755401191,-1.670395464037596,-1.2133862958928865,0.0,-0.2574775660110789,-1.3702752845335036,2.81441465594775,-1.6756572821361666,-0.42534960657635634,0.5620578362406278,0.0,0.0,-0.0029128235109380563,-4.489863112479588E-4,-0.0636224819276996,-0.09442640851350617,28.648081053955202,2.520400512256825,1.0552783115715645
48,5641.241241616025,0.0,0.0,0.0,0.0,0.0,0.0,-0.23764178167612077,0.0,-0.23767059138924593,0.28008929108613795,0.0,-0.45959245406364396,-0.21791231813751913,-2.1920878959015186,-0.3702174274904105,0.24071201054227928,-0.38802985960126446,-0.8018980537637919,-0.04865898362682081,-1.670891699354702,-1.2130280139745024,0.0,-0.25752834092868165,-1.3694302996696603,2.813975100776087,-1.6750726752571319,-0.4249760377318816,0.5622652456084825,0.0,0.0,-0.0029112301929663147,-4.485377749921171E-4,-0.06286162611021369,-0.09390727228029533,30.226991866681097,2.562531952095989,1.072523713627635
49,5641.163062807295,0.0,0.0,0.0,0.0,0.0,0.0,-0.23755731003855418,0.0,-0.23766084669577822,0.28004152741443855,0.0,-0.4596449820357315,-0.21783185317832368,-2.19209712719517,-0.3702253378793134,0.24087637625764566,-0.38804071258395567,-0.8018669693169468,-0.04793003930995491,-1.670529599390395,-1.2133465905143848,0.0,-0.2574435537357068,-1.3686898142071584,2.8148378845626616,-1.6751576878456025,-0.42518818194589,0.5623683053764734,0.0,0.0,-0.002910856487932118,-4.484866215888002E-4,-0.06242390295830056,-0.09361294848873324,31.360937413212895,2.5840263511097348,1.0817582362328553
50,5641.0949328944325,0.0,0.0,0.0,0.0,0.0,0.0,-0.237568715877215,0.0,-0.23769905916353845,0.2800471889724523,0.0,-0.4596802347099761,-0.21765147575785795,-2.1921515856099187,-0.3702598966317199,0.24086675748693218,-0.38804143154236903,-0.8020030152323921,-0.047846765887165285,-1.6709292701775245,-1.2137042588553144,0.0,-0.25745940502966225,-1.3678277813088928,2.8151876949943566,-1.6752841602075064,-0.4252117718672145,0.562361888466674,0.0,0.0,-0.0029118621224945643,-4.4874935899065754E-4,-0.0622898168323724,-0.09368956647268448,32.00136998395389,2.583917997530599,1.0800752255424566
51,5641.0280663738795,0.0,0.0,0.0,0.0,0.0,0.0,-0.23754450960308487,0.0,-0.2377119814688016,0.28007444995933306,0.0,-0.4597086926159408,-0.21762547343764668,-2.1921787477923087,-0.37025974375551657,0.2409226750438511,-0.3880323318368075,-0.8020230717951726,-0.04807974965275834,-1.670915882738179,-1.2139607220921065,0.0,-0.25742140655857504,-1.3673681861831035,2.8153530844927936,-1.675303489275328,-0.42525055000653267,0.5624006423374674,0.0,0.0,-0.002911842504404954,-4.4875733888350707E-4,-0.06203884482243453,-0.09366010001876561,32.73396401262491,2.5885650634996717,1.0808337235687415
52,5640.966630133424,0.0,0.0,0.0,0.0,0.0,0.0,-0.23758069144270777,0.0,-0.23773354853032452,0.2801318613384478,0.0,-0.45975004456237595,-0.21750817582708393,-2.1922013948526073,-0.37026335039671404,0.24088816640271124,-0.38801136150910914,-0.8021401370375075,-0.04738796579401008,-1.6715087644374442,-1.2141845941844207,0.0,-0.2574162549547296,-1.3664439381554012,2.8154776818232605,-1.675349604910866,-0.42522505112332926,0.562417961678183,0.0,0.0,-0.0029127216064275424,-4.4898184575325686E-4,-0.061896133232711356,-0.09371061816704127,33.35109641333204,2.589715926126057,1.0794839766325328
53,5640.9100527321325,0.0,0.0,0.0,0.0,0.0,0.0,-0.2375605377229558,0.0,-0.2377524107684095,0.28016246509943116,0.0,-0.45979300539746093,-0.21736978399898743,-2.1921755419763223,-0.37026078996164946,0.24091979303206737,-0.3879940971455261,-0.8022064651423811,-0.04726432211883272,-1.6717780022227597,-1.21440556949398,0.0,-0.2573705788495439,-1.3657583443082713,2.8159956043007774,-1.6755358231426833,-0.42531268027042707,0.5624447670753283,0.0,0.0,-0.0029134507585725044,-4.4918395582943315E-4,-0.061776631930962445,-0.09378841061052018,33.88980441946033,2.588382225968971,1.077208873216957
54,5640.857480271949,0.0,0.0,0.0,0.0,0.0,0.0,-0.2375638604228267,0.0,-0.2377749018162428,0.2802048224734168,0.0,-0.4598333170414372,-0.217234167908129,-2.1921525921933434,-0.3702608230679102,0.24092613216807482,-0.3879774332789352,-0.8022892460709026,-0.047068506921966145,-1.672172491100793,-1.2146040003665983,0.0,-0.2573475328936924,-1.3650820716912075,2.816448717566623,-1.6757220805878164,-0.4253580629231502,0.5624694675034533,0.0,0.0,-0.002914311796241842,-4.4941115737043844E-4,-0.06169063399952166,-0.09389804435480957,34.36450690586505,2.585341927112973,1.0740276003555795
55,5640.807490875567,0.0,0.0,0.0,0.0,0.0,0.0,-0.23756471507963497,0.0,-0.23778865975470037,0.2802475429100488,0.0,-0.45986920825751204,-0.21714973195198534,-2.192132435994988,-0.37025522197085503,0.24094246384560616,-0.3879598124629516,-0.8023407336862208,-0.04682874939415875,-1.6724478954638102,-1.214761421572809,0.0,-0.2573140481059607,-1.3645111087922601,2.8168355645656646,-1.6758544676794185,-0.4253983664372874,0.5625039350860015,0.0,0.0,-0.002914825382643165,-4.495495496768197E-4,-0.061555773171370676,-0.09395461117212763,34.888035512108075,2.5855170383020036,1.0723784138447405
56,5640.754146081793,0.0,0.0,0.0,0.0,0.0,0.0,-0.2374668297514587,0.0,-0.23784199732155398,0.2802417044316211,0.0,-0.4598583077125792,-0.21701806844837293,-2.1920791134347337,-0.37029139015291207,0.2410770446312117,-0.3880034502186699,-0.8023140464580524,-0.04856392071053222,-1.6722486258994336,-1.2150534146918621,0.0,-0.2572437132273514,-1.3646874577586576,2.817544124753068,-1.6762488616274525,-0.42561974196476626,0.5625314965779447,0.0,0.0,-0.002915320288764503,-4.4969012885902034E-4,-0.061611062722492005,-0.09422335186552337,35.14861196367618,2.570938178064721,1.0644937544816626
57,5640.225887196427,0.0,0.0,0.0,0.0,0.0,0.0,-0.2377485147943563,0.0,-0.2389719067338771,0.28206458705324816,0.0,-0.45995828600878313,-0.2126879667769549,-2.1905828399607783,-0.3707031876688121,0.24146604380739148,-0.38774583911900345,-0.8046391341065028,-0.07890792481331523,-1.6860317141815246,-1.2229969518482213,0.0,-0.2579899750592795,-1.3584099843846023,2.8254548163718534,-1.6852293697668934,-0.42656584220535093,0.5625042416906197,0.0,0.0,-0.002949229545173786,-4.5818265417195815E-4,-0.063824597255268,-0.10383162826912345,41.81733892269827,2.0406193510681394,0.7655435341285923
58,5639.776106121066,0.0,0.0,0.0,0.0,0.0,0.0,-0.23848187832765386,0.0,-0.23859960803502975,0.28328841253121856,0.0,-0.4598634357894621,-0.21630652034435116,-2.191227735789399,-0.37037813521626994,0.2409161390434266,-0.3872968417845422,-0.8035272717311893,-0.0639830466203911,-1.6857098175668692,-1.2197871534618259,0.0,-0.2575996045869406,-1.36084930257426,2.8150614764557287,-1.6799662438390373,-0.4252259244106144,0.5636690565860213,0.0,0.0,-0.0029304268297068873,-4.5304744189896684E-4,-0.06109770493357394,-0.10127544035764843,45.033502946978366,2.256356865411597,0.8602848456250818
59,5639.644802151835,0.0,0.0,0.0,0.0,0.0,0.0,-0.2379486551153953,0.0,-0.2387187934907009,0.28314494039611565,0.0,-0.45993894887999276,-0.2143611997682955,-2.189988740856603,-0.37025408208270744,0.24159029021690462,-0.3872788785508112,-0.8035530435991977,-0.061685630160506745,-1.6875451974020017,-1.2211285776072653,0.0,-0.25692271432629665,-1.355108994691357,2.8226773731456323,-1.6828140924886184,-0.42673801038108694,0.5635556299835646,0.0,0.0,-0.00293946859594921,-4.5572809458181273E-4,-0.06105458160911624,-0.10266899042164145,48.52358527467214,2.19919033109415,0.8203379880651717
60,5639.582266680974,0.0,0.0,0.0,0.0,0.0,0.0,-0.23784804477048646,0.0,-0.23860966708920178,0.28262372455300727,0.0,-0.4598463481295166,-0.21437417520704147,-2.1903199231528596,-0.3703079186370333,0.24176186944194303,-0.38742327781412206,-0.8033037148149671,-0.06036216553198529,-1.6844999526071849,-1.220479973428621,0.0,-0.2566208623826236,-1.3538452753163381,2.823928226200841,-1.6825714370620826,-0.42693357339589294,0.563390715302114,0.0,0.0,-0.002936450899217505,-4.550994930888662E-4,-0.06012335522519966,-0.1017458194173856,50.22005877757618,2.26393079770166,0.8495973464152972
61,5639.543717139424,0.0,0.0,0.0,0.0,0.0,0.0,-0.23782668356280576,0.0,-0.2387256544411154,0.2826469394055885,0.0,-0.4598313574575439,-0.2139534092853237,-2.1905132820112496,-0.370356348239366,0.24186687165049323,-0.3875123201985762,-0.8035084543624199,-0.06114933772096998,-1.6851244711243536,-1.2210302545085632,0.0,-0.2565238355062829,-1.3518192954594948,2.8242301331825184,-1.682989405629347,-0.42714466862569284,0.5633897193016862,0.0,0.0,-0.0029390473348415136,-4.557912185695856E-4,-0.05987386285501617,-0.10220559871122462,52.199617974622576,2.248594369354458,0.8350368252664959
62,5639.5088352919265,0.0,0.0,0.0,0.0,0.0,0.0,-0.2377732423761412,0.0,-0.2386658481151221,0.28255676509696204,0.0,-0.45981657389225006,-0.2141647186687047,-2.1907599095651524,-0.37032768760633383,0.24197817536841543,-0.3875442111911867,-0.8033681611813148,-0.06181470209568649,-1.6836695530255683,-1.2208413143742143,0.0,-0.25644786202489595,-1.3516000832159205,2.824378104408367,-1.6827468150602698,-0.4271496067554318,0.5634006313436538,0.0,0.0,-0.0029368831596620296,-4.5528340018457E-4,-0.059246017357136985,-0.10183863747166638,53.661547048903145,2.278738546853053,0.8462941337204826
63,5639.486560697568,0.0,0.0,0.0,0.0,0.0,0.0,-0.23773516118164575,0.0,-0.23868721214701133,0.2825665485222234,0.0,-0.4598759077541314,-0.21405935972437687,-2.1908369477863383,-0.3703247391207661,0.24206666158609771,-0.3875590592250499,-0.8034295266109276,-0.06178246608362868,-1.6836398597349889,-1.2211081572128673,0.0,-0.25647736290361856,-1.350876352213431,2.8249316810270066,-1.682896958815085,-0.42722845301193874,0.5634710326306023,0.0,0.0,-0.0029372799987751343,-4.5541070175442985E-4,-0.05898721176585571,-0.1018135738749124,54.87810445350898,2.286326404022665,0.8466260952038069
64,5639.472866278809,0.0,0.0,0.0,0.0,0.0,0.0,-0.23769114267401187,0.0,-0.23866463653069306,0.28249133178630975,0.0,-0.45989328607758123,-0.21415802151772023,-2.1909765084665502,-0.3703344902753544,0.2421232930686653,-0.3875704362532949,-0.803381287922655,-0.06231448394071607,-1.6827342229327027,-1.2210967079380892,0.0,-0.25647294584196156,-1.3508258726270828,2.8251852682275023,-1.682784495361639,-0.4272658978880291,0.5634745171717548,0.0,0.0,-0.002935969384749487,-4.5510182517900143E-4,-0.058633162805301,-0.10154744473900626,55.72496725597728,2.3059892644624247,0.8542319213057687
65,5639.465677159459,0.0,0.0,0.0,0.0,0.0,0.0,-0.23768838826226446,0.0,-0.2387482872230711,0.2826463259966597,0.0,-0.4598918123904791,-0.2141058843429594,-2.1910080108935865,-0.3703804337316348,0.2421881948833185,-0.38757413888194414,-0.803447928585285,-0.06444941493853505,-1.6831317578810632,-1.221569726009538,0.0,-0.2564967265977497,-1.3507296368368258,2.825161973321446,-1.6830917218107722,-0.4273523813908502,0.5635611309739298,0.0,0.0,-0.002936611106123803,-4.5524146810200697E-4,-0.05853472610764329,-0.10201817930589864,56.821460711533355,2.28744150578509,0.8402872998594465
66,5639.448086368444,0.0,0.0,0.0,0.0,0.0,0.0,-0.23764368672885214,0.0,-0.23872695225547794,0.2826539330248254,0.0,-0.4599475842116721,-0.21431831630312265,-2.1911246940056475,-0.3703763081666365,0.24230828454702405,-0.3875524421384725,-0.803372672750025,-0.06571096331756401,-1.6820890656283178,-1.2217575027304943,0.0,-0.2565771135698611,-1.350901634243476,2.8255429901377647,-1.6830164395830205,-0.4273362015516665,0.5636571871445312,0.0,0.0,-0.0029346290451087572,-4.54758020955625E-4,-0.05798382991449775,-0.10178930381255696,58.446067129023994,2.3118929141206626,0.8471204182944159
67,5639.435745039696,0.0,0.0,0.0,0.0,0.0,0.0,-0.23762331679614915,0.0,-0.23873163684060278,0.2826920711265704,0.0,-0.4599748500585938,-0.21447924591972733,-2.1911849631441855,-0.37039340839992685,0.24239528466255994,-0.3875270843205365,-0.8033216692263453,-0.06704570187534623,-1.68147799455796,-1.222030325253674,0.0,-0.256655531510963,-1.3510757304863519,2.825683388148151,-1.6829948057752455,-0.42733441524026333,0.563728513948177,0.0,0.0,-0.002933212386449952,-4.5440380869567356E-4,-0.0575517662090783,-0.10172182934294326,59.86070515072997,2.3260035473358713,0.8489361122683362
68,5639.427734216653,0.0,0.0,0.0,0.0,0.0,0.0,-0.23763906517204317,0.0,-0.23873816844656678,0.2827112235663214,0.0,-0.45998825367505186,-0.21458482477085813,-2.191255823747569,-0.3704125980277057,0.2424023049066477,-0.38751087782190985,-0.8033220408245749,-0.06728821257243003,-1.6812480720990228,-1.2221911898760973,0.0,-0.25671807712585676,-1.3509288391251115,2.825469618067684,-1.6828555210763618,-0.42727924740264017,0.5637468532375837,0.0,0.0,-0.002932348250907765,-4.5418370405655534E-4,-0.05724040893828005,-0.10162256092281455,60.87689378914548,2.339704592843446,0.8514913150375708
69,5639.4207052644015,0.0,0.0,0.0,0.0,0.0,0.0,-0.2376574751041848,0.0,-0.2387279785406683,0.28267988243199077,0.0,-0.4599951363395234,-0.21466435525768285,-2.1913531531963466,-0.37042218783107383,0.2423719085316123,-0.3875077227641829,-0.8033311240123774,-0.06671963501325284,-1.681018237031224,-1.2221984682620473,0.0,-0.2567347024614621,-1.3505626424210089,2.825147234440412,-1.6826126324918,-0.4272175592097914,0.563722803172971,0.0,0.0,-0.002931615818258443,-4.540031397904477E-4,-0.0569737771301581,-0.10140475000740566,61.568443830325535,2.3577909570512596,0.8572222637809136
70,5639.417121522392,0.0,0.0,0.0,0.0,0.0,0.0,-0.23763026242632287,0.0,-0.23872398593586344,0.28266750673082314,0.0,-0.4600132590339128,-0.21469962714470575,-2.191367314424407,-0.37042048964523877,0.24240170516319348,-0.3874981425119446,-0.8033072412072092,-0.06682336393063837,-1.680712861207014,-1.222234170613629,0.0,-0.2567312510429737,-1.3505179401365863,2.82533675866709,-1.6826132138180816,-0.4272625692091084,0.5637358028864445,0.0,0.0,-0.0029311024242116997,-4.538844661380285E-4,-0.05682711981983086,-0.1013412820447321,62.03492339238196,2.366875928652494,0.8589676041887786
71,5639.413377206631,0.0,0.0,0.0,0.0,0.0,0.0,-0.23760979697766413,0.0,-0.23870835982475264,0.2826405973237828,0.0,-0.4600324767511195,-0.21477466066283196,-2.1913648692146888,-0.370413946939595,0.2424363213620593,-0.387488189225276,-0.8032600509309059,-0.06696101643758423,-1.6803181879422135,-1.222247187909402,0.0,-0.2567538204953974,-1.3507149408238435,2.8255528629703774,-1.682595594785056,-0.4272732798176259,0.5637587922718452,0.0,0.0,-0.002930373513764121,-4.5370671014416457E-4,-0.056689501371694165,-0.10121696014569447,62.295387618792304,2.3772722419179337,0.8623872027117635
72,5639.409985034914,0.0,0.0,0.0,0.0,0.0,0.0,-0.23761222088706677,0.0,-0.23869474779949512,0.28262134705315234,0.0,-0.4600627561957807,-0.2148474525747041,-2.1913720449653664,-0.3704084777051991,0.2424362659352078,-0.38747557219080236,-0.803246447849315,-0.066540225261381,-1.680136548433244,-1.2222753001654019,0.0,-0.25680081871459487,-1.3508091558282305,2.8256197133970793,-1.6825031590030604,-0.42723496669551625,0.5637796273174573,0.0,0.0,-0.002929797590644298,-4.5356004371244636E-4,-0.056562401772310894,-0.1010405809273742,62.499971909352425,2.3897671675064123,0.8671776725572435
73,5639.403791431745,0.0,0.0,0.0,0.0,0.0,0.0,-0.23763541356772933,0.0,-0.23870030996493477,0.2826297397823648,0.0,-0.4600891769832422,-0.21503348078799617,-2.1914454018874143,-0.3704427938788982,0.24240313172049388,-0.38744585104974244,-0.8032398820234122,-0.06660109792394293,-1.6797742854895372,-1.2224436004618948,0.0,-0.2568895583570844,-1.351003196931358,2.8253792318299706,-1.6823081400524906,-0.4271670995263413,0.5637838078780406,0.0,0.0,-0.0029283825863807298,-4.53183234916988E-4,-0.05622146445946157,-0.10088113647555684,63.3782654144196,2.4124947299429222,0.8713558531150976
74,5639.4001444511505,0.0,0.0,0.0,0.0,0.0,0.0,-0.2376220262851233,0.0,-0.23869193022764992,0.28261605168643406,0.0,-0.4601102255614971,-0.215120793741341,-2.1914386310957825,-0.37044311874521446,0.24241220446261688,-0.3874223335801794,-0.8032091568794464,-0.06647830445105729,-1.6794594068747395,-1.2225057859454416,0.0,-0.2569233751118429,-1.35112888152495,2.8254686903163884,-1.6822579013956334,-0.4271684548596062,0.5637858924509258,0.0,0.0,-0.0029275859676915913,-4.529845197991072E-4,-0.056050829124717455,-0.10079198258432115,63.760828127471584,2.426889513487,0.8737871414354405
75,5639.397658447086,0.0,0.0,0.0,0.0,0.0,0.0,-0.2375871321810907,0.0,-0.23867524724718545,0.2826004793446443,0.0,-0.460145859670965,-0.21522426783985585,-2.1913854427833974,-0.3704312459895834,0.24246926022971832,-0.38739456644608705,-0.8031379785925332,-0.06663473022892549,-1.6789884240660684,-1.2225852200329008,0.0,-0.2569685722260093,-1.351554830338791,2.8258773835593605,-1.6822974559083708,-0.42719989961549676,0.5638297289869498,0.0,0.0,-0.0029266231266156326,-4.527472978484587E-4,-0.05589024898920019,-0.10068278440438298,64.02334074929185,2.4403456190825765,0.8768749915914754
76,5639.396029027681,0.0,0.0,0.0,0.0,0.0,0.0,-0.23759442528700642,0.0,-0.23867593511874435,0.282607677620263,0.0,-0.4601569789279465,-0.2152664770531009,-2.191361550088712,-0.3704353818296282,0.24247268654707452,-0.387381150945607,-0.8031279363017167,-0.06651996813677724,-1.6789387592919003,-1.2226514017900385,0.0,-0.25701606636517843,-1.3517199330189265,2.8259357367036184,-1.6823062713135346,-0.4271785261687213,0.5638444893987421,0.0,0.0,-0.0029263391336348597,-4.526700932054604E-4,-0.05584173578888959,-0.1006740875502109,64.10000997803277,2.44601420582225,0.8771479680102082
77,5639.394399711801,0.0,0.0,0.0,0.0,0.0,0.0,-0.23759268093471264,0.0,-0.2386752943806437,0.2826065215182665,0.0,-0.4601578236772984,-0.215304628651937,-2.1913479862865968,-0.3704399883523136,0.24247655829729844,-0.38737067264629094,-0.8031106386544439,-0.0665853017589769,-1.6788180598978995,-1.2226870419642466,0.0,-0.25703646350740617,-1.3518749361009508,2.8259578022341114,-1.6823098691219232,-0.4271812353070927,0.5638437088593407,0.0,0.0,-0.0029260280729679075,-4.525890019391225E-4,-0.0557925661738978,-0.10068137258690722,64.15197068811725,2.450313189308949,0.8769401086469774
78,5639.392412311938,0.0,0.0,0.0,0.0,0.0,0.0,-0.23761287693565394,0.0,-0.23867578368492096,0.2826078677886578,0.0,-0.46016261737653374,-0.2153638442344345,-2.19137557585136,-0.3704493967770151,0.2424490944834796,-0.387361527062553,-0.8031182665097487,-0.0662113610594892,-1.6787828036860262,-1.2227308761992781,0.0,-0.25707118398868795,-1.351841238315497,2.82577308394423,-1.6822149928200656,-0.42713361332294686,0.5638348380131722,0.0,0.0,-0.002925646333635172,-4.524846387982648E-4,-0.055676217334624335,-0.10063128858263373,64.39364029639884,2.460185339518744,0.8782042380365733
79,5639.3818891446745,0.0,0.0,0.0,0.0,0.0,0.0,-0.23768759362231867,0.0,-0.2386894567299797,0.28262338536763787,0.0,-0.460159410402161,-0.2155664828120977,-2.191480505147908,-0.37049068176763267,0.24233055270984202,-0.38731753718156775,-0.8031546555862662,-0.06391094971334062,-1.6786641844650274,-1.2229288520566282,0.0,-0.2571827123788924,-1.3513245033557482,2.8250176028573377,-1.6819270829972517,-0.42700012216345185,0.5637512614231748,0.0,0.0,-0.002924262671333367,-4.5211197833960003E-4,-0.05513897845593303,-0.10065106640341184,65.61832565324731,2.510410975850942,0.8773030991658459
80,5639.3780327749955,0.0,0.0,0.0,0.0,0.0,0.0,-0.23757671686688311,0.0,-0.23866043306478965,0.28255620703343187,0.0,-0.46017534567645224,-0.21560835686503424,-2.191380862395023,-0.37046045491908935,0.24247096063667467,-0.38730076429004967,-0.8030065375899605,-0.0643710431192784,-1.6776935602542709,-1.222911700736969,0.0,-0.2571423714446978,-1.3518273616292615,2.8260611691476103,-1.6822388104357406,-0.4272109665416401,0.5637774724254679,0.0,0.0,-0.0029232889868894647,-4.5190198231723016E-4,-0.05499512480022266,-0.10071344689273477,65.73247115582883,2.5260477819593072,0.8759131796006652
81,5639.360469526625,0.0,0.0,0.0,0.0,0.0,0.0,-0.2374926851641974,0.0,-0.23862033251988804,0.28248975309686686,0.0,-0.4602021628806009,-0.21589290209546713,-2.191174078518675,-0.37043516001999377,0.24271739742188783,-0.3872709098031081,-0.802718529864504,-0.06532967584478852,-1.6758843015667262,-1.223093453315945,0.0,-0.25739566964865274,-1.3537988891309247,2.827988604738613,-1.6830303142747312,-0.42734200605269573,0.5639188582312071,0.0,0.0,-0.00292088973421832,-4.512970852505505E-4,-0.05464253510748048,-0.10110946552723037,65.78083460151556,2.569317778129622,0.8656907546585979
82,5639.346902800322,0.0,0.0,0.0,0.0,0.0,0.0,-0.2376504069823648,0.0,-0.23864835866977435,0.28254052529430684,0.0,-0.46019246548480824,-0.21633052315742254,-2.1912654318053826,-0.37051648757526706,0.2425693097090444,-0.3872029789491127,-0.8027247912611558,-0.06279071723248854,-1.6754607466822014,-1.2235268876887806,0.0,-0.2578146441841092,-1.3544089718150247,2.8272953333851136,-1.6829672881856035,-0.4270713304459508,0.5638657444153905,0.0,0.0,-0.0029184276755367705,-4.505903557559949E-4,-0.0538991137323661,-0.10148933619706434,66.94464187176757,2.6474453739741013,0.8549215703223538
83,5639.342782090283,0.0,0.0,0.0,0.0,0.0,0.0,-0.23752147887646272,0.0,-0.23865398657020306,0.28250668958130976,0.0,-0.4602068705345744,-0.21618635607778436,-2.191129640611051,-0.37049307011995564,0.2426147293924346,-0.3871604841479941,-0.8026877820782016,-0.06176112316064495,-1.6752570415744497,-1.2235379379754183,0.0,-0.2576866863503032,-1.3542567520759463,2.828093103268782,-1.6832841677271824,-0.42740237795382957,0.5637830261685781,0.0,0.0,-0.002918749412039728,-4.507129595083357E-4,-0.053955314358128864,-0.10177939514694895,66.74904963783833,2.6579182791806932,0.8473347750698801
84,5639.338848014071,0.0,0.0,0.0,0.0,0.0,0.0,-0.23738274140337487,0.0,-0.2386482509079169,0.2823920018014883,0.0,-0.4600827240203714,-0.21612019267121207,-2.1910972028765237,-0.37051010446277266,0.2426586477927904,-0.38716952384938397,-0.8025381789750309,-0.0631787695200202,-1.674151032970666,-1.2232347358304145,0.0,-0.2574148218858509,-1.3544741139106469,2.828358994436962,-1.683580362753625,-0.4277549202982329,0.5635676329028975,0.0,0.0,-0.0029182402888317275,-4.5063063548659335E-4,-0.054003649561724626,-0.10226885272001816,66.11936445144512,2.6576373628789627,0.8341896372654691
85,5639.337676155625,0.0,0.0,0.0,0.0,0.0,0.0,-0.23749172144610067,0.0,-0.23866436721414513,0.2825096795560334,0.0,-0.46010749762309866,-0.21605087513059737,-2.191069479476382,-0.3704863676878677,0.24258972747785368,-0.38718223745632613,-0.8026684410359168,-0.06185250777284606,-1.6753293071344681,-1.2232998478892563,0.0,-0.2575398718841319,-1.354017287567397,2.827909921880494,-1.6835792798565132,-0.4275187847223155,0.5636377859208436,0.0,0.0,-0.002919760845593894,-4.509812827381259E-4,-0.054200313689022075,-0.10242340652304867,65.88253601181836,2.644173456563839,0.830147268990155
86,5639.337501896923,0.0,0.0,0.0,0.0,0.0,0.0,-0.2375419035450052,0.0,-0.23867409626580596,0.28253211441388604,0.0,-0.4600811183934985,-0.21607475006142318,-2.1911109478865036,-0.3705099909204697,0.24255971099390558,-0.38719216205539403,-0.8026922301602166,-0.06184168286030536,-1.6754828379930446,-1.223348003716784,0.0,-0.257612262685079,-1.3540054317082686,2.8276168817957092,-1.6835622580003315,-0.4274539541103708,0.5636262181680062,0.0,0.0,-0.002919832121839701,-4.509799351052378E-4,-0.05415299913057486,-0.10252608718908404,65.98421974567081,2.6433068652369935,0.8273863996431456
