Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,asc_carP,b_carP_p.age_group_agg_5_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,asc_pt,b_pt_p.age_group_agg_5_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,asc_bike,b_bike_p.age_group_agg_5_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,asc_walk,b_walk_p.age_group_agg_5_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_walk_vgvi,g_walk_stressJct,g_walk_speed
33,1549.8571359160776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2060437887420017,1.9375591778306056,-0.4114163891956648,-0.4916025075569065,0.6911036713068803,-0.9713904815168507,2.1870053871784427,-0.5088879481764107,-1.98226048623461,-6.290870977062931,0.0,0.0,0.0,1.421580756068051,-0.7378822491149066,6.545602493082311,0.0,0.0,-2.6710844105471057,0.0,0.0,0.0,-5.9877870247032865,0.0,0.0,0.0,0.0,2.0428156676791835,-1.0285393941117154,-0.8093525475724158,-3.800720318925705,0.7213283323913098,-0.6275293998277072,5.215558141306946,0.0,-1.4588329247687946,-0.4812532430410638,-0.10442609729831755,-0.5433638631664173,-0.34045450884997785,0.4181793805002869,1.3284000625286976,-1.0186858541062018
34,1548.8542506650115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1593559351054474,1.88098802612663,-0.4018409402340109,-0.5622505452905692,0.653659771157658,-1.0078394622012565,2.291776938570984,-0.5064394719336545,-1.808644977524045,-6.111890320585757,0.0,0.0,0.0,1.6554025789311542,-1.168295078020055,6.262772379627534,0.0,0.0,-2.6253447920779744,0.0,0.0,0.0,-5.866791174417411,0.0,0.0,0.0,0.0,2.048637040972081,-1.0483971423774736,-0.8020106177484957,-3.6140558560187017,0.697934166314886,-0.635816357626623,5.266734759132033,0.0,-1.5201820973058473,-0.45857371828015514,-0.09846134905392669,-0.523411234915325,-0.3347940026485709,0.4098032547929092,1.312820971588192,-1.014205554832311
35,1546.8254449085418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.151633292337552,1.8935278619275224,-0.34522646321048317,-0.5878752813376199,0.6533430242992279,-0.9842118732265372,2.461583553453911,-0.536363864119583,-2.0225108118590125,-5.803729194000011,0.0,0.0,0.0,1.4140349102888596,-1.034529411527179,6.196850593147835,0.0,0.0,-2.6087722388375987,0.0,0.0,0.0,-5.054888664617437,0.0,0.0,0.0,0.0,2.004604540288768,-0.9977465413867409,-0.769797085658955,-3.2139079211591164,0.6978906832709619,-0.6199573866639885,5.356493750509185,0.0,-1.5450779529622798,-0.40396094232163665,-0.08403123276807692,-0.51310158987957,-0.3222771771812431,0.37459803305924866,1.4185231331351518,-0.9986924410030946
36,1544.920616017829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0453900159237812,1.818151151234577,-0.37194846491283057,-0.7678764916184581,0.5977425125056169,-1.0381976120407599,2.4655941018970324,-0.5294380753882687,-1.8832488900971955,-5.192834871077548,0.0,0.0,0.0,1.1782730375501558,-0.628983739872628,5.653428054114458,0.0,0.0,-2.2811177374189437,0.0,0.0,0.0,-3.455807685681521,0.0,0.0,0.0,0.0,2.0309781226606023,-1.0756539444326487,-0.7876538555259789,-3.956740865558115,0.6784728626471267,-0.6520892956460177,5.3781355114885825,0.0,-1.5057128474206363,-0.3225832190835586,-0.06613794923250385,-0.5325748521319147,-0.29689864610084027,0.3791503464655639,1.4366189523006847,-0.9824881252150188
37,1543.1138189590142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0925281612216815,1.8549701894179298,-0.35748910452439037,-0.6797636931484913,0.6099962155433404,-1.0269387817679527,2.297078209914015,-0.5424747801279108,-2.1373504179892384,-5.1243172085163575,0.0,0.0,0.0,1.0849583185357776,-0.6341068970447806,5.661627349411597,0.0,0.0,-2.397748660229631,0.0,0.0,0.0,-3.729607254613317,0.0,0.0,0.0,0.0,1.9997969765037642,-1.0446461279745491,-0.7807784392092479,-3.609896854109618,0.695849742435108,-0.6379391728431879,5.241119422672774,0.0,-1.4910959878791696,-0.37158098910594783,-0.08217709033577501,-0.5266623955359183,-0.30496774270907523,0.3990400708987625,1.3466420711881804,-0.9856350553935042
38,1542.6664113791303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1182461442374025,1.8622169952620884,-0.37183328477449484,-0.6131687204535151,0.6104935777518218,-1.0340699975857623,2.097516114872608,-0.531842716712498,-2.2044297802185167,-5.28010460260464,0.0,0.0,0.0,1.2250292973972852,-0.6185712933272305,5.557941678143779,0.0,0.0,-2.5028647557191754,0.0,0.0,0.0,-3.585123903449716,0.0,0.0,0.0,0.0,1.9965359194425238,-1.010235845376791,-0.7788127011589706,-3.43585906840568,0.711826675412802,-0.6215340434419662,5.056110361317337,0.0,-1.4812641981029204,-0.37613190494476517,-0.0821472087918153,-0.49471942444985156,-0.30378129672574145,0.4317270477052527,1.432517725825935,-1.0065532859569915
39,1542.2082770191887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.126336381204099,1.855174773625542,-0.390546760526061,-0.5918229867722085,0.608305165695067,-1.047850721011032,1.8853681492518022,-0.5288412477346329,-2.220573996767722,-5.089961401629654,0.0,0.0,0.0,1.0891884430090846,-0.6439195899184589,5.323864135563703,0.0,0.0,-2.5010385755996385,0.0,0.0,0.0,-2.9462022566521826,0.0,0.0,0.0,0.0,1.9864403481534496,-0.9947171256142672,-0.774630340365177,-3.3897611119584097,0.7088288920871402,-0.6163471957224536,4.838233726230935,0.0,-1.4660347599481987,-0.3671011652481104,-0.0807262774593748,-0.48452973002524113,-0.29604725058892034,0.46757721162110966,1.4116467549123535,-1.016362371284895
40,1541.2298325715778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1226437294805476,1.845210346112597,-0.4051107171319762,-0.6141768453123642,0.6148145843187559,-1.055950231603349,1.8322924421140423,-0.5255216020579195,-2.162544162683814,-5.230091290282063,0.0,0.0,0.0,1.1642699220371546,-0.6390742051398252,5.320372148283772,0.0,0.0,-2.4954072257096485,0.0,0.0,0.0,-2.634135875935442,0.0,0.0,0.0,0.0,1.996956161147067,-0.986694422965539,-0.7739528018998454,-3.4986417854607077,0.7004609035918045,-0.6127786714121876,4.749499665964562,0.0,-1.4837929126740397,-0.3570180864219378,-0.076660879440835,-0.48199198376144653,-0.2919393891423053,0.48524340227538937,1.382620384556791,-1.021032116343881
41,1540.6359849686141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1340449884087027,1.8473292048160492,-0.399411622580313,-0.63370496315564,0.6386270959339045,-1.0504651922178454,1.8985189077398186,-0.5279720549375271,-2.085375293050304,-5.337907338686124,0.0,0.0,0.0,1.2086782263364326,-0.699300959907882,5.404503041554325,0.0,0.0,-2.516049614960501,0.0,0.0,0.0,-2.251820801528684,0.0,0.0,0.0,0.0,2.0071169721838666,-0.9902998624603476,-0.7689821876302922,-3.563120292129887,0.6913507132154011,-0.6123184576142766,4.742432913693256,0.0,-1.503062151005455,-0.34792091761866567,-0.07326408629184922,-0.4735975959102105,-0.2873987939138938,0.498089827794256,1.2905926852191496,-1.0147525416750267
42,1540.161767949488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1323190348788836,1.8505250722723026,-0.3861900816939441,-0.6613765113098627,0.6536453002814235,-1.0399191013448417,2.0193723580648526,-0.532516531603411,-2.0706065239769336,-5.5009763807995435,0.0,0.0,0.0,1.2670810048954988,-0.7243645732295374,5.583154362711098,0.0,0.0,-2.5429850732955384,0.0,0.0,0.0,-2.0593186647784307,0.0,0.0,0.0,0.0,2.012880176418285,-1.0017362311246016,-0.7694490255685991,-3.612890878333066,0.690194122620686,-0.6166072646473313,4.809968748895889,0.0,-1.5178773113773127,-0.3575575037771504,-0.07490857347470811,-0.46788190501488797,-0.2864676379579309,0.49384982552121665,1.2794442897493565,-0.9957786421318423
43,1539.9502337005208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.129973961978077,1.8544040168346934,-0.3734328653019506,-0.6486750172869311,0.648255346310759,-1.0274083864995918,2.0980650413580353,-0.5339954618736799,-2.106049509208115,-5.540092107965275,0.0,0.0,0.0,1.2713162967727414,-0.7492005973968197,5.688475575765185,0.0,0.0,-2.563383960141271,0.0,0.0,0.0,-2.0001539208521173,0.0,0.0,0.0,0.0,2.0077372770395225,-1.0108519737584054,-0.772753537886439,-3.56364713227148,0.6986031173225677,-0.6196309524236555,4.898675403432259,0.0,-1.5066022290327663,-0.37247009376739737,-0.0786706907488369,-0.466195585473416,-0.28772647010254926,0.4829669775331865,1.3030897182782217,-0.9786805742923538
44,1539.874677162933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.122826623034314,1.8536785785973369,-0.371060073156153,-0.6347119165306252,0.6335879702799988,-1.0239070582681022,2.1173351265077356,-0.5302697277730556,-2.131709333128678,-5.547737630075113,0.0,0.0,0.0,1.2621640463215453,-0.7429728294320562,5.7418018607503365,0.0,0.0,-2.5530811464057024,0.0,0.0,0.0,-2.0123945030407016,0.0,0.0,0.0,0.0,2.0043695455061648,-1.0123350957185524,-0.7760319887628505,-3.525027076058111,0.7042976535821106,-0.6207955009847578,4.965885220109118,0.0,-1.4952570513206966,-0.3856426790517448,-0.08215468732776275,-0.473317313140816,-0.28979073683378603,0.4752604595793763,1.330586826278396,-0.9701814976843098
45,1539.840286355989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.122621687991393,1.8531085133841771,-0.3727521833871172,-0.6234897441311352,0.6281558352844688,-1.0239059825945418,2.107060708204841,-0.526564655059711,-2.1331260465865607,-5.533264513914588,0.0,0.0,0.0,1.2579564940145087,-0.7410628369028748,5.741999358693629,0.0,0.0,-2.550784358517725,0.0,0.0,0.0,-1.9799725524210876,0.0,0.0,0.0,0.0,2.002801962642938,-1.011086573284268,-0.7776596460740595,-3.50324928774679,0.7057422657466433,-0.6197813626128288,4.994353015322748,0.0,-1.4896478183358013,-0.38884995245628956,-0.08319728491926778,-0.47534903015574387,-0.29004409786980706,0.47985139689205103,1.2878887659380909,-0.971104441917046
46,1539.8175464429664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.12034280076505,1.8508760840450544,-0.3754885446224815,-0.6245837184870228,0.6257786430129834,-1.026528950700531,2.0953953463263613,-0.5236982507019062,-2.124888891378464,-5.53822716544905,0.0,0.0,0.0,1.260499075080924,-0.7435677226278556,5.746912883520509,0.0,0.0,-2.54140510815321,0.0,0.0,0.0,-2.0153983713335477,0.0,0.0,0.0,0.0,2.0033634159731992,-1.0064236142466287,-0.7776502320550006,-3.509718076955393,0.7051633513375922,-0.6189478204975939,5.014004332267057,0.0,-1.4883269054489683,-0.38936253638967944,-0.0832444741266918,-0.4780970727007055,-0.29037504231746536,0.48308783380232173,1.2937256455098793,-0.9754721173969029
47,1539.805426467655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1209271817244795,1.8508975351396957,-0.37544776350759684,-0.6280085304944739,0.6273501809381156,-1.0270973117796762,2.089161265562589,-0.5239107998424481,-2.1223066376965294,-5.536155977292045,0.0,0.0,0.0,1.262706336138756,-0.7385686576065605,5.742754751586086,0.0,0.0,-2.5334257761250094,0.0,0.0,0.0,-1.9921967578728383,0.0,0.0,0.0,0.0,2.001721416121897,-1.0020802438363356,-0.7758746269543015,-3.509134339836183,0.7045345212631751,-0.617966396582044,5.0204448092441964,0.0,-1.48874848365011,-0.38745986090868406,-0.08281157725716391,-0.4798424677849345,-0.28970682677134924,0.4851203939329409,1.3174647997154338,-0.9778950565848665
48,1539.728391400994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1242013514193405,1.8508055571312942,-0.37461482691011877,-0.6325099183378781,0.6325967309949885,-1.0273568622205278,2.0835698564079257,-0.5243069943160348,-2.106825221748303,-5.54022015692929,0.0,0.0,0.0,1.2685858346046286,-0.7415177293915702,5.742452041236223,0.0,0.0,-2.523812894606063,0.0,0.0,0.0,-1.9909451221015628,0.0,0.0,0.0,0.0,2.0000294257905473,-0.9984842757356366,-0.7731410070002197,-3.5143642301309836,0.7030511973010778,-0.6173398865901946,5.0287634292265215,0.0,-1.4893660895651935,-0.3836010311510979,-0.08179620616717191,-0.48043787086236955,-0.28819693813949215,0.49077212649321605,1.354950961738976,-0.9824621689667551
49,1539.5818073213502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1296838957106194,1.8502470107525175,-0.3722047160832422,-0.6398815477869814,0.6411676336253479,-1.0272095969988089,2.077710632010954,-0.5258637860664562,-2.087406015745618,-5.549189066177935,0.0,0.0,0.0,1.2774931566855103,-0.7422029143465333,5.7449013474105834,0.0,0.0,-2.509939337171202,0.0,0.0,0.0,-1.9840014747002195,0.0,0.0,0.0,0.0,1.9972534543189722,-0.9995155675785516,-0.770304055111312,-3.515493110480411,0.7006153892870898,-0.6187254165923927,5.033256395058023,0.0,-1.4899417771465255,-0.37794075313784625,-0.08032332492774366,-0.4812503585163141,-0.2847421964793728,0.506173971114157,1.3525431033997497,-0.9882608571460479
50,1538.5291995436985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.132495112931607,1.8520161731555123,-0.37015504033320595,-0.6476816441392006,0.6475587657020915,-1.0274827963872206,2.0804298806946973,-0.5286543939796029,-2.081811572876908,-5.5536689446757395,0.0,0.0,0.0,1.2834140211673946,-0.7507345817208737,5.752323100214951,0.0,0.0,-2.4978872130499443,0.0,0.0,0.0,-1.996679425014048,0.0,0.0,0.0,0.0,1.996897014853893,-0.9985285433740212,-0.7686527278785565,-3.521373567558956,0.6994701699964332,-0.6216293471113956,5.03651065929485,0.0,-1.4917180987836038,-0.370817280224413,-0.07852693228210512,-0.4810994469731343,-0.27845107052073526,0.533388939270889,1.3900567746230073,-0.9943693600806711
51,1538.4698280508278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1305438327658672,1.85420713597292,-0.3704975032117714,-0.644250941705546,0.6428328574644845,-1.0290888942481102,2.090870075128567,-0.5293196205953304,-2.0982993335678146,-5.556888575531589,0.0,0.0,0.0,1.2785746207197928,-0.7508632590701164,5.761071533026831,0.0,0.0,-2.491398369768313,0.0,0.0,0.0,-2.061097252424639,0.0,0.0,0.0,0.0,1.9934825089103003,-1.0026328226463126,-0.7697982780015832,-3.5127121594758606,0.6991623641146592,-0.6244611970516631,5.026462012076066,0.0,-1.48854353609098,-0.37324011599817636,-0.07908910441105296,-0.48410391275097797,-0.27562151800005347,0.5476113564888992,1.3755445751300304,-0.9931379874587636
52,1538.4299426710352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.12690172153843,1.8568415258277278,-0.37390994162251284,-0.6319600812909543,0.6334171802404676,-1.0291933444741783,2.1224890535275716,-0.5286214117502392,-2.125540236193406,-5.540435043090991,0.0,0.0,0.0,1.2631231208838734,-0.7536754567616276,5.761670555927557,0.0,0.0,-2.5060824046498773,0.0,0.0,0.0,-2.1072302392944784,0.0,0.0,0.0,0.0,1.993214767400972,-1.0136450086014055,-0.7737611599648618,-3.491775069053633,0.703123961189001,-0.6262268571522105,5.014537761201727,0.0,-1.471221633509366,-0.3768886883920925,-0.080076380435587,-0.48298252813228054,-0.2727653521077662,0.5575894265893266,1.341905288597997,-0.9818330775440276
53,1538.3230573257072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.124703608732424,1.8565947712142037,-0.37627825618222754,-0.6281740183610837,0.6298305048014265,-1.0307568211252207,2.132266674646177,-0.5273167472417425,-2.1349428534804966,-5.536882641116208,0.0,0.0,0.0,1.2592972263445048,-0.7507745274142383,5.757544600425595,0.0,0.0,-2.5126918115201744,0.0,0.0,0.0,-2.1161066826320587,0.0,0.0,0.0,0.0,1.9958535068183223,-1.0151972855132874,-0.7749380370760661,-3.4875701805634334,0.7044391421133647,-0.6272585123661262,5.010766219793006,0.0,-1.4759840650073976,-0.37733518559478957,-0.08016311329861121,-0.4811557471699028,-0.2709594878464155,0.5635132729934996,1.2833414378904522,-0.9728030298348482
54,1538.3229593782191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1246969944273695,1.8565816691789954,-0.3762909789377508,-0.6281889075852106,0.6298303483611624,-1.0307666213103286,2.1322001725520363,-0.5273079143766074,-2.1349505595916893,-5.536891824749402,0.0,0.0,0.0,1.2593017669349658,-0.7507715819375848,5.757484116667686,0.0,0.0,-2.5126921855452493,0.0,0.0,0.0,-2.1160631991789636,0.0,0.0,0.0,0.0,1.9958782368567864,-1.0151846347402869,-0.7749450664394115,-3.487607400114108,0.704434236941919,-0.6272491560902539,5.010762387819457,0.0,-1.4760143959848817,-0.37732043264489556,-0.08015896830681869,-0.4811464600524042,-0.2709462708504981,0.5635397774322696,1.2832515195174743,-0.972753015485949
55,1538.3207440187698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.124707087570631,1.8564514778558474,-0.3763778240634134,-0.62853635850736,0.6299556868144202,-1.030893891768739,2.1303518402761075,-0.5272030944144807,-2.134578518566016,-5.537319733695417,0.0,0.0,0.0,1.2595925235542818,-0.7507295149931967,5.756268439183871,0.0,0.0,-2.51230365429792,0.0,0.0,0.0,-2.1152541222837185,0.0,0.0,0.0,0.0,1.996206015617321,-1.014775752053629,-0.7749769975404762,-3.4883466358439414,0.7042444622031441,-0.626926035274704,5.010710074613763,0.0,-1.4763568057391825,-0.37688518642883223,-0.0800407437313084,-0.4809944761750898,-0.27066986484198174,0.5638455978051208,1.2829732994423195,-0.9716838841725629
56,1538.3188218621704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.124754568839784,1.8563533831970023,-0.37638232487289774,-0.6288659494654552,0.6300945783900057,-1.0310024086921212,2.1285254217638787,-0.5271477702175583,-2.1342519410416303,-5.537707313333098,0.0,0.0,0.0,1.25987390186685,-0.7507437783130544,5.7552096937098876,0.0,0.0,-2.511959427284821,0.0,0.0,0.0,-2.1144123085023177,0.0,0.0,0.0,0.0,1.9964488353343355,-1.0143818706397034,-0.7749602356514257,-3.489095315319445,0.7040552966586635,-0.6266008404076454,5.010638491577498,0.0,-1.4766067020809504,-0.376435933357121,-0.079921055953297,-0.4808310726570758,-0.27039698278486457,0.5640884218872245,1.2839677425668163,-0.9706979771595058
57,1538.3008995920193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1253833353239826,1.8555996005630462,-0.37616001374832353,-0.6319275948218442,0.6314605297263075,-1.0320080622791634,2.1118022319766907,-0.5267466368518228,-2.131061583898314,-5.541205633411034,0.0,0.0,0.0,1.2626005231365556,-0.7511950883292534,5.746201102704782,0.0,0.0,-2.508613902455388,0.0,0.0,0.0,-2.107317560934449,0.0,0.0,0.0,0.0,1.9984370238417963,-1.010765337736416,-0.7746773243154969,-3.4959748993386355,0.702340112690342,-0.6235907502931012,5.010042807743771,0.0,-1.4787154476430229,-0.3722720319190576,-0.0788245695196619,-0.479396181505036,-0.26790473321446107,0.5658071653471519,1.3003791204368351,-0.9616671331798745
58,1538.3008994043266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1253833404186544,1.8555995489759656,-0.37615993330223,-0.6319277128854571,0.6314605606092014,-1.032008042905626,2.1118018673505046,-0.5267466342379943,-2.131061649970398,-5.5412058348744155,0.0,0.0,0.0,1.2626006486373225,-0.7511950442031066,5.746201315296027,0.0,0.0,-2.5086136949573623,0.0,0.0,0.0,-2.1073175648762597,0.0,0.0,0.0,0.0,1.9984367401947047,-1.010765231209331,-0.7746773255432031,-3.495974961625155,0.7023401583564899,-0.6235905290957124,5.010042884779958,0.0,-1.4787155764341493,-0.3722720451331489,-0.07882457547492533,-0.47939624735921516,-0.26790481742220773,0.5658058323332099,1.3003874383750054,-0.9616666191178157
59,1538.300899060308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125383440768236,1.8555996230807916,-0.37615973902528976,-0.6319276146998551,0.631460573160804,-1.032008054202886,2.111801765021056,-0.5267466101742438,-2.131062052893086,-5.541205692912369,0.0,0.0,0.0,1.2626005356501018,-0.7511951097183418,5.746202035424862,0.0,0.0,-2.50861389171019,0.0,0.0,0.0,-2.1073175927234735,0.0,0.0,0.0,0.0,1.9984361394033037,-1.010765051999268,-0.774677263597185,-3.495974739098147,0.7023403265732017,-0.6235901851872078,5.010043011443728,0.0,-1.4787154135881715,-0.37227206798125434,-0.07882459032721663,-0.47939620633864005,-0.26790490966673314,0.5658035758314943,1.3004058163572614,-0.9616658467877626
60,1538.3008728392392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125517012312553,1.8557121707439077,-0.3759904514632304,-0.6318315087939139,0.6314919113166468,-1.0320866062275105,2.1119213958778333,-0.5267245540981242,-2.131388057121733,-5.540896717358524,0.0,0.0,0.0,1.2624896924486166,-0.7513857004142337,5.747092277220616,0.0,0.0,-2.5087416461053236,0.0,0.0,0.0,-2.107719310407675,0.0,0.0,0.0,0.0,1.997858878890173,-1.010598119601652,-0.7745996728567477,-3.495710796835946,0.7025164198796902,-0.6232935677467616,5.010225897428079,0.0,-1.478486481215328,-0.3723394781597259,-0.07885490189009975,-0.4794102599494995,-0.2680157755665101,0.5634230156060697,1.32065278049435,-0.9609419817316224
61,1538.3008658344452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1255368784248216,1.855722296376067,-0.37598516274889976,-0.6318210867029774,0.6315070419965783,-1.0320956978420708,2.11188863786842,-0.5267253773556534,-2.131398508067219,-5.540886806260832,0.0,0.0,0.0,1.262488931677666,-0.7514261089656437,5.747098847143634,0.0,0.0,-2.508730409432074,0.0,0.0,0.0,-2.107743366804009,0.0,0.0,0.0,0.0,1.9978626174300582,-1.010613777895975,-0.7745826897496755,-3.495690495900189,0.702500254188414,-0.6232804034502362,5.010196927344806,0.0,-1.4784656921193753,-0.37233015565961697,-0.07885281271594387,-0.4794092368342868,-0.2680070947412709,0.5634234933141715,1.321486046325605,-0.9609410006982246
62,1538.3008542122207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125566949370656,1.8557375493048973,-0.375983164305761,-0.6318075405302435,0.6315329016415462,-1.032107334641998,2.1118696488231876,-0.5267256896940813,-2.131402128567568,-5.540892179733724,0.0,0.0,0.0,1.2625028209100526,-0.7514654800731211,5.747107409555311,0.0,0.0,-2.508713785187266,0.0,0.0,0.0,-2.107783999175059,0.0,0.0,0.0,0.0,1.997881748660768,-1.0106364843509295,-0.7745595926441619,-3.4956710283760217,0.7024799227935492,-0.6232729081604288,5.010178764915344,0.0,-1.4784520855281444,-0.3723148278744771,-0.0788491599391931,-0.4794076389329601,-0.2679919218570113,0.5634892561883806,1.322448604842741,-0.9609719574167953
63,1538.3008529302554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125569613053848,1.855738761587602,-0.37598311769024545,-0.6318064684518925,0.631535360137558,-1.0321083970506353,2.1118693408888394,-0.5267255593162069,-2.131402410544702,-5.540893276945754,0.0,0.0,0.0,1.2625044569933195,-0.751468793933115,5.7471077253193386,0.0,0.0,-2.5087119639467783,0.0,0.0,0.0,-2.1077870426419296,0.0,0.0,0.0,0.0,1.9978843235004282,-1.010638776303097,-0.7745574698717138,-3.49567017987797,0.7024781861163173,-0.6232726381527143,5.010178755355741,0.0,-1.4784516892887687,-0.3723130582536883,-0.0788487153754935,-0.4794072767889721,-0.26799020024344455,0.5634989392656325,1.3225433336591086,-0.960976609341065
64,1538.3008515892475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1255719065004794,1.8557396894247562,-0.3759830584608871,-0.6318055780012972,0.631537527483128,-1.0321092331350195,2.111869892886971,-0.5267253151379236,-2.1314025451611682,-5.540894634985383,0.0,0.0,0.0,1.2625060882512658,-0.7514714133508757,5.747107514524247,0.0,0.0,-2.508710196545769,0.0,0.0,0.0,-2.1077892803067955,0.0,0.0,0.0,0.0,1.997887228748813,-1.0106410356405526,-0.7745555559834196,-3.4956699747558586,0.7024766716656421,-0.6232726034397547,5.010179818197261,0.0,-1.4784518184088478,-0.37231117558761534,-0.07884822986984927,-0.4794067458745179,-0.2679884024931727,0.5635099334599109,1.3226373191479794,-0.9609818932486777
65,1538.3008502477292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1255738960516837,1.855740399582187,-0.37598294661900683,-0.6318047934361241,0.6315394141211734,-1.0321098542493292,2.1118708082994955,-0.5267250189399579,-2.1314025061068036,-5.540896065087427,0.0,0.0,0.0,1.2625076165688605,-0.7514735623999903,5.747106843359879,0.0,0.0,-2.5087085346121465,0.0,0.0,0.0,-2.1077909860856407,0.0,0.0,0.0,0.0,1.997890273704938,-1.0106432441468869,-0.7745538057059074,-3.495670137785388,0.7024752993884377,-0.6232726884899482,5.010181374564609,0.0,-1.4784522173915993,-0.37230926380461676,-0.07884772938984778,-0.47940611483194884,-0.2679865958018702,0.5635213814153127,1.3227296862819742,-0.9609873769875136
66,1538.3008489235433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.125575680663259,1.8557409716179405,-0.3759827842226097,-0.6318040632626064,0.6315410957403311,-1.0321103125988214,2.111871857475415,-0.5267247033957803,-2.131402305799631,-5.540897514090223,0.0,0.0,0.0,1.262509042815871,-0.7514753990973893,5.747105842714816,0.0,0.0,-2.508706972272035,0.0,0.0,0.0,-2.107792383521741,0.0,0.0,0.0,0.0,1.9978933760680866,-1.0106454023494658,-0.7745521623918534,-3.4956704973598307,0.7024740104507962,-0.6232728359196065,5.010183135338122,0.0,-1.4784527528887823,-0.3723073521480663,-0.0788472244316938,-0.479405427413471,-0.2679847992929844,0.56353296334845,1.3228205395956247,-0.9609929089271284
67,1538.3008476223497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1255773306310304,1.8557414579193763,-0.37598258425910197,-0.631803363255827,0.631542637039664,-1.0321106589231435,2.111872944565637,-0.526724383569586,-2.1314019798025017,-5.54089896013587,0.0,0.0,0.0,1.2625103894112744,-0.7514770385462843,5.747104619399476,0.0,0.0,-2.508705486368276,0.0,0.0,0.0,-2.1077936042817202,0.0,0.0,0.0,0.0,1.9978964966654744,-1.0106475171664315,-0.7745505885422708,-3.4956709645861963,0.7024727713870847,-0.6232730171439955,5.010184970923275,0.0,-1.478453357231696,-0.3723054519028224,-0.07884671974321623,-0.4794047104136987,-0.267983018785682,0.5635445477893113,1.3229100848747772,-0.960998431745224
