Iteration,LL,asc_carD,b_carD_age_gr_under25,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under25,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under25,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under25,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under25,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_stressLink,g_walk_speed
10,7474.940513565884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7591858868749561,0.8348056773073804,-0.4392528300938392,-0.5232467321412899,0.18491934496084927,0.05913041460154349,-0.2138921542343411,-0.19136730210810324,0.0,-0.9506624907167148,0.20270624153731903,-0.02648803077441414,-0.68518166083174,0.4930812363999476,0.37891099758059443,-0.6193425436600395,-0.8432909910693025,0.0,-0.9244680804849105,0.0,0.06476137682292032,-0.3846368078930301,0.10302275661457672,0.13204993655743735,-0.18611974647815072,-0.3270476710539826,0.0,2.1031236075852755,-0.2469393917503688,-0.6286088815916602,-0.4912998777102711,-0.8504317809910318,0.0,0.0,0.0,-0.7360212242216146,-0.010738111440578684,-0.003074061876639605,-0.3359105361856064,-0.0758526423525984,-0.01815657940606652,1.578692129168673
11,7301.215149577477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8423078101998211,1.2767954142908409,-0.24197747940225534,-0.4691632994676641,0.11597449593107666,0.30996240081141796,-0.1733527274802267,-0.29186601495276515,0.0,-0.9225529753138884,0.46479449098555053,-0.025559404357426995,-0.8512384398947731,0.7077959193934209,0.5909492889565399,-0.6436946302799086,-1.3446780576400212,0.0,-1.0750963537273082,0.0,-0.10012155766453784,-0.4614934471189971,-0.038933372775368125,0.34518905133582956,-0.35935324514278155,-0.539273997798196,0.0,2.1671224051256655,-0.5092718330121797,-0.792127434549035,-1.2436417220164981,-0.48043416987268817,0.0,0.0,0.0,-0.7359774605262579,-0.010734544410579444,-0.003101047565323257,-0.31622416109094,-0.07019129493140319,-0.039489156301391104,1.6485376805118503
12,7172.14848625681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9315716748576135,1.623553019437629,-0.0459280151243176,-0.255219733193326,0.031657341092043906,0.6112428939613509,-0.19433092379135958,-0.5184992847237497,0.0,-1.3570811704281467,0.9098119972017459,-0.5497806817114949,-1.0198160529076745,0.12430569877172948,0.5958243444873225,-0.7002549481062377,-2.0546867567654212,0.0,-0.7261328917014934,0.0,-0.10877703745630568,-0.646164104925208,0.21707235480861664,0.680202838508484,-0.40307175159143466,-0.8207490674050205,0.0,2.2111377167938144,-0.8860535004969338,-0.8701486628708496,-1.4291240190462875,-0.3176987831890249,0.0,0.0,0.0,-0.20902499109569161,-0.009441072735795464,-0.0024689989584528427,-0.3122675654359872,-0.06751488807321765,0.18830909131859463,1.750234839424566
13,6961.711197038236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9087406823129693,1.5562371934201384,-0.04763308047197211,0.2267376245451192,0.06767417392186406,0.6112245057109632,-0.11486743185363174,-0.781476065360285,0.0,-0.6690458835872939,1.63185074001928,-0.5251184644952994,-0.9657708431218988,-0.06627411776072117,0.5776474518339949,-0.3273571923295323,-2.855687084970375,0.0,-0.7575589454716608,0.0,-0.5266244404131731,-1.127814402895604,0.18798929911397982,0.7170079790902437,-0.3496009430466185,-1.1907013167329992,0.0,2.4107382719484014,-1.2789904685597546,-0.5457227457663252,-0.33262374808338735,-0.6629855480775695,0.0,0.0,0.0,0.21946618068534668,-0.009461880719987307,-0.0026778144546098152,-0.2905068182773823,-0.06248894549782448,0.2023461543263819,1.9818809761462524
14,6878.810192272135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8677892203680158,1.2301481874958806,-0.07804445153734005,0.2547923636505997,0.13380290601447978,0.25076492516687215,-0.049357460008720544,-0.7092334814262811,0.0,-0.6297757646802655,1.5865205770454762,-0.4188242400487551,-0.744934213198078,-0.4424433698967285,0.332794646039268,-0.3889094779910416,-2.977976045425452,0.0,-0.6212726757133072,0.0,-0.5143889497840822,-1.2370712143648694,0.08546540374994395,0.5036546578308086,-0.11251036638933007,-1.2637640318615313,0.0,2.5296495357346496,-0.9911470593349244,-0.24355319360957117,-0.10718518262456836,-0.294968341140257,0.0,0.0,0.0,-0.5442176851950435,-0.009079412009596537,-0.002542154109907912,-0.2869785782258497,-0.060424856647461916,0.2778412051946635,2.0722358823457223
15,6800.4507686638835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7427601398913224,0.7275561957802622,-0.003617457104913957,-0.10206117526237601,0.2324281870678157,-0.08603777358126091,-0.3824454396621546,-0.43158524667524434,0.0,-0.6348232843510012,1.1203297704150201,-0.11238695235129442,-0.3220513404878087,-0.4265529711045573,-0.010650798188197252,-0.8485718444616326,-2.7800560347588936,0.0,-0.5918195426380125,0.0,-0.3321792626439068,-1.2382692506972721,-0.16421891400747562,0.19253290648785298,-0.1364813947983432,-1.2927877765535025,0.0,2.6172311487104447,-0.05705671701724169,-0.32471847298424517,-0.27206928772261274,-0.34755004543964974,0.0,0.0,0.0,-0.24723040996087442,-0.00880705484350611,-0.002484853425082094,-0.27762242876941196,-0.05879917896591783,0.30189040107126364,2.161410990104967
16,6766.992455608992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6026649335578569,0.7235722576441816,-0.30420549985425455,-0.17260471804850938,0.1358443463012753,-0.05075992309640956,-0.23804280202049743,-0.34513136905085445,0.0,-0.6940942261920451,0.9780294955100242,-0.22940260127907433,-0.19525667549752995,-0.24997420096705514,-0.1441441873469192,-0.9829862048651588,-2.527563514117201,0.0,-0.5585741385833671,0.0,-0.26269000904548123,-1.1907329305541796,-0.20983223120828348,0.11113587278282043,-0.2730779512354072,-1.2766885146222675,0.0,2.6552687527740835,0.052216274178137984,-0.03537755367925716,-0.42741409063689345,-0.5224750089130894,0.0,0.0,0.0,-0.21791381480665506,-0.008562942852935778,-0.0024181993509165946,-0.272585762439945,-0.05873282778324378,0.312703682270994,2.184894662931035
17,6687.425877791641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.449843226120839,0.7467419302263877,-0.519207641622073,-0.5223926122072294,-0.1627216775905651,0.25930195325600514,0.028354261197633512,-0.2867424452894323,0.0,-0.7726958277677206,0.7718194232950162,-0.5227330382233042,-0.12567417128069885,0.08071295635715375,-0.32245560442880317,-1.0364926361427274,-1.7540824403136868,0.0,-0.5202553870619663,0.0,-0.062178062812406426,-1.0711526959938138,-0.38088874412794554,-0.016598757746881895,-0.7075766839404287,-1.2238695404703195,0.0,2.7953710512508905,-0.03563474843730613,-0.34369793121990894,-0.16426894603395037,-0.3714151741236513,0.0,0.0,0.0,-0.3126760516300028,-0.00802551477641782,-0.0023059591900960004,-0.25896836359928627,-0.0588078921740563,0.3054611267805691,2.233389729709464
18,6544.857668582464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6954425449070343,0.6117091232009758,-0.38294627072033605,-0.8007457101426168,0.25915515213726037,0.5636308562730723,-0.30171757528201953,-0.24893745790192362,0.0,-0.7040397649222783,0.5665711407253456,-0.5969154355301892,-0.3531953198207589,0.008923268947409219,-0.20988601070799312,-0.7901950312053854,-0.6116292323409633,0.0,-0.46493318994330307,0.0,-0.03474149215096442,-0.8219686484419533,-0.46110179655264866,-0.13101712606363702,-1.271548245353977,-1.1560591039668326,0.0,2.938853648494993,-0.5025998634361544,-0.17312377429219503,-0.2611622660082017,-0.3942187531114066,0.0,0.0,0.0,-0.422847724071337,-0.007400435174648343,-0.0022290696315598255,-0.2431120336031677,-0.06154416005193995,0.2911487738304228,2.295086093999069
19,6418.346084283477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8780477654109315,0.5726002525234661,-0.3886913339761558,-0.36832191570767847,0.22640441131491595,-0.04031127383345123,0.12712613340191992,-0.18391252976732586,0.0,-0.6889139616668043,0.2166447419346345,-0.25134309145635964,-0.8056387966576741,-0.3861342412280543,0.32166032554357343,-0.6578628573518058,-0.054442905955711995,0.0,-0.5887459564991492,0.0,-0.08107197462920032,-0.653606516224696,-0.36134220327996647,-0.18270190536364586,-1.568012940629115,-1.1562496805195273,0.0,3.1081032356002716,-0.7674888988881782,-0.3786040467597562,-0.47478424102945943,-0.43627747635811653,0.0,0.0,0.0,-0.217238557525032,-0.006586748954998255,-0.002070144986422848,-0.22283857421587866,-0.06370433246904286,0.2609819053754852,2.355409844833839
20,6329.6467985483105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7256015931920703,0.7209611378468546,-0.1986099307104059,0.08389985256665872,-0.22872043961572003,-0.050300758843707806,-0.4140756163654028,-0.029321104699182254,0.0,-0.6476895848424444,-0.08301475263593788,-0.5217970326174078,-0.7922960512928833,-0.2705019887963166,0.6315876038534904,-0.504206077395935,-0.9089919091132335,0.0,-0.9701743653065723,0.0,-0.13414208406528846,-0.7669563450318685,-0.11215770936467714,-0.18576336323688944,-1.0356511654146017,-1.2279991649701536,0.0,3.1935284155097756,-0.5645615011222103,-0.3321568951547519,-0.43689343121885793,-0.4820634028655407,0.0,0.0,0.0,-0.32398345529653494,-0.005634233797716327,-0.0018546726865773036,-0.2017640015755327,-0.06481683527815132,0.2114605315687526,2.3921201699527828
21,6251.497913613909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9754698367155754,0.958073391075809,-0.3699885271694642,-0.17310500738789036,0.22699868062435025,0.04343860782248913,-0.1847943257831915,-0.528926900791569,0.0,-0.37561132073587566,-0.08882212687652906,-0.7040544083090572,-0.5424291340458942,-0.2479887494127318,0.46746587731812994,-0.6685643048656008,-2.0268173754532297,0.0,-1.3587017431133512,0.0,-0.15059857428250564,-0.9770619239774553,-0.04506980417777763,-0.029964451415978283,-0.31525791091720856,-1.334257316613547,0.0,2.934756632104527,-0.2687868508283591,-0.2703361582819305,-0.3725121816573369,-0.25914440148627227,0.0,0.0,0.0,-0.16806955616714445,-0.005163768468484498,-0.001768060380374824,-0.1874406375915489,-0.06598417338573019,0.16329021650067016,2.4100246237730962
22,6230.631305961995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9812906141522661,0.9557956348311082,-0.25710184687072546,-0.3291650724096896,0.07562097237338794,0.13971729342727374,-0.1202516897856896,-0.5109165274065585,0.0,-0.35365021285680326,0.24333110868621238,-0.35204725287331384,-0.6193230339161963,-0.3366943539268419,-0.011091293316132067,-0.863321839464999,-2.3644364103372775,0.0,-1.4333950022969153,0.0,-0.12567627011793642,-1.0642433516114715,-0.0830379139963757,0.20389687129480144,-0.22196648077470682,-1.3589844056406202,0.0,2.925120685275131,-0.30601340055622855,-0.1645973444264307,-0.3837837344829009,-0.31685490369200103,0.0,0.0,0.0,-0.17416900169999647,-0.004989937636016867,-0.0017217798135210122,-0.18298921802536103,-0.06637741786381365,0.1514683628536041,2.4158602415238795
23,6219.355973419739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9540693767938155,0.9253921033395407,-0.42089846466055914,-0.2824351032988084,0.16027752916202997,0.07172179269097406,-0.21999655748083613,-0.3166942926513846,0.0,-0.29906011697516016,0.6222858108470563,-0.33073262285480326,-0.5563701856442538,-0.36821144695048047,-0.10737450681857601,-1.0188354473643384,-2.4990660401920475,0.0,-1.424744008720221,0.0,-0.054023781894633166,-1.1037608963897008,-0.18918119282349916,0.39067360772287485,-0.3043688582741144,-1.3464720299483222,0.0,2.948435295907558,-0.3248975457985401,-0.24138294275776984,-0.40132656393384225,-0.2815522518390404,0.0,0.0,0.0,-0.19765400433566035,-0.004926860378320966,-0.0017063441814320554,-0.18079261164943394,-0.06636454927495312,0.14520675847388057,2.4169027394333233
24,6209.990692707075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9919614839372841,0.7943269097462657,-0.3056603383389357,-0.35078454457322306,0.12480071197697165,-0.012940121710545482,-0.16231926934775118,-0.3185077853977608,0.0,-0.29950110397319796,0.9281592270945898,-0.4280124492276324,-0.43064911824260177,-0.33667879695432174,-0.004768904030727161,-1.065561930954768,-2.5676005562269304,0.0,-1.3803614936498816,0.0,-0.0432516406716965,-1.1026497322001534,-0.26713238033788955,0.48592727172680783,-0.4113607471971871,-1.3045589262037909,0.0,3.004890766368777,-0.28525560851865034,-0.22891180269526296,-0.45389887263062834,-0.34342815713913594,0.0,0.0,0.0,-0.2375512492372155,-0.004885538448066039,-0.0016937206737705937,-0.17965877741955408,-0.06678808716311277,0.14141673714359315,2.420901593032942
25,6162.318458835677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9276463785348812,1.0149573857596743,-0.5839815885596971,-0.6564800777868067,0.09956219544860172,0.3375046660423912,-0.2326672500401892,-0.6481179903827515,0.0,-1.0157423778010863,1.6366205749042355,0.1801785192093126,-0.07427424850832298,-0.4158769893911824,0.7251950691493001,-0.5667457803565573,-2.794410766326619,0.0,-1.0563002520924014,0.0,-0.36687610483115163,-0.9280836655198252,-0.6202126861193704,0.4601458368704495,-0.9885666610302564,-0.9100811265002997,0.0,3.180750857204779,0.06131200742779003,-0.3019793831675333,-0.498498044921277,-0.475566230559507,0.0,0.0,0.0,-0.38792818371158844,-0.004477439829432774,-0.0015103390627246266,-0.16585099117708,-0.06639061719431259,0.10231919027811723,2.4555066739901212
26,6081.318645759683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7859517260326054,2.2148780743895005,-0.016309502551707156,-0.21123356536290383,0.5263750848502775,-0.16761779914072256,-0.36022707554122846,-0.6071228418572856,0.0,-1.9454727468515676,1.654386417537264,0.11648445271186403,-0.2153967863000453,0.6392626060412518,0.2514928172630934,-0.34495569296558215,-2.4232239721849136,0.0,-1.1118995019386704,0.0,-0.8922966315250858,-0.8115581555742721,-0.6981531077944279,-0.22473639673601353,-1.5247613178619277,-0.3423987123565366,0.0,3.0995963879683806,-0.616502521455824,-0.3934414097417197,-0.5565131917069601,-0.26997279855777057,0.0,0.0,0.0,-0.3052721020457022,-0.0037520052348967536,-0.0011309049492017995,-0.12832659590195208,-0.06388912694998158,-0.034110595879447286,2.549173272676597
27,5995.39718613849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1101127347639586,2.419537703018775,0.11199565659451591,0.18844475784809367,0.4699082614978815,0.42429522166258277,-0.34535187046234994,-0.7704313749110231,0.0,-1.4289937137270483,1.2173977492263546,-0.03684478614638595,-0.35278931548161896,0.3818848958004766,0.35372185033590575,-0.8576672099707887,-1.9047689447901286,0.0,-1.609622756483311,0.0,-0.6788990981290097,-0.9526123448211125,-0.5181372927351727,-0.35410296775675415,-1.5544826630143787,-0.4143919212838398,0.0,3.303412706319457,-1.0114199582242143,-0.5730178753394098,-0.8502116108868099,-0.3118217407038152,0.0,0.0,0.0,-0.40822303527615217,-0.0038343167345254066,-0.0011476650171213059,-0.11182969884802052,-0.06255085971188391,-0.15996462197911326,2.6016485465006456
28,5975.855695086637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.142443896328566,2.4033373100073314,0.07122077031475324,0.11853218636853838,0.4636527013872942,0.4705126222219782,-0.28330784876341236,-0.6679088081215357,0.0,-1.2592830298698725,1.0562323160483849,-0.20076265050285208,-0.5234850376430634,0.2679924544628627,0.24913685259877613,-0.5262281588367936,-1.7831053536206207,0.0,-1.7805080663224238,0.0,-0.5474861757704064,-0.9273827312973095,-0.5618686165853791,-0.14631006642916047,-1.451719575932357,-0.5856466108835737,0.0,3.411392382636352,-0.9851394671085463,-0.6573301234395528,-1.0035319040149817,-0.38169733447576537,0.0,0.0,0.0,-0.40542251036664206,-0.003871571408605893,-0.0011764357733819108,-0.10795913281566195,-0.06244591460462841,-0.19040974857048365,2.6161605149351557
29,5963.050482721183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0996606471189314,2.273924370045229,-0.0020435383467597296,-0.1515519133262113,0.45193728587074344,0.4675170899527438,-0.26315700095262545,-0.471465951245035,0.0,-1.237957231529309,0.8264550769017347,-0.2983218268159065,-0.9073258676892642,0.30947206711027253,0.45207215584634697,-0.5574483388605578,-1.6820065288690424,0.0,-1.882653568430296,0.0,-0.5473724799868026,-0.7501551691594306,-0.7000761461785521,0.26637969353367297,-1.1730953372200705,-0.8302214417756898,0.0,3.3588322405762496,-1.0521386174432532,-0.5779596369002479,-0.9198450909237652,-0.3724721224148546,0.0,0.0,0.0,-0.38272343134628406,-0.003822832027598352,-0.0011397740544998852,-0.1049378178067769,-0.06223662944485064,-0.18800379218254173,2.625085971552739
30,5961.699706386268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0016561116688925,1.75036190260512,-0.18918988813177123,-0.1409750657560448,0.4692434946113231,0.5247026560935989,-0.2673704172471072,-0.5235806325230443,0.0,-1.3771807296234708,0.686939020329509,-0.26102489689727476,-0.6408030336113457,0.4116011786183802,0.35179615888781546,-0.5454166560366389,-1.511593799132024,0.0,-2.074795989237792,0.0,-0.9014687066133167,-0.36648130755654806,-0.49206685718164533,0.6617367707660928,-0.7307734181161665,-1.027828546805944,0.0,3.4875404284502474,-1.3213891407770064,-0.7622728375141776,-1.0170657012189903,-0.35800233582053853,0.0,0.0,0.0,-0.35458365381947055,-0.0037876396874805336,-0.0011142711269266363,-0.10405491076328868,-0.06289653539405603,-0.18456565023539973,2.6362698712930133
