Iteration,LL,asc_carD,b_carD_age_gr_under25,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under25,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under25,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under25,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under25,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_walk_grad,g_walk_vgvi,g_walk_speed
28,6103.41980025985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0378806863560937,1.9105076385364472,-0.8808608351531926,-0.024110853047915604,0.2172191652023757,0.09509380663162659,-0.9240865995647765,-0.41461745797819727,0.0,-1.1480502470392668,-0.03941229751153533,-0.20606278913832193,-0.7743228715154947,-0.678732716644475,0.4308437290430054,-0.16086270639610004,-1.074726594366207,0.0,-2.6546298558029586,0.0,-0.16214666798510463,-1.3229192186171204,-0.25569694094308665,0.18014953607601217,-1.048765108105364,-0.5785945753302559,0.0,3.7469061931662635,-0.990126437521087,-0.23692987743354138,-1.2263551938889155,-0.36310366330235005,0.0,0.0,0.0,-0.166753825050108,-0.004456467093884846,-0.001294110711428226,-0.10169254666674643,-0.09301210178075116,-0.19175507991641041,-0.325838110950323,0.18107360590550065,-2.716275140728479,0.5042787526702988,1.515835301752301
29,6070.543382871466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9646110029090293,1.984850550738158,-0.8062055668412703,-0.2700468909152901,0.18038550911433693,-0.24390596483162197,-0.9322005987489046,-0.5476799203474786,0.0,-0.9283939964231145,0.3427364042117472,-0.31286953499819925,-0.19412668417311452,-0.8111110226051197,0.14771941785100062,-0.4128523193054592,-1.3106377421058426,0.0,-2.779979817347521,0.0,0.08801358766201228,-0.9213421403855699,-0.24548076190071982,-0.11132001285602142,-1.0445663235094076,-0.9039269999591899,0.0,3.584633722093228,-0.5257644601265948,-0.12475395079157732,-0.9402604275198976,-0.38827037520367347,0.0,0.0,0.0,-0.16007440499038908,-0.004451585816980691,-0.0013023627428962205,-0.09992435263922088,-0.09240841820538659,-0.26886524340251616,-0.39918909193241703,0.24883584074485307,-2.8688061603503248,0.40900582219146814,1.6266618992105821
30,6031.189975276826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9282009976705314,1.7810143886005045,-0.873754365981113,-0.253665359697412,0.1692278798682834,-0.2737025605289305,-0.9489244213396979,-0.7426520237400536,0.0,-1.087460264341302,0.9797997388599423,-0.08269105032572396,-0.48203284736533175,-0.5383456731088421,-0.24875682020616752,-0.8113637258621046,-1.3960464777011232,0.0,-2.8993126384319288,0.0,0.16202836888879893,-0.19759906131452953,-0.2015870887476135,-0.4424829942037022,-0.9897516419536686,-1.306831014116832,0.0,3.3514657421020213,-0.26275781917862967,-0.0424056560977283,-0.8787021084581594,-0.26773594135088286,0.0,0.0,0.0,-0.16136762896992377,-0.004295142673983335,-0.001221450123419142,-0.09832437374392228,-0.08981294176246953,-0.3449118719154952,-0.4831662888440191,0.31438449341508967,-3.021309875378897,0.3180769699428775,1.7356850519854925
31,5996.27933738216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2166109435383134,1.7011523629495162,-0.41647940779533077,-0.45528990588983265,-0.18787768193303425,-0.25918702285390804,-0.49181825265177626,-0.6588177987693045,0.0,-1.295281828126992,0.79901729269546,-0.48343995016627495,-0.76294008801548,-0.29111864053368275,0.7964623048109022,-0.2004839821319443,-1.1259626585260383,0.0,-2.5069420571665177,0.0,-0.07260987950088393,1.188559365052496,-0.5716689579417857,-0.5947035794308785,-1.0268749632224072,-1.8097558463097796,0.0,3.396145370126594,-0.28960669681846457,-0.326643585024057,-0.9762753701176431,-0.44744672977804867,0.0,0.0,0.0,-0.1358104444591914,-0.00408033923031381,-0.0011700529866837774,-0.11154650598026003,-0.0844475946194634,-0.4432840759673317,-0.449088979214118,0.293950627595743,-3.29338402253593,0.19828368555473394,1.8954891816986645
32,5989.634308501356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0286144298084254,0.9128146500489147,-0.44579796546667544,-0.7239458455994323,0.41870904330039527,0.8090754563699397,0.26954939796068755,-0.5175860258665819,0.0,-1.31166251668444,-0.9547789339182597,-0.5378622898866737,-0.2545707653305821,0.30186168206819053,0.47348517616727603,-0.5296736961817642,-0.4860731703081035,0.0,-2.0286455233069827,0.0,0.5743500116187841,0.07378493431188593,-1.3416612419920804,0.19465049325122663,-1.0930037731527078,-1.9910069655888394,0.0,3.265939387118458,-0.4701162146410972,-0.37420649523817195,-0.9998588474564831,-0.46311772990645056,0.0,0.0,0.0,-0.2528069035035591,-0.0041943249939002235,-0.0012213564100658815,-0.1315116473910605,-0.08045924522408354,-0.51615686731849,-0.3149576214325962,0.20724279613262397,-3.6053463762505267,0.04179037048086545,2.0920819792204983
33,5979.031821330158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0100101386159914,0.567033793084639,-0.286684902682633,-0.8212347274452592,0.02637280483024651,0.6150931630098261,0.29204568405670006,0.3349860869134186,0.0,-0.6818675273889255,-0.7028996422414038,-0.8678470904006086,-0.844751124242537,0.027643934036313156,0.4329409141397266,-0.8532323406453689,-1.2440705096735474,0.0,-2.091016245847429,0.0,0.029500667357398647,-1.4792152298056451,-0.6797531981342811,0.9562354680654807,-0.8248875222865318,-1.448698394060132,0.0,3.2065774777188913,-0.48695336141884443,-0.5185660354920345,-1.1251053905262562,-0.34285971429088113,0.0,0.0,0.0,-0.28428898496572547,-0.004126070783552237,-0.00122313290821675,-0.13492659619915673,-0.07827288691097901,-0.533557090188291,-0.35732239604334937,0.23423040073513504,-3.7111044327293965,0.03770396680744025,2.0900890014205675
34,5965.743390430231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0951629209603206,0.3963997407779988,-0.5557429769644433,-0.9282467022898118,0.5204946615843467,0.35829585609017267,0.3923844751955273,0.10195646610194539,0.0,-0.9546671709864823,-0.01184487445372473,-0.70717589146479,-0.5923414533691174,0.07411816856899087,0.5817437936451291,-0.4934939374256482,-1.6325810460898988,0.0,-1.9868597198597577,0.0,-0.5438258571402586,-2.1503089010028376,-0.4234346880541488,0.6161984163345257,-0.3166667420946848,-0.5632218874546201,0.0,3.224020201210792,-0.2435028141843849,-0.6032184003187299,-1.188961613715441,-0.28620649129584186,0.0,0.0,0.0,-0.24681303433493465,-0.0041153153575543885,-0.001211488863240139,-0.1401907349539311,-0.07874082935380107,-0.5345620842117382,-0.34031448697677014,0.21482893179662355,-3.7397301032263353,0.0399586341249098,2.0996946793023876
35,5947.462221876362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.007798326122522,0.8305293374930287,-0.475405450971924,-0.9633158055710961,0.3468850279780058,0.49040567001986735,0.21931419406196453,0.04985707050761921,0.0,-1.187849041444732,0.3991148392922329,-0.5557755617540435,-0.3675496793447913,0.2588523220890874,0.7161105631195078,-0.7067687966052889,-1.722905588201998,0.0,-2.0304763308789484,0.0,-0.5336598245813668,-2.2194235650103566,-0.47973895651475207,0.4446235329864672,-0.19702022023183413,-0.04223805370369216,0.0,3.1560829874789995,-0.3544923504579318,-0.5502555506465678,-1.049565714064038,-0.2116393367086304,0.0,0.0,0.0,-0.24234514726336256,-0.004022149264192067,-0.0011657605667475751,-0.1381199736558668,-0.0793842079418658,-0.5429355494138188,-0.3348510315765127,0.203911455197365,-3.742527413845556,0.017842897914436242,2.125262202916276
36,5914.836905393019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.11352261168404,1.3575235891628017,-0.2510875300584776,-0.38861145793001295,0.3735318472477618,0.4825812697587316,0.25217295360711,-0.42885502250873636,0.0,-1.0602562489427796,1.2474698396745252,-0.32366467672314025,-0.4704920478469098,-0.05698627053266275,0.419834950189955,-0.5163933437847378,-1.9047105214022801,0.0,-2.5789845479201663,0.0,0.358230271191871,-1.4203773250703744,-0.6723363857903701,0.80564117332667,-0.6102258946770838,0.6359877620504991,0.0,3.1858789694116574,-0.3915257960991564,-0.3894612973866908,-0.7655539349257459,-0.2583475083702941,0.0,0.0,0.0,-0.2075797445910846,-0.004092447275132856,-0.0011958809638622642,-0.12930050731256704,-0.08340799717054596,-0.605987528256769,-0.3283154493532046,0.19959548235363045,-3.729771339955639,0.0484924018648987,2.089163047857689
37,5883.566597405204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1036626961915723,1.7141945730436492,-0.2508290408466769,-0.030825418251489545,0.5409143511982153,0.5092247678321788,-0.047334363290876424,-0.7157376322222626,0.0,-0.8157097303161346,0.9608668212710431,-0.31852711647030635,-0.42754817393437605,-0.10506413043899106,0.09070311696975691,-0.7692883546885123,-1.9222988951616158,0.0,-2.7635527988056525,0.0,0.03979601742133909,-0.5573462138766142,-0.35791582116618936,0.930958068644007,-0.5026627835287546,0.2962933969259728,0.0,3.2796377333952274,-0.250964566277944,-0.31012684669041246,-0.5493387160005607,-0.2626328317460685,0.0,0.0,0.0,-0.3378710996728116,-0.00414980627723795,-0.0012235708567261455,-0.127596362078274,-0.0863420349990217,-0.6635807187868944,-0.3157062712766328,0.19224181943471388,-3.7348144937794157,0.04638789222170163,2.101467552625007
38,5866.132404495482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7582340970113655,1.68619134310616,-0.3888099261216894,-0.27167736645924456,0.35397293727528256,0.34923641623556767,-0.2004248342583987,-0.9880483583704226,0.0,-0.9021004503066035,0.9488934490582911,-0.28112323527136107,-0.560297042440762,-0.11680741180047388,0.18435662656010438,-0.5856351350519468,-1.8106010262734433,0.0,-2.7464242493572106,0.0,0.1933584488737009,-0.7463299479952521,-0.40569095436671354,0.6007675180203387,-0.34528762167260274,-1.1740955639539097,0.0,3.2684775915211564,-0.6419371263538611,-0.30503990672049297,-0.5372813412976061,-0.2114209118990386,0.0,0.0,0.0,-0.25358779388037866,-0.004044211064500742,-0.0011863050744300929,-0.11671638184259356,-0.08728763214460934,-0.7616474485237601,-0.36179812061625966,0.23494210081558917,-3.7882479769628676,0.028748125970781375,2.118290644368534
39,5862.56008949405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7277051817051037,1.497551434999193,-0.45577398935608543,-0.3077835665088346,0.3914699277685575,0.28867992698265776,-0.2891304929405212,-0.4501447131238363,0.0,-0.9812366368490498,1.239301088481594,-0.1214990034219488,-0.38947611477788857,-0.17735585942533888,0.20349190757641836,-0.6605611151715551,-1.4322130179322712,0.0,-2.244484784403065,0.0,-0.035512120675626896,-0.8470093609199935,-0.5911483882427433,0.4037752511903503,-0.9169619203253672,-1.8644618321219917,0.0,3.4135366395681843,-0.6225972905966128,-0.3500693011177557,-0.6118055828754738,-0.27271639442099394,0.0,0.0,0.0,-0.3450007437977349,-0.003982150235641443,-0.0011714315675669473,-0.11382679593731437,-0.08792478289442165,-0.8554829952901164,-0.30354299829087505,0.20821666824815385,-3.874453539017165,0.006875858222512781,2.1491583310556908
40,5858.676134769123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6978721119428553,1.4949699796266476,-0.5146858157470213,-0.49650128087629813,0.3902373798194395,0.40186510938797393,-0.25444141619343713,-0.38041158310780254,0.0,-0.9554900290333915,1.0242769157111693,-0.21151451942029076,-0.5690607889153556,-0.1346907039704098,0.23288717383000226,-0.6163852070218032,-1.372791824218981,0.0,-2.1105202030194334,0.0,-0.10625838800250209,-0.9333211794065934,-0.5019092014916382,0.050080334009178884,-1.3485834438090614,-1.8421159518216912,0.0,3.34483897345901,-0.49151818713956735,-0.2925424509877056,-0.5297193163440338,-0.2501926367196359,0.0,0.0,0.0,-0.3396060218964594,-0.0039481679782645725,-0.0011543585959936915,-0.11032858176646293,-0.08757159033825557,-0.9407441453548917,-0.33703676400731475,0.24254921073530786,-3.9613075678567053,-0.028876706473438946,2.196130021285288
41,5852.437700859962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.60935308546907,1.3751042821995956,-0.5177691515289524,-0.48754101262336164,0.3002528815470664,0.3215714845959713,-0.3143613978981463,-0.4911287490928818,0.0,-0.9404630868298498,0.737410901854046,-0.2041873465518959,-0.4703710317585908,-0.14563857657429022,0.17212098420827449,-0.610967224643662,-1.3581328673865152,0.0,-2.08181001602962,0.0,-0.25205547743058565,-0.9104307120966938,-0.5229645511023249,0.014203646750012691,-1.3757187561988928,-1.5711849941876326,0.0,3.3749543185627124,-0.7835502611195309,-0.3513394396050897,-0.6102459818037989,-0.2686986269986569,0.0,0.0,0.0,-0.31515258716910516,-0.003888776887374121,-0.0011354324296624612,-0.10755515134087308,-0.08660407265220256,-1.0710732699587937,-0.38467756982140017,0.28958206954300036,-4.113871089162898,-0.08188303441627953,2.2668410603179594
42,5846.8304552226755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.663256331761873,1.5039452547322072,-0.4602713725074036,-0.4362430004002945,0.305341782534442,0.32344726228393816,-0.3357273097453451,-0.4596151828777742,0.0,-0.9190750078250992,0.5377271963331549,-0.2731895560739358,-0.5791099683097818,-0.1515804895644639,0.2548055343006693,-0.572276019067391,-1.041364458079767,0.0,-2.1320690924794032,0.0,-0.32997815289203325,-0.984331836376453,-0.8032839935805562,0.24627195338440566,-0.7926201205310587,-1.3356593264436045,0.0,3.3160396058134025,-0.5367200848270139,-0.29242642807462166,-0.5811138164800149,-0.31938289295981165,0.0,0.0,0.0,-0.29355609030599666,-0.00384354270859959,-0.0011197018628671708,-0.1064359340810853,-0.08525354612520654,-1.2278680590172364,-0.4415256697648472,0.34320921167339297,-4.332138216468515,-0.15373485284701272,2.369409729161743
43,5845.711678077734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.656775960906143,1.5476100442256053,-0.46286627591515583,-0.45997533489255643,0.29082218228511053,0.3650057623298968,-0.327657576570737,-0.5804924322086388,0.0,-0.9690018995683878,0.5590593031888872,-0.25240549032389703,-0.5230150462944687,-0.1279956861168971,0.309862711348338,-0.5510511794907577,-1.003891621597391,0.0,-2.174048401140607,0.0,-0.3729255648027682,-1.0168834916295855,-0.691455082690044,0.4271779622007848,-0.833642816140419,-1.3720078274443297,0.0,3.3021865798959493,-0.4789125022176578,-0.2918533292613422,-0.5893574648449996,-0.3065897617327268,0.0,0.0,0.0,-0.29953478968560776,-0.00381503182782825,-0.0011122697206933185,-0.1061653230059488,-0.08503939896514387,-1.2419507548959932,-0.44838660793673574,0.3484905952468439,-4.398153210647371,-0.1601251741276313,2.3781582999301825
44,5841.863660119153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.785845808220957,1.585797403039689,-0.44122116336739664,-0.4685778050646681,0.4010474911167684,0.4014482849076938,-0.2610833412135084,-0.6153982858182924,0.0,-0.8999695647889268,0.47901552200050745,-0.32440219897986833,-0.5166397221798068,-0.07734552591880355,0.2779023447873064,-0.605682755751554,-1.2832054643941129,0.0,-2.1180501161639627,0.0,-0.3528760966187049,-1.0089994077272946,-0.6699199167157099,0.47010389920253703,-0.7650989236946383,-1.4847948497230194,0.0,3.3311894927577312,-0.5919582669638431,-0.3510175992250637,-0.6627126165486751,-0.3009258121116072,0.0,0.0,0.0,-0.26679613602713,-0.0037039493752766017,-0.0010843217141965947,-0.1097275602953775,-0.08510359248949183,-1.2602034041300099,-0.40442249232168964,0.31437175120042016,-4.709579804167398,-0.1741480071139775,2.4027013307831306
45,5840.494878719736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8250966064906886,1.6013627690934298,-0.4345079972844585,-0.4670518456297178,0.39561207172798674,0.42292008894313415,-0.2407723151442291,-0.6124448402384228,0.0,-0.8777621575590453,0.5107702133487008,-0.3119976098771816,-0.5121523644189829,-0.09637345133206264,0.23703997654011438,-0.6001257590578951,-1.3031113248478285,0.0,-2.06978897973964,0.0,-0.42848427862389,-1.0812522263692987,-0.655839162040673,0.4516418020828887,-0.7818302837589075,-1.6066464831972795,0.0,3.345589322401938,-0.658880549431653,-0.3633055627580517,-0.6387778550346055,-0.3168473343633781,0.0,0.0,0.0,-0.2697454914915183,-0.0038084361927313006,-0.0011142755070975678,-0.11068269259331315,-0.0859053890634888,-1.4596634496553196,-0.4340790927325586,0.35316507271562236,-5.092112790661662,-0.1672346470158025,2.407107308350014
46,5839.573035982888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8338397989726225,1.6208774312733534,-0.4500016843971291,-0.4896252899553502,0.39819500963834265,0.42816655287513805,-0.24331083000571865,-0.6319392661087146,0.0,-0.8669205020488144,0.5308198211538724,-0.3064265432930771,-0.5207802214126066,-0.12660722375126443,0.21870963450970832,-0.5998533850309786,-1.2803510430225882,0.0,-2.008326044229694,0.0,-0.43738567194878175,-1.1010593906677688,-0.6412863999193873,0.41750913125547723,-0.7938686045157974,-1.705113221993634,0.0,3.3792154934523246,-0.6956613810222017,-0.36111674356625934,-0.6313800961483791,-0.31141819979203345,0.0,0.0,0.0,-0.27354543081930177,-0.0037461892408407783,-0.0010957310061030195,-0.1125157792190035,-0.0857805147315204,-1.7501461790733948,-0.4871354955835238,0.4086435066407966,-5.733837962809211,-0.18006858369830225,2.4615823178005574
47,5839.123084555652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8395473753132032,1.6342792235718089,-0.46058005228329896,-0.5125640372328698,0.4145910390182733,0.4214497426942209,-0.25253411764218364,-0.635342961548718,0.0,-0.8848345517688044,0.5331623298866249,-0.30150888509565993,-0.5259875663288632,-0.11196173606961152,0.23231409853532392,-0.5950050252944198,-1.268624971517465,0.0,-2.0246817915951785,0.0,-0.40343481421442995,-1.0507485944854116,-0.6465161207029684,0.4302586592066266,-0.7892550376876679,-1.713237941954753,0.0,3.3958742766683088,-0.6934996615384215,-0.36521601026158507,-0.63119353721244,-0.3343209612890022,0.0,0.0,0.0,-0.27641189993570414,-0.0037194538386555323,-0.0010860233107046714,-0.11294117909734969,-0.08595986401424498,-2.041104373565969,-0.5132898246939898,0.4404199809931844,-6.412311319547024,-0.1942062580699594,2.500588399704342
48,5838.2890135942735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.841224920757324,1.634108105222728,-0.46725493260674006,-0.5295623744229927,0.4202941201213542,0.421711444919775,-0.25946323439457686,-0.6326181360849105,0.0,-0.8888264855323732,0.5319656191131592,-0.30796264694914266,-0.5294346346359449,-0.10727684964476646,0.2551111824933474,-0.601406695349654,-1.282517938443993,0.0,-2.030437563660005,0.0,-0.37218422468689105,-1.0267042371270405,-0.6509875586339198,0.43790344641323453,-0.7794969215154616,-1.6449251721714926,0.0,3.411376322352316,-0.671482953591379,-0.3704581353851341,-0.6444748172345173,-0.34411109704542564,0.0,0.0,0.0,-0.2825343755895458,-0.003724179386185693,-0.0010882603362600638,-0.11554046476112391,-0.0859417258867669,-2.4065734904827956,-0.532759120712284,0.46227293516753676,-7.141027606088943,-0.18501906280442493,2.516292941540342
49,5837.999169692632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8423919554548323,1.631035508727255,-0.4691087238999366,-0.5298857667725948,0.42135038004734077,0.42367727440521946,-0.2568479672534581,-0.6284774536257174,0.0,-0.8893087284165668,0.5378558175942515,-0.31089868833135575,-0.5278701969575711,-0.10405762617403644,0.24838666066775736,-0.6024884382016426,-1.2891464666534178,0.0,-2.0325911489165343,0.0,-0.376047011388253,-1.020700381445623,-0.6459262591376829,0.4442906652813046,-0.7746143286717533,-1.6071935923291212,0.0,3.406390490707434,-0.6707298029214678,-0.3692533054949833,-0.6444680904752399,-0.3395534164746131,0.0,0.0,0.0,-0.2804129176308921,-0.0037284937331116563,-0.0010882456582857413,-0.11698572531550597,-0.08561395979036564,-2.838151093617892,-0.5677988853803271,0.4981982804009008,-7.617583751917711,-0.17787421146757926,2.528515244178029
50,5837.7842159511165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.835533494494029,1.6292597748640956,-0.4692913339416515,-0.5242921229310078,0.4190125772092045,0.41735548758545277,-0.2610761395702212,-0.6324690258266275,0.0,-0.8899948530574577,0.5346442131590216,-0.30712587558800736,-0.5284734650794166,-0.10730734262475532,0.25310443853845377,-0.6045333621477249,-1.2868113730564215,0.0,-2.020159837467388,0.0,-0.3704858075592799,-1.0167326997022619,-0.6464166796364712,0.4343275466473036,-0.7811450541701465,-1.5858769312126064,0.0,3.414255462362656,-0.672288994518451,-0.37279781882453006,-0.6466153937802733,-0.34590553161946314,0.0,0.0,0.0,-0.2842922650715159,-0.0037159625288958244,-0.0010858725141910629,-0.11820699124151367,-0.08562223425066576,-3.150666110781295,-0.5564732852702615,0.49027479220769155,-7.830470015105181,-0.16865233941182178,2.5234393423477233
51,5837.6880842213295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.838100861221564,1.6255538591408651,-0.4672280875941125,-0.5243949252175143,0.4200707240672073,0.42359265274290786,-0.2553912298515385,-0.6245752993571938,0.0,-0.8882146523483734,0.5382835525966811,-0.3106620887246218,-0.5264085135923704,-0.10368793345527325,0.2481007905164782,-0.6028401511035822,-1.2910239666348668,0.0,-2.0230838719633693,0.0,-0.3781650012646322,-1.0205558751695192,-0.6485868589687372,0.4481046170026373,-0.7749844953730898,-1.5792398370215694,0.0,3.403318255405103,-0.6724614105695378,-0.3683044588868544,-0.6457475071881236,-0.3369863848109628,0.0,0.0,0.0,-0.27992879016337446,-0.0037330970427941713,-0.0010900542995859353,-0.11904284242460816,-0.08529174479910966,-3.4855897750798523,-0.5789971677796761,0.5126577010441904,-8.043466281541487,-0.16234559801829396,2.528589055092047
52,5837.470274770309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.832561644366405,1.6269067055063462,-0.466238497533628,-0.5193207882509282,0.4169166940210699,0.4168481191710128,-0.26020422821235356,-0.6312535405410525,0.0,-0.8883949168946609,0.5352178129013927,-0.307250558166772,-0.5281920468762452,-0.1081026158485993,0.2521573934053378,-0.6048062022273503,-1.287389643384459,0.0,-2.011383921841319,0.0,-0.37335622460230067,-1.02040892127406,-0.6487539398204712,0.43349247282297865,-0.7828408950052206,-1.5762915724699804,0.0,3.4115262529900923,-0.6724479137747946,-0.372077303916492,-0.6467144571311415,-0.3448608570634105,0.0,0.0,0.0,-0.2840408433678871,-0.003714940750229945,-0.0010861696787257417,-0.1197954695247301,-0.085320323459291,-3.776545170916648,-0.5652411970196719,0.5025793555921606,-8.199434502432128,-0.15642918408906104,2.525769451179352
53,5837.243991090305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.834661602477748,1.621944766923521,-0.4659110034819579,-0.5227077284104612,0.41860641829287243,0.4234495412410823,-0.25452732351960144,-0.6226247607626423,0.0,-0.8877247404765809,0.5379944371305001,-0.3104510477975757,-0.5259432742006463,-0.10368237894314913,0.24751168839336724,-0.6028819082206047,-1.2910950592680757,0.0,-2.0158941783602438,0.0,-0.38010418476549623,-1.0235131497379584,-0.6507439880541496,0.4498557289026956,-0.7751792735539939,-1.5771076810712763,0.0,3.4015311634441505,-0.6735083267870431,-0.3675598353895754,-0.6458176217285649,-0.335745312126565,0.0,0.0,0.0,-0.2795081954128889,-0.003736164479941504,-0.0010910416738540629,-0.12058142042121654,-0.085021297161735,-4.099220405977714,-0.5848881916171892,0.5222119728975905,-8.357105933917108,-0.15189178895976396,2.5322148471687567
54,5837.12203590833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8338322153211357,1.627478739022971,-0.4634521252271186,-0.51671614578928,0.4162559885048254,0.4179448757282935,-0.2591047495693701,-0.630980683435942,0.0,-0.8871356756446502,0.5355999521521898,-0.30764478311858395,-0.5283335560359147,-0.10852584615245497,0.25152777650942176,-0.6043250230167333,-1.2886734670306736,0.0,-2.00394135441125,0.0,-0.3766822611412526,-1.0256791440097166,-0.6504235116792814,0.43331495321952834,-0.7820019404858701,-1.5777504341029165,0.0,3.409149524274589,-0.6717303866206842,-0.37068421278515645,-0.645344035981611,-0.34359372689288914,0.0,0.0,0.0,-0.2830632173876685,-0.0037180071351158063,-0.0010874501376759475,-0.12141321794439947,-0.08498106779677501,-4.395546789277334,-0.5817456982572231,0.521810361437051,-8.533673995912284,-0.14555569341767788,2.531773859124227
55,5837.080306387145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8331129088348037,1.6246710108780769,-0.46445110822122754,-0.5187045917040054,0.41665966476942823,0.4197765012823427,-0.25740947680800275,-0.6277408834604039,0.0,-0.887536366987564,0.536299197937192,-0.30866319494455413,-0.5273769204456099,-0.10672601515898786,0.2497726904064541,-0.603931850898711,-1.2892885983996836,0.0,-2.005746043250081,0.0,-0.3781163404283669,-1.0248066184472606,-0.6503593200992185,0.43920577873778854,-0.7791614015902237,-1.5769321074783467,0.0,3.4065270363278346,-0.6727307587270833,-0.3696183879044824,-0.6454806841699183,-0.3407579466585991,0.0,0.0,0.0,-0.2817754509187639,-0.0037247167663059253,-0.001088676193856716,-0.12174172630246942,-0.08489226276955776,-4.503598025028378,-0.5870872630629932,0.5272213960364184,-8.575561968420235,-0.14430396423290753,2.5340123847445737
56,5837.0606295358775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.831432683680809,1.6218779259992224,-0.46470765654296103,-0.5190240174825907,0.4164884453610113,0.42052891195717684,-0.25638645352894074,-0.6252531215174706,0.0,-0.8872418904371735,0.5364554513073704,-0.3091488652998237,-0.5267629768787637,-0.1056515560120378,0.2484946235806725,-0.6037279844170366,-1.2895048112287886,0.0,-2.0058378554658503,0.0,-0.37924848603155614,-1.0240940705647683,-0.6504580331903661,0.4421546676693846,-0.7779687326254011,-1.576204729553064,0.0,3.4045695666276954,-0.673720589704427,-0.368897325686531,-0.6457807654535254,-0.33883503414219646,0.0,0.0,0.0,-0.28102971691866085,-0.003728155057143643,-0.0010895115284007238,-0.12237033467846407,-0.08475841444441597,-4.766986912116652,-0.5902735531290372,0.5315139997809423,-8.661449024156251,-0.140520608101737,2.53597986338516
