| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| b_bike_cost                    | -0,0653891 | 0,02425 |  -2,69685   | 0,00700 **  |
| b_walk_cost                    | -0,1112443 | 0,01017 |  -10,93740  | 0,00000 *** |
| g_bike_stressLink              |  0,8917647 | 0,75570 |   1,18005   | 0,23798     |
| g_bike_stressLink_c            |  4,1324625 | 1,90412 |   2,17028   | 0,02999 *   |
| g_walk_vgvi                    |  0,5254660 | 0,14535 |   3,61529   | 0,00030 *** |
| g_walk_stressJct               |  4,0533145 | 1,13765 |   3,56289   | 0,00037 *** |
| g_walk_speed                   | -0,0940427 | 0,15778 |  -0,59604   | 0,55115     |
| g_walk_speed_c                 |  1,2687540 | 0,23683 |   5,35735   | 0,00000 *** |
| g_walk_speed_o                 |  0,2723613 | 0,08925 |   3,05152   | 0,00228 **  |


Iterations: 120

Start LL = 21249.943505112835
Final LL = 10979.052279422272
