| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| b_walk_hh.income_agg_high      |  0,3998846 | 0,11536 |   3,46626   | 0,00053 *** |
| b_walk_t.full_purpose_HBR      |  1,3232666 | 0,07751 |   17,07286  | 0,00000 *** |
| b_walk_t.full_purpose_HBO      |  0,1424473 | 0,07363 |   1,93464   | 0,05303 .   |
| b_car_time                     | -0,2178548 | 0,01107 |  -19,67682  | 0,00000 *** |
| b_pt_time                      | -0,0461544 | 0,00327 |  -14,11877  | 0,00000 *** |
| b_bike_cost                    |  0,0082246 | 0,00715 |   1,15015   | 0,25008     |
| b_walk_cost                    | -0,1078754 | 0,01024 |  -10,53939  | 0,00000 *** |
| g_bike_grad                    | -443,3721324 | 482,96572 |  -0,91802   | 0,35861     |
| g_bike_stressLink              | -11,4251332 | 8,10916 |  -1,40892   | 0,15886     |
| g_bike_stressLink_c            | -23,8396905 | 16,90630 |  -1,41011   | 0,15851     |
| g_walk_vgvi                    |  0,5438641 | 0,15157 |   3,58821   | 0,00033 *** |
| g_walk_stressJct               |  4,1992223 | 1,17638 |   3,56961   | 0,00036 *** |
| g_walk_speed                   | -0,0595230 | 0,16603 |  -0,35850   | 0,71997     |
| g_walk_speed_c                 |  1,2924169 | 0,24577 |   5,25874   | 0,00000 *** |
| g_walk_speed_o                 |  0,2802753 | 0,09227 |   3,03741   | 0,00239 **  |


Iterations: 1500

Start LL = 21249.943505112835
Final LL = 10978.710133620607
