Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_16_24,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_recreation_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_16_24,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_recreation_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_16_24,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_recreation_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_16_24,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_recreation_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_16_24,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_recreation_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
45,29731.958011956016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.82842204294406,0.0,1.2230926466128673,-0.10932224830189285,0.1068413166620006,0.8950894548781135,0.3078692428231048,0.2083213486934715,0.0,0.0,0.0,-2.7082697156511046,-3.583378204193035,1.9787778036747758,-0.2966532385018935,0.06338004706879101,0.7219336022525651,0.6239344406705783,1.007254777666521,-1.197716253969554,-1.9496322789125982,0.0,-2.6373981305977985,-1.105064870462801,0.6012143611518128,-0.14118974230663994,-0.40706858657222666,-0.20914526382663437,1.304833378154906,0.2620226459069715,-0.4015116244470673,-0.4776897408058977,0.0,0.7808327261192589,-1.531409793775798,0.6282332803706894,0.0,-0.10015836213959714,0.3308430397076957,2.16812190218911,0.288657861229527,0.0,0.0,-0.1654645052568957,-0.0036932624101803395,-0.0010744813264807946,-0.10180644322647571,-0.2757219929725696,3.7744368287175125,-0.1591894068063874,0.4803034887341361,-0.48316149953349496,-0.3636371051734452,0.1484353613205933,0.08923951082546279
46,29723.190985915422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8785461879652396,0.0,1.2694753793704254,-0.08041194787823178,0.1641154190862612,0.9066045977577294,0.34353352609177873,0.20778017298439064,0.0,0.0,0.0,-2.5363542221029944,-3.535265231178729,1.9973232315330391,-0.24404354805536388,0.10313388926484798,0.5913641837351004,0.5622483602667867,0.8959171262259734,-1.2260461909482525,-1.9575503854886895,0.0,-2.7558817665761266,-1.2618387985342074,0.5884476025440983,-0.07854610956665231,-0.2732744674137647,-0.18857651415270174,1.365410382226261,0.31914274851448543,-0.32051352779325554,-0.6238273634342508,0.0,0.7004969552857284,-1.6831084481978225,0.7469969655443038,0.0,0.03531868593658302,0.3429055820547454,2.202292810212468,0.32481996869375224,0.0,0.0,-0.1528144328845329,-0.0038268969085500115,-0.0011258694002994568,-0.10083093502393706,-0.2749508245161498,3.860385691475584,-0.12533100168921993,0.34777240540942644,-0.4811980685019902,-0.36488126969647267,0.11002746226124875,0.11488722131132344
47,29622.416650836592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8197269924861807,0.0,1.2802145885940752,-0.13133623605000483,0.05431582219384817,0.8965011000604699,0.3515497301255742,0.21530089886718526,0.0,0.0,0.0,-2.3570499224629495,-3.220721094815532,2.051972468794389,-0.4956316384100606,-0.1404399406490145,0.34445327305089046,0.6513663260228193,1.0560062355456967,-0.9113523407441683,-1.6719848556657,0.0,-3.042424119263259,-1.1694381747464195,0.6076006457645563,0.09380137635411301,-0.23342682151061672,-0.13713592939269653,1.4998770579339926,0.32103586240654886,-0.23545714617813596,-0.46245151891616365,0.0,0.7728535647740733,-1.639423324342897,0.7768230840193415,0.0,-0.06916088328455697,0.298345335618603,2.2154265787883998,0.3418372640032286,0.0,0.0,-0.16838124525561976,-0.003990193540676406,-0.0011704056558845192,-0.1004580201743431,-0.2748849199669177,4.499038460230967,-0.10939726587834621,0.293052414676802,-0.4720992582583932,-0.35092610394001833,0.12895372045651804,0.07284613514891781
48,29525.74122787099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8998629752011318,0.0,1.3054873243087044,-0.06570437544065601,0.11095818678082861,0.944923062725147,0.32775923673305535,0.3390050611435934,0.0,0.0,0.0,-2.345052991187622,-2.9463501846659583,1.6764775774811391,-0.6378140418541236,-0.052503558847402695,0.40471665908202364,0.5762813948661537,1.1596628083995504,-0.75299944192409,-1.3148403250263678,0.0,-3.0899023588809595,-1.022681310617616,0.8453116262958593,-0.07676674552856788,-0.4701021725881408,-0.1515323147148154,1.416179993345829,0.6720830897651953,-0.03433538537855044,-0.31891885021948807,0.0,0.6641179989582056,-1.8494779214332042,0.6527204053514349,0.0,0.06597892378829542,0.3253501977636062,2.2245348444275965,0.5925475348258091,0.0,0.0,-0.07825107890851966,-0.00418843772178529,-0.0011996222608380714,-0.10710109669271295,-0.2735084716075663,5.217376466169968,-0.16611513291560848,0.6185776630835176,-0.45899041786376404,-0.3493743249044621,0.09298730648962725,0.08619234161192149
49,29510.394742529825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8945067548995276,0.0,1.2901550363235157,-0.0751107098845108,0.09813452284308717,0.9386122376941717,0.332979463175391,0.3320805381497576,0.0,0.0,0.0,-2.5291925796364345,-2.954440189242723,1.7300500322888108,-0.5098598683182678,0.07861515036339346,0.3994726060260879,0.6473692173923978,1.234851406216698,-0.6492592030306782,-0.8238626317646677,0.0,-2.896063394295379,-1.3189467352395896,0.5906371353079977,-0.22040381710402057,-0.6932839380593715,-0.20316767366445151,1.4210348550941605,0.623555677814674,-0.05652802207387912,-0.509170535870281,0.0,0.6712063067722864,-1.861595526370005,0.605097678458345,0.0,0.07828337714024892,0.31038117671233006,2.234439560291433,0.6031663122005849,0.0,0.0,-0.08009240169054806,-0.004143133056746268,-0.0011831373002916643,-0.10610438970373638,-0.2735741259757147,5.366287141242303,-0.15052490179970807,0.5229669580659617,-0.4617790679937482,-0.3470109178028182,0.09855725335076473,0.08583559508013139
50,29323.324094341966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.891695323411298,0.0,1.2117075899939886,-0.1918484041989531,-0.0171395177902203,0.9570740105905513,0.2952741653703252,0.3682451425016364,0.0,0.0,0.0,-2.790965571773825,-2.2372635953431876,1.5886013243465997,-0.2623563771491011,0.17919705044542683,0.22416695595240443,0.7268683682813906,1.2412647368046954,-0.447446451207938,-1.2077341615798909,0.0,-3.468172880555501,-0.7126105394932783,0.28725923576679974,-0.05160399963208162,-0.7065311313324781,-0.2768083799533938,1.618028529785496,0.701385260299418,-0.04424365987897332,-0.291059871433754,0.0,0.6784905412661358,-1.6444627041188524,0.5264345937848425,0.0,0.1682821067865093,0.28116939900166116,2.2910353825237615,0.6910425469168769,0.0,0.0,-0.08527897045650493,-0.0027636372553500235,-6.999032463449466E-4,-0.09467462027832307,-0.2745349779081128,7.634050669273712,-0.3845622025760693,0.9693313756417217,-0.484365044545986,-0.34218952240333955,0.1861248533175718,0.05388770396393671
51,29264.576076709298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.881041418711029,0.0,1.2173551482868947,-0.19170612832147702,0.02592406419881227,0.9324681770154084,0.2821464192628679,0.3422289397478822,0.0,0.0,0.0,-2.5354647651869398,-1.947569981216958,1.528088928499855,-0.3121232235510501,0.08527325557744868,0.4062429766717751,0.516482450410491,1.1116120118087525,-0.522650762903228,-0.820710380148118,0.0,-3.4441342231680516,-0.6087522184973377,0.3629931830722528,-0.07015613778240176,-0.7331370045752805,-0.36536717833595406,1.6594459933366283,0.6405982002392847,-0.1877878997305071,-0.4257776398623776,0.0,0.7185952431053024,-1.6343380420402667,0.5709589730299878,0.0,0.04760079971710329,0.2614816207526566,2.265672510164875,0.5930530544793422,0.0,0.0,-0.10995324267289505,-0.0029549091018654743,-8.030586367007533E-4,-0.09774868133934096,-0.27264311689636506,8.250847781787717,-0.38702647750274494,1.0586390076299712,-0.4844585159169604,-0.3424585853858506,0.18946734533764162,0.059054703137363315
52,29251.026916644896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.879468095251322,0.0,1.2114680863237945,-0.18368641908361427,0.05642427213486304,0.9264896292022587,0.27876146741721025,0.3084279432724911,0.0,0.0,0.0,-2.477799298380645,-2.3510622146960305,1.4730889155642661,-0.27896422283444383,0.08753532313521754,0.45920418189800577,0.4889084768704312,1.0294263408852138,-0.568675645110058,-0.8678307660357458,0.0,-3.3787079923658423,-0.5941538003422447,0.33488053074245433,-0.11217805225745582,-0.7353114896773296,-0.4206197482606138,1.6798999025497001,0.568189593120016,-0.26944772137315764,-0.5018470756024472,0.0,0.7010495893911994,-1.6165242973922256,0.5705820617711441,0.0,0.04532430954393193,0.26156686211070834,2.2461038946874683,0.539347474973456,0.0,0.0,-0.11221509075612625,-0.002812154517761884,-7.606499446918246E-4,-0.0967559299031185,-0.26968467477943747,8.433601330358131,-0.40428358116560387,1.1046018479901532,-0.4942310435855062,-0.340363656028297,0.19950171822629678,0.06737355812733256
53,29238.358272166162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8805089804489743,0.0,1.222587051779788,-0.16777445282378756,0.09261142356114212,0.9257904353315217,0.2781537244584098,0.2738823118778486,0.0,0.0,0.0,-2.5674086403891874,-2.074514324000139,1.60797371618857,-0.20686889765388483,0.2340750961724597,0.4338333175048489,0.5077654907575719,0.9911950412323859,-0.5985797269085389,-0.9773660498351845,0.0,-3.298703009392397,-0.5477069554717708,0.3706845222633444,-0.14048706249923615,-0.7223634979550119,-0.500825371031633,1.736328029409555,0.47379546708289544,-0.4140047344782294,-0.6487832658875569,0.0,0.6850542689134816,-1.6213858987020768,0.5784288533851127,0.0,0.032830925098363974,0.2692012966991459,2.1989257455083044,0.46095246083236524,0.0,0.0,-0.12584759874107626,-0.0026713928449362398,-7.135418050075688E-4,-0.09588366934059965,-0.2647721047439129,8.893806584402737,-0.42348283892570715,1.1863964637225903,-0.5067562777402355,-0.33690540089487014,0.1855587537432046,0.06939646696235668
54,29231.94393452617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.880805727513328,0.0,1.2271315173298118,-0.16632902088395407,0.08385873517086953,0.9229643107136835,0.27764777780349126,0.28490265584156327,0.0,0.0,0.0,-2.531854563552278,-2.097960518533261,1.546475101525744,-0.23296364954104637,0.1628995181431832,0.41426503690158384,0.5343933094879643,1.0197243328616212,-0.5325836789302898,-0.9290326582455021,0.0,-3.295787432969232,-0.5260404355037093,0.36919595866974864,-0.12925852352801806,-0.6813082396019302,-0.5241763379894764,1.7817194987730185,0.47555615509404103,-0.4412075213690765,-0.7066012088738379,0.0,0.6659903437465662,-1.5904132486172031,0.5681877033074377,0.0,0.04808286912952795,0.2671743874958777,2.183412085565609,0.47824597743372393,0.0,0.0,-0.12182997841176642,-0.0027110524405377467,-7.298048032972402E-4,-0.09681491917516909,-0.26237676176249103,9.210815215857814,-0.42204203996138084,1.226116464100186,-0.504158672812291,-0.3376987819323832,0.18893962864021582,0.06916168428257811
55,29221.64739201182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8716495753936462,0.0,1.215327492139293,-0.16924347200838072,0.052853030410284094,0.9154671883768317,0.28404092926650154,0.3080928960656021,0.0,0.0,0.0,-2.538041910277178,-2.1084321749883266,1.4758863528397344,-0.26391274627804523,0.10067227250913885,0.40399923840556934,0.5340404237819464,1.048051212628466,-0.5317005127860919,-0.8532166403901345,0.0,-3.326321464642208,-0.47587712294556095,0.3907242697725447,-0.10082696983664627,-0.5698312044912397,-0.5405381956953659,1.8758294089993037,0.5164844736708022,-0.4404044120842472,-0.7674478433532674,0.0,0.6256655254691084,-1.5413571513049726,0.5563256683175428,0.0,0.06782074695108736,0.2645440796713626,2.1609356705028353,0.5260223636919996,0.0,0.0,-0.11168758173554487,-0.0026324631361808967,-7.024223854355253E-4,-0.09641601655505586,-0.2554223371258855,9.929923453238395,-0.42161644356983274,1.3155143180281075,-0.5017738901957087,-0.3330662318954408,0.2045459831073996,0.06626031956337906
56,29208.049501873116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8682210016206715,0.0,1.21182083040186,-0.16952371984396963,0.035142063089033435,0.9078157986755643,0.2830611123692322,0.322563108693675,0.0,0.0,0.0,-2.5300025025363535,-2.127737234684939,1.4450058923312534,-0.2515331183632131,0.09330859907780016,0.3964487729315549,0.5490061213308315,1.0503066628291842,-0.4733263908085156,-0.8733348416333062,0.0,-3.3746109818307293,-0.43974743566484575,0.3935739198281614,-0.07007176863627823,-0.455826577324931,-0.5238124568652883,1.9658026551163033,0.5677774945251062,-0.41791669914188867,-0.7743770899231239,0.0,0.6147065807143954,-1.507484231118126,0.5421460132306889,0.0,0.06697552633083725,0.25682514151877706,2.140471989416172,0.5547525121259003,0.0,0.0,-0.10825659186333936,-0.0026847428366342596,-7.205537341725442E-4,-0.09688010387874084,-0.24697058561853355,11.025577975338472,-0.40209363123684194,1.4306472511622557,-0.48634653007011447,-0.3323167267841465,0.21967711363796388,0.06446252956004214
57,29174.105627237474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8597485604303365,0.0,1.1969620827327336,-0.16729320523955707,0.015391047725267625,0.8940555282191092,0.2852287103550782,0.33234517271607966,0.0,0.0,0.0,-2.5196575938370027,-2.1680974056623574,1.3847225991886691,-0.28732288289897556,0.04273085677930889,0.3710691152533276,0.5700907497872102,1.0645610529624492,-0.4703376651825691,-0.8008178521260929,0.0,-3.4745851489365984,-0.3513487323428736,0.39490338220340454,-0.034395011281608476,-0.27329541877216745,-0.453738694642265,2.121645426818097,0.6613077594948537,-0.34577651846822,-0.7114933580366659,0.0,0.6069840703710979,-1.4695622932028496,0.5290634296540662,0.0,0.042722107279578585,0.24740537947264088,2.119071807672029,0.5855659991496609,0.0,0.0,-0.10710349380853534,-0.002600147194048827,-6.912328186298976E-4,-0.09388538016866349,-0.22233837855912658,14.049223086725846,-0.36029651769314225,1.7403592709030153,-0.4378537006880278,-0.3279449877105056,0.24950553731306688,0.06120925664131402
58,29139.26218143683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8716503803893345,0.0,1.195156127874038,-0.16581903225756667,0.01927807881405794,0.8957964791549548,0.28125137186385557,0.3209632139672768,0.0,0.0,0.0,-2.5769751511194694,-2.145953101877733,1.4090348442600034,-0.22426011120924433,0.08764882486032538,0.4066917679765991,0.5588794037028181,1.0458660713085357,-0.4297277196203342,-0.8996359577309583,0.0,-3.540166280849534,-0.3072613986504323,0.3697149875155343,-0.0412066923834909,-0.21700916000497678,-0.31783796009176246,2.197128626937088,0.7144312103709318,-0.25650935744082637,-0.5731049565418014,0.0,0.5950910065777955,-1.47374946956243,0.5242737978748512,0.0,0.016375464819450618,0.24969471074830749,2.1074391215022534,0.5940528576456766,0.0,0.0,-0.10893005301660531,-0.0025047371463381473,-6.68011240416415E-4,-0.08704749265718761,-0.18497669337900946,18.30915236445483,-0.2853949761939617,2.1449708423743465,-0.35329325227538344,-0.31511331502612616,0.29722050052055127,0.06180978585627282
59,29096.17716784466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9018090709858853,0.0,1.2115055069856384,-0.17518808919157075,0.0432513067448701,0.9166470034569207,0.26860326321615197,0.29530777849645024,0.0,0.0,0.0,-2.5887317532983856,-2.1816815200548856,1.4606543241259742,-0.2391083450153092,0.13079783140938142,0.41054755866511233,0.5483335407478424,1.0241131850449654,-0.5078779622308955,-0.9301120708050338,0.0,-3.485964486244106,-0.40551756281940154,0.3389822302746362,-0.08312792571983477,-0.41296113637529014,-0.3049757146255967,2.038774650858461,0.6512861106836026,-0.24644474112038417,-0.5048297515886565,0.0,0.6149874982121284,-1.5435602914420674,0.5369649016505877,0.0,0.0045768661929655105,0.26155833571677356,2.1325857265926076,0.5527373974461879,0.0,0.0,-0.11551934303869464,-0.002441413672005226,-6.485288843089205E-4,-0.08277125370440663,-0.18570720900230475,18.036858573185533,-0.274665967869291,2.0760293548620217,-0.339192543287389,-0.3087248766279024,0.3001337236481575,0.06459508753029333
60,29051.490321554986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9344138974527738,0.0,1.2401584137778479,-0.184434177315655,0.09770571078084915,0.9452689992263009,0.2637773304840767,0.2553344580865229,0.0,0.0,0.0,-2.6245006644185933,-2.1864100492797283,1.5738877325775071,-0.2439727668303281,0.2025596885907679,0.4296733322700781,0.5156756618817754,0.9949517153362932,-0.623505283725041,-0.9252919817335309,0.0,-3.3558570156724925,-0.5269968527101514,0.3394087549318573,-0.15259752923189251,-0.7299431355233479,-0.29851343970464145,1.757489885487412,0.5139547616672803,-0.2739928952584117,-0.4693284727050977,0.0,0.639729364774566,-1.5710912524554836,0.5891510487281972,0.0,-0.010965709893271343,0.2841209709756415,2.137524288503445,0.46164930076966154,0.0,0.0,-0.13050134674441927,-0.0024240262906943233,-6.33218911426691E-4,-0.06785262002753797,-0.16297930607452502,19.681966170647886,-0.1785334632847112,2.11139653495586,-0.2525249044743117,-0.289725317453814,0.3383039105598893,0.08126877003987738
61,29036.975836785474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9372855694916893,0.0,1.2531275565668787,-0.1902872457922818,0.1078197412253089,0.9590613211358244,0.2644393378163912,0.2637925492785094,0.0,0.0,0.0,-2.6411599475526506,-2.127084032873945,1.6354319049509871,-0.20771562553673187,0.2261901729052716,0.45977408242948536,0.48670204345891466,1.0149445755638014,-0.5987599661965504,-0.9765158693474566,0.0,-3.2660420886333954,-0.6180773325729362,0.37253377586555125,-0.16034838195819165,-0.8819431427635857,-0.4009411907853216,1.5777748587057883,0.42370466940060936,-0.3701581122792587,-0.6041344528250598,0.0,0.650075639980172,-1.5859518382038318,0.6051998376648081,0.0,0.03856319010011978,0.2907859286589415,2.133612168022255,0.4438365860899735,0.0,0.0,-0.13279406295261678,-0.0025385004451113826,-6.729399988182653E-4,-0.06080526792479174,-0.16884961217681327,18.18534113758279,-0.13619900462555673,1.8699204432947403,-0.2383893095582905,-0.287189326248316,0.33311721691283513,0.10316157169474154
62,29022.75459468951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9321286244033695,0.0,1.2428543105012457,-0.18777920312903543,0.08706943204192623,0.951963943592031,0.261586153808297,0.28144128214568476,0.0,0.0,0.0,-2.594499178605802,-2.1465088343533547,1.562215028270635,-0.23599923251999746,0.18813294533213407,0.430882087715861,0.5107301539947536,1.0193181018394886,-0.5847130453861632,-0.9713541080126091,0.0,-3.297455692519082,-0.5918175252366661,0.3561417145972326,-0.1440121418472189,-0.8386794269056614,-0.4396729375904857,1.620174461271266,0.45083577454000895,-0.38306686926282446,-0.6287457756233149,0.0,0.633875795763244,-1.5943916667754974,0.5796574181524508,0.0,0.06206657392783492,0.28176751984508475,2.1260990004339093,0.4810925755410157,0.0,0.0,-0.129812366666225,-0.002491893821464165,-6.658337172069813E-4,-0.057255048999418315,-0.1577664041129852,19.11525952546828,-0.1110178752757964,1.9481117695571457,-0.20521993872933067,-0.28360198661990327,0.3474150765119113,0.11422018551731355
63,29013.750023302662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.92073026134594,0.0,1.2330633085489993,-0.1862865373859374,0.059663733580688216,0.9391805843467955,0.25891629177091313,0.3002106990387072,0.0,0.0,0.0,-2.5608108570473576,-2.1718684576801732,1.505006275609942,-0.2548025673402478,0.1454633509253261,0.4070404429772019,0.5300318653481657,1.0297542948698308,-0.5698155610354959,-0.9195392480397176,0.0,-3.3492232064756937,-0.5236760698339777,0.3487635405715826,-0.11554674989827585,-0.7372827384594416,-0.5102576743800334,1.7042033143855417,0.49454273745869143,-0.40220244954998213,-0.6630228708228081,0.0,0.6222659010723404,-1.540848591515034,0.5557089963469691,0.0,0.0700738050089759,0.26736234872469217,2.1063152781470165,0.5153683003456873,0.0,0.0,-0.12639435051677628,-0.002546148469295786,-6.796068550638358E-4,-0.05820017836839967,-0.15055577092652986,19.58476128163663,-0.099927491091798,1.9985847415880884,-0.17327944222440292,-0.2830430137102055,0.3702655075751111,0.12187849647947965
64,29005.359427319763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9126824475194246,0.0,1.2293429950166637,-0.18380354533773463,0.04050494670196797,0.9339991907549694,0.25991165152777496,0.311594188277668,0.0,0.0,0.0,-2.5642659303329167,-2.1842647954721386,1.4982800207292588,-0.2664519515868337,0.12405327877780647,0.40359040741068264,0.5324213799383947,1.050678461197848,-0.5337791225551378,-0.9110844228776439,0.0,-3.3985497521765415,-0.5137474072852951,0.35614667067894173,-0.09553504257205933,-0.6383253397925662,-0.5728986372590165,1.786635012180966,0.5343389031038291,-0.413705749749056,-0.6913728644648156,0.0,0.625955642446484,-1.551061460761828,0.5468529615376172,0.0,0.06722520946771977,0.26178976478174915,2.0932619367328336,0.5351434506013886,0.0,0.0,-0.12430948905196838,-0.0025851328783445845,-6.918145023168309E-4,-0.05876294350901184,-0.14579076762613227,19.573984824323805,-0.08299960596322653,1.9826729669278265,-0.13794456982095438,-0.2816963591906094,0.3831536080982436,0.12791305905766398
65,28995.498922061626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9114900242148551,0.0,1.2361896813249287,-0.18295876030981753,0.04100985619319822,0.9354118787270419,0.26056446393185134,0.31265851778635906,0.0,0.0,0.0,-2.5772213156507764,-2.1831171623835215,1.534710549217756,-0.2479754701867004,0.132418191827057,0.40662356113813247,0.5263299557945872,1.0504740247096047,-0.5494095261499078,-0.9306710882951863,0.0,-3.4485787386914466,-0.531811814645631,0.3686431272969336,-0.09052376374599244,-0.5711620810277097,-0.6335628238671301,1.8542603938163815,0.5670562789803626,-0.4194904801463393,-0.712220567738939,0.0,0.6386462863859838,-1.5197127365547338,0.5527650833419574,0.0,0.06880098855777703,0.2621827226903545,2.087524621136701,0.5317218653114859,0.0,0.0,-0.12584712646483948,-0.002645884303002385,-7.066279126967427E-4,-0.058612763940485174,-0.13849567197721813,19.489056381242793,-0.051382075029498764,1.9455552530848812,-0.07236206290485565,-0.2787587422285041,0.41573744530933415,0.13650686831327133
66,28986.798192137023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9156771679339464,0.0,1.2398330081384465,-0.18145035353814618,0.05491241785148438,0.9416097798032871,0.26093772977087026,0.30131730881319346,0.0,0.0,0.0,-2.6003843542654406,-2.1841801768158975,1.5611081757777734,-0.2550928850318038,0.15260376636223183,0.42026433432779847,0.5203184283262262,1.0547416060702894,-0.5421048485833739,-0.9387053750739668,0.0,-3.485613904452757,-0.5778565225414103,0.3720410037157224,-0.10986947332814881,-0.5712044294706304,-0.6471397853310183,1.8995930502126281,0.5777781980722264,-0.41293854694623505,-0.6954256179166491,0.0,0.6556460083918054,-1.5669570526179377,0.5632197515795752,0.0,0.055648089931458235,0.26858433780018504,2.0939242585194258,0.5181727846152595,0.0,0.0,-0.12769295279473483,-0.002636611338638153,-7.030001149785708E-4,-0.05814830096753303,-0.13098789275208286,19.295726380764677,-0.02543076234644753,1.9156176505227354,-0.0024920379447797014,-0.2712569870068525,0.43821572773383544,0.14227137893637626
67,28979.378234552456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.921303971766743,0.0,1.2443013120196018,-0.18207289181959022,0.06986009040303315,0.9461472355647532,0.25843359151225165,0.2913830468108706,0.0,0.0,0.0,-2.6055641471486566,-2.1845986005924063,1.5860087815968609,-0.23664845779054042,0.1720614457385779,0.42043817118455423,0.513765192425829,1.040152329108945,-0.5839869203147593,-0.9678941127438309,0.0,-3.4968908368607123,-0.6258394092756985,0.3682630963277227,-0.13170434607223702,-0.6286075570880355,-0.6288482120152854,1.912350476730331,0.5686781059235301,-0.4078466418113489,-0.6851666206989657,0.0,0.6600571385702205,-1.5395330529965552,0.5683377801188704,0.0,0.053883547633326374,0.27383366841387236,2.0986446396470257,0.5044666285779917,0.0,0.0,-0.13104485653945536,-0.002624541441157597,-6.981649466457024E-4,-0.05709725767784101,-0.12157167003867882,19.006671428526744,0.008581012949802725,1.8959245519245007,0.08093218179049791,-0.2593645082139825,0.4806944216802812,0.15078424483128577
68,28977.712081720023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9246169879006583,0.0,1.246615088982469,-0.1808339987307438,0.08583935012040998,0.9456323409647396,0.2568336790170631,0.2818595980131629,0.0,0.0,0.0,-2.60278617087725,-2.193120869878739,1.5820639022832979,-0.23854816501210663,0.18443536967753826,0.4167895751599048,0.5187639988925163,1.0237808609464338,-0.624756124628243,-0.9608661961076514,0.0,-3.497927095183389,-0.6765189060375127,0.361540979365831,-0.1519715344913946,-0.7310591865734337,-0.5476676397072348,1.9243989421949754,0.5525959682891679,-0.385685921299037,-0.6523470908643592,0.0,0.6702832995810517,-1.536667539808173,0.5741207026993437,0.0,0.04194576607954852,0.2772357986796103,2.1056020276882763,0.4912207320777592,0.0,0.0,-0.13384895709269531,-0.002591226637642571,-6.844894451067643E-4,-0.05840727621485305,-0.11639640581228829,17.84964493346631,0.03290965441809392,1.8563117060486076,0.1707185802900174,-0.24211382562542372,0.5190709716378259,0.15664253452497237
69,28969.97710500149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9257570540385518,0.0,1.2466573405386607,-0.17996352098505622,0.0895462847791616,0.9463268976267059,0.25761917543694085,0.2780629236887944,0.0,0.0,0.0,-2.618188213043336,-2.1919576648699914,1.5826164154344624,-0.24430535989685026,0.18905586975771965,0.4252615854921804,0.5172072093609188,1.0264662317393323,-0.6159881791527747,-0.9560090966719801,0.0,-3.496594783366472,-0.7135270228918238,0.36148733608555567,-0.15958033850857262,-0.7801585482540055,-0.5186973922761916,1.9231880652777438,0.5397524294374578,-0.3812265758922955,-0.6444752596366465,0.0,0.6715241808420345,-1.5674519769526758,0.5775171758270584,0.0,0.03476387084348043,0.27949500784852954,2.1021022623410732,0.4863839098085541,0.0,0.0,-0.13478196859695513,-0.0025623468766518436,-6.747970495596913E-4,-0.05669020942615868,-0.10880261998051752,17.537765200611684,0.06414431550243666,1.8453270051742567,0.23187408628745151,-0.22794444577149564,0.5413408837408111,0.16356214849836562
