Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_16_24,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_recreation_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_16_24,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_recreation_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_16_24,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_recreation_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_16_24,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_recreation_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_16_24,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_recreation_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
10,36017.1839679832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2937453701325214,0.0,1.3031374921948295,-1.7372530017866195,-0.9102838867112117,2.4150335526421687,-1.3857932285778676,-0.7872266965313991,-0.15711569201999404,0.18261032391034066,0.038685855107256945,-1.5767283302485695,-1.5161641506745722,0.7893550308348575,-0.7834245892270957,0.07530559954753842,-0.18516865013116435,-0.33656093991068026,-0.5413807329506252,1.0268032187405245,-1.2281787995085875,-0.546559650145658,-0.9130141374695264,-0.976802440041221,0.11012948948675096,0.19575184482591304,-0.30808758480744347,-0.07690304968326094,-1.2714897897591309,0.9700449010315924,0.06527198086514258,-0.18078275928312856,-0.07266060008868187,2.426693236740911,-0.40030283622828433,0.37686931760331416,0.03438852956169591,0.36266080220734537,-0.0017184888761584138,-0.5828765727124818,2.8779405440967065,0.7926359725210989,-0.3046787191411814,0.12933985349978933,-0.007169225719202185,-0.0024375564047525522,-0.1572756232983163,-0.12493603885729179,0.11791850393213453,1.1039410089466948,0.7895887154431562,0.8628223526208146,0.21932207953318597,1.2086319077510266,0.42148175037525365
11,35415.890832559606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9683932758420863,0.0,1.4736352934165557,-1.3326921202416218,-0.6516512279107205,2.4506075590004914,-1.170623274173134,-0.6301598436343466,0.2955368128917113,0.14670035644493926,0.15626387378979606,-2.22738376059608,-2.86560259730473,1.7171356635071011,-1.299406483671284,0.29759775044492254,0.32157616461046046,-0.26496687084657883,-0.5302842444242013,2.1006655697690704,-2.055999313494417,-1.0276475563167085,-1.2844405732784943,-1.5811478198501359,0.29185228888961107,0.02385212644257123,-0.37589024073511107,0.11609234097872424,-1.3322041512430773,1.111971457136139,0.3412282356698704,-0.3154360840963819,-0.16578069128701703,2.3172702400539222,-1.0685647170229555,0.5783882316552664,-0.26042127047634916,0.07463543540539647,0.30525960184786394,-0.735553034346003,2.5339913476401796,0.6362658176003316,-0.3555422823545905,-0.06836992861307448,-0.006484127219259846,-0.0020840043912697098,-0.13907695849287843,-0.11256534749760877,0.21836895458568326,0.9254760500640146,0.9990493710484531,1.0383095798265611,-0.12024065226278682,2.0220261182496615,0.7950086819364139
12,35182.856350393624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2443429391368808,0.0,1.646945004051283,-1.1453570312266972,-0.45283727261858664,2.567191431893086,-1.03613031837761,-0.6422744287077335,0.4410537377546281,0.18092647509884205,0.208684143526364,-2.5309186030484327,-3.440222790852757,2.1514930371113556,-1.4897203342047567,0.31682967924449107,0.5202757163817588,-0.27111739037369476,-0.41774897458954563,2.404568093576103,-2.3540241744605725,-1.2482297018253177,-1.3624965397110247,-1.8744399236915033,0.38770341641866723,-0.0041513709213225995,-0.4129662118150885,0.2611895353887248,-1.0286851780851967,0.8935436541151932,0.4521942156199452,-0.28683693978474634,-0.19437084108122774,2.359505047772138,-1.1581050055601276,0.5264332104519513,-0.3597576315751836,0.29032283555142724,0.3782415618619973,-0.718203370563978,2.3987901629776056,0.6632551402833538,-0.3020226190574047,-0.18627307896515194,-0.00614409446710512,-0.0019020249403496569,-0.13390979050579285,-0.11158571436793517,0.2752095071246492,0.9163977170506239,1.059096138250551,1.1953701764086846,-0.21974966657535477,2.015320231220348,0.5311389837090248
13,35056.069096190935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4803392786473624,0.0,1.8397637934701356,-0.9984130631164798,-0.21733269631300509,2.7144379235701224,-0.9396813313590453,-0.7118010584907081,0.5152195612896167,0.24361277826685512,0.2257539775947694,-2.7890622489841093,-3.891076292757493,2.4992432621572824,-1.5893519678908419,0.2874941689753692,0.6548788088315523,-0.27967939901889144,-0.2364995880137308,2.4541923199083984,-2.5171018571682726,-1.4371946186471185,-1.5011529672469743,-2.1077263852956034,0.457000758043514,-0.10108525046526763,-0.4181204318431605,0.2627393229013332,-0.8019768369570106,0.6944362228305911,0.5121756992983559,-0.23696720713752512,-0.23550737418104906,2.3044755503921412,-1.1305508938035251,0.4658249572293107,-0.17288549119489158,0.18596458976604086,0.31793577215879365,-0.8253095463566715,2.356076159419299,0.7394348864315057,-0.29720749308335465,-0.2096356806628727,-0.005579946369498469,-0.0017132667405805185,-0.11677937090537566,-0.11352415031891563,0.3311626735865108,0.8574014193100425,1.0304476279746881,1.2621417828421597,-0.37556885486029157,1.757087823129046,0.6277319474993065
14,34981.26514684761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.586582353469027,0.0,1.9703559254019318,-0.85903533713058,-0.06075386045920808,2.701459032590697,-0.9769080218379229,-0.6126800616433534,0.5459926522193566,0.3003734847112467,0.19869917167464435,-3.0059937356604305,-4.224434812076477,2.720184124164453,-1.5727742501302526,0.2242434246647935,0.7022765234234967,-0.24499421014756484,-0.010552125075639074,2.2427497022401934,-2.542445931757841,-1.6089627782316005,-1.4778063802873798,-2.21485676818117,0.502413958751479,-0.11026895194145464,-0.4008799361189298,0.24141106664159398,-0.7269329780940396,0.8078451421714152,0.5431403944363826,-0.10650357929773391,-0.24267561617176078,2.298742343322796,-1.29563090039448,0.49306045863111314,0.08971797389913913,0.1955675937492999,0.3806582198410481,-0.7660113898511048,2.2803638932421086,0.8459989339721722,-0.2838535162715415,-0.14095092652281632,-0.005575030531232825,-0.001637209754976004,-0.12199920517646595,-0.11226303812899141,0.393374604569012,0.932853518334672,0.9391946714392124,1.352798692546312,-0.41051411931818227,1.7024884292856146,0.6205598432477988
15,34886.76133663245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7409158349515366,0.0,2.149230836612745,-0.6338278041375958,0.10814474367079024,2.6065003239575475,-0.9778662587974283,-0.5306310479050874,0.5591307111335688,0.33577563067589267,0.1456152270512288,-3.2659540765128425,-4.725740747263779,2.998156696095389,-1.4607377673699025,0.16244514717410724,0.7875146216184803,-0.03829120238638614,0.3773376593742599,1.858242404400706,-2.5075030947736123,-1.905685434204955,-1.5939634698879157,-2.3963454159447224,0.5456699499188182,-0.0806506617307857,-0.4308529576676689,0.0963602810096725,-0.7745746797839762,1.0239342230410844,0.5652986110248078,0.0072707075846025065,-0.24173942035641258,2.1179622820227957,-1.6000669364729807,0.6233964833177978,0.15949470995582044,0.3118571815872645,0.3366949937386847,-0.9638582914733007,2.3732924266709405,0.9303169397102903,-0.23484746515364874,-0.03941037063083527,-0.005443175007507652,-0.0015937493217531506,-0.11758556989939048,-0.11185882544925214,0.503014932067125,0.9441162219476155,0.725516224788495,1.409478860760885,-0.4902886103657145,1.555225326460426,0.4265624344326213
16,34763.618209833905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8038901643030765,0.0,2.3935827571198187,-0.45098807646937233,0.21502828951421687,2.609330405682984,-0.8887813465569278,-0.47961220088714623,0.4833487873785929,0.30782729669927694,0.1248914136141975,-3.43945984143591,-5.351529322942684,3.131284745211722,-1.163602895627014,0.25428664453702343,0.8825687717187141,0.584550910198274,0.9140074498183337,1.5046921497821524,-2.378858788010845,-2.3951244074331566,-1.6801958261343033,-2.7581064496935257,0.5779003457731514,0.16387769332643576,-0.35769974343258715,0.13930328881592624,-0.6844340345787339,1.1603306225925696,0.6022691059116669,-0.011314688090904107,-0.1503591636481572,2.1165882526964594,-1.9941981123361898,0.9638802761441001,0.036018412245019685,0.28324508367023954,0.4078292108419104,-0.8448147273105525,2.5299167451487694,0.9012583622601342,0.05649781842357887,0.04089306830980126,-0.0058549092121975245,-0.0017586481719440092,-0.1236814213107826,-0.11645706891719736,0.6901899694061928,1.0597859870327524,0.4405240712092526,1.4465393692164286,-0.4901530339128227,1.1985603355512497,0.5154522057065962
17,34695.66485330396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.938782027775805,0.0,2.6342792131342554,-0.5092028974284285,0.16534346921275606,2.6951008560879863,-0.6916220206169815,-0.4492611625050882,0.17236137619261782,0.24143367238470922,0.008394898625920272,-4.146597418777938,-6.571138194949027,2.855680974873273,-0.40810668477456613,0.4744540959251742,0.5082172046325644,1.9028087358776185,1.8705667203162506,1.14656385770738,-2.058173619562403,-3.575630847302302,-2.0100343821313036,-3.2031297405368915,0.7622884989384111,0.04856680661240627,-0.11397637842154787,0.24928266916352707,-0.2623373769500824,0.8861844435756818,0.5255382348965076,-0.12608393985490812,0.017090401277111422,1.882680605344076,-3.2542227654992377,1.4083628296002244,-0.0019523698747614462,0.2665135560622277,0.2792408184567601,-0.3696140529104382,2.706342220125171,0.8595929285926062,-0.5383744115071007,0.07252538593151085,-0.0060075076960649535,-0.0017831806270388328,-0.11259603340835742,-0.11368507395943668,1.1705557877740418,1.1951213307121542,-0.4461888737695873,1.306096695137527,-0.3758599081286626,0.7985029912658173,0.46875222911783554
18,34584.12454872119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8919513006185085,0.0,2.4767808583354554,-0.5151699181526351,0.17783226537391908,2.7119565667671797,-0.5743243254101291,-0.45751777585334974,0.14554758377339955,0.055105785571543026,-0.012067741244036763,-4.747734147432815,-7.0394751254811085,2.596757456866048,-0.16604075914522376,0.46113528928327685,0.08511252953032805,2.2566562975973623,2.234968070586233,1.1829824493727261,-1.926722662511929,-4.133364441730995,-2.0497123055399498,-3.3906382001708044,0.9134281460935686,-0.03658834691329828,-0.035060122066591315,0.3481122534088823,-0.294200244807695,1.0351489725186247,0.4252171582291221,-0.15537951396610633,0.07404861560523875,1.7791220921562494,-3.5970161631377255,1.311217242637789,0.040972248875447294,0.2316359212439757,0.3735927506282628,-0.2940648194343356,2.7792010280766584,0.6590178000663978,-0.5002821502591518,-0.14245449696850088,-0.005399267811384797,-0.0014440220159955479,-0.10366762604062565,-0.11325875869448872,1.4287628515785866,1.2676964920173568,-0.7225810284225462,1.172722732392331,-0.24932327753902403,0.4120077489485874,0.40425598624618336
19,34514.05299094884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8168498552587358,0.0,2.30652926275439,-0.5270448497026918,0.1339180475222785,2.596260294965861,-0.7951811886959629,-0.1998794576312044,0.09032164052409555,0.18280502731402784,-0.02747964985421578,-5.035333761204115,-7.267853293463995,2.421337795068247,-0.08561787506626894,0.4912295432345361,0.03983303182540235,2.5803699010690355,2.503015391910494,1.3819957880643905,-1.7852292042013826,-4.515488476673208,-2.0403818062708656,-3.4708016832170383,0.9713885440079968,-0.008365934766760258,-0.08272102263297126,0.3515490215979807,-0.2792800406525945,1.0360667011962568,0.33978616230190284,-0.17483448209253674,0.02485685826860593,1.7923526399303114,-3.744283464504899,1.0734159037310724,0.11892556927193887,0.1988173648749499,0.3836475927676664,-0.3684854202446289,2.859507202692897,0.573170041440042,-0.47182109710552456,-0.24492213433910842,-0.005200749802354294,-0.0013655173441478028,-0.09894313818154411,-0.1144363176508286,1.6465997212965766,1.2565070037008579,-0.7850416830267313,1.057942789593585,-0.1381515026338614,0.17274806940366372,0.37018303571608246
20,34439.58365240603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.62020433401413,0.0,1.8828058908652239,-0.4830692013894207,0.07830340680524922,2.4053090263488155,-0.6117054629275712,-0.4882316875922303,-3.650848395061329E-4,0.5783773373421495,0.05814740742751941,-5.7424279719212965,-7.579098466300952,1.9433789667966987,-0.17659943664400368,0.5152030925066321,0.45603715781847975,3.2169203854209067,3.442139713790731,1.9341430558156572,-1.1636667372226717,-5.5282554370711505,-1.777896377046376,-3.1025175342632387,0.8407932194265049,0.1577983650987883,-0.4229162710279662,0.10121744644361264,-0.4150997978157814,1.22347949839254,0.1759925855225724,-0.09394991609785007,-0.4088575393420773,2.1183499232595664,-4.014750356763887,0.3398627512006882,0.08031769540634877,0.09788468975447899,0.3095536426147096,-0.44752850426523516,2.774947366224125,0.6610303848742112,-0.5321790268635814,-0.23811114758062085,-0.005696016905620445,-0.0014972474693147114,-0.1134543093563436,-0.1176572601215665,2.374964590805125,1.3335652609896256,-0.921259333541044,0.8001161785015738,0.1619267337118655,-0.11945300826594685,0.3855361386232635
