Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_16_24,b_carD_age_gr_40_54,b_carD_age_gr_55_69,b_carD_age_gr_70up,b_carD_female,b_carD_shopping_trip,b_carD_recreation_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_16_24,b_carP_age_gr_40_54,b_carP_age_gr_55_69,b_carP_age_gr_70up,b_carP_female,b_carP_shopping_trip,b_carP_recreation_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_16_24,b_pt_age_gr_40_54,b_pt_age_gr_55_69,b_pt_age_gr_70up,b_pt_female,b_pt_shopping_trip,b_pt_recreation_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_16_24,b_bike_age_gr_40_54,b_bike_age_gr_55_69,b_bike_age_gr_70up,b_bike_female,b_bike_shopping_trip,b_bike_recreation_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_16_24,b_walk_age_gr_40_54,b_walk_age_gr_55_69,b_walk_age_gr_70up,b_walk_female,b_walk_shopping_trip,b_walk_recreation_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_shopping,g_bike_grad_c,g_bike_grad_e,g_bike_stressLink,g_bike_stressLink_c,g_bike_stressLink_e,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
10,37688.56084304499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6693367694405399,0.0,0.8339607647052929,-1.3006917446100996,-1.0177698206748487,-0.44283555786481865,0.8424617452281802,-0.8254112164869642,-0.6649446430339085,-0.027084032566026664,-0.08480076484026322,-0.03207783085551384,-0.5699409277134531,-0.7564911888662729,0.5732787389709285,-0.39580995708393973,-0.15622663915517707,0.05318963884841882,0.0889536236081443,-0.1447101253942218,0.013397281311071929,0.6898232921222123,-0.6000280005444893,-0.33881408932369994,-1.4087156322873187,-0.5331016550831733,-0.07890610899701785,-0.08089568577707174,-0.2098035784580601,-0.3018425340989588,-0.2907337529123424,-0.8386652900340952,0.20546414674104269,-0.012440161114546697,-0.2796640867438403,-0.20280207784331689,1.2641912141593854,-0.5672637905566402,0.23346166838655252,0.0402587019881277,0.14111184500977147,0.151239179909941,0.7450356325108978,-0.10054760334509677,0.9821088258582646,0.2823121005803718,0.09863619092902598,-0.011709456176185934,-0.01686508627741693,-0.005122298866363618,-0.28594146529566455,-0.12315376558952797,0.08489555837454794,0.016912570152258798,0.03143679609247185,0.018363538169106578,0.6492446253589218,0.8897804155254294,0.010733770833313186,0.470165704108949,0.17204138620786094,0.6464835138824369,0.412585104562988
11,37518.24721058471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7788505659101117,0.0,1.005358063535819,-1.408846196596035,-1.0686086400773702,-0.4731618647361034,0.9404351146165424,-0.7710418555364975,-0.7165782878545,0.07871111515887132,-0.05758679980679156,0.0064817594518477295,-0.6852210164159002,-1.0209706346797336,0.8199981338343256,-0.5280747828576353,-0.20520138447860892,0.07018379965353064,0.21960841038178802,-0.14909892987364012,0.07635310325098928,0.9378843017220141,-0.7391250919617743,-0.4686426249596274,-1.4636456580279074,-0.5863239692666491,-0.07569576243530537,-0.03539617621394273,-0.19424554380128745,-0.36450667865301056,-0.06640425006032674,-0.8127750884499835,0.40156828966193003,0.07154823550619169,-0.229202446325709,-0.23976936798412662,1.2705172666337254,-0.7726194177256305,0.24526427558568065,-0.12964241260221473,0.10082285225891094,0.2553615479701351,0.8244200633982829,-0.24477265304484266,1.0006210944930645,0.2790863590996189,0.1255344123519629,-0.10116484261879305,-0.016727164640426055,-0.005063337316648605,-0.29524091710565004,-0.12191432595753794,0.1250784829454875,0.017827967338425517,0.04150936563098127,0.028423449174644996,0.6652296282774921,0.9784392823799677,-0.00866117039592178,0.4733754292326866,0.23209219831189926,0.5508912547796828,0.11340889556519912
12,37199.89560338882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8912436593630388,0.0,1.0909818061528451,-1.3550030890723779,-0.9113019755825618,-0.37639113215059744,0.8615507419887873,-0.5543459111032522,-0.652130716805249,0.38650607635298084,-0.024296503516166662,0.03703043096957819,-0.906039722401254,-1.6432393609776286,1.4604991083992354,-0.8544367149604744,-0.3276922866756799,0.10627182910342593,0.6071988025871493,-0.08988684354847465,0.25626761788831837,1.4779721799139232,-0.9456939397968636,-0.8038952265564978,-1.9427975961188266,-0.6427389555405295,-0.07004800647976135,-0.1370210535756716,-0.27466899109410214,-0.5464899247608491,0.22994529202789765,-0.7082251412637273,0.5322688855176815,0.2471112425791568,-0.2071254193580694,-0.3765514424980363,1.4444024318106046,-1.2632913369120398,0.2722448480919056,-0.0648409785982281,0.04089660342587731,0.14679740679134973,0.8679441804363788,-0.24485069886786923,0.89724781422136,0.3646621962504663,0.19743355238562377,-0.17942407119862586,-0.01656514067743894,-0.004986329927752585,-0.2747465303633313,-0.12075397892753446,0.233735090361782,0.014988834627950854,0.06239709106321814,0.057398999881095716,0.6425729161484366,0.9413493554822572,-0.05283308129688298,0.478005502070863,0.34741627171087314,0.08519272543693729,0.1349283928876449
13,37036.961933783416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0512522707311955,0.0,1.0660138177908725,-1.2754785937601045,-0.8082049212829139,-0.30443830926674087,0.764095874965261,-0.536626632490174,-0.5402509720228837,0.5494716942193287,-0.009262098183677547,0.01566430299792097,-1.0822521761117785,-2.023049185985405,1.876392681213996,-1.0705093096216143,-0.42127262683161393,0.10036740280947057,0.8022791422505963,-0.032783733334316965,0.3713910733652794,1.7679428382392592,-1.0212551111452706,-1.0494986462943188,-2.1947640479469106,-0.6344394301119148,-0.05392872383975454,-0.20006014978003314,-0.32411282570521893,-0.6604920940869909,0.40052730306061646,-0.5234626614537129,0.6041686266337423,0.3870366228396991,-0.15610112435287407,-0.45740015047019683,1.4709911889747378,-1.8194597299775195,0.3220402045292684,-0.00955534625989575,0.07088889238698426,0.03309843855860212,0.7987799052412716,-0.29955170239102274,0.8460326500555929,0.4588704770474964,0.11093487707038027,-0.15686269869471597,-0.01638931386725019,-0.004928927654128441,-0.2787518876354711,-0.1185123353952127,0.32181209345105727,0.010999769739485089,0.0775071162800388,0.08062144475854918,0.5717038254236084,0.8100573850253365,-0.08484956887035608,0.4659720256430172,0.34665475258877226,0.1927240883226834,0.109172194400267
14,36902.60867828075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3129781968379985,0.0,1.1298985421414114,-0.9633566588420834,-0.5835400372789443,-0.12025570510376335,0.8863711545949993,-0.6765704140215046,-0.39541476210105064,0.5737553433507322,0.007620775319473172,0.03087283119126035,-1.5539337561383384,-2.3882432963046654,2.210739893803092,-1.2878855862106902,-0.5527804364755612,-0.03926161282433291,0.6353410120677789,-0.008604133482946866,0.44157286541042695,1.7730895969211424,-0.933017593711331,-1.4127646204416553,-2.4407594152715757,-0.772619541682942,0.011469539983811089,-0.1716607632406323,-0.33287360166742525,-0.781005541410379,0.3787950681155803,-0.07101297932535561,0.658155640709515,0.597996242430033,-0.06947020897809748,-0.4963252491778702,1.4969786063489592,-2.296502032730458,0.39872894816905136,-0.27671011246117155,0.05853808540983223,-0.10026600268339958,0.7607562245256597,-0.3041872333504125,0.8807696049610205,0.7037749219577218,-0.0352669657245924,-0.08852908675269155,-0.01569781549347011,-0.004555468087909981,-0.25584001803905276,-0.11494590825408267,0.4861557497002452,0.0040415368319177344,0.10756312425034965,0.12256985323848281,0.7191311270126302,0.7137294463247591,-0.058551063492936595,0.45707940806285224,0.3304849303305498,-0.03381163083065983,0.11606449409893921
15,36705.10327905629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6765047574677348,0.0,1.4418522556103703,-0.5134207724405082,-0.27536780245567927,0.1988418504119748,1.1545515861873739,-0.6880904904156722,-0.4543093327266921,0.5183787499442037,-0.019463636749142456,0.10320281620158381,-1.8562276410128675,-2.688120685044045,2.487837847067004,-1.4323267882204118,-0.6010099195164357,-0.23222843249318018,0.4720511883663283,0.33592370478290035,0.7079345208286036,1.7006696957743734,-0.6023220930409963,-1.9231323056637637,-2.7174977852613953,-1.2048880287418882,0.16941753887157127,-0.07495115039050079,-0.2424156043854909,-0.8910399950846012,0.12248481331062616,0.5164722736401106,0.942000095411879,0.9070717916812164,0.006244555106146729,-0.45733973560254215,1.5233713819117076,-2.9681077319025944,0.36833727912842545,-0.25070317588267726,-0.20967989025180767,-0.2230780751535199,0.7899445947551087,-0.172621926590802,0.9193643951800378,0.6533486098266008,0.3471131899303276,-0.053658073551727484,-0.015391543822265045,-0.0044318490683943525,-0.260147985881316,-0.11381267636445415,0.7764095185376716,-0.003173655568705549,0.1641946986808666,0.19291208370445503,0.6675107208353332,0.5974048786943349,-0.2206719415406136,0.5647558030270877,0.29443103233106294,-0.11585306601946169,0.061971062887995636
16,36531.70523378151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.904581581241687,0.0,1.7228729619205867,-0.2307424786434189,-0.06518214650297993,0.4447880449031087,1.1375822208705517,-0.5599359384744709,-0.5489972113326582,0.45177989767821136,0.09161281865158785,0.11994857693342348,-1.900174649850264,-2.829916855862395,2.560471334201745,-1.4385841485803537,-0.5701741232686292,-0.32726074916231035,0.4684317416586651,0.6918560011190079,0.9491352912344335,1.657131372409999,-0.36394297198949854,-2.2412824331080174,-3.0125431577461033,-1.6115020049046809,0.3044469807471112,-0.0030976290378059435,-0.22494986514798293,-0.9654918500076601,-0.07437333546543101,0.729392433256595,1.228767760241165,1.002770551077085,0.06272063631552402,-0.39992459351072907,1.4542750181690252,-3.3304955323391194,0.28029082581891296,-0.2822915458531678,-0.2506979234598572,-0.3455706391161111,0.7792674126848853,-0.17734059759244028,0.9752434277649461,0.6248409616613309,0.2513595315320669,0.005770243458379974,-0.015694706409227557,-0.004581434135887552,-0.24245740017334982,-0.11487205243726606,1.0058080100451758,-0.002517925989637639,0.2094303390216105,0.24944514617963745,0.820330154982309,0.5896809504704538,-0.2528720785609538,0.5011338486793974,0.31528510654496855,-0.1600613702691613,0.013774673798904749
17,36432.11575976151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.996936446164286,0.0,1.8899956349214557,-0.13190273510636324,0.037812340365861244,0.5687905241816357,1.1087148111541856,-0.5253452815661228,-0.5061221880062255,0.44363360022035525,0.15306505132451004,0.11779910984825542,-1.9764933065807204,-2.9121425571862067,2.5105898734217855,-1.4067280422281572,-0.5469615035354465,-0.3640979977018851,0.44856240351885396,0.8373963106520331,1.042588971752298,1.6215737928383378,-0.31668604287389235,-2.3777527384584998,-3.1034607309249456,-1.838792138748734,0.3864351169744243,0.042408038722417704,-0.21039663192254368,-0.9792109036379444,-0.06922813575822234,0.8030518107920536,1.4244768222700026,0.9881727295294666,0.11663207270541708,-0.34462090755342784,1.524440669442596,-3.4445992108764383,0.24941702727977633,-0.29125251041950573,-0.18771096370265505,-0.38166363610873,0.7659845455169698,-0.10705601046694126,1.022088907953403,0.6435163244734414,0.1771501421703902,0.024674430564548207,-0.0156349482913229,-0.004565528132864475,-0.25229307411595436,-0.11480670347717238,1.1364352239145135,-2.6584978189176343E-4,0.2353440820497306,0.2814099175307225,0.7241524699230794,0.5526261758663532,-0.2911790559793684,0.5023218962781008,0.3678046118793533,-0.1791877201184106,0.019585822692725394
18,36192.39906824782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3436689423750563,0.0,2.355687698868002,0.1260559424655806,0.4835921623574026,0.9808836265818013,0.9087470124810944,-0.4992567955819306,-0.060764884794799134,0.5878503881615313,0.07653206376599715,0.05357152018012358,-2.4297168213718923,-3.248468441641301,2.023713251724004,-1.1568992491866519,-0.43568637268314736,-0.44139395745805193,0.34814750294956753,1.1977268487346735,1.3405791156302755,1.4826505434726507,-0.48509609866798964,-2.7565510701860756,-3.5954237757157292,-2.6220967526889947,0.6806635856858894,0.05925776974475345,-0.2658878320004192,-1.0265954010572482,0.09641241391302513,0.9310762495323595,2.037858188955932,0.7173100819372182,0.1800763599228103,-0.09841871848625722,1.5333083667340173,-3.719464832110153,0.2819156880198122,-0.2614292329932625,-0.21528519799628207,-0.37064450469354204,0.4895871812173731,-0.15462153275436474,1.1509442289873248,0.4962542326823429,0.32198978694079716,-0.11254435106411195,-0.015162404668775045,-0.00434627303633471,-0.22816851301074917,-0.11326032912292501,1.7003864765978132,0.015525002632030936,0.3406669097552977,0.4237187326398035,0.8132561569471125,0.2665994516903547,-0.12844854864746247,0.4893749221571257,0.31582399552930374,-0.14555697438449466,0.0372578932005426
19,35974.10101728721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.587414074957486,0.0,2.44565138264616,0.3067769846893614,0.7618419480987804,1.172512683704164,1.0514656136828684,-0.3258422511966282,-0.041231542228445876,0.5966093092010006,0.054831176537070855,-0.043583664305233,-2.6657385632039627,-3.482468159116481,1.6832125801870712,-0.9441466823923352,-0.3664099740942959,-0.41475742846971325,0.3744216038204882,1.3312541350597653,1.6343978854039394,1.4425148299563944,-0.7787503997698054,-2.8778888526977675,-3.839871478860272,-2.9794318328325713,0.7898878108069288,-0.07306530565518152,-0.28352803100130153,-0.9646806007973934,0.1885039610096917,1.1395165628644435,2.2036919100005603,0.5078975042306972,0.13994954077575486,0.029395603298021267,1.444358812396197,-3.759843312421838,0.38459051944819456,-0.2217770307821358,-0.2755904992240915,-0.24169790986264572,0.7856473077658439,-0.16481455652609414,1.0825462628283338,0.48197609295449984,0.17146910932363402,-0.15727645494074394,-0.014849713985674286,-0.004234821112427598,-0.21842335404141067,-0.11249416460133645,2.148522074317897,0.027465490371645238,0.4172837585056276,0.5337928419213701,0.8148134565929893,-0.07632924757000148,-0.09321816071819058,0.5813991667670005,0.20690507848339773,-0.06990049944861788,0.05942346032307613
20,35698.96462637538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8935275464297505,0.0,2.436813798333351,0.5878861939414823,0.9060235657951885,1.316740065342986,1.4685286448250772,-0.22865858667916222,-0.03980619341478575,0.44787920149072913,0.004494155403104924,-0.12212862204922849,-2.7829049985221284,-3.8068949916041435,1.363287523344141,-0.6670541104055066,-0.2858744280955128,-0.2759932425837148,0.6603703157927012,1.5971886814509264,2.0865247912790132,1.4577328549554025,-1.2452247266620253,-2.901491440534757,-3.9727176051704434,-3.4343842101678765,0.7954420575769346,-0.22432605720321033,-0.24633753779769746,-0.7363513325838842,0.41279027209148444,1.6506852867116275,2.1278273697944146,0.3344481815861432,-0.03104390960691511,0.10529308408109377,1.3761102745235199,-3.63297145794533,0.4830296114361029,-0.18548239606880768,0.07165312912052724,-0.08283791036412283,0.6096527041283732,-0.1271515946927227,1.1052108393021258,0.4671217895550463,0.17686148885457578,-0.1314877411357678,-0.014983972121999086,-0.004337487102320356,-0.2137037586295239,-0.11506649662420428,2.8812418567159424,0.04683373275462588,0.5425178459929296,0.7099432421913738,0.9566148603240399,-0.2553751667220998,-0.17166057303681953,0.5402372098098229,0.19979782071259483,-0.005933766115855138,0.10036421896654742
21,35186.15115385349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.756182580039842,0.0,2.34921576854756,0.9181308719397787,0.6717413963440221,1.205871080080997,1.297510180428,-0.41405622828151467,0.2909265580635882,-0.07192338673771304,0.05216592501120193,0.19277285572240355,-3.4881940579679123,-4.503037115232183,1.3834227410277462,-0.6429957382864029,-0.36804839439012915,0.036020873666958886,0.9611172030321986,1.9880471348639384,2.3350407719572766,1.0328985987252306,-2.006106502884958,-2.5311415977021867,-3.9766968431774674,-3.8930622638017827,0.27258644354865,-0.28666406760207097,-0.19208544903895192,-0.1629098970799744,0.13749264459274185,1.8674402278753166,2.2188299137958447,0.475230571294035,-0.5674288578071813,-0.29062880062630014,0.7408515800497888,-3.213151147481713,0.5173269933993794,0.48637618145102135,0.156701307457998,0.4407691032881367,0.6921147613228709,-0.2227734161011117,1.293556374047941,0.6301720568321749,0.04482539071380301,0.009287190629457237,-0.013707102556381303,-0.003838323349715839,-0.18101136928161643,-0.10868426492036327,4.751681386460486,0.1260317228900473,0.8548753318504793,1.162816726187236,0.8195899026442116,-0.06615789290470447,-0.3657723302647986,0.34998350554092117,0.36627049627705355,0.046237410931882036,0.04400296341400019
22,34477.72622354907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5310927478819365,0.0,2.076951276148188,0.9760961025797046,0.563534884263118,1.2163666069875514,1.3307127711528963,-0.2586264925828266,0.00436354838716696,-0.3240985124143931,-0.05562999367114996,0.3999820079365145,-4.144572857187893,-5.101861024093828,1.6595060673042163,-0.7564472213582409,-0.4872328062973082,0.3120556999247651,1.1139758106337283,2.3356510266539634,2.536904008030253,0.6031124296491136,-2.5138544114620545,-2.076687459366786,-3.7173352900233056,-3.8230087463798097,-0.2669586857374088,-0.1234241066416849,-0.29124887870042343,0.16420438646996965,-0.25850277044626735,1.601222765442572,2.61919152834752,0.6571426292229556,-0.8417824341937963,-0.720425037769014,0.2799915699157673,-2.8125637906442873,0.6712356060838018,0.6587717008323141,0.5950920428278005,0.7504231785048947,0.5333446540997387,-0.011269406793391945,1.4606211713379675,0.6190152674411442,0.12774979222125576,0.2436445992959428,-0.01224692410509436,-0.0033064023028429247,-0.166339172384862,-0.10352889865331152,6.699230885611996,0.22133809612737873,1.1683394521997033,1.6488818472066455,0.6091141113990941,-0.13428389631501234,0.26104746496404685,0.33560335904995353,0.3098600327165446,0.17311299959785958,0.17521513103710185
23,34224.29239850672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4617404826807494,0.0,1.4309911462436808,-0.6114007096823422,1.0260215496207297,1.2597743186691253,1.0293600074760965,-0.6824893291745529,0.04290526530889964,0.5133213395259733,0.03407043230442888,-0.10708394844156,-4.699569795879821,-5.913469561907186,2.9927217543301263,-1.1084409615212913,-0.4335159957791202,0.6978423879985078,1.1518832591982702,3.626739525984147,3.3887399738534754,0.04083879250034472,-2.3336717718627518,-0.7443780975126406,-2.915049708980854,-2.8701793360001724,-1.3097717066104506,0.11695582905424848,0.022896598099794052,0.660328224778051,-0.8369446785426435,1.3594509723628767,1.6070874918900204,0.11173498802441462,-0.005286596375968067,-1.332857242513814,-0.08578463940613301,-1.6449021821711118,1.101924725809385,0.2621592469327076,0.2650213477439457,1.3655417074808163,0.42569648175418334,0.5414453352303004,2.42142575570819,0.28849733400919614,-0.1382517524930133,0.3805432169022087,-0.010271702902275637,-0.002943623639372021,-0.13818387417389508,-0.10280256621700404,12.189298252663775,0.4725588157349754,2.0452462601209778,3.0223065727097826,0.1601910173193984,1.0042248783363357,1.0818695718012044,0.8117511450780845,-0.3208009960256598,0.49174397733276226,0.44263395267898586
24,33437.8620222069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0837444098611306,0.0,1.4927132921169477,-0.7826275010044625,0.43328516369988346,1.007590428743881,0.9680183742381886,-0.5440966783408274,-0.03915075368781196,0.7438295440980411,0.17226858521795524,-0.22611496716588286,-5.05250961505558,-6.043270853114617,3.3829281499586483,-1.2608011362974034,-0.3104802908997565,0.6766639722693459,0.7217552744584133,3.817002310312643,3.743150994315723,0.07056234663710745,-1.7978722576262491,-0.39363334155510715,-2.4984497206904095,-1.7790854516204317,-1.4814679561275315,-0.30893960837032575,0.19859947722388732,0.8226713890636295,-0.6684423748162895,0.6888198709763848,1.1953343635751765,-0.11920991053929259,0.28844167510310864,-1.3165419691842597,-0.005246534162272734,-1.2317423801552105,1.05527534626057,0.2387742095057358,0.12378119483225733,1.2629140901210154,0.11992009624414407,0.7110200914219437,2.684546978179804,0.36409855303648914,-0.2630868427588723,0.13448980776532546,-0.008957467948870876,-0.0025834900711790574,-0.11407042805078721,-0.10069066414503601,14.55008148617009,0.5851863910127921,2.4102265579445112,3.6146800168406217,0.3472903697845514,1.0503662608714153,0.7546459607743561,1.088036607644223,-0.6815886993200269,0.5314305469389186,0.42706047409081505
25,32846.063412204894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9005522989715902,0.0,1.4739756283477095,-0.7137346630078546,0.1311704919723044,0.6607375352457545,0.9333331437898683,-0.48263815248828656,0.08753700686582772,0.7019105803568687,0.1961062023951048,-0.22246462510416656,-5.157445920880164,-6.0135542991571445,3.401478236661125,-1.275062304140864,-0.1797887290686853,0.672000115114057,0.4890161868269979,3.8649254790833782,3.9593714122665054,0.31077149804615545,-1.3801625348638322,-0.36895828195588987,-2.3866137415426882,-1.0656316179369678,-1.4589015649396357,-0.3776812080741615,0.09657069299027933,0.6956775549858316,-0.5459714272000583,0.27270702824206283,0.7758212227654613,-0.1486343000594319,0.195976821663898,-1.1896590633623976,0.04603178370915235,-1.0388826762039112,1.081838663106998,-0.037798551371469646,0.09305914681579688,1.0338239808961835,0.2083966782116515,0.6194232453558682,2.702083729200106,0.38195337483277414,-0.17247514635661754,-0.04828020217128376,-0.008493908632575601,-0.0024960178767016016,-0.10538415905917964,-0.09935223791194911,15.852629370108145,0.6455825338567188,2.61076170331792,3.9511321170698745,0.131575750716134,1.3001590613109772,0.7976484196886959,1.0374635243200279,-0.6352035824631461,0.6296854836334462,0.4628092557235384
26,32447.11846283147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.804398982487901,0.0,1.2349171029695643,-0.8190633586437729,0.1999972595868033,0.2447527308874865,1.1007230717700411,-0.5180263320244937,0.259151315474098,0.452388194474698,0.2193452146262604,-0.20891959188775852,-5.23852301556054,-5.9842976064264715,3.2422830039800394,-1.2367412015266075,-0.030454213010127712,0.686032615606128,0.44592419450943543,3.910021630492435,4.020286543657199,0.7699621535322546,-1.0014024824379844,-0.5157882817254372,-1.9874559918892254,-0.24602375900933182,-1.22840387876276,-0.20815748559185185,-0.13211304012798125,0.4164793130728327,-0.4876158842314986,-0.1398227720094149,0.6163649368453827,0.0011249936989687903,-5.451157920464966E-4,-0.9271166656533135,0.37230780702464783,-0.7897902007184135,1.0979198230203298,0.11666638046186473,-0.22498629215878727,0.7758464633715743,0.09234262252766678,0.4817920953114724,2.7006986843016914,0.5341283897589892,-0.32823078851080856,-0.018000179273032803,-0.008130256944747453,-0.002439948362841447,-0.11085926011784934,-0.10066887227246682,17.017732672297868,0.6978923549084168,2.7872306407642413,4.26832809326964,0.10597083836738352,1.589714772585663,0.8593020841483404,1.102963798308719,-0.6749220308723047,0.5988218617085285,0.32447184402769835
27,32159.50468951233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5220667544703803,0.0,0.8646675548648819,-0.9967910690171669,-0.07018577138185833,0.23585475773594214,1.0038378042869953,-0.32331914774477155,0.1793339246976057,0.492610653349578,-0.08932613674276657,-0.22431952812468467,-5.5161810326563465,-5.933108666889975,2.9191173654754903,-1.1489697270988855,-0.03085604557882003,0.6036603245305662,0.4724089356596669,3.65863796443558,3.8350443277477395,1.2150773778800144,-0.895815105860305,-0.7483638985277088,-1.70161618519627,0.06576386771489867,-0.8642079276188486,0.0029996277375000657,-0.18025341262683725,0.16083879645726384,-0.7041571121633987,-0.24972436396182626,0.4508176520634177,0.15524091497447803,-0.05267760337715597,-0.6651118758167167,0.6540356592620329,-0.6830178961544696,1.0475923902295132,0.1679493634924022,-0.22863493575418695,0.37676938544195765,0.05193818838700096,0.21539738899208705,2.4920474717798933,0.49427449919025823,-0.4433118986296397,0.19807596783672504,-0.007144965776417468,-0.0021030549465734455,-0.09994922990460112,-0.09779174452152446,17.742034704447235,0.7228293124810673,2.8995403680946357,4.47914269520056,0.0820197457196502,2.100587839551036,0.6315023524722712,1.290450865724696,-0.8641162206731818,0.5799386576439874,0.18908500287181965
28,32030.04187586449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2968161333173132,0.0,0.6540414172471063,-0.9442758419766053,-0.13932429946602892,0.14419034934252836,0.890589846408182,-0.5681836569345641,0.017017021489193068,0.47885942600371717,0.1702393535791677,-0.23160045714776673,-5.540411770943186,-5.90325333988252,2.8357746213776007,-1.0828194191251328,-0.11347864084575802,0.5413143748652388,0.6441581394340744,3.5685760586359834,3.5595555702156756,1.3791628260261057,-1.0073611887299967,-0.7821306867953327,-1.5981114148805156,0.14817889794649053,-0.48492853509206585,-0.11327047026800781,-0.10540485460546786,-0.03234332431537601,-0.8654372133769501,-0.2504487034555118,0.4970993031724595,0.23035252706210035,-0.04463005509505804,-0.49150348384157755,0.8774428100152729,-0.656616569535365,0.8153779973548253,0.012341293376708723,-0.19212717997865708,0.2589860647160853,0.08953946148320152,-0.004565515257547503,2.3350059311428195,0.4592722815198497,-0.3353369774823692,0.2155575074417314,-0.006759130585555078,-0.0019738643837898273,-0.09568610516456907,-0.0971633472957887,17.9452946260907,0.7227768405779856,2.9261850265565355,4.56280000653487,0.09070563642466188,2.187061887162404,0.5828382302312305,1.4191347015640516,-1.0083050831963443,0.5901700049447626,0.22027416942011366
29,31936.84501856137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1264247394117919,0.0,0.5811238069664514,-0.9340877971977185,-0.11742956668512643,0.010750248953577846,0.8978743595910649,-0.668621963735189,-0.22231057460465437,0.5009321320972866,0.05972320438092929,-0.08635866923736332,-5.478797078967833,-5.8514079013122045,2.8346830147053432,-1.0409145677585572,-0.21351296819454246,0.45509216685494436,0.7574967911002637,3.4050533356635637,3.3212901710472447,1.3265664072597865,-1.0837263041338001,-0.7478441770905532,-1.636499737939998,0.11363293136041112,-0.13023517131169082,-0.24323515389069217,-0.09650964435873054,-0.18099515156217308,-0.8816529405746109,-0.21985813055091846,0.4797957114464084,0.25567614362176705,0.058092698495801835,-0.4149339089180671,1.0747350509441733,-0.6765675447578765,0.5011609564103152,-0.06400704601569761,-0.30623529996911764,0.28001004753062075,0.007227376775790287,-0.15015991350448935,2.166966369761516,0.5716016341762955,-0.35986166629361516,0.1871684174241586,-0.006541802771721428,-0.0019024364375812475,-0.09446320003956211,-0.09613216762137491,17.9950875987557,0.7132563057326824,2.9272087074088584,4.614611347359163,0.03660252812623167,2.2248572681233822,0.5972287611680951,1.3393585959397651,-0.9504650562257492,0.6643174291887665,0.266561784158456
