Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_16_24,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_recreation_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_16_24,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_recreation_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_16_24,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_recreation_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_16_24,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_recreation_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_16_24,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_recreation_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
43,29681.97561876701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.723271853218956,0.0,1.10589011267461,-0.1907568169587779,0.008669959846711851,0.9355820777071019,-0.12276233294303285,0.16373382899873962,0.33664141467266995,0.0,0.0,0.0,-3.2237296189909435,-3.5905480374224386,2.2092880945998985,-0.33715644285988794,0.48411969510505043,0.44920513589602507,0.36369687991046756,0.790608973386334,1.5222113875033019,-0.956735852091586,-1.5423280744714736,0.0,-3.714909166621594,-0.9459081778836823,0.6639600165447692,0.3292739582927462,-0.1403033655026332,-0.31625511538779505,0.35683245024088084,1.6181622315184823,0.8402873784847533,-0.18004511352577274,-0.072126667011995,0.0,0.5510840487381704,-1.6429536446119588,0.35750325304535874,0.0,0.07082872120164649,0.4526138080527896,0.0,2.122763701626898,0.6149240302193596,0.0,0.0,0.0545949453471906,-0.004097217768709207,-0.0012292522629697381,-0.08990607564536578,-0.18665833014605585,9.300221393366416,-0.019688047074884946,-0.029233352614831135,-0.21727233512495922,-0.28857583931606456,0.3349816118677089,0.12487682840334258
44,29632.99404426796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.69181837536217,0.0,1.1317562484048391,-0.23195955307461188,-0.0078097628255638304,0.9790751038213378,-0.2443058715453571,0.1269253053911004,0.4577103791915928,0.0,0.0,0.0,-3.2706433151141883,-3.573128510641393,2.186821304351188,-0.013512059133293897,0.3955667613391375,0.4700525483822508,0.33903202020196554,0.8246298032548478,1.6627423176725087,-0.947363777057118,-1.9484956500143067,0.0,-3.8324009592760437,-0.8637294593037704,0.2467057308523966,0.19769839007584353,-0.1153879723892051,-0.13781033433451653,0.39907846131934055,1.7377637388558203,0.8728436095380977,-0.222898837828099,0.01974579512758791,0.0,0.49360382292135263,-1.5938884373735682,0.6986350695492753,0.0,0.21347538720946815,0.43178767095266524,0.0,2.1462924025816252,0.7309885271007764,0.0,0.0,-0.0074254680897193545,-0.0042476082841744305,-0.0012454388706568027,-0.08939529340794794,-0.18764974511854055,8.84629005909896,-7.609756780357912E-5,0.03722903336788608,-0.20561831681363546,-0.3261320542121728,0.31463722392970617,0.15575092186717712
45,29566.781168429283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.772984175321344,0.0,1.207805919952619,-0.23597202229220623,0.005096539380186416,1.038549574043118,-0.23342341159541144,0.17852653704627436,0.3409904426158663,0.0,0.0,0.0,-3.3519399673996335,-3.74976101173979,2.5233123591500166,-0.18790999175889364,0.40512338463708636,0.4162325257310253,0.5215067437594022,0.8199092487669222,1.397269146711586,-0.9929311933096983,-2.1651589944097114,0.0,-3.6287755040098233,-1.0411253670677523,-0.04925419105890755,0.11164368040530094,-0.27528571108961924,-0.23827631035561175,0.45794117731418943,1.8150780029486608,0.5753409410895294,-0.30632384381849037,-0.11652759317521587,0.0,0.5963213304860524,-1.4259706103175267,0.6495706457180871,0.0,0.16701669592360321,0.34769284726771277,0.0,2.1162635685405364,0.48436255920951027,0.0,0.0,-0.1024217590482171,-0.004243033930045918,-0.0011585924388397327,-0.0883588314332285,-0.1896946219546068,8.32417013016757,0.042974430511709315,0.0545115671670922,-0.2565937158706041,-0.3134680290380518,0.3570701023046006,0.1452831494675571
46,29530.317608741876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7727250300283168,0.0,1.1710497567081573,-0.24835733985220787,0.0035645169306759115,1.0747572104330723,-0.2829650387239812,0.17830070752096258,0.33897711976670514,0.0,0.0,0.0,-3.3363922633022827,-3.7866527019635168,2.2867629871526787,-0.2614764608955467,0.3114373506116255,0.4710679016583156,0.5970756316075495,0.9976663832964311,1.2842555544969663,-1.1435271699336707,-2.0198125673076834,0.0,-3.4129727244192263,-1.3867636148477496,0.19180999668175389,-0.1216293851320518,-0.46720936409689273,-0.1730425585703312,0.3449368832610498,1.7843794638403072,0.4356372583052138,-0.2534179095034578,-0.3434327777505,0.0,0.6188639644423161,-1.7723715945304228,0.5409131988177315,0.0,0.07234287454339856,0.330591523244719,0.0,2.146970578350574,0.5314500180276904,0.0,0.0,-0.08858702602631709,-0.004335962977426852,-0.0011775252978224997,-0.08911671941183856,-0.1884181068573363,8.088121786243676,0.07300567551578013,-7.814430384750284E-4,-0.2751079364523846,-0.28695738816135324,0.262687673154885,0.12676610901329693
47,29520.78026599729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.828345745773686,0.0,1.2197177664467302,-0.2030384273636354,0.03622000433718944,1.0760936184782046,-0.25583474278888096,0.18957695311871417,0.35402624714265796,0.0,0.0,0.0,-3.3854267173948673,-3.8324126635941305,2.058315377474692,-0.3280228076622749,0.23335491657623988,0.46698662631797666,0.6991690293597658,1.0213255175814617,1.3117995529212108,-1.1681478034444246,-1.9215971788654234,0.0,-3.2749580613267026,-1.452511306008513,0.32681143763819487,0.0011674623262634964,-0.5597930419940661,-0.28974391603721283,0.2941782276365954,1.6926409938402462,0.5765553011553537,-0.3586670699504233,-0.4093580064251644,0.0,0.6730949807981184,-1.9041834816360574,0.5951664823980608,0.0,0.10560611222900981,0.290567190408271,0.0,2.122882701077852,0.49626041691286027,0.0,0.0,-0.1530151818328212,-0.004303772838619252,-0.0011481518747958129,-0.08941594326105914,-0.1879662799932984,8.017755562133326,0.08452834681514525,-0.011134673285559856,-0.2591408422085721,-0.30853829769472296,0.23286989527165383,0.14352762829452667
48,29507.49599103105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8306112105285064,0.0,1.2431495057712112,-0.2225841154409904,0.017503439574883487,1.0757377148203124,-0.26511845330337547,0.1986577840240995,0.40871633145227604,0.0,0.0,0.0,-3.4339253242588494,-4.005165226331063,1.9755595508943984,-0.569055194986796,0.06437598840331094,0.3994821938280312,0.8614374047958295,1.216771404844663,1.4168045087158225,-0.9480127267418401,-1.746834647837229,0.0,-3.1998208706154494,-1.3045353628525107,0.5584669668424631,0.0781696031174861,-0.38276466037522905,-0.26654163344164555,0.0036902518187190148,1.4776070033132058,0.7019986820667468,-0.27880504676888784,-0.4776901069704135,0.0,0.6536409553482941,-1.8309924288262445,0.6390641356857069,0.0,0.0786056313928777,0.2842603954110571,0.0,2.1258628348184523,0.5544142605258778,0.0,0.0,-0.14255665410254315,-0.004336026548227731,-0.001151892103928283,-0.09065561520200627,-0.18798286325571775,7.985060677655243,0.07922831005460089,0.026904856579331997,-0.2649773879077137,-0.30151497904397134,0.24524432417284772,0.12978778394762586
49,29492.16953720006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8383144749562454,0.0,1.2706164537951095,-0.2315199036434167,0.027657805633101232,1.0817406220097234,-0.2637508721040935,0.20057729829397078,0.3583060833369894,0.0,0.0,0.0,-3.5727091578288253,-4.011586052038784,1.9014378092008255,-0.63115374921262,0.027379854939160383,0.6156637433394244,0.9103577685765636,1.249097016066757,1.3371895253485166,-0.8939935672594103,-1.7462712975330754,0.0,-3.1772283097082887,-1.175979139151659,0.7826114205424325,0.06216563225994171,-0.48258162973452334,-0.18141275797779272,-0.08902385601017493,1.3726385350450836,0.5607182565150576,-0.2848501329226974,-0.25539619559534954,0.0,0.5839748634952279,-1.7520365045700808,0.6871512134454357,0.0,0.1962947646532936,0.30414549491324877,0.0,2.135622989948817,0.5051607215231906,0.0,0.0,-0.13110879423438013,-0.004262592610516697,-0.0011200082988957276,-0.09092127212244483,-0.18716785840161876,8.016140391684718,0.06294070610997793,0.06529823604200455,-0.2562429818988773,-0.3170646649323428,0.2622087381178753,0.16044106335893077
50,29354.734704627608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8314781991436568,0.0,1.2428330164144445,-0.22372225035386176,0.0643389262529308,0.9686590934554485,-0.25095129820870143,0.16691109383088765,0.37890879105136166,0.0,0.0,0.0,-3.764828259617465,-3.1186515667574763,1.9969747716779809,-0.27816506303414945,0.1605736391138894,0.6027590954411307,1.2482871477649793,1.6578489623889048,1.0226339116136174,-1.1543087800955323,-1.965739832075442,0.0,-3.2043720657770938,-1.4764553458616536,0.8530906462200945,-0.1351587908637266,-0.5197994414415902,-0.33131704013666147,0.010091019294703282,1.5479618434400968,0.7980964872548808,-0.15938590757176818,-0.4676558167643293,0.0,0.6086703401820935,-1.3943253150646506,0.6207717813327752,0.0,0.16877854150033061,0.13313438436335684,0.0,2.1956546442505447,0.524194301083373,0.0,0.0,-0.22007878290242372,-0.003978813749103175,-0.0010596803416136012,-0.09118315902426882,-0.18255022091590467,8.430482606330887,-0.014001263679907311,0.1097995188262567,-0.1901657426051328,-0.35498681891705475,0.3736851956385227,0.1434551655952728
51,29315.842832652168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8520463354819778,0.0,1.2033253369269632,-0.22065124492919896,0.08051392456397345,0.9534008099123248,-0.2227008487679803,0.18220730921892528,0.36861034949518257,0.0,0.0,0.0,-3.854583999794123,-2.726207110251196,1.910688169286186,-0.4276467776433368,0.047590061993279684,0.6594443246684205,1.3312785152036521,1.7175920169476924,1.075624062018662,-0.9138454215476631,-2.0013656787447958,0.0,-3.2447116739634922,-1.4004740309339518,0.5197422860595631,-0.08910539875190591,-0.3702698646583694,-0.29841075456632754,0.12103437118213116,1.6867029405136427,0.45494276799592526,-0.35566098749152064,-0.6839049695440751,0.0,0.6566229681859007,-1.7505238262979608,0.5684369573678523,0.0,0.09428954218318984,0.12632178339245181,0.0,2.2234183394414875,0.4391110321532539,0.0,0.0,-0.2889338167518135,-0.0038201097923287134,-0.0010251739806930059,-0.0899561441889356,-0.1778973675936211,8.527508171434754,-0.04455883119354751,0.17362420544715906,-0.14106927109722797,-0.3715935093098983,0.2599366079391207,0.12617392984479286
52,29278.98229849235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8497696945935334,0.0,1.1772473029837662,-0.21958339892261255,0.08255347801232774,0.9452568596756549,-0.20490993089060788,0.19581396999677061,0.3416495078605851,0.0,0.0,0.0,-3.8101194293397036,-2.8258238797234703,1.631758826749978,-0.5656776233041547,-0.03281629822317243,0.6186483389514994,1.368007304259557,1.7676564205880603,1.1036143582493572,-0.7795613164658488,-1.403592223875893,0.0,-3.477507268273357,-1.4812112463800349,0.19707855745373193,-0.23864591426566667,-0.5240687048143672,-0.29454553032840025,0.44036177298757423,1.9984553870137947,0.4973135815982009,-0.2678219668104034,-0.46237269704883266,0.0,0.6477304554846426,-1.6360184197942982,0.5273299721024389,0.0,0.0918624194978252,0.11860891589084564,0.0,2.2425628467283794,0.4367849615505921,0.0,0.0,-0.26880824862626007,-0.003738863991008105,-0.001004221417163534,-0.08890011909855443,-0.17703812532256288,8.36651776087525,-0.05461918396052584,0.18818254266398046,-0.14867850917613853,-0.3634263318600044,0.2884360729484984,0.12564246154098443
53,29120.8021487985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8294801575616255,0.0,1.2045504996248777,-0.16786284062412204,0.10535816201151747,0.93028851288214,-0.1940886795263519,0.17390335701141132,0.33867324583078634,0.0,0.0,0.0,-3.4629786143681875,-2.200130455551203,1.6766770076378108,-0.3905041451711655,0.10064437864512375,0.5594011885356033,0.9121784384612859,1.3637142099395723,1.0177874947406147,-0.6817739420899035,-1.1087574490024241,0.0,-3.4246826651353097,-1.4490540948250847,0.4289483015741271,-0.1641848782814666,-0.5113648097003479,-0.30305131777465727,0.30589927748006746,1.9703517986302357,0.5054461784232386,-0.28466513560370565,-0.654102059175769,0.0,0.6303546489737422,-1.6729172782020814,0.5470951625034521,0.0,0.0807220082699327,0.17156211653149772,0.0,2.246073064780115,0.43702033244474664,0.0,0.0,-0.2407223423192124,-0.0032392318680112145,-8.602742359540662E-4,-0.08812338355751734,-0.17020021599279406,7.497012885693078,-0.09234682710943445,0.2679034173823841,-0.16686500940365842,-0.32816690350611966,0.26367340143045326,0.11620010920839623
54,29095.030669685657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7547727396984023,0.0,1.234757175859915,-0.15311465923780826,0.10325693771427724,0.9049794323110966,-0.19785949876512357,0.14541240575754244,0.27975274691727936,0.0,0.0,0.0,-2.3382662727830135,-2.4864367887304386,1.4179566067978662,-0.1812311097857458,0.12063100387753717,0.3173065567209702,-0.11254203861422907,0.19458025321327077,0.9834794786039766,-0.40533838023878455,-0.9278876815190198,0.0,-3.2986147723163017,-1.2179304566501308,0.3586689075348737,-0.16234701106958713,-0.6879884915141892,-0.4115075921137105,0.10507930652723882,1.8540545337094647,0.4693622560199593,-0.3232380775043893,-0.822899828448031,0.0,0.6951882145526973,-1.7038526798200453,0.5942269372872834,0.0,0.014540519159551624,0.2666285141827503,0.0,2.104630686152588,0.4764292799080883,0.0,0.0,-0.11904502944199515,-0.001959214655302692,-4.779631856772755E-4,-0.0790143076340027,-0.15794404613581958,7.457685337041482,-0.2589473623747983,0.48730811099938265,-0.18830354272214184,-0.2817207407202571,0.2521837842781782,0.09478875015967222
55,29035.08783675208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7379339276322956,0.0,1.2197731222705648,-0.19181538188220335,0.05435585666894774,0.9206797119169925,-0.1966167505206942,0.14405488126165159,0.3043904896751962,0.0,0.0,0.0,-3.3105307785475535,-1.5942572336352092,1.55878496912584,-0.1625328794937567,0.2212291664155731,0.3897626401036363,0.7985090999868678,1.1707361107657297,1.0165724211373364,-0.5883261115460326,-0.8275816875775313,0.0,-3.3695257644854277,-1.1126840557636204,0.3816039069976282,-0.08814340619656452,-0.6106535293002866,-0.3993583977480985,0.13624666053680384,1.8555258195832263,0.5408876335817532,-0.3635844770792548,-0.6149924037155855,0.0,0.6815896066065493,-1.6489774873932246,0.5597868383114599,0.0,0.06678390074877381,0.2920678940651172,0.0,2.095064806176056,0.5066721082693328,0.0,0.0,-0.09718374325072246,-0.002607244478511617,-6.579084275537134E-4,-0.08527860561639355,-0.1610701232372184,7.731857442195052,-0.22273535935917216,0.5026939947319115,-0.1590902354022382,-0.309587818279777,0.28587327568122345,0.1146984669715009
56,29024.66262523699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7687495834537295,0.0,1.2329437796203375,-0.16911034124508523,0.0696150023934436,0.9228578237809328,-0.19833551911877959,0.1440932670383887,0.3031599537479384,0.0,0.0,0.0,-2.976516257454094,-2.4286666794898446,1.5824695149012922,-0.3011773974846195,0.15660541693383967,0.4626024601452154,0.49236127708423283,0.9186529265633951,1.0258985391245408,-0.5501950240835262,-0.9126748471298782,0.0,-3.269566331173672,-1.1140778825576283,0.4065513875774666,-0.0878510375628816,-0.6122420589867296,-0.4133887018486123,0.029343848586527943,1.7427644426467204,0.5151533494624716,-0.3617351107757952,-0.6617760913678017,0.0,0.6593420490684182,-1.6626058678298103,0.5834382227220971,0.0,0.05584106101987744,0.267685251897508,0.0,2.139259626819673,0.5070678855249231,0.0,0.0,-0.1334107915996054,-0.0029280222928472622,-7.788264734685336E-4,-0.08803643670039811,-0.16314494592813764,8.405632144235343,-0.20783140717942164,0.49045704739390733,-0.1673985964538247,-0.3004489761877046,0.30804463445624525,0.11140075014518137
57,29004.72903276921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7649190082814266,0.0,1.222757353457971,-0.17626348748510182,0.07314993630255316,0.9250043808581455,-0.20683392896623262,0.14266764152160288,0.30098081541188015,0.0,0.0,0.0,-2.908463846494645,-2.145165171365345,1.5391589948936437,-0.26777390520200145,0.14497477866163344,0.4340999154954416,0.4016285748982988,0.7862194648488892,1.0260998553354321,-0.5650229664224622,-0.9682031304299756,0.0,-3.3179043223492153,-1.0470988537638797,0.36969490926858883,-0.10029557354376051,-0.6343567102409802,-0.44269105835436784,0.05030860221691835,1.7827879389498984,0.5210074505566386,-0.3594825988234447,-0.657603667853301,0.0,0.6656639065306452,-1.635154259911691,0.5662738425511882,0.0,0.04699923316010267,0.26296195320064936,0.0,2.126489371279675,0.5036415554011165,0.0,0.0,-0.13114081946997294,-0.0026195101384125325,-6.717812485231234E-4,-0.08563192618778041,-0.15850464195776415,8.696953508724636,-0.26578027968312123,0.578661661283138,-0.15605573228225517,-0.30048669656755816,0.317793965575312,0.10844532204722462
58,28997.046220396584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.760300439397401,0.0,1.2223921937179407,-0.17914347948250225,0.06904097260945874,0.9261474511713733,-0.20768543558002456,0.14086919024311137,0.29994609066830574,0.0,0.0,0.0,-2.931701351449643,-2.0151883487791853,1.5385425476620804,-0.20713347265670606,0.17119299837428714,0.39502128132571346,0.4270574693553509,0.8055392559389449,1.020392912725561,-0.5068802359233907,-0.8425530062532509,0.0,-3.3301447888690805,-0.9825284577733209,0.3482425609246055,-0.11096262041476972,-0.6718439172911034,-0.4643807552361159,0.0449537847042211,1.7934944468049172,0.5239737794056092,-0.37323932197399057,-0.6537585010045234,0.0,0.668929338777191,-1.6277015472931404,0.5688726967017943,0.0,0.03872084400289765,0.2721622805325685,0.0,2.114663336849793,0.5005100169938383,0.0,0.0,-0.12243819843807577,-0.0025366688968792785,-6.475134277800102E-4,-0.08629653189460355,-0.15359080025369223,9.29359938234089,-0.3154121385484914,0.6771020412284225,-0.13780775487975366,-0.2942313639961021,0.3348920066280746,0.1065326966517315
59,28986.845984520343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7617785364597682,0.0,1.2172468846824633,-0.17990503997234158,0.0657919064593997,0.9333124045811733,-0.21226130711880006,0.13295022102059645,0.30198508320791695,0.0,0.0,0.0,-2.93489569582441,-1.9344389702945246,1.531665874448954,-0.20668092585777245,0.17264866791327066,0.39923270151429924,0.4204602940110376,0.8007593639914292,1.0153209636551799,-0.5447773944974617,-0.9182899505397155,0.0,-3.3689922094326,-0.8653100634845291,0.3348545170045193,-0.1056563846579319,-0.6965190265428064,-0.49912186009784987,0.04515761005618699,1.8012436607740536,0.52307340741563,-0.3903574743297812,-0.6432044451911819,0.0,0.6653797656112173,-1.6027853444722846,0.56357044485158,0.0,0.02248139413705697,0.280232028225627,0.0,2.103752491080085,0.4965507515863585,0.0,0.0,-0.12081297909236922,-0.002476394198862846,-6.246943494917707E-4,-0.08761890716354664,-0.14561911655026874,10.691176212796488,-0.3954381847882474,0.8386096448376317,-0.10300031411920844,-0.2846594167411093,0.36762052270293566,0.10329425218635313
60,28979.77170411585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7673792757356948,0.0,1.221180066902302,-0.18221924416481514,0.0675934434917513,0.933657643387823,-0.21459176509014663,0.1343717862981968,0.30191677443445314,0.0,0.0,0.0,-2.9612042527961417,-2.018859820515318,1.5440850444692946,-0.20924877605457015,0.1753355832409949,0.39873119215467817,0.43969740351628933,0.8134750340673069,1.0284452501381178,-0.5196661038506394,-0.8353391713919315,0.0,-3.376052473298768,-0.8397143367996542,0.33980150381352714,-0.10831791973220598,-0.7008250348062826,-0.5044491398151937,0.04916500027796005,1.8041223234259445,0.5215185732993413,-0.39198862375656646,-0.6438478416158658,0.0,0.6598372284097604,-1.587248842578982,0.5648877568909778,0.0,0.02588542697586301,0.27473200923543456,0.0,2.100870978241888,0.4969268614631619,0.0,0.0,-0.1246314187181149,-0.00252184554053302,-6.412846381685273E-4,-0.08897880152099032,-0.1429217028228999,11.240715030011824,-0.41028888603483765,0.8872522612480755,-0.08828673792449543,-0.27941157324657057,0.3829489347497563,0.10573751439594933
61,28975.059721412443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.769601039601483,0.0,1.2200478169111246,-0.17965586805281378,0.06593025671047419,0.9367192918721483,-0.21419900060184657,0.13062465541948481,0.3036124617104403,0.0,0.0,0.0,-2.9466224610336162,-1.9967032966895997,1.5411569801155873,-0.2168540835482443,0.1688516421304178,0.40767069650825577,0.42758901609118644,0.813762453540648,1.018171487837552,-0.5371267758489976,-0.9353833471875606,0.0,-3.3966331648916186,-0.7886828445717161,0.34371914275656046,-0.10077716625520432,-0.7006911011702117,-0.5095839621229326,0.05883997522278993,1.8169641840699127,0.5240020170268007,-0.39667197684963507,-0.6459033736766648,0.0,0.6584642754174953,-1.5942511666188897,0.5642947829593818,0.0,0.019045869740420544,0.27807115163570273,0.0,2.0989151710330316,0.49620567327312254,0.0,0.0,-0.12499491389069947,-0.0025268806637100375,-6.422428239680676E-4,-0.09014070058012762,-0.13891722359945236,11.8482051968775,-0.43264996945364387,0.9590146700634945,-0.06465305464650076,-0.2756995667862288,0.39045872462034076,0.10584114996057897
62,28966.317819692023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.785959076620621,0.0,1.2264838845279185,-0.17835872663797564,0.06605318709974117,0.9443406757950779,-0.2187908039408755,0.12073533309583777,0.30564717249040074,0.0,0.0,0.0,-2.986946714686853,-2.085768198917241,1.5606536130593205,-0.2610415990632159,0.1617476766073625,0.4298196204266107,0.44010095011487954,0.8341405831500149,1.0244022230116385,-0.6111749455122288,-0.9925699240002649,0.0,-3.480554689662613,-0.6044707242833627,0.372648402646492,-0.08728348550721168,-0.693377794303598,-0.5258614231033091,0.11889053397400913,1.8786577939181903,0.5266701259307375,-0.4050828129364687,-0.6497235776497313,0.0,0.6453410131421279,-1.5857113365827398,0.561418905948827,0.0,0.012523027980135833,0.2758282018543512,0.0,2.080598647517588,0.4930930153451214,0.0,0.0,-0.13346150018103792,-0.002556832768066314,-6.474722105631352E-4,-0.09490951238275216,-0.12193032574139567,14.574120551100672,-0.5042967952906767,1.2543303948960347,0.04230596262149923,-0.25940936692090094,0.43427087791555896,0.1160577256381891
63,28959.860666861103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7915968634052624,0.0,1.230270377279055,-0.181827568804937,0.06603092495164725,0.9428064547274826,-0.2209538068111126,0.11645444360950948,0.3089911168191732,0.0,0.0,0.0,-2.999049040408002,-2.169264272901098,1.570414935504064,-0.26436006372589,0.1528892093332609,0.4391745474092299,0.4611603843677763,0.8580133660120934,1.025565819479088,-0.5823517799690915,-1.0888361296046114,0.0,-3.463115323813839,-0.6622202007442515,0.38162496252927036,-0.08767315835748592,-0.670969903663529,-0.5071437239582623,0.12491727158759226,1.8745027705891122,0.5322259829601876,-0.40006053489535154,-0.6602038831905455,0.0,0.6362619436645441,-1.5535175006513913,0.5573599597037439,0.0,0.0348639700481756,0.2705232156558785,0.0,2.078094171589889,0.4976584711092124,0.0,0.0,-0.13647315817050662,-0.0026433147061136614,-6.801828984428041E-4,-0.09483394621080088,-0.125829109362625,14.224475755333085,-0.4516371399030873,1.2052251156674112,0.03494452855895456,-0.2630000607440931,0.43872155782528693,0.12831295431333012
64,28954.53876019356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7884165343621783,0.0,1.231582394451359,-0.1804629619519767,0.07028316816334096,0.9405427307596657,-0.22077154079807004,0.12136277641968146,0.30502863277918396,0.0,0.0,0.0,-2.977209422266233,-2.167217035103575,1.5688419753144798,-0.26564622909229574,0.1543049261411368,0.4361850665566953,0.4507605802589263,0.8373275739155402,1.0306222148768684,-0.5759407879724125,-0.9917102564523365,0.0,-3.4696742877062707,-0.6424125087933381,0.39232855935973526,-0.09099020938031813,-0.6696637998655587,-0.5093150378178616,0.14076628578874512,1.909405385488089,0.5369220634816961,-0.3987827118324174,-0.6646771330855464,0.0,0.6431272705544891,-1.5832106690884753,0.5606279320679154,0.0,0.03656312034126646,0.26726608246126954,0.0,2.084075147140646,0.5009777591296165,0.0,0.0,-0.13602416393779312,-0.0026648438328943837,-6.888798665111525E-4,-0.09535658343965309,-0.12310651759140151,14.665567938168786,-0.4378200445552208,1.2600169939293724,0.0621047413502581,-0.25844703341242836,0.4369879934639491,0.13400435338309233
65,28946.172188687935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7664482115670062,0.0,1.2265716647926557,-0.17850962487997968,0.07518294415085106,0.9324355010062756,-0.2240046554686086,0.12166879039600248,0.2947282121005287,0.0,0.0,0.0,-3.0641646094583272,-2.1856927655509657,1.567061419374922,-0.2283246044143409,0.17123536141539847,0.4116670817709565,0.5183537875754692,0.8856813549517917,1.0460866270837528,-0.5473453571058757,-0.8675930602509039,0.0,-3.481994691831133,-0.5305090679842127,0.36356964574183065,-0.11583143032557894,-0.6860806122852443,-0.5179402819917839,0.16772027967036876,1.9857459693842292,0.5482732746365235,-0.39226774909882767,-0.6795390033675007,0.0,0.6596047541642234,-1.5676705812278473,0.5596880288236228,0.0,0.05080600395331968,0.2639272233752526,0.0,2.081532090509248,0.5015094495646335,0.0,0.0,-0.13204231853426301,-0.0025739490694270664,-6.509453578109554E-4,-0.0943937503062428,-0.11083972661918401,16.73528765565589,-0.4193900194530001,1.5335436486798542,0.18012667745888952,-0.25108346157356864,0.4725949819611809,0.15928016807209375
